ObjectId,ID,PERMITNUMBER,PERMITTYPE,PERMITTYPEKEY,STATUS,CONTRACTOR,CATEGORYNAME,WORKTYPE,ZONING,SQUAREFEET,PERMITFEE,PROJECTCOSTS,ADDRESS,CITY,STATE,ZIPCODE,GPSX,GPSY,DISTRICT,NEIGHBORHOOD,ISSUEDATE,Latitude,Longitude
10410,254917,13BL5138,Building Permit,BUILDING,Issued,"ADAMS CONSTRUCTION SERVICES, I",Single Family,Renovation - Alter - Repair,R4,276,50,3500,803   SKYLARK DR,LOUISVILLE,KY,40223-0000,1261898,278893,18,,2013-09-19 10:17:14,38.258411541,-85.5682797386
10411,255599,345682,Building Permit,BUILDING,Issued,THE JONES GROUP LLC,Single Family,Addition,R4,566,50,51000,4403   WINDY OAKS RD,LOUISVILLE,KY,40241-0000,1266614,296766,17,,2012-10-29 14:28:23,38.30767001,-85.5527377293
10412,254918,13BL5255,Building Permit,BUILDING,Issued,BALL HOMES INC,Single Family,New,R4,4317,1323.78,155500,712   URTON WOODS WAY,MIDDLETOWN,KY,40243-0000,1275536,269967,19,,2013-10-01 11:50:26,38.234429355,-85.5203596167
10413,254920,13BL5271,Building Permit,BUILDING,Issued,BURNEY & SONS,Single Family,Renovation - Alter - Repair,R6,418,50,53000,644 S 35TH ST,LOUISVILLE,KY,40211-0000,1192411,277609,5,SHAWNEE,2013-09-27 11:33:58,38.25190463,-85.810166016
10414,254922,13BL4421,Building Permit,BUILDING,Issued,RILEY HOME IMPROVEMENT INC,Single Family,Addition,R4,192,50,33858,8720   BROADWOOD CT,LOUISVILLE,KY,40291-0000,1257591,231333,22,,2013-08-05 16:00:22,38.1276542331,-85.5808845493
10415,254923,13BL4776,Building Permit,BUILDING,Issued,HUNTER & ASSOCIATES CONST CO I,Single Family,Renovation - Alter - Repair,R4,2214,166.05,188315,2409   TUCKER STATION RD,LOUISVILLE,KY,40299-0000,1273640,259480,20,,2013-08-23 14:28:01,38.2055626769,-85.5264538772
10416,254924,14BL1390,Building Permit,BUILDING,Issued,AMSTAR INC,Commercial,Renovation - Alter - Repair,C2,2274,295.62,50000,101   BULLITT LN,LOUISVILLE,KY,40222-0000,1247944,274483,18,REMAINDER OF CITY,2014-02-24 09:31:31,38.2457444716,-85.6166429234
10417,254927,13BL4628,Building Permit,BUILDING,Issued,ABEL CONSTRUCTION COMPANY INC,Commercial,Renovation - Alter - Repair,EZ1,109,50,30000,7825   NATIONAL TPKE,LOUISVILLE,KY,40214-0000,1209120,235572,13,,2013-08-14 16:14:47,38.1372481898,-85.7496046701
10418,254928,13BL4955,Building Permit,BUILDING,Issued,KAREM BUILT HOMES INC,Single Family,New,R4,2658,1199.35,230000,16503   KILCOTT WAY,LOUISVILLE,KY,40245-0000,1297608,270750,19,,2013-09-09 11:22:17,38.2373899544,-85.443558484
10419,254929,13BL4823,Building Permit,BUILDING,Issued,WISSING CONTRACTING CO,Single Family,Addition,R5,40,50,12000,900   CANNONS LN,LOUISVILLE,KY,40207-0000,1235247,273016,9,BOWMAN,2013-08-28 10:29:34,38.2411908678,-85.6607705512
10420,254932,13BL4899,Building Permit,BUILDING,Issued,Phil FACKLER HOMES - PHIL FACKLER,Single Family,Addition,R4,216,50,65000,708   BERWYN DR,LOUISVILLE,KY,40223-0000,1263172,278300,18,,2013-09-04 13:27:50,38.2568333123,-85.5638138813
10421,254933,13BL4772,Building Permit,BUILDING,Issued,TECTONICS INC,Single Family,Renovation - Alter - Repair,R1,868,65.1,20000,708   RUDY LN,WINDY HILLS,KY,40207-0000,1242166,285804,7,,2013-08-23 13:00:22,38.2765912958,-85.6373534256
10422,254934,13BL5110,Building Permit,BUILDING,Issued,BILL MEADOWS CONSTRUCTION LLC,Single Family,Renovation - Alter - Repair,RE,1400,105,100000,11405   OWL CREEK LN,ANCHORAGE,KY,40223-0000,1269411,280468,17,,2013-09-18 15:46:41,38.2630284118,-85.5421943788
10423,254937,13BL5401,Building Permit,BUILDING,Issued,HOWELLCO GARAGE BUILDERS,Single Family,Addition,R4,576,50,10000,9802   CYPRESS CREEK DR,HICKORY HILL,KY,40241-0000,1262091,289624,17,,2013-10-04 11:23:36,38.2878834232,-85.568142483
10424,254938,13BL5433,Building Permit,BUILDING,Issued,BALL HOMES INC,Single Family,New,R5,2783,1208.72,100600,18333   STANDWICK DR,LOUISVILLE,KY,40245-0000,1306577,271187,19,,2013-10-08 10:57:57,38.2389048388,-85.4123536362
10425,254939,13BL5456,Building Permit,BUILDING,Issued,SUNTIME POOLS WEST,Single Family,Pool,(R4),540,59.4,39400,15404   TIMMONS WAY,LOUISVILLE,KY,40245-0000,1288876,287705,19,,2013-10-08 12:25:19,38.2836296475,-85.4747421076
10426,254940,13BL5445,Building Permit,BUILDING,Issued,A L POST INC,Single Family,Renovation - Alter - Repair,OR3,700,52.5,1500,1924   GOLDSMITH LN,LOUISVILLE,KY,40218-0000,1228836,258298,10,BASHFORD MANOR,2013-10-11 13:28:10,38.2005081524,-85.6822927465
10427,254942,13BL5493,Building Permit,BUILDING,Issued,WISSING CONTRACTING CO,Single Family,Addition,R5,528,50,12000,2318   BONNYCASTLE AVE,LOUISVILLE,KY,40205-0000,1224471,270762,8,BONNYCASTLE,2013-10-10 15:37:24,38.2345428773,-85.6981622883
10428,254944,13BL5656,Building Permit,BUILDING,Issued,PAUL DAVIS SYSTEMS OF LOUISVIL,Multi Family,Renovation - Alter - Repair,R7,400,50,25000,1172   CASTLEVALE DR,LOUISVILLE,KY,40217-0000,1216753,266901,8,REMAINDER OF CITY,2013-10-24 09:55:26,38.2236055821,-85.7248136079
10429,254947,13BL5521,Building Permit,BUILDING,Issued,LIMESTONE BUILDERS INC,Single Family,New,PVD,514,56.54,10000,8804   FEATHERBELL BLVD,LOUISVILLE,KY,40059-0000,1263229,304074,16,,2013-11-04 16:46:51,38.327603559,-85.5648967517
10430,254127,BL934016,Building Permit,BUILDING,Issued,ESPOSITO CONST INC,Single Family,Addition,R4,2248,168.6,604000,31   POPLAR HILL RD,INDIAN HILLS,KY,40207-0000,1234989,291169,16,,2015-03-16 15:09:26,38.2910223123,-85.6626380946
10431,254507,14BL2773,Building Permit,BUILDING,Issued,MENDOZA CONSTRUCTION,"Misc (Tent, Foundation, Etc)",Addition,R4,192,50,4000,4309   SHENANDOAH DR,FINCASTLE,KY,40241-0000,1270373,296259,17,,2014-05-21 15:06:08,38.3064231883,-85.5396142406
10432,254949,13BL5889,Building Permit,BUILDING,Issued,AMERICAN HOME DESIGN,Single Family,Addition,R5,144,50,8748,5506   BANNON CROSSINGS DR,LOUISVILLE,KY,40218-0000,1243292,248507,2,,2013-11-06 14:58:23,38.1742313137,-85.6314828189
10433,254952,13BL5659,Building Permit,BUILDING,Issued,ALEXANDER CONSTRUCTION SERVICE,Single Family,Addition,R5,1350,101.25,180000,2500   LONGEST AVE,LOUISVILLE,KY,40204-0000,1221573,272526,8,CHEROKEE TRIANGLE,2013-10-25 14:20:03,38.2392606789,-85.7083475597
10434,254953,13BL5948,Building Permit,BUILDING,Issued,BHC HEIDENREICH CONTRACTORS IN,Single Family,Addition,R4,200,50,3200,8504   THOMPSON LN,LOUISVILLE,KY,40258-0000,1176340,233476,14,,2013-11-21 08:29:33,38.1299722058,-85.8634295378
10435,254956,14BL2172,Building Permit,BUILDING,Issued,DOCTOR REMODEL,Single Family,Renovation - Alter - Repair,R5B,480,50,41000,2518   GLENMARY AVE,LOUISVILLE,KY,40204-0000,1221361,273387,8,CHEROKEE TRIANGLE,2014-04-10 12:55:21,38.2416154763,-85.709133075
10436,254959,13BL5828,Building Permit,BUILDING,Issued,PRESTIGE BUILDERS INC,Commercial,Renovation - Alter - Repair,C2,900,117,8000,225 S CLAY ST,LOUISVILLE,KY,40202-0000,1212554,277491,4,PHOENIX HILL,2013-11-05 09:58:25,38.2524964811,-85.7400245143
10437,254670,14BL2730,Building Permit,BUILDING,Issued,STONEHENGE CONSTRUCTION LLC,"Misc (Tent, Foundation, Etc)",Addition,R5,2892,216.9,120000,28   CHAMBERRY CIR,LOUISVILLE,KY,40207-0000,1234993,272464,9,BOWMAN,2014-05-19 11:26:15,38.2396645627,-85.6616253668
10438,254961,13BL5909,Building Permit,BUILDING,Issued,LBM CONSTRUCTION,Commercial,Renovation - Alter - Repair,C1,1200,150,50000,2900   TAYLORSVILLE RD,LOUISVILLE,KY,40205-0000,1233764,266178,8,HAWTHORNE,2013-11-12 09:25:00,38.2223533752,-85.665567537
10439,254964,13BL5881,Building Permit,BUILDING,Issued,KEN THIENEMAN BUILDER INC,Single Family,New,R4,2112,158.4,115000,2902   WADE LEE CT,LOUISVILLE,KY,40216-0000,1176365,246545,12,,2014-01-02 08:00:23,38.1658557791,-85.8641388241
10440,255002,13BL1050,Building Permit,BUILDING,Issued,AMERICAN HOME DESIGN,Single Family,Addition,R5,220,50,23497,4329   LAHNNA DR,LOUISVILLE,KY,40216-0000,1192854,251567,15,CLOVERLEAF,2013-07-02 15:30:00,38.1804237299,-85.807090553
10441,255008,13BL1145,Building Permit,BUILDING,Issued,ENTERPRISE HOME IMPROVEMENTS,Single Family,Addition,R5,224,50,45000,4600   LINCOLN RD,ST REGIS PARK,KY,40220-0000,1249486,268984,18,,2013-06-04 12:38:14,38.2307085183,-85.6109913313
10442,255009,13BL1108,Building Permit,BUILDING,Issued,PERDUE CONSTRUCTION INC,Single Family,Addition,R4,666,50,65000,1104   JUNIPER SPRINGS DR,LYNDON,KY,40242-0000,1255656,280999,18,,2013-06-18 09:29:52,38.2639466687,-85.5901226303
10443,255010,13BL1276,Building Permit,BUILDING,Issued,THOMAS BROWN BUILDER,Single Family,Addition,R5,50,50,13000,1888   RICHMOND DR,LOUISVILLE,KY,40205-0000,1222959,267086,8,DEER PARK,2013-06-11 16:01:43,38.2243843981,-85.7032237022
10444,255011,13BL1284,Building Permit,BUILDING,Issued,BALL HOMES INC,"Misc (Tent, Foundation, Etc)",Foundation,R4,0,50,5500,11702   WASHINGTON GREEN RD,LOUISVILLE,KY,40229-0000,1239378,217610,23,,2013-06-12 08:19:33,38.0892348272,-85.6434704561
10445,255013,13BL1412,Building Permit,BUILDING,Issued,STEVEN B CLINE GARAGES,"Misc (Tent, Foundation, Etc)",New,R5,720,79.2,10000,1939   ALFRESCO PL,LOUISVILLE,KY,40205-0000,1224302,267737,8,DEER PARK,2013-06-18 12:14:11,38.2262299224,-85.6985849579
10446,255015,13BL1474,Building Permit,BUILDING,Issued,COLYER CONSTRUCTION CO INC,Single Family,Addition,R4,986,73.95,80000,12603   OLD HENRY RD,MIDDLETOWN,KY,40223-0000,1275534,279109,19,,2013-08-09 19:55:38,38.2595308846,-85.5208056991
10447,255017,13BL1576,Building Permit,BUILDING,Issued,DEEP CREEK BUILDERS,Single Family,Renovation - Alter - Repair,R5,750,150,50000,428   LIGHTFOOT RD,LOUISVILLE,KY,40207-0000,1231319,281938,9,BROWNSBORO ZORN,2013-08-27 15:24:41,38.2655217859,-85.6749259502
10448,255020,13BL1460,Building Permit,BUILDING,Issued,BRASCH-BARRY,Commercial,Addition,R5,300,50,43000,2141   LANCASHIRE AVE,LOUISVILLE,KY,40205-0000,1230584,263963,8,GARDINER LANE,2013-08-02 14:34:39,38.2161369565,-85.6765160196
10449,255021,13BL1580,Building Permit,BUILDING,Issued,SIERRA DESIGN & CONSTRUCTION,Single Family,Addition,R4,352,50,25000,1404   HADLEIGH PL,HURSTBOURNE,KY,40222-0000,1255188,268567,18,,2013-06-26 14:03:06,38.2297932236,-85.5911220005
10450,255022,13BL1527,Building Permit,BUILDING,Issued,BLITZ BUILDERS INC,Single Family,Addition,R4,1120,123.2,8980,2100   HAVENVIEW DR,LOUISVILLE,KY,40218-0000,1243666,249811,2,,2013-08-05 08:51:46,38.1778271245,-85.6302499479
10451,255043,13BL1711,Building Permit,BUILDING,Issued,JASON ORTHOBER BUILDER LLC,Single Family,New,R4,3115,233.62,190000,3106   GRAND LAKES DR,LOUISVILLE,KY,40299-0000,1276045,256998,20,,2013-07-15 13:50:48,38.198838926,-85.5179661672
10452,257555,EL1077047,Electrical Permit,ELECTRICAL,Issued,RIVERSIDE SERVICES GROUP LLC,Multi Family,Rewire Repair Add Wiring,R7,0,100,100,5820   PRINCE WILLIAM ST,ST MATTHEWS,KY,40207-0000,1239353,272033,26,,2018-10-10 10:39:43,38.2386636696,-85.646424079
10453,255023,13BL1218,Building Permit,BUILDING,Issued,"PROVIDENT HOMES, INC",Single Family,New,R4,10297,822.28,500000,5703   RHODES WAY,LOUISVILLE,KY,40222-0000,1240451,291926,16,,2013-09-17 11:42:25,38.2933292694,-85.6436495921
10454,255028,13BL1363,Building Permit,BUILDING,Issued,DEVILLE HOMES INC,Single Family,New,R4,3374,1253.05,285000,11704   TRANQUILITY WAY,LOUISVILLE,KY,40291-0000,1266522,215254,20,,2013-06-17 11:17:46,38.0838552985,-85.549051969
10455,255033,13BL1336,Building Permit,BUILDING,Issued,LYNN ENTERPRISES LLC,Single Family,Addition,R3,1225,91.88,225000,403   DUFF LN,ROLLING FIELDS,KY,40207-0000,1234118,282824,7,,2013-06-14 11:13:14,38.2680729521,-85.6652257214
10456,255034,13BL1406,Building Permit,BUILDING,Issued,PERDUE CONSTRUCTION INC,Single Family,Addition,R5,824,61.8,65000,322   STILZ AVE,LOUISVILLE,KY,40206-0000,1229208,276288,9,CRESCENT HILL,2013-07-30 08:34:22,38.2499188327,-85.6819716472
10457,255035,13BL1407,Building Permit,BUILDING,Issued,"FUSION BUILDERS, INC",Single Family,Addition,R5,668,50,70000,1848   HARVARD DR,LOUISVILLE,KY,40205-0000,1224759,266094,8,BELKNAP,2013-06-25 09:58:17,38.2217385047,-85.6969044605
10458,255037,13BL1382,Building Permit,BUILDING,Issued,SIMPSON BUILDERS INC,Single Family,Renovation - Alter - Repair,R4,100,50,4000,7709   CIRCLE CREST RD,SPRING VALLEY,KY,40241-0000,1250840,292071,16,,2013-06-17 14:43:09,38.2941534335,-85.6074626784
10459,255041,13BL1741,Building Permit,BUILDING,Issued,AMERICAS WINDOW LLC,Single Family,Addition,R4,156,50,20000,5923   GRANDEL BLVD,LOUISVILLE,KY,40258-0000,1175244,242912,12,,2013-07-10 10:20:58,38.1558269881,-85.867815323
10460,255042,13BL1742,Building Permit,BUILDING,Issued,PERDUE CONSTRUCTION INC,Single Family,Addition,R5,640,50,45000,222 S BAYLY AVE,LOUISVILLE,KY,40206-0000,1226281,277355,9,CRESCENT HILL,2013-07-10 10:29:15,38.2527230613,-85.6922209961
10461,254346,14BL3951,Building Permit,BUILDING,Issued,HULL CONSTRUCTION COMPANY,"Misc (Tent, Foundation, Etc)",Miscellaneous,R5,480,52.8,16000,1627   EASTERN PKY,LOUISVILLE,KY,40204-0000,1219833,269069,8,TYLER PARK,2014-08-04 13:41:43,38.2296931139,-85.714213613
10462,255629,325651,Building Permit,BUILDING,Issued,ALL AMERICA POOL CO PAT OBRYAN,Single Family,Addition,UN,800,52,20000,2728   BANK ST,LOUISVILLE,KY,40212-0000,1196856,284338,5,PORTLAND,2012-04-06 11:38:19,38.2705856033,-85.7950824215
10463,255044,13BL1798,Building Permit,BUILDING,Issued,ECONOMY MAINTENANCE INC,Single Family,Renovation - Alter - Repair,R4,832,62.4,3000,11103   ROTHBURY CT,DOUGLASS HILLS,KY,40243-0000,1267204,271275,19,,2013-07-15 11:04:39,38.2377016185,-85.5494285409
10464,257559,EL1080536,Electrical Permit,ELECTRICAL,Issued,LANG ELECTRICAL SERVICE,Multi Family,Rewire Repair Add Wiring,R7,0,845,10000,3810   FREEDOM WAY,LOUISVILLE,KY,40229-0000,1225909,226455,24,,2018-11-09 06:07:19,38.1129516342,-85.6907437599
10465,254508,14BL2409,Building Permit,BUILDING,Issued,SUPERIOR BUILDERS INC,Single Family,New,PRD,2101,273.13,125000,6528   VILLA SPRING DR,LOUISVILLE,KY,40291-0000,1247697,240867,23,,2014-04-28 13:45:00,38.1534343874,-85.6157672783
10466,255045,13BL1799,Building Permit,BUILDING,Issued,Bosse & Mattingly Constructors,Commercial,Renovation - Alter - Repair,(C3),1696080,2142.5,749000,501 S 4TH ST,LOUISVILLE,KY,40202-0000,1207576,276964,4,CENTRAL BUSINESS DISTRICT,2013-09-09 09:27:12,38.2508271151,-85.757327206
10467,255630,325987,Building Permit,BUILDING,Issued,BACKYARD POOLS INC,Single Family,Addition,RE,825,53.63,60000,2301   HOMEWOOD DR,ANCHORAGE,KY,40223-0000,1271186,286248,17,,2012-04-11 14:13:02,38.2789669587,-85.5362940738
10468,257562,EL1080627,Electrical Permit,ELECTRICAL,Issued,ONLINE ELECTRIC NET LLC,Single Family,New,R5,0,175,6000,5525   BRUCE AVE,LOUISVILLE,KY,40214-0000,1199577,239048,25,AUBURNDALE,2018-11-09 15:27:07,38.1463607161,-85.7829804514
10469,254347,14BL4136,Building Permit,BUILDING,Issued,BRIGHT BUILT HOMES INC,"Misc (Tent, Foundation, Etc)",Miscellaneous,C2,1095,120.45,11350,7716   ASHTON PARK CIR,LOUISVILLE,KY,40228-0000,1247723,233493,23,,2014-08-20 10:08:28,38.1331884317,-85.6152967628
10470,254673,14BL2928,Building Permit,BUILDING,Issued,BRAMER CUSTOM DESIGN,"Misc (Tent, Foundation, Etc)",Addition,R7,228,50,20000,2211   CHEROKEE PKY,LOUISVILLE,KY,40204-0000,1220864,271538,8,CHEROKEE TRIANGLE,2014-06-03 10:40:00,38.2365171116,-85.7107612186
10471,255047,13BL5977,Building Permit,BUILDING,Issued,AMERICAN HOME DESIGN,Single Family,Addition,R4,144,50,24289,5420   ANTLE DR,LOUISVILLE,KY,40229-0000,1233632,216741,13,,2013-11-14 16:23:02,38.0866083793,-85.6633863726
10472,254129,BL934455,Building Permit,BUILDING,Issued,"Campisano Partners, LLC",Single Family,Foundation,R1,0,50,50000,4008   GLENVIEW AVE,GLENVIEW,KY,40025-0000,1238603,295965,16,,2015-03-26 13:56:44,38.3043420867,-85.6503017639
10473,255048,13BL1858,Building Permit,BUILDING,Issued,P L LYONS INC,Single Family,Addition,RE,376,50,20000,1401   OLD HARRODS CREEK RD,ANCHORAGE,KY,40223-0000,1266824,281252,17,,2013-07-17 12:50:33,38.2650810539,-85.5512421522
10474,254132,BL934544,Building Permit,BUILDING,Issued,CONSTRUCTIVE LLC DBA MICHAEL O'DEA,Single Family,Addition,R4,210,50,9500,5502   ROCK VALLEY WAY,LOUISVILLE,KY,40241-0000,1268536,300651,16,,2015-03-12 14:02:23,38.3184115642,-85.5462307983
10475,255661,293335,Building Permit,BUILDING,Issued,JIM MARTIN CONSTRUCTION CO INC,Single Family,Addition,R4,320,50,40000,4308   ALTON RD,ST MATTHEWS,KY,40207-0000,1242967,274138,26,,2011-04-04 10:19:33,38.2445931415,-85.633952869
10476,255049,13BL1727,Building Permit,BUILDING,Issued,ELITE HOMES INC,Single Family,New,PRD,2503,187.72,135260,11219   FALLING SPRINGS DR,LOUISVILLE,KY,40241-0000,1270889,300930,16,,2013-07-16 11:22:10,38.3192682602,-85.5380438305
10477,254133,BL934633,Building Permit,BUILDING,Issued,DISTINCTIVE DESIGN REMODELING,Single Family,Addition,R5,552,50,30000,9809   TUCSON CT,LOUISVILLE,KY,40223-0000,1261330,284222,7,,2015-03-13 13:27:22,38.2730211383,-85.5705237313
10478,254512,14BL4320,Building Permit,BUILDING,Issued,BHC HEIDENREICH CONTRACTORS IN,"Misc (Tent, Foundation, Etc)",Miscellaneous,R6,180,50,2850,2531   ELLSWORTH AVE,LOUISVILLE,KY,40217-0000,1211118,262779,15,SAINT JOSEPH,2014-08-29 13:47:50,38.2120385922,-85.7441934012
10479,254675,14BL2529,Building Permit,BUILDING,Issued,ZIMMER & KOHL,"Misc (Tent, Foundation, Etc)",Addition,R5,81,50,15000,3421   BRYAN WAY,LOUISVILLE,KY,40220-0000,1241899,263986,26,AVONDALE MELBOURNE HEIGHTS,2014-05-05 11:27:59,38.216674673,-85.637138828
10480,257564,EL1079721,Electrical Permit,ELECTRICAL,Issued,D & S ELECTRIC INC,Single Family,Rewire Repair Add Wiring,R1,0,75,3000,1201   MAPLE LN,ANCHORAGE,KY,40223-0000,1270125,280151,17,,2018-11-02 05:40:51,38.2621854939,-85.5396924186
10481,254348,14BL4442,Building Permit,BUILDING,Issued,VINCENT ABELL CONTRACTING  INC,Single Family,Addition,R4,423,50,20000,6903   CABOT CT,PROSPECT,KY,40059-0000,1247824,313105,16,,2014-09-08 12:43:48,38.3517835275,-85.6190595926
10482,254517,14BL4366,Building Permit,BUILDING,Issued,ALLTRADE SERVICE SOLUTIONS,"Misc (Tent, Foundation, Etc)",Renovation - Alter - Repair,R5,224,50,5000,3014   HAYFIELD DR,LOUISVILLE,KY,40205-0000,1228497,261475,8,HAYFIELD DUNDEE,2014-09-03 14:52:35,38.2092167138,-85.6836443435
10483,255052,13BL1810,Building Permit,BUILDING,Issued,CONSTRUCTIVE LLC DBA MICHAEL O'DEA,Single Family,New,R5,2428,182.1,195000,2220   SYCAMORE AVE,LOUISVILLE,KY,40206-0000,1222894,278329,9,CLIFTON,2013-07-15 15:20:58,38.2552511131,-85.7040677631
10484,257568,EL1075717,Electrical Permit,ELECTRICAL,Issued,JOE DECKER ELECTRIC,Single Family,Rewire Repair Add Wiring,R6,0,115,650,14009   FANCY GAP DR,LOUISVILLE,KY,40299-0000,1274961,248180,20,,2018-09-25 20:50:10,38.1745857689,-85.5213143488
10485,255667,332377,Building Permit,BUILDING,Issued,CARDINAL SERVICES,Commercial,Renovation - Alter - Repair,C1,1451,50,2000,3936   CHENOWETH SQ,ST MATTHEWS,KY,40207-0000,1237168,277756,9,,2012-06-19 09:21:00,38.2542860295,-85.6543344338
10486,254678,14BL2705,Building Permit,BUILDING,Issued,SIERRA DESIGN & CONSTRUCTION,Single Family,Addition,R5,1460,109.5,28000,6804   MONTECITO LN,LOUISVILLE,KY,40291-0000,1259178,238131,22,,2014-05-15 15:45:05,38.1463826715,-85.5757082804
10487,254349,14BL3928,Building Permit,BUILDING,Issued,CLEARWATER FIBERGLASS POOLS,"Misc (Tent, Foundation, Etc)",Pool,R4,288,50,28376.04,7911   WOODED RIDGE DR,LOUISVILLE,KY,40214-0000,1192882,236679,25,,2014-08-13 08:00:35,38.1395479959,-85.8061181497
10488,254518,14BL4274,Building Permit,BUILDING,Issued,BLITZ BUILDERS INC,Single Family,Addition,R4,864,95.04,26200,7115   OLD HEADY RD,LOUISVILLE,KY,40299-0000,1290361,234185,20,,2014-08-27 13:08:01,38.1367298356,-85.4671052959
10489,255054,13BL1849,Building Permit,BUILDING,Issued,LOUISVILLE DEFENDER,Commercial,Tent,R1,0,50,1,4501 W BROADWAY  ,LOUISVILLE,KY,40211-0000,1187415,277544,5,SHAWNEE,2013-07-19 15:04:44,38.251492496,-85.8275571727
10490,254135,BL933856,Building Permit,BUILDING,Issued,KARZEN LANGAN & JAMES LLC,Single Family,Renovation - Alter - Repair,R5,1400,105,25000,1506   BELMAR DR,LOUISVILLE,KY,40213-0000,1218487,257664,10,CAMP TAYLOR,2015-03-03 11:23:50,38.1983199357,-85.7182658716
10491,254679,14BL2669,Building Permit,BUILDING,Issued,WISSING CONTRACTING CO,Single Family,Addition,R4,240,50,9800,10211   WORTHINGTON LN,LOUISVILLE,KY,40059-0000,1264820,304650,16,,2014-05-14 13:32:40,38.3292473203,-85.5593797314
10492,255672,333434,Building Permit,BUILDING,Issued,DEVILLE HOMES INC,Single Family,New,R4,6458,484.35,400000,7625   BEECHSPRING FARM BLVD,LOUISVILLE,KY,40241-0000,1249778,297458,16,,2012-06-27 13:33:00,38.3089014288,-85.6114400688
10493,257570,EL1080943,Electrical Permit,ELECTRICAL,Issued,MAGIC ELECTRIC,Single Family,Rewire Repair Add Wiring,R5,0,115,500,1811   SILS AVE,LOUISVILLE,KY,40205-0000,1226620,266164,8,BELKNAP,2018-11-13 14:56:23,38.2220107985,-85.690431188
10494,255055,13BL1692,Building Permit,BUILDING,Issued,GREATHOUSE INC,Single Family,Addition,R5,753,56.48,70000,1932   LOWELL AVE,LOUISVILLE,KY,40205-0000,1227558,264714,8,BELKNAP,2013-07-24 16:37:55,38.2180697975,-85.6870877818
10495,254519,14BL3330,Building Permit,BUILDING,Issued,REDLEE CONSTRUCTION & DEVELOP,"Misc (Tent, Foundation, Etc)",Addition,R3,1132,84.9,175000,127   TRAVOIS RD,INDIAN HILLS,KY,40207-0000,1238874,285929,7,,2014-06-26 11:20:55,38.2767977846,-85.6488263547
10496,254136,BL930172,Building Permit,BUILDING,Issued,THE STEWART PERRY CO INC,Commercial,Renovation - Alter - Repair,C2,1600,208,25000,4901   OUTER LOOP,LOUISVILLE,KY,40219-0000,1232818,236106,24,,2015-01-23 13:37:43,38.1397447709,-85.6672494349
10497,254680,14BL2567,Building Permit,BUILDING,Issued,ISAAC CONTRACTING DESIGN,"Misc (Tent, Foundation, Etc)",Addition,R4,600,50,20000,3608   ST GERMAINE CT,ST MATTHEWS,KY,40207-0000,1237202,273920,9,,2014-05-07 10:36:26,38.2437549971,-85.6540124217
10498,255686,331757,Building Permit,BUILDING,Issued,WEBER GROUP INC,Single Family,Addition,R7,480,50,13000,3440   BOXELDER RD,LOUISVILLE,KY,40216-0000,1182162,258291,1,,2012-06-13 08:12:43,38.1983829571,-85.8446861355
