EstablishmentID,InspectionDate,InspectionID,EstTypeDesc,premise_name,premise_adr1_num,premise_adr1_street,premise_city,premise_state,premise_zip,InspectionType,score,InspTypeSpecificViolID,ViolationDesc,critical_yn,Insp_Viol_Comments,rpt_area_id,ObjectId
97563,2022/03/24 04:00:00+00,1660756,FOOD SERVICE,GUANAQUITA RESTAURANT,4231,TAYLOR BLVD,LOUISVILLE,KY,40215,REGULAR,77,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,Food and/or ice adulterated or contaminated.  Chicken contaminated with detergent.  Chicken quarantined.,605,2157
97563,2022/03/24 04:00:00+00,1660756,FOOD SERVICE,GUANAQUITA RESTAURANT,4231,TAYLOR BLVD,LOUISVILLE,KY,40215,REGULAR,77,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below.  Chicken at 54 degrees fahrenheit.  Eggs at 68 degrees fahrenheit.,605,2158
97563,2022/03/24 04:00:00+00,1660756,FOOD SERVICE,GUANAQUITA RESTAURANT,4231,TAYLOR BLVD,LOUISVILLE,KY,40215,REGULAR,77,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above.  Beef at 72 degrees fahrenheit.,605,2159
97563,2022/03/24 04:00:00+00,1660756,FOOD SERVICE,GUANAQUITA RESTAURANT,4231,TAYLOR BLVD,LOUISVILLE,KY,40215,REGULAR,77,35,Plant food properly cooked for hot holding,No,Vegetables or fruits not heated to 57°C (135°F) for hot holding.  Tamales at 119 degrees fahrenheit.,605,2160
97563,2022/03/24 04:00:00+00,1660756,FOOD SERVICE,GUANAQUITA RESTAURANT,4231,TAYLOR BLVD,LOUISVILLE,KY,40215,REGULAR,77,38,"Food properly labeled; original container",No,Containers without labels.,605,2161
97563,2022/03/24 04:00:00+00,1660756,FOOD SERVICE,GUANAQUITA RESTAURANT,4231,TAYLOR BLVD,LOUISVILLE,KY,40215,REGULAR,77,41,Wiping cloths:  properly used and stored,No,Cloths in use not stored in sanitizing solution.  Damp cloth underneath cutting board.,605,2162
97563,2022/03/24 04:00:00+00,1660756,FOOD SERVICE,GUANAQUITA RESTAURANT,4231,TAYLOR BLVD,LOUISVILLE,KY,40215,REGULAR,77,44,"In-use utensils, properly stored",No,Suitable dispensing utensil not being used by employee for handling food.  Scoop without handle.,605,2163
97563,2022/03/24 04:00:00+00,1660756,FOOD SERVICE,GUANAQUITA RESTAURANT,4231,TAYLOR BLVD,LOUISVILLE,KY,40215,REGULAR,77,55,"Garbage/refuse properly disposed; facilities maintained",No,Garbage/refuse containers not covered as required.,605,2164
97563,2022/03/24 04:00:00+00,1660756,FOOD SERVICE,GUANAQUITA RESTAURANT,4231,TAYLOR BLVD,LOUISVILLE,KY,40215,REGULAR,77,46,"Single use/single service articles:  properly stored, used",No,Improper display/storage of single service items.  Single service items stored on the floor.,605,2165
105097,2022/04/15 04:00:00+00,1665598,FOOD SERVICE,GREAT CHINA CAFE,10494,WESTPORT RD,LOUISVILLE,KY,40241,REGULAR,88,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below.,605,2166
105097,2022/04/15 04:00:00+00,1665598,FOOD SERVICE,GREAT CHINA CAFE,10494,WESTPORT RD,LOUISVILLE,KY,40241,REGULAR,88,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not clearly marked to indicate the date or day by which the food shall be consumed, sold or discarded. (Corrected) ",605,2167
105097,2022/04/15 04:00:00+00,1665598,FOOD SERVICE,GREAT CHINA CAFE,10494,WESTPORT RD,LOUISVILLE,KY,40241,REGULAR,88,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area.  Improper storage of personal drinks. ",605,2168
88156,2021/10/08 04:00:00+00,1628480,FOOD SERVICE,HIGHLAND MORNING,1416,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,Employee personal item storage,605,2169
88156,2021/10/08 04:00:00+00,1628480,FOOD SERVICE,HIGHLAND MORNING,1416,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,10,Adequate hand washing facilities supplied and accessible,No,Lack of handwashing sign or poster that notifies Food Employees to wash their hands.  Handwashing sink lacks waste receptacle for disposable towels.  Handsink used for purposes other than hand washing,605,2170
88156,2021/10/08 04:00:00+00,1628480,FOOD SERVICE,HIGHLAND MORNING,1416,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Food-contact surfaces not cleaned and sanitized.,605,2171
88156,2021/10/08 04:00:00+00,1628480,FOOD SERVICE,HIGHLAND MORNING,1416,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Potentially hazardous food prepared on site, Ready-to- Eat, and intended to be held more than 24 hours not date marked (exceptions- Reduced Oxygen Packaging).",605,2172
88156,2021/10/08 04:00:00+00,1628480,FOOD SERVICE,HIGHLAND MORNING,1416,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,24,TIME AS A PUBLIC HEALTH CONTROL:  PROCEDURES AND RECORDS,Yes,No written procedures for using time as a public health control.,605,2173
88156,2021/10/08 04:00:00+00,1628480,FOOD SERVICE,HIGHLAND MORNING,1416,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Improper use of toxic substances.  Poisonous or toxic materials not applied in a manner to protect food service items from contamination.,605,2174
88156,2021/10/08 04:00:00+00,1628480,FOOD SERVICE,HIGHLAND MORNING,1416,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,38,"Food properly labeled; original container",No,Labels not properly stating the standard of identity.  Food removed from original container and not easily identified not labeled.,605,2175
88156,2021/10/08 04:00:00+00,1628480,FOOD SERVICE,HIGHLAND MORNING,1416,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,41,Wiping cloths:  properly used and stored,No,Cloths in use not stored in sanitizing solution.,605,2176
88156,2021/10/08 04:00:00+00,1628480,FOOD SERVICE,HIGHLAND MORNING,1416,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",No,"Multiuse food- contact surfaces have evidence of breaks, open seams, cracks, pits, sharp internal angles, sharp corner and crevices,  and non-smooth surface.  Food/nonfood-contact surface is not free of sharp internal angles, unnecessary ledges, projections and crevices.  Food/nonfood-contact surface is not smooth and easily cleanable.",605,2177
88156,2021/10/08 04:00:00+00,1628480,FOOD SERVICE,HIGHLAND MORNING,1416,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,51,"Hot and cold water available; adequate pressure; plumbing maintained",No,Plumbing not maintained in good repair.,605,2178
88156,2021/10/08 04:00:00+00,1628480,FOOD SERVICE,HIGHLAND MORNING,1416,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,56,"Physical facilities installed, maintained and clean",No,"Outer openings not protected against entry of pests.  Indoor floors, walls, ceilings, are not smooth, durable and easily cleanable in the food establishment,  ",605,2179
106575,2022/03/08 05:00:00+00,1657645,SELF-CONTAINED MOBILE FOOD UNITS,LA JUQUILENA,0,MOBILE TRAILER 4465,LOUISVILLE,KY,40202,REGULAR,83,2,Certified food protection manager,No,No certified food manager present.,605,2180
106575,2022/03/08 05:00:00+00,1657645,SELF-CONTAINED MOBILE FOOD UNITS,LA JUQUILENA,0,MOBILE TRAILER 4465,LOUISVILLE,KY,40202,REGULAR,83,8,HANDS CLEAN AND PROPERLY WASHED,Yes,Hands not properly washed when changing tasks.,605,2181
106575,2022/03/08 05:00:00+00,1657645,SELF-CONTAINED MOBILE FOOD UNITS,LA JUQUILENA,0,MOBILE TRAILER 4465,LOUISVILLE,KY,40202,REGULAR,83,10,Adequate hand washing facilities supplied and accessible,No,Hand sink not accessible (blocked with cutting board and personal items).  Hand sink not supplied with soap and paper towels.,605,2182
106575,2022/03/08 05:00:00+00,1657645,SELF-CONTAINED MOBILE FOOD UNITS,LA JUQUILENA,0,MOBILE TRAILER 4465,LOUISVILLE,KY,40202,REGULAR,83,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Equipment not properly cleaned and sanitized.  ,605,2183
106575,2022/03/08 05:00:00+00,1657645,SELF-CONTAINED MOBILE FOOD UNITS,LA JUQUILENA,0,MOBILE TRAILER 4465,LOUISVILLE,KY,40202,REGULAR,83,21,PROPER COLD HOLDING TEMPERATURES,Yes,Cold food not held at 41 degrees F or below - corrected.,605,2184
106575,2022/03/08 05:00:00+00,1657645,SELF-CONTAINED MOBILE FOOD UNITS,LA JUQUILENA,0,MOBILE TRAILER 4465,LOUISVILLE,KY,40202,REGULAR,83,22,PROPER HOT HOLDING TEMPERATURES,Yes,Hot food not held at 135 degrees F or above - corrected.,605,2185
106575,2022/03/08 05:00:00+00,1657645,SELF-CONTAINED MOBILE FOOD UNITS,LA JUQUILENA,0,MOBILE TRAILER 4465,LOUISVILLE,KY,40202,REGULAR,83,37,Thermometers provided and accurate,No,Lack of accurate thermometers in all refrigeration/freezer units storing TCS (perishable) food.,605,2186
106575,2022/03/08 05:00:00+00,1657645,SELF-CONTAINED MOBILE FOOD UNITS,LA JUQUILENA,0,MOBILE TRAILER 4465,LOUISVILLE,KY,40202,REGULAR,83,52,"PLUMBING INSTALLED; PROPER BACKFLOW DEVICES",Yes,No water provided for food service operation.,605,2187
111258,2022/02/09 05:00:00+00,1651004,FOOD SERVICE,PIZZA HUT #036954,2733,W BROADWAY,LOUISVILLE,KY,40211,REGULAR,90,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below. (Prep table unit holding at 50 degrees F. TCS products were discarded). ,605,2188
57936,2022/01/19 05:00:00+00,1647137,FOOD SERVICE,TONY BOOM BOZZ,1448,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,82,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below (Garlic in Oil glaze holding at room temperature). ,605,2189
100280,2021/10/26 04:00:00+00,1632435,FOOD SERVICE,TIME FOR THAI,2206,FRANKFORT AVE,LOUISVILLE,KY,40206,REGULAR,75,2,Certified food protection manager,No,No certified food manager present.,605,2190
34679,2022/04/26 04:00:00+00,1668072,FOOD SERVICE,RUMORS,12339,SHELBYVILLE RD,LOUISVILLE,KY,40243,REGULAR,84,15,Food separated and protected,No,Raw animal foods not separated by type based on minimum cook temperatures (Pork stored on top of salmon). ,605,2191
100280,2021/10/26 04:00:00+00,1632435,FOOD SERVICE,TIME FOR THAI,2206,FRANKFORT AVE,LOUISVILLE,KY,40206,REGULAR,75,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area.",605,2192
102690,2022/02/23 05:00:00+00,1654164,FOOD SERVICE,PHO CAFE ON BARDSTOWN,1704,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,80,15,Food separated and protected,No,Ready-to-eat food subject to contamination by raw animal product (Raw eggs stored above ready to eat product). ,605,2193
111258,2022/02/09 05:00:00+00,1651004,FOOD SERVICE,PIZZA HUT #036954,2733,W BROADWAY,LOUISVILLE,KY,40211,REGULAR,90,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not marked to indicate the date or day by which the food shall be consumed, sold or discarded (Prep table unit).  Expired diced tomatoes (02/07) in the walk-in cooler.",605,2194
34679,2022/04/26 04:00:00+00,1668072,FOOD SERVICE,RUMORS,12339,SHELBYVILLE RD,LOUISVILLE,KY,40243,REGULAR,84,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below (Leaf lettuce at 60 degrees).,605,2195
57936,2022/01/19 05:00:00+00,1647137,FOOD SERVICE,TONY BOOM BOZZ,1448,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,82,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Chemical spray bottles not properly identified. ,605,2196
100280,2021/10/26 04:00:00+00,1632435,FOOD SERVICE,TIME FOR THAI,2206,FRANKFORT AVE,LOUISVILLE,KY,40206,REGULAR,75,15,Food separated and protected,No,Ready-to-eat food subject to contamination by raw animal product (Raw chicken stored above cooked chicken). ,605,2197
102690,2022/02/23 05:00:00+00,1654164,FOOD SERVICE,PHO CAFE ON BARDSTOWN,1704,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,80,22,PROPER HOT HOLDING TEMPERATURES,Yes,"TCS food not maintained at 57°C (135°F) or above (Noodles holding at 72 degrees, Rice holding at 65 degrees-all discarded). ",605,2198
105197,2021/12/20 05:00:00+00,1643318,FOOD SERVICE,EL NOPAL,4414,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,86,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,Waste water not disposed of in an approved manner.  - Leaking pipe at the dishwasher.   - Leak at the bottom of the scrubing sink. ,605,2199
57936,2022/01/19 05:00:00+00,1647137,FOOD SERVICE,TONY BOOM BOZZ,1448,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,82,37,Thermometers provided and accurate,No,Lack of accurate thermometers in all refrigeration/freezer units storing TCS food.,605,2200
102690,2022/02/23 05:00:00+00,1654164,FOOD SERVICE,PHO CAFE ON BARDSTOWN,1704,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,80,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not clearly marked to indicate the date or day by which the food shall be consumed, sold or discarded.",605,2201
100280,2021/10/26 04:00:00+00,1632435,FOOD SERVICE,TIME FOR THAI,2206,FRANKFORT AVE,LOUISVILLE,KY,40206,REGULAR,75,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Food-contact surfaces not cleaned and sanitized (Dishwasher not properly sanitizing-0 ppm). ,605,2202
34679,2022/04/26 04:00:00+00,1668072,FOOD SERVICE,RUMORS,12339,SHELBYVILLE RD,LOUISVILLE,KY,40243,REGULAR,84,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Chemicals not properly labeled. ,605,2203
100280,2021/10/26 04:00:00+00,1632435,FOOD SERVICE,TIME FOR THAI,2206,FRANKFORT AVE,LOUISVILLE,KY,40206,REGULAR,75,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below (Rice at 60 degrees-discarded). ,605,2204
105197,2021/12/20 05:00:00+00,1643318,FOOD SERVICE,EL NOPAL,4414,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,86,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not marked to indicate the date or day by which the food shall be consumed, sold or discarded (reach-in coolers, walk-in cooler).   Not: The day of preparation shall be counted as day 1 or the day the original container was opened shall be counted as day 1.",605,2205
57936,2022/01/19 05:00:00+00,1647137,FOOD SERVICE,TONY BOOM BOZZ,1448,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,82,41,Wiping cloths:  properly used and stored,No,Cloths in use not stored in sanitizing solution.,605,2206
34679,2022/04/26 04:00:00+00,1668072,FOOD SERVICE,RUMORS,12339,SHELBYVILLE RD,LOUISVILLE,KY,40243,REGULAR,84,37,Thermometers provided and accurate,No,Lack of accurate thermometers in all refrigeration/freezer units storing TCS food.,605,2207
100280,2021/10/26 04:00:00+00,1632435,FOOD SERVICE,TIME FOR THAI,2206,FRANKFORT AVE,LOUISVILLE,KY,40206,REGULAR,75,23,PROPER COOLING TIME AND TEMPERATURE,Yes,TCS food requiring refrigeration not rapidly cooled to an internal temperature of 5°C (41°F) or below (Chicken cooked at 9 AM is at 69 degrees at 3PM),605,2208
105197,2021/12/20 05:00:00+00,1643318,FOOD SERVICE,EL NOPAL,4414,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,86,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,"Canned food products observed that indicate swelling, leaking, rusting or severe dents.",605,2209
102690,2022/02/23 05:00:00+00,1654164,FOOD SERVICE,PHO CAFE ON BARDSTOWN,1704,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,80,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Chemicals not properly labeled.,605,2210
105197,2021/12/20 05:00:00+00,1643318,FOOD SERVICE,EL NOPAL,4414,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,86,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below.   - Salsa holding at 52 and 69 degrees F   - Sour cream and salsa holding at 46 degrees F in reach-in cooler ,605,2211
100280,2021/10/26 04:00:00+00,1632435,FOOD SERVICE,TIME FOR THAI,2206,FRANKFORT AVE,LOUISVILLE,KY,40206,REGULAR,75,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not clearly marked to indicate the date or day by which the food shall be consumed, sold or discarded.",605,2212
57936,2022/01/19 05:00:00+00,1647137,FOOD SERVICE,TONY BOOM BOZZ,1448,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,82,44,"In-use utensils, properly stored",No,In-use food dispensing utensils not properly stored.,605,2213
106250,2022/01/12 05:00:00+00,1646177,FOOD SERVICE,AJI SUSHI,5610,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,78,40,"Personal cleanliness; hair restraints",No,No hair restraints where required.,605,2214
102690,2022/02/23 05:00:00+00,1654164,FOOD SERVICE,PHO CAFE ON BARDSTOWN,1704,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,80,40,"Personal cleanliness; hair restraints",No,No hair/beard restraints where required.,605,2215
107339,2022/03/25 04:00:00+00,1661029,FOOD SERVICE,LAS MARGARITAS,12220,SHELBYVILLE RD,LOUISVILLE,KY,40243,REGULAR,81,2,Certified food protection manager,No,No certified food manager present.,605,2216
100280,2021/10/26 04:00:00+00,1632435,FOOD SERVICE,TIME FOR THAI,2206,FRANKFORT AVE,LOUISVILLE,KY,40206,REGULAR,75,36,Approved thawing methods used,No,Improper thawing method being used for TCS food.,605,2217
57936,2022/01/19 05:00:00+00,1647137,FOOD SERVICE,TONY BOOM BOZZ,1448,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,82,49,"Ware washing facilities:  installed, maintained, used, test strips",No,No chemical test kit (Need chlorine test strips). ,605,2218
106250,2022/01/12 05:00:00+00,1646177,FOOD SERVICE,AJI SUSHI,5610,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,78,37,Thermometers provided and accurate,No,Lack of accurate thermometer in refrigeration units storing TCS food (Corrected).,605,2219
102690,2022/02/23 05:00:00+00,1654164,FOOD SERVICE,PHO CAFE ON BARDSTOWN,1704,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,80,41,Wiping cloths:  properly used and stored,No,Cloths in use not stored in sanitizing solution.,605,2220
102690,2022/02/23 05:00:00+00,1654164,FOOD SERVICE,PHO CAFE ON BARDSTOWN,1704,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,80,44,"In-use utensils, properly stored",No,In-use food dispensing utensils not properly stored.,605,2221
102690,2022/02/23 05:00:00+00,1654164,FOOD SERVICE,PHO CAFE ON BARDSTOWN,1704,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,80,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Food-contact surfaces not cleaned and sanitized. (Dishwasher at 10 PPM-corrected). ,605,2222
102690,2022/02/23 05:00:00+00,1654164,FOOD SERVICE,PHO CAFE ON BARDSTOWN,1704,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,80,56,"Physical facilities installed, maintained and clean",No,Walls not clean.  Mop sink area not clean.   Hood vent not clean.,605,2223
31435,2022/03/21 04:00:00+00,1659879,SCHOOL CAFETERIA OR FOOD SERVICE,MOORE HIGH SCHOOL,6415,OUTER LOOP,LOUISVILLE,KY,40228,REGULAR,94,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,"Unwholesome spoiled fruits, vegetables or other foods. (mold on onions)",605,2224
31435,2022/03/21 04:00:00+00,1659879,SCHOOL CAFETERIA OR FOOD SERVICE,MOORE HIGH SCHOOL,6415,OUTER LOOP,LOUISVILLE,KY,40228,REGULAR,94,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above. (burgers holding at 105 degrees F) (Broccoli holding at 125 degrees F) (discarded),605,2225
100710,2021/11/09 05:00:00+00,1635284,FOOD SERVICE,JET'S PIZZA #15,10494,WESTPORT RD,LOUISVILLE,KY,40241,REGULAR,85,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area.",605,2226
100710,2021/11/09 05:00:00+00,1635284,FOOD SERVICE,JET'S PIZZA #15,10494,WESTPORT RD,LOUISVILLE,KY,40241,REGULAR,85,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not clearly marked to indicate the date or day by which the food shall be consumed, sold or discarded.",605,2227
34406,2022/01/05 05:00:00+00,1645270,FOOD SERVICE,WAFFLE HOUSE #353,4706,PRESTON HWY,LOUISVILLE,KY,40213,REGULAR,91,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,The utensil (kitchenware/tableware) surface temperature on a hot water mechanical operation is less than 71°C (160°F).,605,2228
34406,2022/01/05 05:00:00+00,1645270,FOOD SERVICE,WAFFLE HOUSE #353,4706,PRESTON HWY,LOUISVILLE,KY,40213,REGULAR,91,24,TIME AS A PUBLIC HEALTH CONTROL:  PROCEDURES AND RECORDS,Yes,Not following written procedures for using time as a public health control.  Not documenting time for room temperature eggs.,605,2229
66448,2021/11/10 05:00:00+00,1635495,FOOD SERVICE,JADE GARDEN,4801,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,84,1,"PERSON IN CHARGE  PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES",Yes,Person-in-charge doesn’t demonstrate food safety knowledge.,605,2230
66448,2021/11/10 05:00:00+00,1635495,FOOD SERVICE,JADE GARDEN,4801,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,84,2,Certified food protection manager,No,No certified food manager present.,605,2231
66448,2021/11/10 05:00:00+00,1635495,FOOD SERVICE,JADE GARDEN,4801,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,84,56,"Physical facilities installed, maintained and clean",No,Ceiling  leak inside of kitchen.  Floors not clean.,605,2232
