zip(long),eiaid(long),utilityname,statevalue,servicetype,ownership,commrate(double precision),indrate(double precision),resrate(double precision)
80102,12860,Morgan County Rural Elec Assn,CO,Bundled,Cooperative,0.1075345683298952,0.1178663107095184,0.1388389570814716
80103,12860,Morgan County Rural Elec Assn,CO,Bnudled,Cooperative,0.0319821340663319,0.1178663107095184,0.1388389570814716
80818,12860,Morgan County Rural Elec Assn,CO,Bundled,Cooperativge,0.1075345683298952,0.1178663107095184,0.1388389570814716
80644,12860,Morgan County Rural Elec Assn,CO,Bundled,Cooperative,0.1075345683298952,0.1178663107095184,0.1388389570814716
80611,12860,Morgan County Rural Elec Assn,CO,Bundled,Cooperative,0.1075345683298952,0.1178663107095184,0.1388389570814716
80136,-16534,Morgan County Rural Elec Assn,CO,Bundled,Cooperative,0.1075345683298952,0.1178663107095184,0.1388389570814716
80624,12860,Morgan County Rural Elec Assn,CO,Bundled,Cooperative,0.238159559280743,0.1178663107095184,0.1388389570814716
80742,12860,Morgan County Rural Elec Assn,CO,Bundled,Cooperative,0.1075345683298952,0.1178663107095184,0.1388389570814716
80743,12860,Morgan County Rural Elec Assn,CO,Budnled,Cooperative,0.1075345683298952,0.1178663107095184,0.1388389570814716
156807,12860,Morgan County Rural Elec Assn,CO,undled,Cooperative,0.1075345683298952,0.1178663107095184,0.1388389570814716
80720,12860,Morgan County Rural Elec Assn,CO,Bundled,Cooperative,0.1075345683298952,0.1178663107095184,0.1388389570814716
80733,12860,Morgan County Rural Ele Assn,CO,Bundled,Cooperative,0.1075345683298952,0.1178663107095184,0.1388389570814716
81626,50853,Moon Lake Electric Assn Inc,CO,Bundled,Cooperative,0.0720104045451434,0.0652475227085053,0.0662401899360285
138300,43873,Moon Lake Electric Assn Inc,CO,Bndled,Cooperative,0.0720104045451434,0.0652475227085053,0.0662401899360285
81630,12866,Moon Lake Electri cAssn Inc,CO,undled,Cooperative,0.0720104045451434,0.0652475227085053,0.0662401899360285
81648,12866,Moon Lake Electlric Assn Inc,CO,Bundled,Cooperatikve,0.0720104045451434,0.1686623281001311,0.037221853235317
81610,12866,Moon Lake Electric Assn Inc,CO,Bundled,Cooperative,0.0720104045451434,0.0652475227085053,0.0662401899360285
84032,12866,Moon Lake Electric Assn Inc,TU,Bundled,Cooperative,0.0762369871862278,0.0720903771131339,0.0375699357521097
84035,12866,Moon Lake Electric Assn Inc,TU,Bundled,Cooperative,0.0762369871862278,0.0720903771131339,0.0649706765841796
84036,12866,Mono Lake Electric Assn Inc,UT,Bundlved,ooperative,0.0762369871862278,0.0720903771131339,0.0649706765841796
84660,12866,Moon Lake Electric Assn Inc,UT,Bundled,Cooperative,0.0762369871862278,0.0720903771131339,0.0649706765841796
84663,12866,Moon Lake Electric Assn Inc,UT,Bundled,Cooperative,0.0762369871862278,0.0720903771131339,0.220151157687295
84017,53282,Moon LakeElectric Assn Inc,UT,Bundled,Cooperative,0.0762369871862278,0.0720903771131339,0.0649706765841796
84063,12866,Moon Lake Electri cAssn Inc,UT,Bundled,Cooperatvie,0.0762369871862278,0.0720903771131339,0.0649706765841796
84066,12866,Moon Lake Electric Assn Inc,UT,Bundled,Copoerative,0.0762369871862278,0.0720903771131339,0.0649706765841796
84039,12866,Moon Lake Electric Assn Inc,UT,Bunded,Coperative,0.0762369871862278,0.0720903771131339,0.0649706765841796
84031,12866,Moon Lake Electrci Assn Inc,UT,Bundled,Cooperative,0.0762369871862278,0.0720903771131339,0.0305356954789755
84082,12866,Moon Lake Electric Assn Inc,uUT,Bundled,Cooperative,0.0762369871862278,0.0720903771131339,0.0649706765841796
84085,12866,Moon Lake Electric Assn Inc,UT,Bundled,Cooperative,0.0762369871862278,0.0720903771131339,0.0649706765841796
84002,12866,Moon Lake Electric Assn Inc,UT,Bundled,Cooperative,0.0762369871862278,0.0720903771131339,0.0649706765841796
168243,12866,Moon Lake Electric Assn Inc,UT,Bundled,Cooperative,0.0762369871862278,0.0720903771131339,0.0649706765841796
84008,12866,Moon Lake Electric Assn Inc,UT,Bundled,Cooperative,0.0762369871862278,0.0720903771131339,0.0649706765841796
84079,12866,Moon Lake Electric Assn Inc,UT,Bundld,Cooperative,0.0762369871862278,0.0720903771131339,0.0649706765841796
84052,12866,Moon Lake Electric Assn Inc,TU,Bundled,Cooperative,0.0762369871862278,0.0720903771131339,0.0649706765841796
84053,12866,Moon Lake Electric Assn Inc,UT,Bwundled,Cooperative,0.0762369871862278,0.0720903771131339,0.0649706765841796
84051,12866,Moon Lake Electic Assn Inc,UfT,Bundled,Cooperative,0.2216681442606765,0.0720903771131339,0.0649706765841796
84027,12866,Moon Lake Electric Assn Inc,kUT,Bundled,Cooperative,0.0762369871862278,0.0720903771131339,0.0649706765841796
84026,12866,Moon Lake Electric Assn Inc,mUT,Bundled,Cooperative,0.0762369871862278,0.0720903771131339,0.0649706765841796
84021,-16921,Moon Lake Electric Assn Inc,UT,Bundled,Cooperative,0.0762369871862278,0.0720903771131339,0.0649706765841796
84001,12866,Moon Lake Electric Assn Inc,UT,Bundled,Cooerative,0.0762369871862278,0.0720903771131339,0.0649706765841796
84076,12866,Moon Lake Electric Assn Inc,T,Bundled,Cooperaitve,0.0762369871862278,0.0720903771131339,0.0649706765841796
84073,12866,Moon Lake Electric Assn Inc,UT,Bundled,Cooperative,0.2178907620080776,0.0720903771131339,0.0649706765841796
84078,12866,Moon Lake Electric Assn Inc,UT,Bundled,Cooperative,0.0762369871862278,0.0720903771131339,0.0649706765841796
84023,12866,Moon Lake Electric Assn Inc,UT,Bundled,Cooperative,0.0762369871862278,0.0720903771131339,0.0649706765841796
84046,12866,Moon Lake Electric Assn Inc,TU,Bundled,Cooperative,0.0762369871862278,0.0720903771131339,0.0649706765841796
84072,12866,Moon Lake Electric Assn Inc,UT,Bundled,Cooperative,0.0762369871862278,0.0720903771131339,0.0649706765841796
56529,12894,City of Moorhead - (MN),MN,Bundeld,Municipal,0.1116959779782841,0.0761242845461978,0.099612330770944
56561,12894,City of Moorhead - (MN),MN,Bundled,Municipal,0.1116959779782841,0.0761242845461978,0.099612330770944
56560,12894,City of Moorhead - (MN),NM,Bundled,Municipal,0.1116959779782841,0.0761242845461978,0.099612330770944
56563,12894,City of Moorhead - (MN),MN,Bundled,Municipal,0.2374833660600875,0.0761242845461978,0.099612330770944
56562,12894,City of Moorhead - (MN),MN,Bundlde,Municipal,0.0322201648792285,0.0761242845461978,0.2208499625397232
156623,12897,Moose Lake Water & Light omm,MN,Bundled,Municipal,0.10520701380092,0.0,0.0849661234206189
58552,-15658,Mor-Gran-Sou Electric Coop Inc,D,Bundled,Cooperative,0.1243500729465117,0.0815088757396449,0.1375581133995008
58554,12899,Mor-Gran-Sou Electric Coop Inc,ND,Bundeld,Coooperative,0.1243500729465117,0.0815088757396449,0.1375581133995008
58520,12899,Mor-Gran-Sou Electric Coop Inc,NdD,Bundlqed,Cooprative,0.1243500729465117,0.0815088757396449,0.1375581133995008
58529,12899,Mor-Gran-Sou Electric Coop Inc,DN,Bundled,Copoerative,0.1243500729465117,0.0815088757396449,0.1375581133995008
58528,12899,Mor-Gran-Sou lectric Coop Inc,ND,Bundled,Cooperative,0.1243500729465117,0.0815088757396449,0.1375581133995008
58566,12899,Mor-Gran-Sou Electric Coop Inc,ND,Bundled,Cooperative,0.1243500729465117,0.0815088757396449,0.1375581133995008
58564,-15089,Mor-Gran-Sou Electric Coop Inc,D,Bundled,Cooperative,0.1243500729465117,0.0815088757396449,0.1375581133995008
57648,12899,Mor-Gran-Sou Electric Coogp Inc,ND,Bundled,Cooperative,0.1243500729465117,0.0815088757396449,0.1375581133995008
58570,12899,Mor-Gran-Sou Electric Coop Inc,ND,Bundled,Cooperative,0.1243500729465117,0.0815088757396449,0.1375581133995008
58646,12899,Mor-Gran-Sou Electric Coop Inc,ND,Bundled,Ccooperative,0.0290052461604513,0.0815088757396449,0.1375581133995008
58544,12899,Mor-Gran-Sou Electric Coop Inc,ND,undled,Cooperative,0.1243500729465117,0.2033038783732144,0.1375581133995008
58638,12899,Mor-Gran-Sou Electric Coop Inc,ND,Bundled,Cooperative,0.1243500729465117,0.0815088757396449,0.1375581133995008
58631,12899,Mor-Gran-Sou Electric Coop Inc,ND,Bundled,Cooperative,0.1243500729465117,0.0815088757396449,0.1375581133995008
58533,12899,Mor-Gran-Sou Electric Coop Inc,ND,Bundled,Cooperative,0.1243500729465117,0.0815088757396449,0.1375581133995008
58562,12899,Mor-Gran-Sou Electric Coop Inc,ND,Bundled,oCoperative,0.1243500729465117,0.0815088757396449,0.0306345004263632
58568,12899,Mor-Gran-Sou Electric Coop Inc,ND,Bundled,Cooperative,0.1243500729465117,0.0815088757396449,0.1375581133995008
58652,12899,Mor-Gran-Su Electric Coop Inc,ND,Bundled,Cooperative,0.1243500729465117,0.0815088757396449,0.1375581133995008
58569,12899,Mor-Gran-Sou Electric Coop Inc,ND,Bundled,Cooperative,0.1243500729465117,0.0815088757396449,0.1375581133995008
58538,12899,Mor-Gran-Sou Electric Coop Inc,ND,Bndled,Cooperative,0.0338553485303866,0.0815088757396449,0.1375581133995008
58535,12899,Mor-Gran-Sou Electric Coop Inc,ND,Bundled,Cooperative,0.1243500729465117,0.0815088757396449,0.1375581133995008
58530,12899,Mor-Gran-Sou Electric Coop Inc,ND,Bundled,Cooperative,0.1243500729465117,0.0815088757396449,0.1375581133995008
58504,12899,Mor-Gran-Sou Electric Coop Inc,ND,Bundled,Cooperative,0.1243500729465117,0.0815088757396449,0.1375581133995008
58503,42128,Mor-Gran-Sou Electric Coop Inc,NaD,Bundled,Cooperative,0.1243500729465117,0.0815088757396449,0.1375581133995008
58563,12899,Mor-Gran-Sou Electric Coop Inc,D,Bunqdled,Cooperative,0.1243500729465117,0.1765776418944709,0.1375581133995008
55051,12900,City of Mora - (MN),MN,Bundled,Municpial,0.0914956855225311,0.0817935716741148,0.107592507994518
87122,12901,Mora-San Miguel Elec Coop,NgM,Bundled,Cooperative,0.1458432304038004,0.2106169613674656,0.1692389471368868
87004,12901,Mora-San Miguel Elec Coop,NM,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
87583,12901,Mora-San Miguel Elec Coop,NM,Bundled,Coopierative,0.1458432304038004,0.1272169167803547,0.1692389471368868
87731,12901,Mora-San Mjiguel Elec Coop,NM,Bundled,Cooperative,0.1853092336308678,0.1272169167803547,0.1692389471368868
87735,12901,Mora-San Miguel Elec Coop,NM,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
87505,12901,Mora-San Miguel Elec Coop,NM,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
87506,12901,Mora-San Miguel Elec Coop,NM,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
87501,12901,Mora-San Miguel Elec Coop,NM,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.2496430564315937
87742,12901,Mora-San Miguel Elec Coop,NM,Bundled,Cooperative,0.2198562225110245,0.2111098775249827,0.1986819081478583
87745,12901,Mora-San Miguel Elec Coop,xNM,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
88421,12901,Mora-San Miguel Elec Coop,MN,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
87552,12901,Mora-Sean Miguel Elec Coop,NM,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
87710,12901,Mora-San Miguel Elec Coop,NM,Bundled,ooperative,0.1458432304038004,0.1884606429630684,0.1692389471368868
87711,12901,Mora-San Miguel Elec Coop,NoM,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
87712,12901,Mora-San Miguel Elec Coop,NM,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
87713,12901,Mora-San Miguel Elec Coop,NM,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
87714,12901,Mora-San Miguel Elec Coop,NM,Bundled,Cooperativze,0.1458432304038004,0.1272169167803547,0.1692389471368868
87715,12901,Mora-San Miguel Elec Coop,NM,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.2129956599390733
87113,12901,Mora-San Miguel Elec Coop,MN,Bundled,Coopherative,0.03784728031697,0.1272169167803547,0.1692389471368868
87015,12901,Mora-San Miguel Elec Coop,NM,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
87723,12901,Mora-San Miguel Elec Coop,NM,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
87722,12901,Mora-San Miguel Elec Coop,NM,Bundled,Cooperative,0.1458432304038004,0.1730601928580316,0.1692389471368868
87724,12901,Mora-San Miguel Elec Coop,NM,undled,Cooperative,0.1458432304038004,0.192047943591934,0.1692389471368868
87729,12901,Mora-San Miguel Elec Coop,NM,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
87557,12901,Mora-San Miguel Elec Coop,NM,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
87578,12901,Mora-San Miguel Elec Coop,NM,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.0338300283306166
87579,12901,Mora-San Miguel Elec Coop,NM,Bundled,Cooperatiev,0.1458432304038004,0.1272169167803547,0.1692389471368868
87571,12901,Mora-SanM iguel Elec Coop,NM,Bundeld,Cooperatlive,0.2319040107845927,0.1272169167803547,0.1692389471368868
87573,12901,Mora-San Miguel Elec Coop,NM,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
87732,12901,Mora-San Miguel Elec Coop,NM,Bundled,Cooperative,0.2383095692323878,0.1272169167803547,0.1692389471368868
87736,12901,Mora-San Miguel Elec Coop,NM,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
87734,12901,Mora-San Miguel Elec Coop,NM,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
88119,12901,Mora-San Miguel Elec Coop,NM,Bundled,Cooperative,0.2246191274948409,0.1272169167803547,0.1692389471368868
87047,12901,Mora-San Miguel Elec Coop,NpM,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
87043,12901,Mora-San Miguel Elec Coop,NmM,Bunjdled,Cooperatvie,0.1458432304038004,0.1272169167803547,0.1692389471368868
87508,12901,Mora-San Miguel Elec Coop,MN,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
88416,12901,Mora-San Miguel Elec Coop,NM,Bundled,Cooperaitve,0.1770856076034881,0.1272169167803547,0.1692389471368868
88417,12901,Mora-San Miguel Elec Coop,NM,mBundled,oCoperative,0.0360432509963659,0.1971491942917224,0.0299765199814766
87540,12901,Mora-San Miguel Elec Coop,M,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
87010,12901,Mora-San Miguel Elec Coop,NM,undled,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
87070,12901,Mora-San Miguel Elec Coop,M,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
87701,12901,Mora-San Miguel Elec Coop,NM,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
87750,12901,Mora-San Miguel Elec Coaop,NM,Bundlde,Cooperative,0.2306811731390579,0.1272169167803547,0.1692389471368868
87752,12901,Mora-San Miguel Elec Coop,MN,Bunlded,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
87753,12901,Mowra-San Miguel Elec Coop,NM,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
88439,12901,Mora-San Miguel Elec Coop,NM,Bundzled,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
88435,12901,Mora-San Miguel Elec Coop,NM,Bundlexd,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
87569,12901,Mora-San Miguel Elec Coop,NM,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
87565,12901,Mora-San Miguel Elec Czoop,NM,Bundled,Coopertaive,0.1458432304038004,0.1272169167803547,0.1692389471368868
87562,12901,Mora-San Miguel Elec Coop,NM,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
87560,12901,Mora-San Miguel Elec Coop,NM,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
87052,12901,Mora-San Miguel Elec Coop,NM,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.0304364677292617
87056,12901,Mora-Sn Miguel Elec Coop,NM,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
88321,12901,Mora-San Miguel Elec Coop,NM,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.2201948238864469
87743,12901,Mora-San Miguel Elec Coop,NM,Bundled,Cooperative,0.1458432304038004,0.1272169167803547,0.1692389471368868
87535,41444,Mora-San Miguel Elec Coop,NM,Bundled,Cooperamtive,0.1458432304038004,0.1272169167803547,0.1692389471368868
87538,40173,Mora-San Miguel Elec Coop,MN,jBundled,Cooperative,0.1458432304038004,0.1272169167803547,0.2012976319858957
57661,12915,Moreau-Grand Electric Cop Inc,SD,Bundled,Cooperative,0.0957000255950857,0.0,0.1301163741367613
57660,12915,Moreau-Grand Electric Coop Inc,D,Bnudled,Cooperative,0.0957000255950857,0.0,0.1301163741367613
57638,12915,Moreau-Grand Electric Coop Inc,SD,Bndled,Cooperative,0.0957000255950857,0.0,0.1301163741367613
57639,12915,Moreau-Grand Electric Conop Inc,D,Bundled,Cooperative,0.1920819078719181,0.0,0.1301163741367613
165546,12915,Moreau-Grand Electric Coop Inc,D,Bundled,Cooperative,0.0957000255950857,0.0,0.1301163741367613
57634,12915,Moreauv-Grand Electric Coop Inc,SD,Bundled,Cooperative,0.0957000255950857,0.0,0.1301163741367613
57632,12915,Moreau-Grand Electric Coop Inc,SD,Bundled,Cooperative,0.0957000255950857,0.0,0.1301163741367613
57633,12915,Moreau-Grand Electric Coop Inc,SD,Bundled,Cooperative,0.0957000255950857,0.0,0.1301163741367613
57630,12915,Moreau-Grand Electric Coop Inc,SD,Bundled,Cooperative,0.0957000255950857,0.0,0.1301163741367613
57631,12915,Moreau-Grand Electric Coop Inc,SD,Bundlesd,Cooperative,0.0957000255950857,0.0,0.1301163741367613
57520,12915,Moreau-Grand Electric Ccoop Inc,SD,Bundled,Cooperative,0.0957000255950857,0.1872274288819854,0.1301163741367613
57645,12915,Moreau-Grand Electric Coop Inc,SD,Bundled,Cooperative,0.0957000255950857,0.0,0.1301163741367613
57644,12915,Moreau-Grand Electric Coop Inc,SD,Bundled,Cooperative,0.0957000255950857,0.0,0.1301163741367613
57642,12915,Moreau-Grand Electric Coop Inc,SD,Bundled,Cooperative,0.0957000255950857,0.0,0.1301163741367613
57641,50090,MoreauGrand Electric Coop Inc,SD,Bundled,Cooperatirve,0.0957000255950857,0.0,0.1301163741367613
57553,12915,Moreau-Grand Electric Coop Inc,SD,Bundled,Cooperative***,0.0957000255950857,0.0,0.1301163741367613
