OBJECTID,SITENAME,DATA_S_YR,CREAT_YR,DATA_METH,DATA_ACCU,COWARDIN,COWAR_S_YR,HGM,HGM_S_YR,POLY_S_ID,FIELD_OBS_LWI,DATA_S_TYP,HYD_BAR,HYD_DRA,HYD_FLO,WET_MGT,COV_TYP,VEG_SPEC,VEG_COND,VEG_S_YR,LSW,GOAL_5_17,SAC,DEVELOP,DSL_WD,DSL_FILE,MOSAIC,Acres,Shape__Area,Shape__Length
5446,Medford,2001,"Wetlands Consulting, September 2002",,,PEM,,DOF,,EK-W17,offsite,2,,,,,,,,,N,,,,,92-0132, ,12.9053887896679,95602.875,2073.7561073681
5447,Medford,2001,"Wetlands Consulting, September 2002",,,PEM,,U,,EK-W09,offsite,2,,,,,,,,,N,,,,,02-0318, ,0.373846012568259,2767.4140625,483.19776995673
5448,Medford,2001,"Wetlands Consulting, September 2002",,,"PUBx, PEM",,DCP,,EK-W16,offsite,2,,,,,,,,,N,,,,,91-0198, ,1.45444486641583,10776.125,1014.29647451046
5449,Medford,2001,"Wetlands Consulting, September 2002",,,PEM,,RFT,,EK-W11,onsite,2,,,,,,,,,Y,,,,,96-0252, ,1.17023417515473,8659.1796875,523.223514532969
5450,Medford,2001,"Wetlands Consulting, September 2002",,,PEM,,RFT,,EK-W11,onsite,2,,,,,,,,,Y,,,,,96-0252, ,3.65261666729379,27026.390625,1046.06067915707
5451,Medford,2001,"Wetlands Consulting, September 2002",,,PUBx,,DCNP,,MD-W57,offsite,2,,,,,,,,,N,,,,, , ,0.80638341604846,5978.2265625,364.10652754768
5452,Medford,2001,"Wetlands Consulting, September 2002",,,PUBx,,DCP,,MD-W55,offsite,2,,,,,,,,,N,,,,, , ,2.11610423926153,15686.8046875,645.431095674869
5453,Medford,2001,"Wetlands Consulting, September 2002",,,PUBx,,DCP,,MD-W59,offsite,2,,,,,,,,,N,,,,, , ,0.618938826615336,4586.5859375,335.109210527508
5454,Medford,2001,"Wetlands Consulting, September 2002",,,PUBx,,DCP,,MD-W58,offsite,2,,,,,,,,,N,,,,, , ,0.605322752566114,4485.75,289.884330266177
5455,Medford,2001,"Wetlands Consulting, September 2002",,,PUBx,,DCP,,MD-W60,offsite,2,,,,,,,,,N,,,,, , ,0.641526867025281,4753.6953125,366.93245743699
5456,Medford,2001,"Wetlands Consulting, September 2002",,,PUBx,,DCP,,LA-W07,offsite,2,,,,,,,,,N,,,,, , ,1.70886536725011,12650.9765625,487.486384668464
5457,Medford,2001,"Wetlands Consulting, September 2002",,,PUBx,,RI,,LA-W08,offsite,2,,,,,,,,,N,,,,, , ,1.24357027451469,9205.2421875,416.52871599955
5458,Medford,2001,"Wetlands Consulting, September 2002",,,PUBx,,DCP,,LZ-W08,offsite,2,,,,,,,,,N,,,,, , ,0.985885022847798,7299.9609375,369.052538980238
5459,Medford,2001,"Wetlands Consulting, September 2002",,,PUBx,,DCP,,CR-W02,offsite,2,,,,,,,,,N,,,,, , ,1.30783468396474,9677.84375,405.562751479027
5460,Medford,2001,"Wetlands Consulting, September 2002",,,PUBx,,DCP,,CR-W04,offsite,2,,,,,,,,,N,,,,, , ,0.509817154885426,3771.9609375,394.11987396419
5461,Medford,2001,"Wetlands Consulting, September 2002",,,PUBx,,DCP,,BS-W18,offsite,2,,,,,,,,,N,,,,, , ,0.798879139515244,5911.4765625,349.835145091386
5462,Medford,2001,"Wetlands Consulting, September 2002",,,PUBx,,DCP,,BS-W17,offsite,2,,,,,,,,,N,,,,, , ,1.20968866101817,8951.3984375,545.612882097132
5463,Medford,2001,"Wetlands Consulting, September 2002",,,PUBx,,DCP,,BS-W19,offsite,2,,,,,,,,,N,,,,, , ,0.599355602252704,4434.5859375,329.313411493346
5464,Medford,2001,"Wetlands Consulting, September 2002",,,PUBx,,DCP,,EK-W15,offsite,2,,,,,,,,,N,,,,, , ,11.3120747390825,83825.53125,1517.52792629097
5465,Medford,2001,"Wetlands Consulting, September 2002",,,PUBx,,RI,,CR-W03,offsite,2,,,,,,,,,N,,,,, , ,0.707602730994662,5235.5390625,364.615100282492
5466,Medford,2001,"Wetlands Consulting, September 2002",,,PUBx,,DCP,,EK-W18,offsite,2,,,,,,,,,N,,,,,92-0132, ,3.7480196018216,27762.6640625,1182.18742244683
5467,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PSS1F,,RFT,,W35,visual,2,,,,,,,,,Y,,,,N/A,,,0.655264060465475,4862.8125,297.623623670687
5468,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PSS1F,,RFT,,W34,visual,2,,,,,,,,,Y,,,,N/A,,,0.413575121498331,3069.2265625,209.013538240885
5469,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMCx,, RI,,W36,offsite,2,,,,,,,,,Y,,,,N/A,,,0.276324044882065,2050.3125,258.735330304787
5470,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMB,,SV,,W30,offsite,2,,,,,,,,,U,,,,N/A,,,0.139831210710752,1037.5390625,207.545060315489
5471,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMCd,,RFT / SV,,W38,visual,2,,,,,,,,,Y,,,,WD2012-0181,,,6.3444275781475,47090.6015625,2840.43976296475
5472,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMCx,,RI,,W45,offsite,2,,,,,,,,,U,,,,N/A,,,0.155380874518987,1152.7734375,190.198321520752
5473,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMC,,SV,,W72,offsite,2,,,,,,,,,Y,,,,N/A,,,3.18257331443294,23537.046875,1301.59169411161
5474,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PUBFx,,SV,,W69,offsite,2,,,,,,,,,U,,,,N/A,,,0.156790723791107,1159.984375,129.734948802105
5475,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PFO1Ch,,SV,,W18,visual,2,,,,,,,,,Y,,,,N/A,,,0.957648823232434,7081.453125,672.625596387441
5476,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,"PFO1B, R3UB",,RFT,,W79,visual,2,,,,,,,,,Y,,,,N/A,,,2.81530213638889,20818.65625,2309.86013897031
5477,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,"PSS1C
",,LFV,,W37,visual,2,,,,,,,,,U,,,,N/A,,,0.12395972029286,919.953125,264.961587919519
5478,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PSSC1h,,RFT,,W48,offsite,2,,,,,,,,,Y,,,,N/A,,,0.386950183460989,2868.8359375,215.587747834917
5479,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,"PSS1Bh, PEMB",,SV,,W51,offsite,2,,,,,,,,,Y,,,,N/A,,,0.520241469005794,3857.328125,252.556335485002
5480,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,"PUBHx, PSS1Bh",,SV,,W50,visual,2,,,,,,,,,Y,,,,N/A,,,2.0515393709663,15211.3671875,1530.6569525616
5481,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMC,,SV,,W44,offsite,2,,,,,,,,,U,,,,N/A,,,0.151468227090716,1123.78125,169.886208874692
5482,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,"PSS1B, PEM1",,SV,,W43,offsite,2,,,,,,,,,No,,,,N/A,,,1.31762134415401,9776.6328125,624.876472523072
5483,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMA,,Flats,,W25,offsite,2,,,,,,,,,Y,,,,N/A,,,7.71446596984812,57251.5625,1020.2425892459
5484,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMC,,SV,,W74,offsite,2,,,,,,,,,Y,,,,N/A,,,5.91414981735048,43741.6640625,1137.71327310407
5485,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMC,,SV,,W71,offsite,2,,,,,,,,,Y,,,,N/A,,,2.51344451759832,18587.7734375,1210.05876872617
5486,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMCd,,RFT,,W66,visual,2,,,,,,,,,Y,,,,N/A,,,0.785299032539339,5810.53125,354.874569591674
5487,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMCx,,RFT,,W13,visual,2,,,,,,,,,Y,,,,N/A,,,1.13273050816266,8381.390625,877.486962764203
5488,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMB,,SV,,W81,offsite,2,,,,,,,,,U,,,,N/A,,,0.0872223006951764,645.9140625,262.924914010379
5489,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMA,,RI,,W23,offsite,2,,,,,,,,,No,,,,N/A,,,6.40899467238799,47569.7734375,1247.97607781059
5490,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMA,,RI,,W24,offsite,2,,,,,,,,,Y,,,,N/A,,,0.188016805632336,1395.4609375,222.063229872341
5491,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PSS1/PEM,,SV,,W29,offsite,2,,,,,,,,,U,,,,N/A,,,0.194826054033822,1445.6015625,176.436034114813
5492,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMA,,RI,,W31,visual,2,,,,,,,,,No,,,,N/A,,,0.522557656474049,3877.2109375,743.337858155075
5493,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMA,,Flats,,W32,offsite,2,,,,,,,,,U,,,,WD2012-0181,,,0.492247406929425,3652.2578125,302.04662963377
5494,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PUBFx,,Flats,,W33,offsite,2,,,,,,,,,U,,,,N/A,,,0.143691690326222,1066.453125,118.020115049822
5495,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PSS1C,,RI,,W06,visual,2,,,,,,,,,Y,,,,WD2012-0181,,,0.297601273369603,2208.4375,319.485396104279
5496,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMCd,,SV,,W04-A,onsite,2,,,,,,,,,Y,,,,N/A,,,1.67151760861287,12403.0625,628.71869027028
5497,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMC,,SV,,W04-Mosaic,visual,2,,,,,,,,,Y,,,,N/A,,,6.55756301239553,48657.7265625,1120.91128720529
5498,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMCh,,RI,,W04-B,visual,2,,,,,,,,,Y,,,,N/A,,,0.146717347784477,1088.703125,236.608542427667
5499,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMCh,,SV,,W42,offsite,2,,,,,,,,,No,,,,N/A,,,0.580715013539808,4309.0390625,419.634726992694
5500,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMBh,,SV,,W09,onsite,2,,,,,,,,,Y,,,,WD2009-0470,,,11.5174638561741,85461.453125,2960.93507924523
5501,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMB,,SV,,W10-B,visual,2,,,,,,,,,No,,,,WD2007-0106,,,0.0509426411962802,377.9296875,72.3782443219355
5502,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMB,,SV,,W10-C,visual,2,,,,,,,,,No,,,,WD2007-0106,,,0.0337666373507652,250.5,59.6413336638347
5503,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMFh,,DCNP,,W10-F,offsite,2,,,,,,,,,Y,,,,WD2007-0106,,,3.79949976742198,28181.078125,686.469527134298
5504,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,"PSS1Cd, PEMC",,RFT,,W49,offsite,2,,,,,,,,,Y,,,,N/A,,,6.95932787864182,51597.84375,2762.96378334285
5505,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMCx,,SV,,W11,onsite,2,,,,,,,,,No,,,,N/A,,,0.982993262615626,7288.890625,1408.56892573356
5506,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,"PFOd, PABFx",,SV,,W21,visual,2,,,,,,,,,Y,,,,N/A,,,2.05931722602038,15265.8359375,1425.19354995662
5507,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMBd,,SV,,W53,visual,2,,,,,,,,,Y,,,,N/A,,,1.17950694784889,8744,1163.50296401542
5508,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMB,,SV,,W54,visual,2,,,,,,,,,Y,,,,N/A,,,8.84299235424634,65557.0625,4089.92962819329
5509,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMBd,,SV,,W55,visual,2,,,,,,,,,Y,,,,N/A,,,0.505955007465303,3750.75,352.904623616525
5510,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMBd,,SV,,W56,offsite,2,,,,,,,,,Y,,,,N/A,,,1.87427547056296,13894.65625,706.256485129736
5511,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMBd,,SV,,W57,offsite,2,,,,,,,,,Y,,,,N/A,,,0.64855107756874,4807.7734375,537.542199921835
5512,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,"PEMh, PSSh",,RI,,W61,offsite,2,,,,,,,,,No,,,,N/A,,,1.8333026332821,13577.8359375,743.294378014731
5513,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,"PSS1A, PEMA",,RI,,W14,onsite,2,,,,,,,,,Y,,,,N/A,,,0.592933129051704,4389.4140625,407.461535484154
5514,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PSS1d,,RFT,,W15,visual,2,,,,,,,,,Y,,,,N/A,,,2.05454971953545,15208.28125,1709.2088253239
5515,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PSS1d,,RFT,,W62,offsite,2,,,,,,,,,No,,,,N/A,,,0.721255563412726,5338.90625,640.907930147563
5516,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMBh,,DCNP,,W63,offsite,2,,,,,,,,,No,,,,N/A,,,2.31409763641696,17128.4375,1343.58066174596
5517,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMBh,,DCNP,,W64,visual,2,,,,,,,,,No,,,,N/A,,,5.19155869856428,38425.7578125,1884.39227997152
5518,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMB,,SV,,W68,offsite,2,,,,,,,,,No,,,,N/A,,,0.726427420390653,5374.2265625,470.925086278539
5519,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMBh,,SV,,W03,visual,2,,,,,,,,,No,,,,N/A,,,2.32624295276432,17209.2890625,887.233325419202
5520,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMCh,,SV,,W01,onsite,2,,,,,,,,,No,,,,N/A,,,3.49932688692661,25888.109375,2390.89232755996
5521,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMCh,,SV,,W02-A,onsite,2,,,,,,,,,No,,,,N/A,,,0.773004306513007,5718.5546875,724.024914878215
5522,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMCh,,RI,,W02-B,visual,2,,,,,,,,,No,,,,N/A,,,0.36176512610499,2676.3125,475.4383917695
5523,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMCx,,RI,,W17,onsite,2,,,,,,,,,No,,,,WD2004-0551,,,0.867460433219655,6417.5078125,945.437947018403
5524,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PSS1Cd,,RI,,W70,visual,2,,,,,,,,,Y,,,,N/A,,,2.31662207660228,17132.4453125,1540.28804140196
5525,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMC,,SV,,W20,onsite,2,,,,,,,,,No,,,,N/A,,,3.77148745844257,27893.3671875,1223.81364300958
5526,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMCd,,SH,,W19-A,onsite,2,,,,,,,,,Y,,,,N/A,,,6.75218849415588,49942.125,3998.62579378305
5527,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PSS1,,DCP,,W19-B,visual,2,,,,,,,,,Y,,,,N/A,,,0.489154557008921,3617.84375,270.510598673465
5528,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMCd,,RFT,,W10-A,onsite,2,,,,,,,,,Y,,,,WD2007-0106,,,2.78672906543043,20673.78125,2337.9573317462
5529,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMC,,SV,,W10-D,visual,2,,,,,,,,,Y,,,,WD2007-0106,,,0.450592830415758,3342.640625,733.56195604281
5530,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMC,,SV,,W10-E,visual,2,,,,,,,,,Y,,,,WD2007-0106,,,0.608224407324003,4512.015625,384.218905142856
5531,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PABHh,,DCP,,W10-G,visual,2,,,,,,,,,Y,,,,WD2007-0106,,,1.88079272733047,13951.4375,1498.71098900306
5532,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMB,,SV,,W40,offsite,2,,,,,,,,,Y,,,,WD2009-0470,,,0.288194855285432,2138.5078125,246.908457075485
5533,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMBh,,SV,,W07,visual,2,,,,,,,,,Y,,,,WD2005-0692,,,1.34871450544743,10010.5234375,863.97776874353
5534,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PABHh,,DOF,,W46,offsite,2,,,,,,,,,Y,,,,N/A,,,1.33761329612801,9916.9140625,1114.59348505186
5535,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,"PSS1C, PEMC",,RFT,,W85,visual,2,,,,,,,,,Y,,,,N/A,,,0.713256324731063,5293.7421875,1378.6423156337
5536,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,"PSS1C, PEMC",,RFT,,W86,offsite,2,,,,,,,,,Y,,,,N/A,,,1.87059047787086,13883.671875,2891.26203538994
5537,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,"PSS1C, PEMC",,RFT,,W88,offsite,2,,,,,,,,,Y,,,,N/A,,,0.352288281651061,2614.2421875,1091.28089215008
5538,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMC,,SV,,W22,visual,2,,,,,,,,,Y,,,,N/A,,,1.49405397816942,11083.78125,494.830082468328
5539,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMA,,Flats,,W82,visual,2,,,,,,,,,Y,,,,N/A,,,37.3314136632567,277074.6484375,2308.90755011654
5540,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,"PEMC, PSS1C",,RFT,,W87,offsite,2,,,,,,,,,Y,,,,WD2002-0010,,,0.417973856667399,3101.59375,936.287657339548
5541,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMBd,,RFT,,W47,offsite,2,,,,,,,,,Y,,,,N/A,,,5.74467883286831,42590.578125,3035.73727939432
5542,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PSS1F,,SV,,W41,offsite,2,,,,,,,,,Y,,,,N/A,,,1.80117273115836,13364.7734375,1334.45942238795
5543,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMB,,SV,,W08,offsite,2,,,,,,,,,Y,,,,N/A,,,2.00478596570523,14875.765625,901.163418835481
5544,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PSS1F,, RFT,,W39-B,visual,2,,,,,,,,,Y,,,,N/A,,,0.973603531297546,7223.921875,1284.79315084914
5545,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,"PSS1, PEM",,RFT / SV,,W39-A,offsite,2,,,,,,,,,Y,,,,WD2009-0470,,,3.3735684595107,25031.640625,1903.362895038
5546,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMC,,SV,,W89,offsite,2,,,,,,,,,No,,,,N/A,,,0.112995087638519,837.6953125,113.692312588165
5547,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMC,,SV,,W90,offsite,2,,,,,,,,,No,,,,N/A,,,0.0977260227752199,723.3515625,110.166700244901
5548,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMC,,RI,,W26,offsite,2,,,,,,,,,Y,,,,WD2012-0181,,,0.463899568276039,3442.5390625,482.574532826802
5549,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEME,,SV,,W27,visual,2,,,,,,,,,No,,,,WD2012-0181,,,0.881726371377499,6542.828125,484.070262096245
5550,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEME,,SV,,W28,visual,2,,,,,,,,,No,,,,WD2012-0181,,,0.514270085050687,3816.078125,382.994483050799
5551,Medford UGB,2015,"SWCA Environmental Consultants, November 2015",,,PEMC,,RFT,,W78,offsite,2,,,,,,,,,Y,,,,N/A,,,1.32282951661647,9802.4765625,557.543075484547
5552,Mill City,2010,"Lane Council of Governments, December 2011",,,PEMC,,S,,MC-7,offsite,2,,,,,,,,,Y,,,, ,,,0.483757897002137,3883.46875,263.045359947322
5553,Mill City,2010,"Lane Council of Governments, December 2011",,,PEMC,,RFT/RI,,MC-5,onsite,2,,,,,,,,,Y,,,, ,,,0.589131749259309,4730.53125,392.169827748432
5554,Mill City,2010,"Lane Council of Governments, December 2011",,,PEMC,,RI,,MC-1,visual,2,,,,,,,,,Y,,,, ,,,0.684815475614045,5498.7578125,822.977320110399
5555,Mill City,2010,"Lane Council of Governments, December 2011",,,PFOC,,S,,MC-6,onsite,2,,,,,,,,,Y,,,, ,,,0.915182265060481,7346.53125,450.223357230234
5556,Mill City,2010,"Lane Council of Governments, December 2011",,,PABH,,RI,,MC-8,visual,2,,,,,,,,,No,,,, ,,,0.0890465772371328,714.828125,120.093518870521
5557,Mill City,2010,"Lane Council of Governments, December 2011",,,PABH,,RI,,MC-8,visual,2,,,,,,,,,No,,,, ,,,0.0206903250662362,166.09375,54.1741709734891
5558,Mill City,2010,"Lane Council of Governments, December 2011",,,PABH,,RI,,MC-8,visual,2,,,,,,,,,No,,,, ,,,0.0636670846443139,511.1015625,110.742462257335
5559,Mill City,2010,"Lane Council of Governments, December 2011",,,PFOC,,S,,MC-3,offsite,2,,,,,,,,,No,,,, ,,,0.776580092311316,6233.1640625,326.610083368785
5560,Mill City,2010,"Lane Council of Governments, December 2011",,,PFOC,,RFT/RI,,MC-4,visual,2,,,,,,,,,Y,,,, ,,,0.930456381015456,7470.8984375,781.361641339881
5561,Mill City,2010,"Lane Council of Governments, December 2011",,,PUBH,,RI,,MC-10,offsite,2,,,,,,,,,No,,,, ,,,0.228168428013678,1831.4765625,280.104994097347
5562,Mill City,2010,"Lane Council of Governments, December 2011",,,PEMC,,S,,MC-11,offsite,2,,,,,,,,,Y,,,, ,,,0.414466865754405,3327.203125,387.147096122362
5563,Mill City,2010,"Lane Council of Governments, December 2011",,,PEMC,,S,,MC-2,offsite,2,,,,,,,,,Y,,,, ,,,17.7449045880066,142411.71875,4031.20067766772
5564,Mill City,2010,"Lane Council of Governments, December 2011",,,PFOC,,RF,,MC-12,offsite,2,,,,,,,,,No,,,,WD2008-0198,,,0.173981698788776,1396.8671875,312.647741435063
5565,Mill City,2010,"Lane Council of Governments, December 2011",,,PSSC,,S,,MC-9,offsite,2,,,,,,,,,Y,,,, ,,,8.24908766783308,66208.28125,2425.52255071805
5566,Mill City,2010,"Lane Council of Governments, December 2011",,,PEMC,,S,,MC-6,visual,2,,,,,,,,,Y,,,, ,,,1.27377308688123,10225,710.321705509942
5567,Mill City,2010,"Lane Council of Governments, December 2011",,,PSSC,,S,,MC-3,offsite,2,,,,,,,,,No,,,, ,,,0.143300870005252,1150.2109375,142.365726994301
5568,Mill City,2010,"Lane Council of Governments, December 2011",,,PEMC,,S,,MC-3,offsite,2,,,,,,,,,No,,,, ,,,0.708161308034105,5683.9765625,369.895773582711
5569,Mill City,2010,"Lane Council of Governments, December 2011",,,PEMC,,S,,MC-9,offsite,2,,,,,,,,,Y,,,, ,,,1.00859693118423,8095.078125,436.490878145857
5570,Mill City,2010,"Lane Council of Governments, December 2011",,,PEMC,,S,,MC-9,offsite,2,,,,,,,,,Y,,,, ,,,1.14102738172563,9158.3046875,516.68363889027
5571,Mill City,2010,"Lane Council of Governments, December 2011",,,PFOC,,S,,MC-9,offsite,2,,,,,,,,,Y,,,, ,,,7.42274316134562,59574.6640625,1858.46375749556
5572,Mill City,2010,"Lane Council of Governments, December 2011",,,PEMC,,S,,MC-9,offsite,2,,,,,,,,,Y,,,, ,,,0.496801575466481,3987.34375,342.266853444425
5573,Mill City,2010,"Lane Council of Governments, December 2011",,,PSSC,,S,,MC-3,offsite,2,,,,,,,,,No,,,, ,,,0.0406214245691749,326.0546875,86.8035811986263
5574,Mill City,2010,"Lane Council of Governments, December 2011",,,PFOC,,S,,MC-2,offsite,2,,,,,,,,,Y,,,, ,,,1.07647980226694,8639.40625,356.615031333903
5575,Mill City,2010,"Lane Council of Governments, December 2011",,,PFOC,,S,,MC-2,offsite,2,,,,,,,,,Y,,,, ,,,3.10364166000607,24907.21875,1763.5995142389
5576,Mill City,2010,"Lane Council of Governments, December 2011",,,PSSC,,S,,MC-2,offsite,2,,,,,,,,,Y,,,, ,,,2.18598719365677,17542.6640625,549.104668445254
5577,Mill City,2010,"Lane Council of Governments, December 2011",,,PEMC,,RI,,MC-1,onsite,2,,,,,,,,,Y,,,, ,,,0.813787769262279,6534.4609375,410.356265715228
5578,Mill City,2010,"Lane Council of Governments, December 2011",,,PSSC,,RI,,MC-1,visual,2,,,,,,,,,Y,,,, ,,,0.683373852793857,5487.2578125,336.892584467308
5579,Mill City,2010,"Lane Council of Governments, December 2011",,,PUBF,,RFT/RI,,MC-5,visual,2,,,,,,,,,Y,,,, ,,,0.298440252457081,2396.375,194.066902915741
5580,Mill City,2010,"Lane Council of Governments, December 2011",,,PEMC,,RFT/RI,,MC-4,onsite,2,,,,,,,,,Y,,,, ,,,0.197067279820551,1582.328125,175.11071892889
5581,Mill City,2010,"Lane Council of Governments, December 2011",,,PUBH,,RFT/RI,,MC-4,visual,2,,,,,,,,,Y,,,, ,,,0.148975283325378,1196.1953125,179.932223613181
