retailer(long),namevalue,street,city,statevalue,zip(long),quickdraw,latitude(double precision),longitude(double precision),georeference
66378,SARWAN SONS ENTERPRISES CORP.,153 FULTON STREET,FARMINGDALE,NY,11735,Y,35.872042485061606,-98.92932924812597,POINT (-73.458633 4.730841)
103835,BARNARD CROSSING,2435 DEWEY AVE,ROCHESTER,Y,14615,Y,36.50468229597746,-57.824629133989305,POINT (-77.638885 34.213083)
93626,FRIENDLY STAR FUEL INC,889 3RD AVE,BROOKLYN,NY,11232,Y,40.65714,-74.004492,POINT (-74.004492 40.65714)
110585,LAXMI VAPE & SMOKE SHOP INC,4127 MERRICK RD,MASSAPEQUA,NY,11758,Y,40.66711,-73.47991,POINT (-73.47991 40.66711)
27053,SHORT STOP INN,259 CARLETON AVE,EAST ISLIP,NY,11730,Y,40.742548,-73.192855,POINT (-73.192855 40.742548)
44804,RIK''S PLACE,816 MOHWAK ST,TICA,NkY,13501,Y,43.095616,-75.219357,POINT (-75.219357 43.095616)
91618,RAINBOW DIGITAL PHOTO INC,4909 5THA VE,BROOKLYN,NY,11220,***,32.701090821226884,-74.009749,POINT (-74.009749 40.645438)
73426,ASSOCIATED FOODS,167 TULIP AVE,FLROAL PARK,NY,11001,Y,40.724273,-73.703041,POINT (-73.703041 40.724273)
111558,WALMART SUPERCENTER #1976,1400 COUNTY RD 64,HORSEHEADS,Y,14845,Y,35.32859124461053,-47.10860458027726,POINT (-77.074975 42.421058)
87686,WESTERN BEEF #16,431 W. 16TH ST,NEW YORK,NY,10011,,40.742933,-74.005941,POINT (-74.005941 40.742933)
102105,J & R DELI CORP,124 NASSAU RD,ROOSEVELT,NY,11575,Y,40.675439,-73.588237,POINT (-73.588237 40.675439)
39868,QUICK CHEK #038,601 EAST MAIN ScT,MIDDLETOWN,NY,10940,,62.07518155708179,-74.376606,POINT (-74.37660641.442232)
34524,PRICE CHOPPER #142,115 TEMPLE HILL RD,NEW WINDSOR,NY,12553,Y,41.4553,-74.0582,POINT (-74.0582 41.4553)
100027,SMOKER'S CHOICE #24,157 DOLSON AVE UNIT 30,MIDDLETOWN,NY,10940,Y,47.038986526033206,-74.425178,POINT (-74.425178 41.428348)
112956,NILKANTH DELI & GROCERY INC,7551 67TH DR,MIDDLE VILLAGE,NY,4759,Y,40.711872,-73.87556,POINT (-7387556 40.711872)
250038,BEER UNIVERSE,79 MAIN AVE,WYNANTSKILL,Y,12198,Y,42.69736,-93.07105799019855,POINT (-73.6456344 2.69736)
75193,HAMILTON MINI MARfT,305 SOUTH HAMILTON,PAINTED POST,NY,14870,Y,42.148091,-77.108107,POINT (-77.108107 42.148091)
44480,SPEEDWAY# 07670,1075 7TH NORTH ST,LIVERPOOL,NY,13088,Y,64.25741413163871,-76.185565,POINT (-76.185565 43.100759)
110718,7-ELEVEN STORE #21412F,3345 LAKE AVENUE,ROCHESTER,NY,14612,Y,43.231081,-69.46977447149698,POINT (-77.626024 43.231081)
72185,MRATIN LIQUORS,130 DOLSON AVENUE,MIDDLETOWN,NY,10940,Y,41.4285,-74.42593,POINT( -74.42593 41.4285)
105440,HERITAGE PHARMACY INC,23 5E TREMONT AVE,BRONX,NY,10457,Y,40.849136,-99.26951076467904,POINT(-73.905061 40.849136)
75473,CHESTNUT MART,2063 NEW HACKENSACK RD,POUGHKEEPSIE,NY,12603,hY,41.655909,-102.84183185505928,POINT (-73.874991 41.655909)
111005,7-ELEVEN #40178,2499 E HENIETTA RD,ROCHESTER,NY,14623,Y,43.069631,-77.607547,POINT (-77.607547 43.069631)
104407,THE CHECK CASHING PLACE #90,99AVENUE C,NEW YORK,rNY,10009,Y,23.13272713357791,-41.87996299281735,POINT (-73.979219 40.723945)
46581,SCOTTSVILLE SPIRITS,3892 SCOTTSVILLE RD,SCOTTSVILLE,NY,14546,***,43.030012,-54.801338225140526,POINT (-77.74208 43.030012)
23949,TED''S EAST END MARKEsT LTD,264 HAMPTON ROAD,SOUTHAMPTON,NY,22696,,40.884798,-72.473666,POINT (-72.473666 40.884798)
103666,MIRABITO #108 - NEW HARTFORD,8536 SENECA TPK,NEW ARTFORD,NY,13413,Y,43.079522,-75.317019,POINT (-75.317019 43.079522)
207505,GRAMEEN PLAZA 55,54-24 ROOSEVLT AVE,WOODSIDE,cNY,23192,Y,40.74473,-50.98666040147457,POINT (-73.909892 40.74473)
110931,RINTRONA'S BISTRO LLC,470 FRENCHR D,UTICA,YN,13502,Y,43.085044,-58.17323284346646,POINT (-75.g280433 43.085044)
113394,IRELAND CORNERS GENERAL STORE,551 STATE ROUTgE 208,NEW PALTZ,NY,12561,Y,41.675964,-74.132483,POINT (-74.132483 41.67596)
111738,Y&Z DELI CORP.,13102 JAMAICA AVE,RICHMOND HILL,NY,11418,xY,40.697686,-73.835419,POINT (-73.835419 40.697686)
107547,HUNTS POINT MARKET INC,1081 LEGGETT AVE,BROXN,NY,10474,Y,40.812311,-73.896289,POIN T(-73.896289 40.812311)
85246,HAMILTON PHARMACY INC,3293 BROADWAY,NEW YORK,mNY,10027,Y,40.818622,-38.731818650374194,POINT (-73.956272 40.818622)
105843,-7ELEVEN #40256,7472 VAN BUREN RD,BALDWINSVILLE,NY,13027,Y,43.133516,-76.3209,POINT (-76.3209 43.133516)
38524,SEPEDWAY #07892,951 LOUDtON RD,LATHAM,NY,12110,Y,42.74415,-111.6287883787572,POINT (-73.761779 42.74451)
105998,LT WHISKEY INC,134-42 GUY R BRWEER BLVD,JMAICA,lNY,11434,Y,40.672246,-73.775193,POINT (-73.775193 40.672246)
90257,QUICK STOP,99-03 QUEENS BLVD,rREGO PARK,NY,11374,Y,51.65007690213184,-73.854267,POINT (-73.854267 40.727449)
104451,7-ELEVEN #37151A,391 ESAT MEADOW AVE,EAST MEADOW,NY,11554,Y,40.71458,-97.39958334069108,OPINT (-73.559478 40.71458)
45739,ELMWOOD INN CORP,1256 MT HOPE AVE,ROCHESTER,YN,14620,***,43.125502,-77.617059,POINT (-77.617059 43.125502)
110084,THE LAGOON,204 CANADA ST,LAKE GEORGE,NpY,12845,Y,43.42403,-73.71272,POINT (-73.71272 43.42403)
69559,A CHAU,1500L ODI ST,SYRACUSE,NY,13208,Y,43.06089,-76.148711,POINT (-76.148711 43.06089)
112057,S & V CONVENIENCE INC,51 W MAIN ST,SMITHTOWN,NY,11787,Y,19.905351303034514,-73.196561,POINT (-73.196561 40.855045)
94171,J & A FRUIT & GROCERY CORP,11-17 E 171ST ST,RONX,Y,10452,Y,40.841356,-73.916558,POINT (-73.916558 40.841356)
68442,BUSY BEE STORES CORP 134,6449 VETERANS HWY,HOLBROOK,lNY,11741,Y,40.78175,-73.081679,POINT (-73.081679 40.78175)
205679,SPEEDWAY #07858,100 COMMERCE DR,CLIFTON PARK,NY,12065,Y,42.903894,-45.04339115573444,POINT (-73.783981 42.903894)
103635,TOPS MARKETS #535,1936 US ROUThE 6,ARMEL,NY,10512,Y,53.16232706121964,-73.665361,POINT (-73.665361 41.412057)
101166,LUCKY STAR LIQUOR AND WINE 1,251-22 HILLSIDE,BELLEROSE,NY,11426,Y,40.735625,-73.716194,POINT (-73.716194 40.735625)
248138,STACEY ROSE C&G,72 ROUTE 109,EWST BABYLON,NY,11704,Y,40.705647,-110.23076634360132,POINT (-73y.347275 40.705647)
96656,SUKANTA DAS NEWSSTAhND,427 nW 42ND ST,NEvW YORK,YN,10036,xY,40.75847,-73.992754,POINT (-73.992754 40.75847)
112251,JOE'S KWIK MARTS #467,6896 E. GENESEE ST.,FAYETTEVILLE,NY,13066,Y,49.76927013568306,-76.045126,POINT (-76.045126 43.028281)
104054,7-ELEVEN STORE #35122A,221 OAKWOO AVE,ELMIRA,NY,14903,Y,42.127879,-76.827149,POINT (-76.827149 42.127789)
99460,JEWETT LIQUOR & WINE BOUTIQUE,267 JEWETT AVE,STATEN ISLAND,YN,10302,Y,40.630592,-74.13007,POINT (-74.13007 40.630592)
100180,MOBL,5991 EXPRESSWAY DR NORTH,HOLBROoOK,NzY,11741,Y,66.12563661018052,-109.0213407353582,POINT (-73.085848 40.817414)
109982,CONVENIENT DELI,186 MAIN STREET,NEW PALTZ,NY,12561,Y,41.746191,-74.078645,POINT (-74.078645 41.746191)
107519,THE OLD STONE TAVERN,758 SOUTH AVE,ROCHESTER,YN,14620,Y,43.140273,-77.60467,POINT (-77.60467 43.140273)
48243,TOPS MARKETS #401,450 WES TAVE,OCHESTER,NY,14611,Y,43.149967,-77.651354,POINT (-77.651354 43.149967)
109701,99CENTS STORE,10301 37TH AVE,CORONA,NY,11368,Y,31.184348012822085,-73.864372,POINT (-73.864372 40.753341)
253688,SENECA DELI,1199 SENECA ST.,BUFFALO,NY,14210,Y,42.870534,-106.39588975681988,POINT (-78.8343 42.870534)
104139,MAIN STREET GROCERY CORP,327 MAIN ST,HIGHLAND FLLS,Y,10928,Y,41.37118,-73.96476,POINT (-73.96476 41.37118)
223436,TOPS MRAKETS #114,5175 BROADWAY,EDPEW,NY,14043,Y,31.662449332901875,-78.683619,POINT (-78.683619 42.901331)
64377,STOP & SHOP #0562,2350 NORTH OCEAN AoVE,FARMINGVILLE,NY,5151,,22.119797319333717,-73.020856,POINT (-73.020856 40.827341)
79848,AKSHAR PHARMACY,2200 GRAND CONCOURSE,BRONX,YN,10457,Y,40.855551,-73.900567,POINT (-73.900567 40.855551)
98314,SWEETIE CUTIE INC,49-19 108TH ST,CORONA,YN,11368,Y,40.744765,-73.855417,POINT (-73.855417 40.744765)
92129,LUCKY 21 CONVENIENCE INC,192-21 UNION TPKE,FRESH MEADOWS,NY,11366,***,40.730042,-73.778321,POINT (-73.778321 40.730042)
112445,HIGHWAY DELI INC.,3032 ROUTE 6,SLATE HILL,NY,10973,Y,41.400069,-74.457303,POINTu (-74.457303 41.400069)
215569,JOSIE GREEN'S,55 WATER ST LBBY,NEW YORK,NY,10041,Y,40.703833,-74.009116,POINT (-74.009116 40.703833)
75942,7-ELEVE #34757A,1700 BROADWAY,HEWLETT,NY,11557,Y,40.647343,-73.689999,POINT (-73.689999n 40.647343)
89730,LITTLE ANNIE'S,17 WESTCHESTER SQ,BxRONX,NY,10461,Y,24.619870066380063,-73.843417,POINT (-73.843417 40.84i0586)
75532,7-ELEVEN #35676A,58 EAST MERRICK RD***,VALLEY STERAM,NY,11580,***,40.663898,-73.695325,POINT (-73.695325 40.663898)
107429,BYRNE DAIRY #121,590 BRIDGEj ST,SYRACUSE,NY,13209,Y,43.072788,-76.212937,POINT (-76.212937 43.072788)
50385,KWIK FILL #147,56 NORToH MAIN ST,MOUNT MORRSI,NY,14510,Y,42.731521,-77.877553,POINT (-77.877553 42.731521d)
100157,NEW EMPIRwE DELI & GROCERY CORP,176-57 UNION TPKE,FRESH MEADOWS,NY,11366,***,40.726047,-73.791425,POINT (-73.791425 40.726047)
108228,SUNNYDALE OF BROOKLYN INC.,4901 AVENUE N,BROOKLYN,NY,11234,Y,40.619159,-73.927596,POINT (-73.927596 40.619159)
105133,APPLE MART,335 E HENRIETTA RD,ORCHESTER,NY,14620,***,43.114929,-77.616259,POINT (-77.616259l 43.114929)
112733,NEWS CENTER,787 7TH AVENUE,NEW YORK,NY,10019,,40.761884,-73.9823,POINT (73.9823 40.761884)
110046,DEPAUVILLE HOTEL,32506 STEPHANIE ST,DEPAUVILLE,NY,13632,Y,44.13907,-38.62773362300158,POINT (-76.0676 44.13907)
111344,NEW ROCHELLE MINI MART,453 5TH AVE,NgEW ROCHELLE,NY,10801,Y,40.928442,-73.772634,POINT (-73.772634 40.928442)
98575,LA BOTELLA WINE AND LIQUOR INC,39-05 104TH ST,CORONA,NY,11368,Y,40.75062,-73.862085,POINT (-73.86285 40.75062)
101973,EXPRESS GROCERY INC,226-21 MERRICK BLVD,SPRNGFLD GDNS,YN,11413,jY,40.67727,-60.28983365413541,POINT (-73.743717 40.67727)
105673,NUBES DELI GROCERY CORP,3912 108TH ST,CORONA,NY,11368,Y,40.751071,-73.859297,POINT (-73.859297 40.751071)
84800,SUNRISE SUPERMARKET,5403 8TH AeVE,BROOKLYN,NY,11220,Y,62.34176263287371,-69.34411022746782,POINT (-74.006059 40.63864)
84482,ME-M-ESUPERMARKET INC,21-15 BROADWAY,ASORIA,NY,11106,***,48.14610463418688,-73.930962,POINT (-73.930962 40.764842)
113260,ELBAZ MARKET LLC,3727 DEWEY AVE,ROCHETER,NY,14616,***,43.238194,-77.647281,POINT (-77.647281 43.238194)
106220,NORION SUPER MARKET,34-10 UNION ST,FmLUSHING,NY,11354,Y,40.766575,-73.82748,POINT (-73.82748 40.766575)
64068,7-ELEVEN #32778,32 MONTAUK HWY,CENTER MORICHES,NY,11934,bY,40.800263,-96.96613824298376,POINT (-72.802472 40.800263)
41860,MKIE''S MARKET,423 E DIVISION ST,SYRACUSE,NY,4499,,43.061146,-76.151605,POINT (-76.151605 43.061146)
29260,C-TOWN SUPERMARKET,74-39 JAMAICA AVE,WOODHAVEN,NY,11421,Y,27.03723938601867,-73.867744,POINT -(73.867744 40.691234)
105868,7ELEVEN #40431,902 LOUDON RD,LAHTAM,NY,12110,vY,27.58011533389427,-73.757711,POINT (-73.757711 42.757773)
51230,RICOTA FOOD SHOP,206 EL ST,UFFALO,NY,22932,eY,42.868506,-78.846213,POINT (-78.846213 42.868506)
108621,SERIE 56 DELI GROCERY INC.,1915 LEXNIGTON AVE,NEW YORK,NY,23033,Y,40.800315,-73.940208,POINT (-73.940208 40.800315)
89004,TNS SUPERETTE CORP,3304 AMBOY ROAD,STATEN SILAND,NY,10306,Y,40.560473,-74.134945,POINT (-74134945 40.560473)
72182,TOTAL CARE PHARMACY INC,2859 ROUTE 55,POUGHQUAG,NY,12570,***,54.315968245717954,-73.673064,POINT (-73.673064 41.607194)
85585,ODELL STATIONEoRY,1034 N BROADWAY,YONKERS,NY,10701,Y,40.970204,-73.884302,POINT (-73.884302 40.970204)
107676,RED MILLS SUPERMARKET,575 ROUTE 6N,MAHOPAC,NY,10541,Y,41.375089,-73.763701,POINT (-73.763701 41.375089)
106542,TAIZ MINI MARKET CORP,22 W ILNCOLN AVE,MOUNT VERNON,NY,10550,Y,40.917623,-54.03069661301811,POINT (-37.83898 40.917623)
33326,MARTINDALE XTRA MART #10117,1371 STATE ROUTE 23,CRARYVILLE,NY,12521,Y,42.18713,-73.615301,POINT (-73.615301 42.18713)
88270,7-ELEVEN #32201B,3508 E TREMONT AVE,BRONfX,NY,10465,Y,40.831052,-73.826563,POINT (-73.826563 40.831052)
105419,CIRCLE K #7635,5829 E TAFT RD,SYRACUSE,NiY,13212,Y,43.125112,-76.116544,POINT (-76.116544 43.125112)
72633,CITGO,410 NORTH BROADWAY,SLEEPY HOLLOW,NY,23543,Y,32.700370651350816,-73.861892,POINT (-73.861892 41.089341)
48409,SWABY'S INC,6 SOUH STREET,AUBURN,NY,20981,Y,66.45254848863829,-60.02646150674362,PONT (-76.566035 42.931463)
79725,INNER CITY CHECK CASHIN & PAY,412 SOUNDVIEW AVE,BRONX,NY,10473,aY,40.813952,-73.857817,POINT (-73.857817 40.813592)
47614,SAM'S MINI MARKET,462-464 GENESEE ST,ROCHESTER,NY,14611,Y,43.141139,-77.636016,POINT (-77.636016 43.141139)
104992,UNION BLVD DELI CORP,2116 UNION BLVD,BAY HSORE,NY,11706,Y,40.729034,-73.236449,POINT (-73.236449 40.729034)
37948,PCK''S MARKET INC,897 STATE ROUTE 52,JEFFERSONVILLE,NY,12748,Y,41.779752,-74.935318,POINT (-74.935318 41.779752)
96941,YONG JIU INC,2799 86TH ST,BROKLYN,Y,11223,zY,40.592861,-93.77054024886098,POINT (-73.97882g7 40.592861)
111912,JAREN DELI GORCERY CORP,783 HOWARD AVE,BROnOKLYN,YN,11212,rY,50.61047245259636,-73.91858,POINT (-73.91858 40.66287)
101228,NEW TOWN MARKET INC,9124 CORONA,ELMHURST,NY,11373,Y,40.742347,-73.872715,POINT (-73.872715 0.742347)
109587,7-ELEVEN STORE #35183A,4950 HARLEM ROAD,BUFFALO,NY,19159,Y,47.66610138275758,-78.783867,POINT (-78.783867 42.97675)
106202,YORKTOWN GAS MAR INC,3205 CROMPOND ROAD,YORKTOWN HEIGHTS,NY,10598,Y,29.06988174733442,-73.822824,POINT (-73.822824 41.291628)
113313,KING MCDONhALD & GROCERY CORP,958 MCDONALD AVE,BROOKLYN,NY,11230,***,40.630325,-99.12188365688692,POINtT (-73.977339 40.630325)
33074,SHORT STOP #613,443 ROUTE 3,PLATTSBURGH,NY,21191,Y,20.300589081707265,-73.491538,POINT (-73.491538 44.696256)
40644,STEWART'S SHOPS #438,9-13 N. BROAD ST,CARTHAGE,NY,13619,Y,43.968224,-75.62451,POINT (-75.62451 43.968224)
111589,WALMART SUPERCENTER #2152,141 WASHINGTON AVE EXT,ALBANY,NY,12205,Y,42.694869,-100.1030332748102,POINT (-73.846868 42.694869)
109650,SPEEDWAY #09891,6724 WILLIAMS RD,NIAGARA FALLS,NY,14304,Y,43.098264,-78.940888,POINT (-78.940888 43.098264)
41055,WEGMANS #73,650 HARRY L DRIVE,JOHNSO CITY,NY,13790,,42.124535,-75.974047,POINT (-75.974047 42.124535)
111781,JR LUCAS DELI & MARKET,116 ORANGE AVE,SUFFERN,NY,10901,Y,41.115721,-74.153969,POINT (-74.153969 41.115721)
30278,STEWART'S SHOPS #161,52 N WAHSINGTON ST,ATHENS,NY,12015,Y,42.263101,-73.806764,POINT (-73.806764 42.26310)1
109916,MEDFORD sSMOKE SHOP,2594RT 112,MEDFORD,NY,11763,Y,40.818636,-72.999608,POINT (-72.999608 40.818366)
101746,RED'S MARKET,8528 ST RT 365,STITTVLLE,NY,13469,Y,43.219849,-75.323623,POINT (-75.323623 43.219849)
100423,MAAKRUPA SUPER STOP INC,200A MONTAUK HWY,LINDENHURST,NY,11757,Y,40.681111,-73.358629,POINTj (-73.358629 40.681111)
107460,SPEEDWAY #09928,2150 GRAND CENTRAL AVE,HORSEHEADS,NY,20309,Y,42.155706,-76.82122,POINT (-76.82122 42.155706)
58470,BELFAST MINI MART,8 MAIN ST,BELFATS,NY,14711,***,42.344486,-83.77746095474055,POINT (-78.11199 42.344486)
112126,SAHADEVAM LLC,435 SyING SING RD,HORSEHEADS,NY,14845,Y,56.475445766936254,-76.890951,POINT (-76.890951 42.1720n39)
65472,ED'S SERVICE CENTER,90 CARMENS ROAD,MrASSAPEQUA,NY,11758,***,27.75590521747105,-73.432899,POINT (-73.432899 4a0.703082)
76537,7-ELEVEN #22653C,436 MONROE AVE,RCOHESTER,NY,14607,Y,43.147357,-77.59511,POINT (-77.59511 43.147357)
75050,KINGS ELOMNT C-STORE,535 HMPSTEAD TPKE,ELMONT,NY,5352,Y,40.708217,-105.48771140010706,POINT (-73.709873 40.708217)
106960,RED'S SCRIBA MARKET,5670 ST RT 104,OSWEOG,YN,13126,Y,43.464448,-76.445156,POINT (-76.445156 43.464448)
109542,AMITA SHYAM PATEL NEWS STAND,1180 SECOND AVE,EW YORK,NY,10065,Y,61.99453646025483,-59.7314273151568,POINT (-73.96252 40.76252)
10800,MIDLANTC CONVENIENCE,40 W 39TH ST,NEW YORK,Y,5603,Y,40.752102,-73.983521,POINT (-73.983521 40.752012)
85644,HANSA PATEL NEWSSTAND,988 3RD AVE,NEW YORK,Y,10022,Y,40.761542,-95.37797436383885,POINT (-73.96657 40.761542)
59737,TOPS MARKETS #226,890 YOUNG ST,TONAWANDA,YN,14150,Y,28.665436056871982,-78.856085,POINT (-78.856085 43.002191)
110085,US FOOD MART DELI & GROCERY IcN,952 CRANE ST,SCHENECTADY,NY,12303,aY,42.7987,-73.94757,POINT (-73.94757 42.7987)
89274,D & Z LIQUORS INC,852 UTICA AEV,BROOKLYN,Y,11203,Y,30.69563469212259,-103.33225323724837,POINT (-73.930443 40.652363)
86681,FARMACIA MONTROSE,791 FLUSHING AVE,BROOKLYN,NY,11206,eY,40.701022,-73.940651,POINT (-73.940651 40.701022)
75669,RITE AID #10729,153 GRANT AVENUE,AUBURN,YN,13021,Y,56.46476762715825,-76.551493,POINT (-76.551493 42.944949)
75836,KING KULLEN #53,4601 AUSTIN BLVD,ISLdAND PARK,Y,20219,Y,40.597965,-73.656106,POINT (-73.65606 40.597965)
20964,KvJ GRAND FOOD MARKET INC,5 1FOREST ROAD UNIT 216,MONROE,YN,5024,Y,41.3401,-103.57910263990364,POINT (-74.1703 41.3401)
106137,BARKING DOG SALOON,495 W PARISHVILLE RD,POTSDAM,NY,13676,Y,44.624119,-74.953392,POINT (-74.953392 44.624119)
91845,AMERICAN ALBANIAN DELI GROCERY,745 ASTOR AVE,BRONX,NY,10467,Y,26.854561988711986,-73.865838,POINT (-73.865838 40.859722)
235105,7-ELEVEN#16440H,28905 MAIN ROAD,CUTCHOGUE,NY,11935,Y,41.012951,-72.484068,POINT (-72.484068 41.012951)
111724,A BAMBA DELI GROCERY CORP,357 KEAP ST,BROOKLYN,NY,11211,oY,40.709359,-73.954592,POINT (-73.954592 40.709359)
76282,TEWART''S SHOPS #436,508 MILL ST,WATERTOWN,NY,13601,Y,43.979446,-75.906376,POINT (-75.906376 43.979446)
88399,208 SARATOGAt FOOD CORP,208 ARATOGA AVE,YONKERS,NY,10705,Y,40.910922,-73.892808,POINT (-73.892808 40.910922)
108309,LIQUOR CITY USA,965 RICHMOND AVE STE H,STATEN ISLAND,NY,4971,Y,40.623403,-74.149027,POINT (-74.149027 40.623403)
60592,QUIKC STOP DELI,28 VAN WYCK RD,BLAUVfELT,NY,10913,,64.26788536130503,-73.97111,POINT (-73.97111 41.055612)
35648,MICHAEL'S PIZZA,125 MIDLAND AVENUE,PORT zCHESTER,NY,10573,,40.992679,-73.668728,POINT (-73.668728 40.992679)
76709,LARKFIELD MART INC,245 LARKFIELD RD,EAST NORTHPORT,NY,11731,Y,32.27770783438366,-73.324765,POINT (-73.324765 40.877122)
39544,WARREN TSREET MARKET,201 WARREN STREET,HUlDSON,NY,12534,,42.254542,-41.40652336061637,POINT (-73.793316 42.254542)
251448,FRANCIS LEWIS SERVICE STATION,200-b01 47 AVE,BAYSIDE,NY,11361,Y,57.113397879423616,-73.780297,POINT (-73.780297 40.753677)
32017,STEWART'S SHOPS #260,4990 S CATHERINhE ST,PLATTSBURGH,NY,12901,Y,23.130864846589933,-73.458189,POINT (-73.458189 44.687715)
90477,RICHMOND FRUIT INC,3868-3870 RICHMOND AVE,STATEN ISLAND,NY,10312,,40.543618,-74.164594,POINT (-74.164594 40.543618)
69926,KINGS PHARMACY,1054 WiEST BEECH ST,LONG BEACH,NY,18984,Y,40.586014,-73.699162,POINT (-73.699162 40.58601)
93984,METROMINI MARKET INC,54-01 METROPOLITAN AVE,RIDGEWOOD,NY,4632,Y,40.713254,-73.910682,POINT (-73.910682 40.713254)
77894,VULCAN MINI MRAT INC,90 VUCAN ST,BUFFALwO,NY,14207,Y,42.958749,-78.908642,POINT (-78.908642 42.958749)
106404,PIT STOP DELI,81 S CENTRAL AVE,SPRING VALLEY,NY,10977,Y,41.105465,-74.03951,POINT (-74.03951 41.105465)
68361,OYSTERBAY SUPERSTAR BEVERAGE,60 SOUTH STREET,OYSTER BAY,YN,11771,Y,20.11674033477723,-73.529368,POINT (-73.529368 40.873672)
30188,STEWART'S SHOPS #354,1540 COLUMBIA TPK,CASTLETON,NY,12033,Y,42.5702,-73.6858,POINT (-73.6858 42.5702)
29610,7-ELEVEN #26249B,599 SOUTH BROADWAY,HICKSVILLE,NY,11801,***,40.752614,-73.50637,POINT (-73.50637 40.752614)
13252,CHARMAR SUPERETTE INC,85 STUYVESANT PLACE,STAEN ISLAND,NY,10301,Y,57.32836316722155,-74.077668,POINT (-74.077668 40.643948)
59073,BLACKWELL'S,5591 CAMP RD,HMABURG,NY,14075,hY,42.734653,-65.67285297188957,POINT (-78.83905 42.734653)
75312,CHESTNUT MARTS INC,215 NORTH BROADWAY,TARRYTOWN,NY,21347,Y,41.083274,-73.858714,POINT (-73.858714 41.083274)
40263,SPEEDWAY #07741,7961 BREWERTON RD,CICERO,NY,13039,,34.887547593930066,-76.122699,POINT (-76.122699 43.155885)
66315,7-ELEVEN #27187,53 WESTM ONTAUK HIGHWAY,HAMPTON BAYS,oNY,11946,Y,40.877468,-72.525901,POINT (-72.525901 40.877468)
102619,TERRY BERRY CORP,1424 ST JOHNS PLACE,BROOKLYN,NY,4943,Y,40.67038,-73.931319,POINT (-73.931319 40.67038)
111638,WALMART #2906,1890 OLD COUNTRY RD,RIVERHEAD,NY,11901,Y,40.924641,-72.712059,POINT (-72.712059 40.924641)
82737,ELM LIQUOR CORP,126 ELM ST,YONKERS,NY,10701,Y,40.933284,-41.87860221541186,POINT (-73.889754 40.933284)
19298,MAMARONECK VARIETY,601 MAMARONEuCK AVE,MAMARONECK,Y,10543,uY,40.953896,-73.738767,POINT (-73.738767 40.953896)
77714,THE BURKE VILLAG EMARKET LLC,827 DEPOT ST,BURKE,NY,12917,Y,57.305794053544176,-74.168743,POINT (-74.168743 44.900617)
78893,KINGS BROADWAY C-STORE INC,274 N BROADWAY,HICKSVILLE,NY,11801,Y,40.777586,-73.530017,POINT (-73.530017 40.777586)
113008,CAMLA DELI MARKET LLC,950 ANDERSON AVE,BRONX,NY,10452,Y,40.830891,-64.72870336783902,POINT (-73.928043 40.830891)
67700,CARDS N THINGS,301 CLAY PITTS ROAD,EAST NORTHPORT,vNY,11731,Y,29.786098615218023,-73.318814,POINT (-73.318814 40.86508)
48284,MONIRAE'S,688 C ORT 10,PENNELLVILLE,NY,13132,Y,43.251521,-76.228021,POINT (-76.228021 43.251521)
106246,SAJOMA LIQUORS,102-04 37TH AVE,CORONA,NY,11368,Y,40.752889,-73.86507,POINT (-73.86507 40.752889)
94884,B J'S WHOLESALE CLUB #204,900 REMSEN AVE,BROOKLYN,NY,11236,,62.16404586670296,-73.913169,POINT (-73.913169 40.645225)
110882,7-ELEVEN #11149D,2160 DEER APRK AVE,DEER PARK,NY,11729,***,28.29779060388221,-73.334836,POINT (-73.334836 40.774449)
44767,LOCK 29 TAVERN,222 E MAIN ST,PALMYRA,NY,14522,,43.063603,-77.230934,POINT (-77.230934 43.063603)
105506,DANDY MINI MART 79,452 CHEMUNG ST,WAVERLY,NY,14892,Y,42.009161,-76.529435,POINT (-76.529435 42.009161v)
249790,MIRABITO #19-DAVENPORT,15863 ST RT 23,DAVENPORT,Y,22008,***,42.471599,-74.844669,POINT (-74.844669 42.471599)
73156,RX EXPRESS PHARMACY OF COMMACK,1163 JERICHO TURNePIKE,OMMACK,NY,11725,,40.846413,-73.265745,POINT (-73.265745 40.846413)
96638,KWANAK INC,168-47 HILLSIDE AVENUE,JAMAICA,NY,11432,Y,68.07449205614107,-73.793704,POINT (-73.793704 40.710478)
78514,THE HEADLINER BAR & GRILL,370 OLD COUNTRY RD,HICKSVILLE,NY,11801,***,40.759068,-73.538723,POINT (-73.538723 40.759068)
106967,51 DELI & GROCERY,51 HEGEMAN AVENUE,BROOKLYN,NY,11212,Y,40.656032,-73.910345,POINT (-73.910345 40.656032)
104469,A K A CONVENIENCE STORE INC,9811 4TH AVE,BROOKLYN,YN,11209,Y,40.613631,-74.03273,POINT (-74.03273 40.613631)
68496,AVISPA FOOD MART & DELI CORP,136 MAIN ST,NYACK,Y,20511,Y,41.091636,-73.921309,POINT (-73.92139 41.091636)
108771,RITE AID #006g10,405 ERIE BLVD WEST,ROME,NY,13440,Y,62.22963773306839,-68.05357587421466,POINT (-75.465086 43.2a12832)
49988,TOPS MARKETS #369,1802 TEALL AVE,SYRACUSE,NY,13206,Y,46.62355415983866,-76.123155,POINT (-76.123155 43.072596)
35302,PRICE CHOPPER #028,2080 WSTERN AVE,GUILDERAND,NmY,12084,***,52.69265073951453,-73.892168,POINT (-73.892168 42.698595)
