X,Y,OBJECTID,MAP,MAP_NUMBER,SITE_NAME,PUBLIC_PRI,BOATING_MA,CAMPING,FIELD_SPOR,COURT_SPOR,GOLF,SWIMMING,TRAIL,PICNIC_PLA,SKIING,FIPS_CODE,DATE_,ALT_NAME,S_ADDRESS,S_TOWN,S_PHONE,CONTACT,ORGANIZ,CO_ADDRESS,CO_TOWN,CO_STATE,CO_ZIP,CO_PHONE,CO_FAX,OPERATOR,A_ARCHTARG,B_BASESOFT,C_BICYCL,D_BOATMTR,E_BOATNMTR,F_CAMP,G_FISH,H_FTSOCLAC,I_GOLF,J_HIKING,K_HISTIMP,L_HORSRID,M_HUNT,N_ICESKAT,O_INSKAT,P_MTRCYL,Q_MTBIKE,R_NATATTR,S_NATOBSER,T_ORGEVENT,U_PICNIC,V_SKIDOWN,W_SKICROSS,X_SKINSCUB,Y_SLIDE,Z_SNOWMOB,AA_SNOWSHO,AB_SWIMPOO,AC_SWIMLAK,AD_SWIMRIV,AE_TENNIS,AF_VOLLEY,AG_WALKJOG,AH_O1_YN,AH_OTHR1,AI_O2_YN,AI_OTHR2,ENTERPRISE,ENT_OTHR,ACREAGE,N_PARKSUM,N_PARKWIN,Q_WATACC,WATER_NM,Q_AMUSE,Q_NATRCENT,N_CARLAUND,N_PAVERAMP,N_GRAVRAMP,N_BOATSLIP,N_MOORING,N_DRYDOCK,Q_TRANSIEN,Q_PUMPING,Q_BOATRENT,N_TENTS,N_SHELTER,N_WINCABIN,N_VEHICLE,Q_SEWERAGE,N_ELECTRY,N_WATER,N_BOTH,Q_GROUP,Q_PRIM,Q_WINCAMP,TOTALFLDS,Q_BASEB,Q_SOFTB,Q_LITLEA,Q_SOCCR,Q_FOOTB,OTHFLD,TOTALCRTS,Q_TENNIS,Q_BASKET,Q_VOLLEY,OTHCRTS,Q_PICNIC,Q_PICSHEL,PLYGND,N_REGHOLES,N_PAR3HOLE,Q_DRIVING,Q_MINATURE,F_BEACH,N_OUTPOOLS,SKITYPE,N_DOWNHILL,N_LIFTS,Q_SNOWMAKE,N_XCSKI,M_TRLTOTAL,Q_HIKING,Q_BIKING,MOUNTBIK,Q_ATV,Q_SNOWMOBL,Q_XSKI,Q_HORSEBK,CNTYCODE,NAME
468122.22,52812.8699999992,930,23022,197H,TENNIS VILLAGE,2, , , ,Y, , , , , ,25020, , , , , ,JOHN RIDGWAY, ,PO BOX 623,WEST DOVER,VT,05356,464-5773, ,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,X, , , , , , ,0,TENNIS COURTS,1,8,8, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,1,Y, , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
467920.06,52872.7599999998,931,23023,197I,APPLE HILL CONDOS,2, , , , , , , , , ,25020, , , , , ,JOHN POLLOCK, , ,WEST DOVER,VT,05356, , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
468451.66,52356.1699999999,932,23024,197J,TIMBER CREEK CROSS COUNTRY SKI AREA,2, , , , , , ,Y, ,Y, , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,2,0,0, ,5,10, , , , , , , ,25,WINDHAM
476608.0,54863.5500000007,933,23025,198K,DOVER TOWN FOREST,1, , , , , , , , , ,25020, , , , , ,MARY-LOU RAYMO, ,PO BOX 527,WEST DOVER,VT,05356, , ,4, , , , , , , , , ,X, , ,X, , , , , , , , , , , , , , , , , , , , , ,TOWN FOREST, , ,13, ,1600,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
475326.47,50312.1199999992,934,23026,198J,HIDDEN HAVEN,2, , , , , , ,Y, , ,25020, , , , , ,LINDA HOLLAND,HIDDEN HAVEN FARM,PO BOX 1714,WEST DOVER,VT,05356,348-7955, ,9, , , , , , , , , , , ,X,X, , , , , , , , , , , , ,X, , , , , , , , , , , ,0, ,0,25,25, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , ,Y,Y,Y,25,WINDHAM
477583.38,49483.0899999999,935,23027,198L,TAFT BROOK REC. AREA,1, , , , , , , , , ,25020, , , , , ,MARY LOU RAYMO, ,PO BOX 527,WEST DOVER,VT,05356,464-5100, ,4, , , , , , , , , , , , , , , , , ,X, , ,X, , , , , , , , , , , , , , , , ,14,16,2.5,2,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
474709.31,48764.5500000007,936,23028,198H,DOVER ELEMENTARY SCHOOL,1, , ,Y,Y, , , ,Y, ,25020, , , , , ,MARTIN LEGGOTT, ,HCR 63 BOX 300,EAST DOVER,VT,05341,464-5386,464-0562,7, ,H,H, , , , ,H, ,H, , , , , , , , ,H,H,H, ,H, ,H, ,H, , , , ,H,H, , , , ,0, ,0,30,30, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,2,Y, ,Y,Y, , ,1, ,Y, , ,Y, ,Y,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
470149.5,48589.4800000004,937,23029,198I,MOUNT SNOW COUNTRY CLUB,2, , , , ,Y, , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,18,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
469550.72,51039.7799999993,938,23030,198M,SOMEDAY GOLF,2, , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
484375.47,60570.2699999996,939,24001,191M,FAMILY PARK DRIVING RANGE,2, , , , ,Y, , , , ,25045, , , , , ,JOHN EVANS,TOWNSHEND FAMILY PARK,ROUTE 30,TOWNSHEND,VT,05353,365-7839, ,10, , , , , , , , ,X, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,14,40,0,Y,WEST RIVER,Y, ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0,Y,Y,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
497014.31,46077.9100000001,940,0,199P,HIDDEN ACRES CAMPGROUND,2, ,Y, , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,15,0,0,67, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
496967.03,46889.7100000009,941,0,199B,DUTTON PINES SP,1, , , , , , ,Y,Y, ,25025, , , ,"BRATTLEBORO, VT", ,"STATE OF VERMONT, FPR", ,103 SOUTH MAIN STREET,WATERBURY,VT,05671, , ,1, , , , , , , , , , , , , , , , , ,X, , ,X, , , , , , , , , , , , , , , , ,14, ,13,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , ,Y, ,0,0, , ,0,0,0,0,0, ,0,0,Y,Y,Y,Y,Y,Y,Y,25,WINDHAM
496982.81,47536.0,942,0,199H2,BRATTLEBORO NORTH KOA,2, ,Y, ,Y, ,Y, ,Y, ,25065, , , , , ,RON & LYNN WRIGHT, ,RD 2 BOX 560,PUTNEY,VT,05346,254-5908, ,10, , , , , ,X, , , , , , , , , , , , , , , , , , , , , ,X, , , , , , , , , ,1, ,7.2,0,0, , ,Y, ,0,0,0,0,0,0, , , ,5,0,5,42,Y,0,0,41, , , ,0, , , , , , ,0, ,Y,Y, ,Y, ,Y,0,0, , ,0,1,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
497061.59,48221.6899999995,943,0,199Q,FRENCHIES DRIVING RANGE,2, , , , , , , , , ,25025, , , , , ,TERRY BENOIT, ,RR2 BOX 440,PUTNEY,VT,05346,254-8357, ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
496872.44,48158.6400000006,944,0,199E,DUMMERSTON ELEM. SCHOOL,1, , , , , , , , , ,25025, , , , , ,JAMES LAW, ,RR 2 BOX 680,DUMMERSTON,VT,05357,254-2733, ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
494011.47,48757.6099999994,945,0,199U,PROSPECT HILL TOWN FOREST,1, , , , , , , , , ,25025, , , , , ,MARY LOU SCHMIDT, ,RR2 BOX 995,DUMMERSTON,VT,05357, , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
490724.91,48513.25,946,0,199X,WEST RIVER FA @ COVERED BRIDGE,1, , , , , , , , , ,25025, , , , , ,JANICE C. DUKE, ,RR2 BOX 995,DUMMERSTON,VT,05357, , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,X, , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
490858.91,48150.6999999993,947,0,199W,WEST RIVER SB,1, , , , , , , , , ,25025, , , , , , ,FPR-SPRINGFIELD, , , , , , ,1, , , , , , ,X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, ,6.3,2,0,Y,WEST RIVER, , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
490866.78,47551.7100000009,948,0,199F,DUMMERSTON COMMUNITY CENTER,1, , , , , , , , , ,25025, , , , , ,RANDY HICKIN, ,RR1 BOX 182,DUMMERSTON,VT,05301, , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
490811.59,49301.4100000001,949,0,199T,GREEN MTN. GIRLS CAMP,1, ,Y,Y,Y, ,Y,Y,Y, ,25025, , , , , ,DIRECTOR,GREEN MTN. GIRLS FOR GIRLS,"RD1, BOX 237",BRATTLEBORO,VT,05301,257-1751, ,8, ,X, , , ,X, ,X, ,X, , , , , , , , ,X,X,X, , , , , , ,X, ,X, ,X,X, , , , ,12, ,15,0,0,Y,WEST RIVER, , ,0,0,0,0,0,0, , , ,0,0,15,0, ,0,0,0, , , ,2, ,Y, ,Y, , ,0, ,Y,Y, ,Y, ,Y,0,0, , ,0,1,0,0,0, ,0,0,Y, , , , , , ,25,WINDHAM
490362.34,49443.2699999996,950,0,199S,MAPLE VALLEY SKI AREA,2, , , , , , , , ,Y,25025, , , , , ,RICH MCFADDEN, ,PO BOX 5,W. DUMMERSTON,VT,05357,254-5083, ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,1,18,3,Y,0,0, , , , , , , ,25,WINDHAM
491363.31,45699.5500000007,951,0,199R,BLACK MOUNTAIN PRESERVE,1, , , , , , , , , ,25025, , , , , ,NATURE CONSERVANCY, ,27 STATE STREET,MONTPELIER,VT,05602,229-4425, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
498323.47,51343.8699999992,952,0,199K,PUTNEY LANDING AA,1,Y, , , , , , , , ,25065, , , , , , ,FPR-SPRINGFIELD, , , , , , ,1, , , ,X, , ,X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, ,14.1,10,0,Y,CONNECTICUT RIVER, , ,0,1,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
497755.78,50807.1999999993,953,0,199V,CONNETICUT RIVER FA,1, , , , , , , , , ,25025, , , , , ,FW, , ,DUMMERSTON,VT,05357, , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
498913.34,53038.1099999994,954,0,199I2,LANDMARK COLLEGE,1, , ,Y, , , ,Y,Y, ,25065, , , , , ,L. KATZ, ,RIVER ROAD,PUTNEY,VT,05346,387-4767, ,7, ,X, , , , , , , ,X, , , , , , , , , ,X, , , , , , , , , , ,X,X,X, , , , ,0, ,128,500,400, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,1, ,Y, ,Y, , ,0, , , , ,Y, , ,0,0, , ,0,0,0,0,0, ,0,1, , , , , , , ,25,WINDHAM
498500.88,53392.9299999997,955,0,199N,PUTNEY GUN CLUB,2, , , , , , , ,Y, ,25065, , , , , ,DAVID SMITH, ,RR1 BOX 336A,WESTMORE,NH,03467,603-256-6117, ,9,H, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, ,1,15,15, , ,Y, ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , ,Y, , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
498350.06,53490.5,956,0,199M,COOPER FIELD,1, , , , , , , , , ,25065, , , , , ,IAN EDDY, ,RT1 BOX 975,PUTNEY,VT,05346, , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
497675.94,53956.1799999997,957,0,199L,PUTNEY REC. CLUB POOL,2, , , , , , , , , ,25065, , , , , ,PETER THOMAS, ,C/O REC LEAGUE,PUTNEY,VT,05346, , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
497658.19,54036.0199999996,958,0,199I,PUTNEY CENTRAL SCHOOL,1, , ,Y, , , , ,Y, ,25065, , , , , ,JURG JENZER, ,RFD #3 BOX 30,PUTNEY,VT,05346,387-5521, ,7, ,X, , , , , ,X, , , , , , , , , , ,X, , , , , , , , , , , , , , , , , , ,0, ,0,100,100, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,1,Y,Y, ,Y, , ,0, , , , ,Y, ,Y,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
497928.72,54213.4299999997,959,0,199J,PUTNEY CENTRAL SCHOOL FOREST,1, , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
497423.13,54546.0600000005,960,0,199O,THE HORSE FARM AT MAPLE LANE,2, , , , , , ,Y, , ,25065, , , , , ,LARRY DUNNING, ,PO BOX 414,PUTNEY,VT,05346,387-2734, ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,98,STABLES,0,20,15, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , ,Y,25,WINDHAM
495615.09,54146.8399999999,961,0,199H,PUTNEY SCHOOL REC. AREA,1, , ,Y, , , ,Y, ,Y,25065, , , , , ,TERRY DWYER,PUTNEY SCHOOL,HOUGHTON BROOK RD,PUTNEY,VT,05346,387-6215,387-5931,7, , , , , , , ,X, , , ,X, , , , , ,X,X, , , ,X, , , ,X, , , , , ,X, , , , ,98,SCHOOL,400,40,40, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , ,Y, , ,0, , , , , , , ,0,0, , ,0,0,2,0,0, ,12,6,Y, , , , ,Y, ,25,WINDHAM
495672.25,52884.6400000006,962,0,199G,GREENWOOD SCHOOL,2, , , , , ,Y, ,Y,Y,25065, , , , , ,T. SCHEIDLER, ,RR 2 BOX 270,PUTNEY,VT,05346,387-4545, ,9, ,X,X, , , , ,X, ,X, , , , , , ,X, , ,X,X,X,X, ,X, , , ,X, , , , , , , , ,0, ,100,60,100,Y,WATT POND, , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , ,Y, , ,0,0, , ,10,0,2,0,0, ,1,0, , , , , , , ,25,WINDHAM
487758.78,51112.1799999997,963,0,199D,NEWFANE ELEMENTARY SCHOOL,1, , , , , , , , , ,25060, , , , , ,TIM MACK, ,RD #1 BOX 1936,NEWFANE,VT,05345,365-7536, ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
487983.03,50798.2200000007,964,0,199AC,VALLEY LIONS REC AREA,1, , , , , , , , , ,25060, , , , , ,JOE MOLINSKI, ,PO BOX 472,NEWFANE,VT,05345, , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
487347.63,53952.7799999993,965,0,199AB,NEWFANE OFF-ROAD BIKING,2, , , , , , ,Y, , ,25060, , , , , ,TIM SCULLY,NEWFANE OFF-ROAD BIKING,PO BOX 392,NEWFANE,VT,05345,365-7775,365-9675,10, , ,X, , , , , , , , , , , , , ,X, , , , , , , , , , , , , , , , , , , , ,8, ,1000,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,200, , ,Y, , ,Y, ,25,WINDHAM
488684.22,53771.5,966,0,199Z,KENOLIE VILLAGE CAMPGROUND,2, ,Y,Y,Y, ,Y, ,Y, ,25060, , , , , ,STELLA & KEN DOWLEY, ,RR1 BOX 810,NEWFANE,VT,05345,365-7671, ,10, ,X, , , ,X,X, , , , , , , , , , , , ,X, , , , , , , , , ,X, , , , , , , ,1, ,56,150,0,Y,WEST RIVER, , ,0,0,0,0,0,0, , , ,5,0,0,150,Y,0,0,150,Y, , ,2, , , , , , ,1, , , ,SHUFFLEBOARD,Y, ,Y,0,0, , ,100,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
488900.69,53681.5899999999,967,0,199AA,WINCHESTER STABLES,2, , , , , , ,Y,Y,Y,25060, , , , , ,NICHOLAS J MERCEDE, ,700 CANAL ST,STAMFORD,CT,06902, , ,10, , , , , , ,X, , ,X, ,X, , , , ,X,X, ,X,X, , , , ,X, , , ,X, , ,X, , , , ,98,STABLES,1000,0,0,Y,WEST RIVER, , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , ,Y, , ,0,0, , ,0,0,2,0,0, ,15,0, ,Y,Y, ,Y,Y,Y,25,WINDHAM
488978.91,55507.25,968,0,199AE,WEST RIVER LODGE AND STABLE,2, , , , , , , , , ,25060, , , , , ,JACK & JILL WINNER, ,"RR #1, BOX 693, BROOKLINE",NEWFANE,VT,05345, , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
487950.81,55361.5600000005,969,0,199AD,VALLEY RIFLE CLUB,1, , , , , , , , , ,25060, , , , , ,ARCHIE CLARK, , ,NEWFANE,VT,05345, , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
484787.88,55275.2699999996,970,0,199Y,HEARTS BEND,1, , , , , , , , , ,25060, , , , , ,NINA MEYERHOF, ,PO BOX 217,NEWFANE,VT,05345,365-7797, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
486446.47,49511.9499999993,971,0,199AF,NEWFANE TOWN FOREST/REC AREA,1, , , , , , , , , ,25060, , , , , ,DORIS KNECHTEL, ,PO BOX 296,NEWFANE,VT,05345, , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
502250.5,55861.8800000008,972,0,192J,SANTA'S LAND USA,2, , , , , , , ,Y, ,25065, , , , , ,JUSTINE BREWER, ,RT1 BOX 390,PUTNEY,VT,05346,387-5550,387-4152,10, , , , , , , , , ,X, , , , , , , , ,X,X,X, , , , , , , , , , , ,X, ,THEME VILLAGE, , ,12,19,60,200,200, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , ,Y, ,Y,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
500060.88,57360.0500000007,973,0,192I,BROOKSIDE CAMPING AREA,2, , , , , , , , , ,25065, , , , , ,NANCY STOCKWELL, ,E. PUTNEY BROOK RD.,PUTNEY,VT,05346,387-5331, ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
480251.69,35386.7899999991,974,0,207J,MOSS HOLLOW CAMPGROUND,2, , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
480820.56,37676.0600000005,975,0,207K,MARLBORO COLLEGE,2, , ,Y,Y, , ,Y, , ,25055, , , , , ,MANAGER, ,PO BOX A,MARLBORO,VT,05344,257-4154, ,9, ,X,X, , , , ,X, ,X, , , , , , ,X, ,X, , , ,X, ,X, ,X, , , , ,X,X, , , , ,0, ,280,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,1, ,Y, ,Y, , ,1, , ,Y, , , , ,0,0, , ,0,0,0,0,0, ,0,0,Y, ,Y, , ,Y, ,25,WINDHAM
482860.0,38512.1799999997,976,0,207C,SOUTH POND F&W ACCESS,1,Y, , , , , , , , ,25055, , , , , , ,FPR-SPRINGFIELD, , , , , , ,1, , , , ,X, ,X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, ,0.54,6,0,Y,SOUTH POND, , ,0,0,1,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
482625.59,38559.0500000007,977,0,207M,SOUTH POND (OLD CAMP KENMORE),2, , , , , , , , , ,25055, , , , , ,MANAGER, , ,MARLBORO,VT,05344, , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
482035.69,40981.9000000004,978,0,207L,MARLBORO ELEMENTARY SCHOOL,1, , , , , , , , , ,25055, , , , , ,CONSTANCE BARTON, , ,MARLBORO,VT,05344,254-2668, ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,25,WINDHAM
