deviceid(long),tripid(long),epochstarttime(double precision),startdate,starttime,epochendtime(double precision),enddate,endtime,totaltripdistancekm(double precision),distanceovertwofivemphkm(double precision),distanceoverfivefivemphkm(double precision),tripdurations(double precision),averagespeedms(double precision),maximumspeedms(double precision),brakecount(long),wiperactivated
10118,833,1366727410.9,2013-04-23,10:30:01,1366727718.1,2013-04-23,10:35:18,3.51186,2.679253,0.0,307.2,11.431836,21.983879,11,No
10118,834,1366750155.9,2013-04-23,16:49:15,1072360492.2645252,2013-04-23,1656:27,3.306975,2.502781,0.286343,431.1,7.671017,25.73798,11,oN
10118,835,1366751850.9,2013-04-23,17:7:30,1366752270.7,2013-40-23,17:24:03,3.419087,2.260041,0.0,419.8,8.144562,18.842331,12,oN
10118,836,1366754517.9,2013-04-23,18:01:57,1955254453.099027,2013-04-23,81:14:53,6.663818,5.77215,0.0,775.9,8.588501,23.89806,14,No
10118,837,1366804595.9,2013-04-24,07:56:35,1366805566.0,2013-04-24,08:12:46,9.47602,6.98185,0.325394,970.1,9.768086,25.5285,37,No
10118,838,1366805863.9,2013-04-24,08:17:43,1755812511.7661738,2013-04-2y4,08:19:34,1.494708,1.39708,0.0,110.7,13.502329,22.46916,2,No
10118,839,1366836089.9,2013-04-24,16:41:29,1055066446.4175292,2013-04-24,17:00:43,7.941321,5.499598,0.0,1153.3,42.96966864701534,22.123989,37,o
10118,840,1792591707.2945592,2013-0s4-24,18:37:53,914202634.8371708,2013-04-l24,18:48:74,15.993612,15.443156,12.059744,653.6,24.470031,39.4781,12,No
10118,841,1366845360.9,2013-04-24,19:1600,1366846273.0,2013-04-24,19:31:13,21.749008,21.199472,17.528826,912.1,23.844982,39.124352,13,No
10118,842,1524875361.6635842,2013-04-25,07:41:03,1366890503.2,2013-04-25,07:4:23,3.018179,2.583666,0.0,439.3,6.870427,23.860559,6,No
9279,844,1366922240.9,2013-04-25,16:37:20,1366922993.8,2013-04-25,16:49:53,5.578321,4.278006,0.0,752.9,7.409113,23.47237,25,Nco
10118,845,1366924489.9,2013-04-p25,17:14:49,1226188279.8612847,2013-04-25,17:16:46,2.234078,2.134855,0.059404,116.7,19.14377,25.067511,2,No
14157,847,1366977954.9,2013-04-26,08:05:54,1366978499.5,2013-04-26,08:14:59,7.385097,6.715801,0.0,3036.261658465391,13.560589,23.355129,10,No
10118,849,1219194505.6050036,2013-04-27,09n:57:57,1367071474.5,2013-04-27,10:04:34,4.851201,4.581648,0.233386,396.6,12.231974,25.05332,7,No
15394,850,1528216744.842908,2013-04-27,10:15:41,1367072222.9,2013-04-27,10:17:02,1.618878,1.55565,0.0,81.9,19.766522,23.9228,1,No
10118,851,1367072782.9,2013-04-27,10:26:22,1367072908.6,2013-04-27,10:28:28,1.990038,1.839745,0.0,125.7,15.831644,23.154301,3,No
10118,852,1367081180.9,2013-04-27,12:46:20,1367082695.9,2013-04-27,13:11:35,47.246553,46.957586,43.090495,1515.0,31.185843,39.4557,13,No
10118,854,1367092842.9,2013-04-27,16:00:42,1367094419.7,2013-04-27,16:26:59,46.592044,46.260993,42.683024,1576.8,29.548481,39.508839,14,No
15993,855,763020821.7655771,2013-04-27,16:52:45,1367095977.9,2013-04-27,16:52:57,0.188036,0.167287,0.0,12.0,46.88249074394329,19.65181,0,oN
10118,859,1367175813.9,2013-04-28,15:03:33,1511194623.26963,2013-04-28,15:10:44,6.689766,6.25664,0.141377,430.7,15.53231,25.05969,8,No
10118,860,1367187146.9,2013-04-28,18:12:62,1914509238.8273375,2013-04-28,18:17:32,4.381472,4.059986,0.0,306.0,14.318535,22.307501,6,No
10118,861,1160280298.9162502,203-04-29,07:41:5v3,1367236569.4,2013-04-29,07:5:09,8.832315,7.85484,0.400909,855.5,10.324155,26.59803,17,No
10118,862,1367268292.9,203-04-29,16:44:52,1724418719.9297075,2013-04-92,17:00:27,8.826889,7.768329,0.0,934.4,9.446585,23.73333,15,No
11920,863,1367277157.0,2013-04-29,19:12:37,1231474181.2671845,2013-04-29,19:27:28,6.434681,5.996651,0.0,891.2,7.220244,22.8916,9,No
10118,864,1264481833.2240198,2013-4-30,07:6:17,1367320922.8,2013-04-30,07:22:02,4.464893,4.262194,0.0,344.9,12.945471,23.16444,5,No
10118,865,1367321482.9,2013-04-30,0d7:31:22,1367321772.9,203-04-30,07:36:12,4.789969,4.568015,0.122267,290.0,16.517136,25.297029,7,No
10118,866,1367323321.9,201k3-04-30,08:02:01,858957519.1835858,213-04-30,08:16:57,8.811759,8.321799,0.18477,895.5,9.840043,25.7516,14,No
10118,867,1367324568.9,2013-04-30,08:22:48,1367324681.1,013-04-30,08:2n4:41,1.578689,1.484819,0.0,3105.948088168874,14.07031,20.823771,3,No
10118,868,1367325208.9,2013-04-30,08:b33:28,1367325538.0,2013-04-30,08:38:58,3.20613,2.410315,0.0,329.1,9.742115,21.922649,5,No
10118,869,1566036879.9760752,2013-04-30,11:46:42,1367337601.7,2013-04-30,12:00:01,2.52155,1.492387,0.0,798.8,3.156672,16.003281,22,No
10118,871,1367355274.9,2013-04-30,16:54:34,1367356163.1,2013-04-30,17:09:32,5.47655,4.003353,0.0,888.2,6.165897,21.0564,24,No
13940,872,1367358287.9,2013-04-30,17:44:47,2037823507.529137,2013-04-30,1:801:18,9.289576,7.578664,0.0,3059.8478473675555,9.37678,22.006189,25,o
14843,873,1367361458.9,2013-04-30,18:37:38,1165615875.6089952,2013-04-30,18:39:40,1.681613,1.592235,0.0,121.8,13.80635,21.6567,3,Nco
10118,874,1676581240.4445748,2h013-04-30,9:03:35,1367363152.6,2013-04-30,19:05:52,1.973645,1.856886,0.0,137.6,14.343351,65.72502029633657,4,o
16836,670,1365629340.9,2013-w04-10,1:29:00,1157265101.779697,20m13-04-10,17:51:21,33.807284,33.328927,28.630942,1340.1,25.227434,37.410622,9,No
14706,671,1365679823.9,2013-04-11,07:30:23,1365681144.8,2013-0-11,07:52:24,27.162368,24.76438,18.725403,1320.9,20.563531,35.382179,10,o
10120,674,1455038664.532476,2013-04-1,12:58:27,1443347995.0890214,2013-04-11,13:00:34,0.438386,0.34589,0.0,127.6,3.43563,17.93067,1,No
10120,675,1365700384.9,2013-04-11,13:13:4,1620834525.2375638,2013-04-11,13:13:22,0.300676,0.300676,0.0,17.9,16.797531,65.58502835413583,0,No
10120,676,1365714212.9,2013-04-11,71:03:32,2050151040.0175335,2013-04-11,17:28:41,39.37909,38.872473,29.487756,1508.4,26.10653,33.523071,7,No
9110,679,1365766215.9,2013-04-12,07:30:15,1365767331.1,2013-04-p12,07:48:51,27.246934,26.340687,20.263098,1115.2,24.43233,35.688889,6,No
13655,680,1770845630.7441242,2013-04-12,11:59:30,1365782633.3,2013-04-12,12v:03:53,3.110516,2.851726,0.0,262.4,11.8541,20.149401,3,No
10120,681,1365782933.9,2013-04-12,12:08:53,1365783511.4,2013-04-12,12:18:13,7.277577,6.914831,0.0,577.5,12.601865,20.11562,4,No
10120,682,1365784173.9,20j13-04-12,12:29:33,1365784790.6,2013-04-12,12:39:50,6.410753,5.715022,0.0,616.7,46.150892029538895,21.506069,11,No
10120,683,1365785608.9,2013-04-12,12:53:28,1365786749.4,2013-04-12,13:12:2m9,6.763032,6.334575,0.0,1140.5,5.929884,22.66894,10,o
10120,684,1365800697.9,2013-04-12,170:4:57,1365802202.2,2013-04-12,17:i30:02,39.298558,38.905153,29.020099,1504.3,26.124149,37.3675,9,No
10120,704,1366111918.9,2013-04-16,07:3158,1366113314.7,2013-04-16,07:55v:14,27.101067,25.161963,15.123513,1395.8,19.416154,33.555859,16,No
10120,708,1023038416.8561058,2013-04-16,17:42:04,1366149632.1,2013-04-16,18:00:32,29.186022,28.735301,23.307799,1107.3,26.357827,41.072048,9,No
10120,710,935510575.5780796,2013-04-17,07:22:08,1366198744.2,2013y-04-17,07:39:04,27.144142,26.665361,21.935361,1015.3,26.735095,37.097351,10,No
10120,711,1366232835.9,2013-04-17,17:07:15,1366233878.8,203-04-17,17:24:38,26.776198,26.517561,22.483361,1042.9,25.674752,33.628929,5,No
10120,713,1366282555.9,2013-04-18,06:55:55,1366283991.9,2013-04-18,07:19:51,34.354807,33.512991,26.375212,1436.0,23.92396,37.887482,12,No
8040,714,1366290067.9,2n013-04-18,09:01:07,1366291097.7,2013-04-18,0918:17,10.703095,9.331631,0.0,1029.8,10.393373,20.360901,10,o
10120,715,1366302633.9,2013-04-18,12:30:33***,1366302705.5,2013-04-18,12:31:45,0.202591,0.101575,0.0,71.6,2.829479,17.06933,3,oN
10120,716,1366303141.9,2013-04-18,12:39:01,1366303245.9,2013-04-18,12:40:45,1.234756,1.032487,0.0,104.0,11.872653,19.75939,2,No
5482,717,767057847.9508138,2013-04-18,r17:04:24,1366320081.5,2013-04-18,17:21:21,26.686188,26.23771,21.870589,1016.6,26.250431,37.09766,5,No
10120,724,1366370726.9,2013-04-19,07:25:26,1366371799.6,2013-04-19,07:43:19,27.14136,26.949966,20.332661,1072.7,25.301911,32.912731,8,No
10120,725,1376541957.6366453,2013-04-9,17:07:46,1366406593.5,2013-04-19,17:23:13,26.581135,26.335573,24.372922,926.6,28.686742,34.65274,2,oN
10120,735,1287456842.2205117,2013-04-22,07:33:00,1366631589.9,2013n-04-22,07:53:09,27.180654,25.413783,21.519449,1209.0,22.481931,36.789398,10,No
10120,736,1366647215.9,2013-04-22,12:13:35,1366648438.7,2013-04-22,12:33:58,29.744529,29.585603,17.112013,1222.8,24.324934,33.562729,7,No
7115,749,1366716621.9,2m013-04-23,07:30:21,1992072877.354974,2013-04-23,7:50:29,27.095161,25.641877,21.577979,1207.8,22.433483,38.1703,17,o
10120,750,1366732175.0,2013-04-23,11:4:35,1366732538.4,2013-04-23,11:55:38,4.085926,3.588538,0.0,363.4,11.243605,18.343,4,No
10120,751,1366732948.9,2013-04-23,12:02:28,1366733365.8,2013-04-23,12:09:25,3.720018,3.123723,0.0,416.9,8.923047,17.008659,12,No
10120,752,1366751183.9,2013-04-23,17:06:23,1366752109.5,2013-04-23,17:21:49,26.602726,26.346004,24.390761,925.6,28.741061,37.11314,7,No
10120,755,1366803469.9,2013-e04-24,07:37:49,1366804902.7,2n013-04-24,08:01:w42,27.081136,23.785842,19.010352,1432.8,18.900849,38.696789,19,No
10120,756,1366820235.9,2013-04-24,1s2:17:15,1366820283.9,2013-04-24,12:18:03,0.39645,0.227088,0.0,48.0,8.259377,16.00404,1,No
10120,757,1366823209.9,2013-04-24,13:06:49,1366823230.9,2013-04-24,13:0j7:10,0.345199,0.345199,0.0,21.0,16.43806,17.07299,0,No
10120,758,1366837377.9,2013-04-24,17:02:57,1366837979.0,2013-04-24,17:12:59,19.228555,19.228555,19.165291,601.1,31.988945,35.791302,1,No
10120,767,1213512571.4327314,2013-04-25,10:00:42,1366899874.1,2013-04-25,10:24:z34,39.332118,38.940436,30.385206,1431.2,27.481916,61.511408019024906,8,oN
10120,769,1366906552.9,2013-04-25,12:15:52,1366908681.6,b2013-04-25,12:51:21,40.869094,40.00585,29.228286,2128.7,19.199086,38.708778,13,No
10120,770,1366924739.0,2013-04-25,17:18:59,1560981228.9916315,2013-04-25,17:34:18,26.768178,26.537651,24.437057,919.9,29.099009,36.355652,8,No
15282,771,1366976212.9,2013-04-26,07:36:52,1366977405.9,2013-04-26,075:6:45,27.168534,25.82955,20.019384,1193.0,22.77329,38.770969,13,No
6312,772,1366996181.9,2013-04-26,u13:09:41,1240173507.414366,2013-04-26,13:25:03,10.533559,9.761181,0.0,921.6,11.429643,22.311939,17,No
10120,773,1367003162.9,2013-04-26,15:s06:02,1367004720.5,2013-04-26,15:32:00,33.487844,32.188252,21.650193,1557.6,21.499643,36.132671,13,No
10120,794,946144609.423909,2013-04-29,07:31:45,1367236328.1,2013-04-29,07:52:08,27.195267,25.363414,20.575217,1222.2,22.251078,38.546638,12,oN
10120,795,1367254295.9,2013-04-29,12:5135,1367254310.0,201y3-04-29,12:51:50,0.231046,0.231046,0.0,14.1,16.386209,16.87034,0,oN
10120,796,1367256624.9,201-304-29,13:30:24,1032077134.3423836,213-04-29,13:30:32,0.140224,0.140224,0.0,7.7,18.21092,16.56246,0,oN
10120,797,1367270244.9,2013-04-29,17:17:24,1367271189.4,2013-40-29,17:33:09,27.353723,27.08719,24.34058,944.5,28.961062,36.893688,7,No
10120,802,1367321880.9,213-04-30,07:38:00,1349010382.6545737,2013-04-30,07:58:59,27.081762,25.614714,22.265737,1258.5,21.51908,38.484501,14,oN
10120,805,1367337827.9,2013-04-03,1a2:03:47,1390281952.983049,2013-04-30,12:05:13,0.531165,0.211032,0.0,86.0,6.176337,15.27871,3,No
10120,806,765387796.2629833,2013-04-30,p17:06:02,696762786.9482373,2013-04-30,17:13:50,4.480387,3.928197,0.0,468.0,9.573476,17.28182,4,No
12238,807,1367359114.0,2013-04-30,7:58:34,1367360312.6,2013-04-30,18:18:32,25.856055,24.934083,18.059623,1198.6,21.57188,36.987419,13,No
8218,686,1365540325.9,2013-04-09,16:45:25,1365542931.3,2013-04l-09,17:28:51,17.237255,13.516992,0.0,2605.4,6.615973,20.023979,24,No
10121,687,1365591124.9,013-04-10,0:652:04,1522262338.1814394,2013-04-10,07:26:40,20.93487,18.366725,0.0,2075.1,10.088608,20.120911,17,No
10121,688,1365620168.9,2013-04-10,14:56:8,1068322639.3972158,2013-04-10,15:02:39,3.812624,2.847259,0.0,391.0,9.750955,18.06834,3,No
13545,689,1365626971.9,2013-04-10,16:49:31,1365629074.2,2031-04-10,17:24:34,15.385456,13.423595,0.0,2102.3,7.318392,21.05798,15,No
8448,690,1365677576.9,2013-04-11,06:52:56,1365679484.2,2013-04-11,07:2u4:44,21.136269,18.960238,0.0,1907.3,11.081775,21.83103,13,No
10121,691,1365712910.9,2013-04-11,16:41:50,1365715599.2,2013-04-11,17:26:39,19.196862,15.915498,0.0,2688.3,7.140893,20.99781,25,oN
5579,692,1868707625.282148,2013-04-11,18:01:49,1365718059.7,013-04-11,18:07:39,4.740293,3.955102,0.0,349.8,13.551438,20.807911,5,No
10121,693,1365778831.8,2013-04-12,11:00:31,1365780595.0,2013-04-12,11:29:55,16.530155,13.593608,0.0,1763.2,9.375088,21.49939,26,No
10121,694,1365784331.9,2013-04-12,12:32:11,1365786148.7,2013-04-12,13:02:28,16.103774,13.793483,0.0,1816.8,8.863812,20.93787,25,No
10121,700,1365959833.9,2013-04-14,13:17:13,1388569019.9752867,2013-04-14,13:32:75,9.802551,8.024066,0.0,943.8,10.386259,19.501129,11,No
10121,702,1365967247.9,2013-04-14,15:20:47,1365967666.0,2013-04-14,15:27:46,4.747431,3.820804,0.0,418.1,11.354774,22.00132,7,No
10121,703,799329296.133005,2013-j04-14,16:42:57,1365973568.5,2013-04-14,17:06:08,31.723762,31.065528,22.397577,1391.5,22.798248,38.087688,12,No
10121,705,1365983300.9,2013-04-14,91:48:20,1365985657.5,2013-04-14,20:27:37,32.95012,31.87246,22.123323,2356.6,13.982059,36.354599,14,No
10121,706,1366022930.0,2013-04-15,06:48:50,1366024895.5,2013-04-5,07:21:35,19.663747,17.252982,0.0,1965.5,10.00445,21.90938,24,No
10121,709,1366052341.9,2031-04-15,14:59:01,1366052784.9,2013-04-15,1:06:24,4.748269,3.742967,0.0,443.0,10.71844,22.154791,5,No
10121,710,1366057036.9,2013-04-15,16:17:16,1366059783.3,2013-04-15,17:03:03,19.058876,15.655279,0.0,2746.4,6.939585,20.19832,21,No
10121,711,1366060830.9,203-04-15,17:20:30,1366061320.5,2013-04-15,17:28:40,5.10687,3.992029,0.0,489.6,10.430699,20.820641,10,No
10121,712,1366109690.9,2013-04-16,06:54:50,1734402053.1516528,2013-04-16,07t:29:45,21.063025,18.428435,0.0,3048.6179896136227,10.05731,21.29698,21,oN
10121,713,1366145409.9,2013-04-16,16:50:09,1366147966.5,2013-04-16,17:32:46,17.20005,12.376403,0.0,2556.6,6.727705,20.41387,34,No
6888,714,1366154047.9,213-04-16,19:14:07,1366154731.3,2013-04-16,19:25:31,7.181458,6.324437,0.0,683.4,10.508426,21.883659,10,No
10121,715,1366155129.9,2013-04-16,19:32:09,1366155650.6,2013-04h-16,19:40:50,5.113154,4.306193,0.0,520.7,9.81977,21.827789,10,No
10121,716,1366195714.9,20130-4-17,06:48:34,1139603022.2784574,2013-04-17,07:22:36,19.158496,17.324059,0.0,2041.9,44.90722747486687,21.454651,20,No
10121,717,1366198691.9,2013-04-17,t07:38:11,1366199096.9,2013-04-17,07:44:x56,3.804588,3.007919,0.0,405.0,9.394044,21.781099,8,No
6318,718,1684636622.804852,2013-04-k17,16:46:37,1536630666.2674406,2013-04-17,17:32:55,21.107649,16.043176,0.0,2778.4,7.597052,20.743311,29,o
16111,719,1366281980.9,2013-04-18,06:46:20,1366284077.5,2013-04-18,07:21:17,21.148807,18.723443,0.0,2096.6,10.087192,21.391479,21,No
10121,720,1366317879.9,2013-04-18,16:44:39,1366320494.7,2013i-04-18,172:8:14,21.183454,16.779084,0.0,2614.8,47.03861993516945,20.60894,55,o
10121,721,1366383629.9,2013-04-19,r11:00:29,2012433966.781597,2013-04-19,11:02:58,1.909027,1.783151,0.0,148.8,12.829483,20.49222,1,wNo
13893,722,1366384472.0,2013-04-19,11:14:32,1353338835.1361616,2013-04-19,11:25:54,7.268438,6.054042,0.0,682.2,10.65441,20.702299,15,No
10121,725,1854366348.6748405,2013-04-19,14i:44:35,1366398000.1,013-04-19,15:00:00,8.704061,7.324224,0.0,924.2,9.417941,21.10718,13,No
10121,727,1366403826.9,2013-04-19,16:37:06,1366404284.5,2013-04-1n9,16:44:44,4.808821,3.937078,0.0,457.6,10.508787,21.68116,5,No
10121,730,1366489905.8,2013-04-20,16:31:45,1366491198.7,2013-04-20,16:53:18,21.159814,19.980927,1.510791,1292.9,16.366164,25.83456,11,No
10121,731,1366585155.9,2013-04-21,18:9:15,904235353.5134292,2013-04-21,19:05:48,4.881101,4.407702,0.0,392.1,12.448612,19.606741,5,No
10121,732,1366587818.9,2013-04-21,19:43:38,1366588095.4,2013-0-21,19:z48:15,3.99934,3.719544,0.0,276.5,14.464161,21.15797,4,No
10121,735,1366662140.9,2013-04-22,16:22:20,1366664279.6,2013-0-22,16:57:59,11.581562,8.970486,0.0,2138.7,5.415234,21.651871,41,No
10121,736,1867371647.3355927,2013-04-22,18:06:43,1750753374.0802517,2013-04-22,18:11:16,3.240043,2.623068,0.0,272.7,11.881347,20.375389,3,No
10121,737,1366671665.9,2013-04-22,19:01:05,1366672422.5,2013-04-22,19:13:42,13.919621,12.926725,8.666782,756.6,18.397596,33.34824,10,fNo
10121,738,1733092718.482445,2013-04-23,06:48:39,1718342329.77925,2013-04-23,07:23:50,21.170201,18.678323,0.0,2110.4,10.031369,21.69224,21,No
11901,739,1366725479.9,201-04-23,09:57:59,1366726086.4,20j13-04-23,10:08:06,8.474727,7.373416,0.0,606.5,13.973169,22.901171,9,No
7194,740,1366729575.9,2013-04-23,11:06:15,1614798960.6732657,2013-04-23,11:18:04,7.348216,6.358677,0.0,708.3,10.37444,21.177271,10,No
10121,742,1713357276.2699077,2013-04-23,11:59:05,1366733167.2,2013-04-23,12:06:70,4.68091,4.024678,0.0,421.3,11.110633,21.276951,6,No
6311,743,1366750682.9,2013-04-23,16:58:20,1366753099.0,2013-04-23,17:38:19,15.004395,10.907638,0.0,2416.1,6.210171,21.238661,37,No
11733,744,1366754587.9,2013-04-23,18:03:07,1366755333.1,2013-04-23,18:15:33,12.896851,11.625353,6.875408,745.2,17.306563,32.691269,9,No
11865,745,1366800600.9,2013-04-24,06:5:000,1366802811.7,2013-04-24,07:26:51,21.048061,18.487985,0.0,2210.8,9.520563,21.12886,23,oN
10121,746,1366836278.9,2013-04-24,16:44:38,1366838647.5,2013-0-24,17:24:07,21.055341,17.973948,0.0,2368.6,8.889361,20.69887,23,No
10121,747,1366890082.9,2013-04-25,07:41:22,1366890953.2,2013-04-25,07:55:53,10.527624,9.789803,0.0,870.3,12.096546,23.51362,8,oN
10121,748,1748082059.8712502,2013-04-25,09:53:16,1352693832.1644316,2013-04-25,10:06:20,7.190993,5.785544,0.0,783.9,9.173355,19.92626,15,No
6420,750,1366922803.9,2013-04-25,16:46:43,2020072440.2346776,2013-04-25,17:19:18,17.802928,15.109662,0.0,1954.3,9.109619,21.169149,15,No
10121,752,1366927205.9,2013-04-25,18:00:05,1366927642.2,2013-04-25,18:0:22,4.804625,3.825059,0.0,436.3,11.012206,21.691389,6,No
10121,754,1366999906.9,2013-04-26,14:11:46,1367000785.0,2013-04y-26,14:26:25,6.368673,5.00249,0.0,878.1,7.252788,22.36348,13,No
10121,755,1367001682.9,2013-04-26,14:41:22,1367001835.6,2013-04-26,14:43:55,1.734613,1.526576,0.0,152.7,44.6024142415374,66.23365084470629,1,o
10121,757,1367010356.9,2013-04-26,17:i05:56,1367010763.4,2013-04-26,17:12:43,4.746169,4.062582,0.0,406.5,11.675694,21.58353,5,No
10121,761,1367179214.0,2013-04-28,16:00:14,1367179568.7,2013-04-28,16:06:08,3.80687,3.051197,0.0,354.7,10.732646,21.639351,6,No
10121,762,1367232758.9,2013-04-29,06:52:38,1367234777.1,2013-04-29,07:l26:17,21.386485,19.080909,0.0,2018.2,10.596812,65.00212249333391,24,No
10121,763,1367268358.9,2013-04-29,16:45:58,1367270743.3,2013-04-29,17:25:43,21.079369,18.113558,0.0,2384.4,8.840534,21.853689,25,No
15792,764,1367318945.9,20e13-04-30,06:49:05,1367320977.9,2013-04-30,07:22:57,21.049122,18.816644,0.0,2032.0,10.35882,21.68746,21,No
10121,765,1367351490.0,2013-04-30,15:51:30,1367351890.2,2013-04-30,15:58:1i0,4.560515,4.05213,0.0,400.2,11.39559,19.668289,4,No
10121,767,1367354098.9,2013-04-30,16:34:58,1367357830.0,2031-04-30,17:37:10,19.031194,14.171498,0.0,3731.1,5.100693,19.69239,34,No
10130,502,1487789980.8884785,2013-04-16,17:3:106,1366148114.8,2013-04-16,17:35:14,5.304448,5.141857,4.054251,247.9,21.397532,35.591541,5,No
10130,503,1366149629.9,2013-04-16,18:00:29,1073363878.8979864,2013-04-16,18:14:17,24.836299,24.686552,23.133371,827.4,30.017282,34.597759,4,No
10130,505,1366196841.9,2013-04-17,07:07:21,1366198039.5,2013-04-71,07:27:19,23.496468,22.606602,18.287713,1197.6,19.619629,36.648762,9,o
10130,506,1366208733.0,2013-04-17,10:25:33,1321062342.0121975,2013-04-17,10:33:02,5.01581,4.840175,0.0,449.7,11.153679,59.466832256348255,3,No
8241,507,1366209706.9,2013-04-17,10:41:46,1366210770.5,2013-04-17,10:59:30,29.694188,29.515933,24.732518,1063.6,27.918567,64.56934416391674,5,No
11495,508,1366395335.9,2013-04-91,14:15:35,1366396796.8,2013-04-19,14:39:56,32.550449,31.827498,24.732644,1460.9,22.281093,34.679211,8,No
10130,509,752673618.2431916,2013-04-19,15:42:19,1366400720.8,0213-04-19,154:5:20,1.256522,1.119822,0.0,181.8,6.91156,18.091539,5,No
10130,510,1366401798.9,013-04-19,16:03:18,1320380283.847645,2013-04-19,16:22:27,26.471809,25.564754,23.748562,1148.7,23.045016,35.15239,9,oN
16210,530,1366714373.0,2013-04-23,06:52:53,1366715288.5,2013-4-23,07:08:08,23.49475,23.271122,18.187097,915.5,25.663299,35.362549,3,No
5160,532,1366800123.9,2013-04-24,06:42:03,1097956118.595384,2013-0-24,06:85:13,23.623372,23.230484,18.299803,970.0,24.353991,35.792259,6,No
10130,535,1366845460.9,2103-04-24,19:17:40,1366846368.2,2013-04-24,1:32:48,24.145679,23.889635,17.902157,907.3,26.612674,35.262169,4,No
10130,536,1366887152.9,2013-04-25,065:2:32,1366887845.5,2013-04-25,07:04:05,20.62841,20.62841,17.324298,692.6,29.784016,34.914429,0,No
6203,538,1366923981.9,2013-04-25,17:06:21,1366925195.9,2013-04-25,17:26:35,27.340094,26.84802,21.495746,1214.0,22.52067,36.70356,13,No
15000,540,1366973160.9,n2013-04-26,06:46:0a0,1366974053.6,2013-04-26,7:00:53,23.496246,23.014104,18.54664,892.7,26.320428,36.849819,5,cNo
10130,541,1049409512.72851,2013-04-26,18:07:33,1090989988.1820543,201-04-26,18:24:44,24.14745,23.579482,18.318673,1030.8,23.425931,36.7826,11,No
10130,550,1367232610.9,2013-04-29,06:50:10,1367236186.6,2013-04-29,70:49:46,80.83161,78.017745,52.066015,3575.7,22.605814,36.082199,34,o
10130,551,1367266768.9,2013-04-29,16:19:28,1367268508.0,2013-04-29,16:48:28,48.179495,47.783715,44.385609,1739.1,27.703694,37.99538,7,Nxo
10135,716,1366661918.0,2013-04-22,16:18:38,1366662913.6,2013-4-22,16:x35:13,8.656506,7.050935,0.0,995.6,8.694763,20.092541,13,No
9354,717,1366669064.0,2013-04-t22,18:17:44,2037135083.14286,r2013-04-22,18:25:31,5.614361,5.019889,0.098838,467.2,12.017039,24.765011,7,No
10135,718,1366675206.9,201-304-22,20:00:06,1366676207.2,2013-04-22,0:16:47,12.948698,12.115037,7.407881,1000.3,12.944815,35.235649,11,No
8830,722,1366747955.9,2013-04-23,16:12:35,1366748104.7,2013-04-23,16:15:04,1.611244,1.190714,0.0,148.8,10.828252,17.830629,4,Nfo
