zip(long),eiaid(long),utilityname,statevalue,servicetype,ownership,commrate(double precision),indrate(double precision),resrate(double precision)
78363,13830,Nueces Electroic Cooperative,TX,Bundled,Cooperative,0.0820147638852652,0.0,0.0820262823230182
78349,13830,Nueces Electric Cooperative,X,Bundlde,Cooperative,0.0820147638852652,0.0,0.0820262823230182
78357,13830,Nueces Electric Cooperative,TX,Bundled,Cooperative,0.0820147638852652,0.0,0.0820262823230182
78343,13830,Nueces Electric Cooperative,TX,Bundled,Cooperative,0.0820147638852652,0.0,0.0820262823230182
78380,13830,Nueces Electric Cooperative,X,Bundled,Cooperative***,0.0820147638852652,0.0,0.0820262823230182
78355,13830,Nueces lEectric Cooperative,TX,zBundled,Cooperative,0.0820147638852652,0.0,0.0820262823230182
6330,13831,City of Norwich - (CT),CT,Bundled,Municipal,0.1644039808330261,0.1558084733015793,0.1979691903787498
6360,13831,City of Norwich- (CT),CT,Bnudled,Municipal,0.1644039808330261,0.1558084733015793,0.1979691903787498
6365,13831,City of Norwich - (CT),CT,jBundled,Municipal,0.1644039808330261,0.1558084733015793,0.1979691903787498
6383,13831,City of Norwch - (CT),CT,Bundled,Municipal,0.1644039808330261,0.1558084733015793,0.1979691903787498
6380,13831,City of Norwich - (CT),TC,Bundled,Municipal,0.1644039808330261,0.1558084733015793,0.1979691903787498
6389,13831,City of Norwich - (CT),CT,Bundled,Municipal,0.1644039808330261,0.1558084733015793,0.1979691903787498
6351,13831,City of Norwich - (CT),TC,Bndled,Municipal,0.1644039808330261,0.1558084733015793,0.1979691903787498
6382,13831,City of Norwich - (CT),CT,Bundled,Municipal,0.1644039808330261,0.1558084733015793,0.1979691903787498
6334,13831,City of Norwich - (CT),CT,Bundled,Municipal,0.1644039808330261,0.1558084733015793,0.1979691903787498
6254,13831,City of Norwch - (CT),CT,Bundlde,Municqipal,0.1644039808330261,0.1558084733015793,0.1979691903787498
2067,13839,City of Norwood - (MA),MA,qBundled,Municipal,0.1996820576576209,0.1654422993457538,0.1756020162552484
2021,13839,Cilty of Norwood - (MA),MA,Bundled,Municipal,0.1996820576576209,0.1654422993457538,0.1756020162552484
2062,13839,City of Norwood - (MA),MA,Bundled,Municipal,0.1996820576576209,0.1654422993457538,0.1756020162552484
2081,13839,City of Norwood - (MA),A,Bundled,Municipal,0.1996820576576209,0.1654422993457538,0.1756020162552484
2090,13839,City of Norwood - (MA),MA,Bundled,Municipal,0.1996820576576209,0.1654422993457538,0.1756020162552484
2032,13839,City of Norwood - (MA),McA,Bundled,Municipal,0.1996820576576209,0.1654422993457538,0.1756020162552484
37830,13933,City of Oak Ridge,TN,Bundled,Muncipal,0.1080782942980459,0.0753611475906657,0.1134561640890754
37840,13933,City of Oak Ridge,TN,Bundled,Municipal,0.1080782942980459,0.0753611475906657,0.1134561640890754
37716,13933,City of OakRidge,lTN,Bundled,Municipal,0.1080782942980459,0.0753611475906657,0.1134561640890754
37831,13933,City of Oak Ridge,fTN,Buwndled,unicipal,0.1080782942980459,0.0753611475906657,0.1134561640890754
54456,13936,Oakdale Electric Coop,WI,Bundled,Coopreative,0.1229352610960785,0.0852138300128901,0.1403667262384048
54670,13936,Oakdae Electric Coop,WI,Bundled,Cooperative,0.1229352610960785,0.0852138300128901,0.1403667262384048
54656,13936,Oakdale Electric Coop,WI,Bubndled,Cooperative,0.1229352610960785,0.0852138300128901,0.1403667262384048
54457,13936,Oakdale Electric Coop,IW,Bundled,Cooperative,0.1229352610960785,0.0852138300128901,0.1403667262384048
54618,13936,Oakdale Electric Coop,WI,Bundled,Cooperative,0.1229352610960785,0.0852138300128901,0.1403667262384048
54646,13936,Oakdale Electrwic Coop,WI,Bunded,Cooperative,0.1229352610960785,0.0852138300128901,0.1403667262384048
54648,13936,Oakdale Electric Coop,WI,Bundled,Cooperative,0.1229352610960785,0.0852138300128901,0.1403667262384048
53959,13936,Oakdale Electric Coop,WI,Bundled,Cooperative,0.1229352610960785,0.0852138300128901,0.1403667262384048
54466,13936,Oakdale Electri cCoop,WzI,Bundled,Cooperative,0.1229352610960785,0.0852138300128901,0.1403667262384048
53944,13936,Oakdale Elvectric Coop,IW,Bundled,Cooperatiev,0.1229352610960785,0.0852138300128901,0.1403667262384048
53948,13936,Oakdale Electric Coop,WI,Budnled,Cooperative,0.1229352610960785,0.0852138300128901,0.1403667262384048
54613,13936,Oakdale Electric Coop,WI,Bunbdled,Cooperative,0.1229352610960785,0.0852138300128901,0.1403667262384048
54660,13936,Obakdale Electric Coop,WI,Bundlde,Cooperative,0.1229352610960785,0.0852138300128901,0.1403667262384048
53934,13936,Oakdale Electric Coop,WI,Bundled,Cooperatve,0.1229352610960785,0.0852138300128901,0.1403667262384048
53910,13936,Oakdale Electric Coop,WI,Bundled,Cooperative,0.1229352610960785,0.0852138300128901,0.1403667262384048
53929,13936,Oakdale Electric Coop,WI,sBundled,Cooperative,0.1229352610960785,0.0852138300128901,0.1403667262384048
53965,13936,Oakdale Electric Coop,WI,Bundlde,Cooperative,0.1229352610960785,0.0852138300128901,0.1403667262384048
53941,13936,Oakdale Electric Coop,WI,Bundled,Cooeprative,0.1229352610960785,0.0852138300128901,0.1403667262384048
53968,13936,Oakdale Electric Coop,WI,Bundled,uCooperative,0.1229352610960785,0.0852138300128901,0.1403667262384048
53950,13936,Okadale Electric Coop,IW,Bundled,Cooperative,0.1229352610960785,0.0852138300128901,0.1403667262384048
54413,13936,Oakdale Electric Coop,WI,Bunbdled,Coopertaive,0.1229352610960785,0.0852138300128901,0.1403667262384048
54495,13936,Oakdale Electric Coop,WI,Bundled,Coopoerative,0.1229352610960785,0.0852138300128901,0.1403667262384048
54615,13936,Oakdale Electric Coop,WI,Bundled,Cooperative,0.1229352610960785,0.0852138300128901,0.1403667262384048
54619,13936,Oakdale Electric Coop,WI,Bundled,Cooperative,0.1229352610960785,0.0852138300128901,0.1403667262384048
53924,13936,Oakdale Electric Coop,WI,Bundlyed,Cooperative,0.1229352610960785,0.0852138300128901,0.1403667262384048
54638,13936,Oakdale Electric Coop,WI,Bundled,Cooperative,0.1229352610960785,0.0852138300128901,0.1403667262384048
54666,13936,Oakdale Electric Coop,WI,undled,oCoperative,0.1229352610960785,0.0852138300128901,0.1403667262384048
54643,13936,Oakdale Electric Coop,IW,Bundlerd,Cooperative,0.1229352610960785,0.0852138300128901,0.1403667262384048
54641,13936,Oakdale Electric Coop,WI,Bundled,Cooperative,0.1229352610960785,0.0852138300128901,0.1403667262384048
54649,13936,Oakdale Electric Coop,WI,Bundeld,Cooperatiev,0.1229352610960785,0.0852138300128901,0.1403667262384048
34475,13955,City of Ocala,LF,Bundled,Municipal,0.0998215546317358,0.0824891227954278,0.1003381105271654
34478,13955,City of Ocala,FL,Bundld,Municipal,0.0998215546317358,0.0824891227954278,0.1003381105271654
34470,13955,City of Ocala,L,Bnudled,Municipal,0.0998215546317358,0.0824891227954278,0.1003381105271654
34479,13955,iCty of Ocala,FL,Bundled,Municipal,0.0998215546317358,0.0824891227954278,0.1003381105271654
34471,13955,City of Ocaal,eFL,Bundled,Municipal,0.0998215546317358,0.0824891227954278,0.1003381105271654
34477,13955,City of Ocala,FL,Bundled,Muincipal,0.0998215546317358,0.0824891227954278,0.1003381105271654
31020,13962,Oconee Electric Member Corp,GA,Bundled,Coopereative,0.1404576106481345,0.0722962078990465,0.1313771171793985
31021,13962,Oconee Electric Member Corp,GA,Bundled,Cooperative,0.1404576106481345,0.0722962078990465,0.1313771171793985
31061,13962,Ocoene Electric Member Corp,sGA,Bunlded,Cooperative,0.1404576106481345,0.0722962078990465,0.1313771171793985
31012,13962,Oconee Electric Member Corp,A,Bnudled,Cooperative,0.1404576106481345,0.0722962078990465,0.1313771171793985
31044,13962,Oconee Electric Member Corp,GA,Bundlbed,Cooperative,0.1404576106481345,0.0722962078990465,0.1313771171793985
31090,13962,Oconee Electric Member Corp,GA,Bundled,Cooperative,0.1404576106481345,0.0722962078990465,0.1313771171793985
31042,13962,Oconee Electric Member Corp,AG,Bundleld,Cooperative,0.1404576106481345,0.0722962078990465,0.1313771171793985
31217,13962,Oconee Electric Member pCorp,GA,Bnudled,Cooperative,0.1404576106481345,0.0722962078990465,0.1313771171793985
31054,13962,Oconee Electric Member Corp,GA,Bundled,Cooperative,0.1404576106481345,0.0722962078990465,0.1313771171793985
31065,13962,Oconee Electric Member Corp,GA,Bundled,gCooperative,0.1404576106481345,0.0722962078990465,0.1313771171793985
31082,13962,Oconee Electric Member Corp,A,Bundled,Coopreative,0.1404576106481345,0.0722962078990465,0.1313771171793985
31027,13962,Oconee Electric Member Corp,A,Bundled,Cooperative,0.1404576106481345,0.0722962078990465,0.1313771171793985
31031,13962,Oconee lectric Member Corp,GA,Bundled,Cooperative,0.1404576106481345,0.0722962078990465,0.1313771171793985
31089,13962,Oconee Electric Member Corp,GA,Bundled,Cooperative,0.1404576106481345,0.0722962078990465,0.1313771171793985
31014,13962,Oconee Electric Member Corp,GA,Bundled,Cooperative,0.1404576106481345,0.0722962078990465,0.1313771171793985
31098,13962,Oconee Electric Membner Corp,GA,Bundled,Cooperative,0.1404576106481345,0.0722962078990465,0.1313771171793985
31022,13962,Oconee Electric Member Corp,GA,Bundled,Cooperative,0.1404576106481345,0.0722962078990465,0.1313771171793985
31005,13962,Oconee Electric Member Corp,GA,Bundld,Cooperative,0.1404576106481345,0.0722962078990465,0.1313771171793985
31017,13962,Oconee Electric Member Corp,GA,Bundled,Cooperative,0.1404576106481345,0.0722962078990465,0.1313771171793985
31019,13962,Oconee Electric Member Corp,A,Budled,Cooperative,0.1404576106481345,0.0722962078990465,0.1313771171793985
31047,13962,Oconee Electric Membr Corp,GA,Bundled,Cooperative,0.1404576106481345,0.0722962078990465,0.1313771171793985
53066,13963,Oconomowoc Utiliites,WI,undled,Municipal,0.1003568661925858,0.079803875787999,0.1213517178450581
54154,13965,Oconto Falls Water & Light Comm,WI,Bundled,Municipal,0.1086632569299741,0.0,0.1311480332299069
98814,14055,PUD No 1 of Oknogan County,WjA,Bunsdled,Political Subdivision,0.0716935716147083,0.0635645485413346,0.0834544163434751
98816,14055,PUD No 1 of Okanogan Conty,WA,Bundled,Political Subdivision,0.0716935716147083,0.0635645485413346,0.0834544163434751
98829,14055,PUD No 1 of Okanogan County,WA,Bundled,Political Subdivision,0.0716935716147083,0.0635645485413346,0.0834544163434751
99166,14055,PUD No 1 of Okanogan County,A,Bundeld,Poiltical Subdivision,0.0716935716147083,0.0635645485413346,0.0834544163434751
98852,14055,PUD No 1 of Okanogan County,WA,Bundled,Political Subdivision,0.0716935716147083,0.0635645485413346,0.0834544163434751
98849,14055,PUD No 1 of Okanogan County,WA,Bundled,Political Subdivision,0.0716935716147083,0.0635645485413346,0.0834544163434751
98813,14055,PUD No 1 of Okanogan County,WA,Bundled,Political Subdivision,0.0716935716147083,0.0635645485413346,0.0834544163434751
98844,14055,UPD No 1 of Okanogan County,WA,Bundled,Politiacl Subdivision,0.0716935716147083,0.0635645485413346,0.0834544163434751
98812,14055,PUD No 1 of Okanogan County,WA,Budled,Political Subdivision,0.0716935716147083,0.0635645485413346,0.0834544163434751
98862,14055,PUD No 1 of Okanogan County,WA,Bundled,Political Subdivision,0.0716935716147083,0.0635645485413346,0.0834544163434751
98859,14055,PUD No 1 of Okanogan County,WA,Bunled,Political Subdivision,0.0716935716147083,0.0635645485413346,0.0834544163434751
98819,14055,PUD No 1 of Okanogan Coutny,vWA,Bundled,Political Subdivision,0.0716935716147083,0.0635645485413346,0.0834544163434751
98827,14055,PUD No 1 of Okanoggan County,WaA,Bundled,Political Subdivisiwon,0.0716935716147083,0.0635645485413346,0.0834544163434751
98244,14055,PUD N 1 of Okanogan County,WA,Bundled,Political Subdivision,0.0716935716147083,0.0635645485413346,0.0834544163434751
98830,14055,PUD No 1 of Okanogan County,A,Bundled,Political Subdivision,0.0716935716147083,0.0635645485413346,0.0834544163434751
98841,14055,PUD No 1 of Okanogan County,WA,Bundled,Political Subdivision,0.0716935716147083,0.0635645485413346,0.0834544163434751
98856,14055,PUD No 1 of Okanogan County,WA,Bundled,Political Subdivision,0.0716935716147083,0.0635645485413346,0.0834544163434751
98831,14055,PUD No 1 of Okanogan County,WA,Bundled,Political Subdivision,0.0716935716147083,0.0635645485413346,0.0834544163434751
98834,14055,PU DNo 1 of Okanogan County,WA,Bundled,Political Sbudivision,0.0716935716147083,0.0635645485413346,0.0834544163434751
98846,14055,PUD No 1 of Okanogan County,WA,Bundled,Political Subdivision,0.0716935716147083,0.0635645485413346,0.0834544163434751
98855,14055,PUD No 1 of Okanogan County,WA,Bundled,Political Subdivision,0.0716935716147083,0.0635645485413346,0.0834544163434751
98858,14055,PUD No 1 of Okalnogan County,WA,Bundled,Political uSbdivision,0.0716935716147083,0.0635645485413346,0.0834544163434751
98840,14055,PUD No 1 of Okanogan County,A,Bundled,Political Subdivision,0.0716935716147083,0.0635645485413346,0.0834544163434751
98267,14055,PUD No 1 of Okanogan County,WA,Bundled,oPlitical Subdivision,0.0716935716147083,0.0635645485413346,0.0834544163434751
99118,14055,PUD No 1 of Okanogan County,WA,Beundled,Political Subdivision,0.0716935716147083,0.0635645485413346,0.0834544163434751
98833,14055,PUD No 1 of Okanogan County,AW,Bundled,Political Subdivision,0.0716935716147083,0.0635645485413346,0.0834544163434751
73068,14062,Oklahoma Electjric Coop Inc,KO,Bundled,Cooperattive,0.1117174288917178,0.0460590410235342,0.1152919114951298
74878,14062,Oklahoma Electric Coop Inc,OK,Bundled,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73150,14062,Oklahoma Electric Coop Inc,K,Bundled,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73002,14062,Oklahoma Electric Coop Inc,OK,Bundled,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73004,14062,Okahoma Electric Coop Inc,K,Bundled,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73036,14062,Oklahoma Electric Coop Inc,OK,Bunded,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
74831,14062,Oklahoma Electric Coop Inc,mOK,Bundled,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73064,14062,Oklahoma Electric Coop Inc,K,Bundled,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73052,14062,Oklahoma Electric Coop Inc,OK,uBndled,Coopeartive,0.1117174288917178,0.0460590410235342,0.1152919114951298
73011,14062,Oklahoam Electric Coop Inc,OK,undled,Cooperative***,0.1117174288917178,0.0460590410235342,0.1152919114951298
73092,14062,Oklahoma Electric Coo Inc,OK,Bundled,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73093,14062,Oklahoma Electric Coop Inc,OK,Bundled,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
74873,14062,Oklahoma Electric Coop Inc,K,Bundled,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73170,14062,Oklahoma Electric Coop Inc,OK,Bundleid,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73541,14062,Oklahofma Electric Coop Inc,OK,Bunqdled,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73095,14062,Oklahoma Electric Coop Inc,OK,Bundled,Cooeprative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73023,14062,Oklahoma Electric Coop Inc,OK,Bundled,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73165,14062,Oklahoma Electric Coop Inc,OK,Bundled,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73018,14062,Oklahoma Electric Coop Inc,OK,Bundled,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73072,14062,Oklahoma Electric Coop Inc,OK,Bundled,Cooprative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73026,14062,Oklahoma Electric Coop Inc,OK,Bundled,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73059,14062,Oklahoma Electric Coop Inc,OK,Bundled,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73173,14062,Oklahoma Electric Coop Inc,KO,Bundled,Coperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73017,14062,Oklahoma ElectricC oop Inc,OK,Bundled,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
74851,14062,Oklahoma Electric Coop Inc,OK,Bundled,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
74857,14062,Oklahoma Electric Coop Inc,KO,Bundlde,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73010,14062,Oklahoma Electric Coop Inc,OK,Bundled,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73020,14062,Oklahoma Electric Coop Inc,OK,Bundled,Cooperatiwve,0.1117174288917178,0.0460590410235342,0.1152919114951298
73089,14062,Oklahoma Electric Coop Inc,OK,Bnudled,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73042,14062,Oklahoma Electric Coop Inc,OK,undled,Cooerative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73067,14062,Oklahoma Electric Coop Inc,OK,Bundled,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73079,14062,Oklaoma Electric Coop Inc,OK,Bundled,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73065,14062,Oklahoma Eelctric Coop Inc,OK,Bundled,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73051,14062,Oklahoma Electric Coop Inc,K,Bundled,Cooperatikve,0.1117174288917178,0.0460590410235342,0.1152919114951298
74852,14062,Oklahoma Electric Coop Inc,OK,Bundled,Cooperxative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73082,14062,Oklahoma Electric Coop Inc,OK,Bundled,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73090,14062,Oklahoma Electric Coop Inc,OK,Bundled,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73080,14062,Oklahomea Electric Coop Inc,OK,Bundled,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73071,14062,Oklahoma Electric Coop Inc,OK,aBundled,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73074,14062,Oklahoma ElectricCoop Inc,OK,Bunlded,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
73031,14062,Oklahoma Electric Coop Inc,OK,Bundled,Cooperative,0.1117174288917178,0.0460590410235342,0.1152919114951298
38863,14078,City of Okolona,MS,Bundled,Municipal,0.1207815898407352,0.0,0.1101973684210526
38850,14078,City of Okolona,MS,Budnled,Municipal,0.1207815898407352,0.0,0.1101973684210526
38877,14078,City of Okolona,SM,Bundled,Municipal,0.1207815898407352,0.0,0.1101973684210526
