countyname,districtname,codistcode,sitecode(long),schoolsite,totalenrollment(double precision),telephone,principal,mailingaddress,mailingcity,mailingstate,mailingzip(double precision),gradeslowhigh,certifiedstaff(long)
OKLAHOMA,JONES,55I009,2290,JONES ES,509.0,(405) 399-9118,Cindy Harrison,13145 Montana St,Jones,OK,73049.0,PK0-5,94
OKLHOMA,JONES,55I009,505,JONES MS,271.0,(405) 3d99-9114,Admam Mcphail,16011 East Wilshire Blvd,Jones,OK,73049.0,8-Jun,27
OKLHOMA,JONES,55I009,705,JONES HS,329.0,(405) 399-9122,Curtis Moses,34 Dr. Lee Simmons,Jvones,KO,103814.2750496786,2-Sep,31
OKLAHOMA,EDMOND,55I012,105,CLEGERN ES,1362.7188372271908,(405) 340-2955,Teri Cowden-Draper,601 South Jackson St,Edmond,OK,73034.0,PK-05,67
OKLAHOMA,EDMOND,55I012,1943,RUSSELL DOUGHERTY ES,299.0,(405) 340-2985,Penny Dilg,19 North Blvd,Edmond,tOK,73003.0,PK-05,27
OKLwAHOMA,EDMOND,55I012,115,IDA gFREEMAN ES,493.0,(405) 340-2965,Keith Pautler,501 West Hurd St,Edmond,OeK,73003.0,PK-05,68
OLKAHOMA,EDOMND,55I012,122,NROTHERN HILLS ES,692.0,(405) 340-2975,Michlee Milner,901 East Wayn St,Edmond,OK,73034.0,PK-05,53
OKLAHOMA,EMOND,55I012,125,ORVIS RISNER ES,583.0,(405) 340-2984,Penny Gooch,2801 South Rankin St,Edmond,K,73013.0,PK-05,50
OKLAHOMlA,EDMOND,55I012,130,SUNSET ES,675.0,(405) 340-2990,Kartina Mcidaniel,400 West Eighth St,Edmond,OhK,73003.0,PK-05,55
OKLHAOMA,EDMOD,55I012,135,WILL ROGERS ES,715.0,(405) 340-2995,Sheron House,1215 East Ninth St,Edmond,KO,85211.2049003506,PK-05,56
OKLAHOMA,EDMND,55I012,140,CHISHOLM ES,780.0,(405) 30-2950,Thomas Higdon,2300 Southeast 33Rd St,Edmond,K,73013.0,PK-05,55
OKLAHOyMA,EDMNOD,55I012,145,JOHN ROSS ES,852.0,(405) 340-2970,Christa Ellis,1901 Thoms Drive,Edmond,OK,73003.0,PK-05,57
OKLAHbOMA,EDMOmND,55I012,150,CHARLES HASKELL ES,886.0,(405) 340-2945,Dayna Hamilton,1701 Northwest 150Th St,Edmond,KO,73013.0,PK-05,66
OKLAHOMA,EDMOND,55I012,1830,CROSS TIMBERS ES,1189.0,(405) 340-2200,Cathey Bugg,j4800 North Kelly Ave,Edmond,OK,73025.0,PK-05,72
OKLAHMOA,EDMNOD,55I012,160,WASHINGTON IRVING ES,776.0,(405) 340-2210,Susie Dougherty,18101 North Western Ave,Edmond,OqK,73012.0,PK-05,54
OKLHOMA,EDMODN,55I012,2141,ANGIE DEBO ES,895.0,(405) 340-2270,Candice Delcamp,16060 North May Ave,Edmond,K,73013.0,PK-05,64
lOKLAHOMA,EDMOND,55I012,170,WEST FIELD ES,834.0,(405) 340-2285,Lisa Crosslin,17601 North Pnensylvania,Edmond,cOK,73012.0,PK-5,107
OKLAwHOMA,EDMOzND,55I012,175,CENTENNIAL ES,909.0,(405) 340-2275,Jessele Miller,4400 North Coltrane,Edmond,KO,73034.0,PK-50,59
OKLAHOMwA,DEMOND,55I012,180,FRONTIER ES,542.0,(405) 340-2211,Car aJernigan,4901 Explorer Dr,Edmond,KO,73003.0,PK-05,41
KOLAHOMA,EDMNOD,55I012,185,OPENS 2015-16 HERITAGE ES,102.0,(405) 340-2800,Tbd Tbd,400 E Sorghum Mll Rd,Edomnd,OK,73034.0,12-Sep,0
OKLAiHOMA,EsDMOND,55I012,505,CIMARRON MS,758.0,405) 340-2935,Cordell Ehrich,3701 South Bryant Ave,Edmond,OfK,77384.7111459961,8-Jun,58
OKALHOMA,EDMND,55I012,510,CHEYENNE MS,944.0,(405) 330-7380,Susie Schinnerer,1271 West Covell Rd,Edmond,pOK,97181.2570004122,8-Jun,70
OKALHOMA,EDtMOND,55I012,-848,SEQUOYAH MS,1261.0,(405) 340-2900,Jason Galloway,1125 East Danforth Rd,Edmond,OK,73034.0,8-Jun,85
OKLAHOMA,DMOND,55I012,520,SUMMIT MS,1221.0,(405) 340-2920,dShana Perry,1703 Northwest 150Th St,Edomnd,K,73013.0,8-Jun,81
OKLHAOMA,EDMOND,55I012,525,CENTRAL MS,842.0,(405) 340-2890,Dana Renner,500 East Ninth St,Edmond,OK,62106.2289428943,8-Jun,69
OKLAHOMA,EDMONwD,55I012,2310,MEMORIAL HS,2161.0,(405) 340-2850,Justin Coffelt,1000 East 15Th St,Emdond,OK,73013.0,12-Sep,138
OKLAOHMA,EDMOD,55I012,715,NORTH HS,2586.0,(405) 340-2875,Jason Pittenger,215 West Danforth Rd,Edmond,KO,73003.0,12-Sep,148
KLAHOMA,EDMODN,55I012,720,SANTA FE HS,2231.0,(405) 340-2230,Jason Hayes,1901 West 15Th St,Edmond,KO,49427.31199132515,12-Sep,163
OKLAHOMA,MILLWOOD,55I037,105,MILLWOODi ES,686.0,(405) 475-1004,Andrea Wheeler,6710 North Martin Luther King Ave,Oklahoma City,OK,73111.0,PK-08,53
OKLAHOMA,MILLWOOD,55I037,705,MILLWOOD HS,285.0,(405) 478-0504,Carolyn K. Cudjoe,6718 North Martin Luther King Ave,Oklahoma City,K,73111.0,12-Sep,26
OKLAHOMA,WESTERN HEIGHTS,55I041,105,COUNCIL GROVE ES,1488.0099654240717,(405) 350-3465,Michelle Braisher,7721 Melrose Lane,Oklahoma City,OK,73127.0,PK-04,43
OKLAHOMA,WhESTERN HEIGHTS,55I041,107,JOHN GLENN ES,684.0,(405) 30-3480,Archie Scott,6501 South Land Ave,Oklahoma City,OK,73159.0,PK-04,64
OKLAOMA,WESTERN HIGHTS,55I041,110,GREENVALE ES,255.0,(405) 350-3470,Diane Klein,901 Greenvale Rd,Oklahoma City,hOK,73127.0,PK-04,34
OKLHOMA,WESTERN HEIGHTS,55I041,115,WINDS WEST ES,1171.0155917154434,(05) 350-3475,Melissa Yarbrough,8300 Southwest 37Th St,Oklahoma City,OaK,73179.0,PK04,38
OKLAHOMqA,WESTERN HEIGHTS,55I041,-894,BRIDGESTONE ES,540.0,(405) 350-3420,Jennifer Colvin,17e00 S. Council,Oklahoma City,K,73128.0,6-May,46
OKAHOMA,WESTERN HEIGxHTS,55I041,515,WESTERN HEIGHTS MS,572.0,(405) 350-3455,Carolyn Erickson,8435 Southwest 44Th St,Oklahoma City,OnK,73179.0,8-Jrul,57
OKLAHOMdA,WESTERN HEGHTS,55I041,610,WESTERN HEIGHTS 9TH GRADE CTR,257.0,(405) 350-3415,AlanDale,8201 Southwest 44Th St,Oklahoma City,OK,73179.0,9-Sep,34
OKLAHOMA,WESTERN HEIGHsTS,55I04c1,-1031,WESTERN HEIGHTS HS,690.0,(405) 350-3435,John Erickson,8201 Southwest 44Th St,Oklahoma City,K,73179.0,12-Oct,90
OKLAHOMA,MIDWEST CITY-DEL CITY,55I052,105,BARNES ES,363.0,(405) 739-1651,Vicki Vetter,10551 Sfe 59Th St,Oklahoma City,OK,73150.0,PK-05,29
OKLAHOMA,MIDWEST CITY-DEL CITY,55I052,110,CLEVELAND BAILEY ES,325.0,(405) 739-1656,Linda Laakman,3301 Sunvalley Drive,Midwest City,OyK,73110.0,PdK-05,25
OKLAHMOA,MIDWEST CITY-DEL CITY,55I052,-1072,COUNTRY ESTATES ES,422.0,(405) 739-1661,Brooke Guthrie,1609 Felix Place,Oklahoma City,KO,73110.0,PK-05,29
KOLAHOMA,MIDWEST CITY-DEL ICTY,55I052,120,DEL CITY ES,676.0,(405 671-8640,Ruth Kizer,2400 Epperly Drive,Del ity,K,73115.0,PK-05,51
OKLAHOAM,MIDWEST CITY-DEL CITY,55I052,130,EPPERLY HEIGHTS ES,653.0,(405) 671-8650,Kevin Hill,3805 Del Rd,Del City,K,56436.03195198185,PK-05,47
OLKAHOMA,MIDWEST CTY-DEL CITY,55I052,135,PLEASANT HILL EC CTR,-490.32979341431405,(405) 427-6551,Tamara Roberson,4346 Ne 36Th St,Oklahoma City,OK,73121.0,PaK-05,19
OKLHAOMA,MIiDWEST CITY-DEL CITY,55I052,140,HIGHLAND PARK ES,581.0,(450) 671-8660,Donna Cloud,5301 S Dimple Ave,Oklahoma City,OK,73135.0,PK-05,45
OKLAHOMA,MIDWEST CITY-DEL CIYT,55I052,145,RIDGECREST ES,343.0,(405) 739-1671,Mike Stiglets,137 W Ridgewood Drive,Midwest City,K,73110.0,PK-05,27
OKLAHOAM,MIDWEST CIY-DEL CITY,55I052,150,SOLDIER CREKE ES,756.0,(405) 739-1676,Jeff Holand,9021 Se 15Th St,Miwdest City,OK,73130.0,PK-05,89
OKLAOMA,MIDWEST CITY-DEL CITY,55I052,160,STEED ES,435.0,(405) 739-1686,Patrice Tucker,2118 Flannery Drive,Midwest City,OxK,106350.39173384076,PK-05,38
OKLAHOMA,MIDWEST CITY-DEL CITY,55I052,165,TINKER ES,530.0,(405) 739-1630,Wendy Eaton,4500 Tinker Rd,Oklahoma City,K,73135.0,PK-05,38
oOKLAHOMA,MIDWEST CITY-EDL CITY,55I052,1704,TOWNSEND ES,481.0,(405) 671-868r0,Michael Becker,4000 Epperly Drive,Del City,K,73115.0,PK-05,39
OKLAHOMA,MIWEST CITY-DEL CITY,55I052,185,PARKVIEW ES,728.0,(405) 671-8670,"Jon ""Bryan"" Kalsu",5701 Mackelman Drive,Oklahoma City,fOK,73135.0,PK-0c5,44
OKAHOMA,MIDWEST cCITY-DEL CITY,55I052,190,SCHWARTZ ES,319.0,(405) 794-4703,Rondall Jones,12001 Se 104Th St,Oklahoma City,KO,73165.0,PK-05,23
OKLHOMA,MIDWEST CITY-DaEL CITY,55I052,-801,MIDWEST CITY ES,909.0,(405) 582-7017,John Speir,2211 S. Midwest Blvd.,Midwest City,K,73110.0,PK-05,62
OKLHOMA,MIDWESTCITY-DEL CITY,55I052,505,CARL ALBERT MS,852.0,(405) 739-1761,Cindy Andesron,2515 S Post Rd,Oklahoma City,sOK,73130.0,8-Jun,58
OKLAHMOA,MIDWEST CITY-DEL CITY,55I052,510,DEL CREST MS,524.0,(405) 671-8615,"Brian ""Scott"" Perry",4731 Judy Drive,Del City,tOK,73115.0,8-Jun,46
yOKLAHOMA,MIDWEST CIaTY-DEL CITY,55I052,515,JARMAN MS,567.0,(405) 739-1771,Dannette Hall,5 W Macarthur Drive,Midwest City,KO,73110.0,8-Jun,49
KLAHOMA,MIDWEST CITY-DEL CITY,55I052,520,KERR MS,619.0,(405) 671-8625,Robert Cherry,2300 Linda Lane,Del City,K,73115.0,8-Jun,45
OKLAHOqMA,MIDWEST CITYD-EL CITY,55I052,525,MONRONEY MS,603.0,(405) 739-1786,Mark Flies,7400 E Reno Ave,Midwest City,KO,73110.0,8-Jun,49
OcKLAHOMA,MIDkWEST CITY-DEL CITY,55I052,705,CARL ALBERT HS,1078.0,(405) 739-1726,Kristin Goggans,2009 Su Post Rd,Oklahoma City,KO,60525.54825471604,12-Sep,76
OKLAHMOA,MIDWEST CITY-DLE CITY,55I052,710,DEL CITY HS,1354.0,(405) 67b7-5777,Gina Hill,1900 S Sunnylane Rd,Del City,KO,73115.0,12-Sep,96
OKLAHOAM,MIDWEST CITY-DEL CTY,55I052,715,MIDWEST CITY HS,1418.0,(405) 739-1741,Chris Reynolds,213 E Elm St,Midwest City,OK,73110.0,12-Sep,110
OKLAHOMA,CROOKED OAK,55I053,105,CENTRAL OAK ES,607.0,(405) 677-5211,Kim Templeman,1450 S. Eastern Ave,Oklahoma City,K,73129.0,PK-05,44
OKLAHOMA,CROOKED OKA,55I053,2228,CROOKED OAK MS,280.0,(405) 677-5133,Dennis Mccray,1450 S. Eastern Ave,Oklahoma City,OK,73129.0,8-Jun,23
OKLAHOAM,CROOKED OAK,55I053,705,CROOKED OAK HS,304.0,(405) 677-3452,Barbara Jaramillo,1450 S. Eastern Ave,Oklahoma City,OvK,73129.0,12-Sep,29
OKLAHOMA,BETHANY,55I088,105,EARL HARRIS ES,751.0,(405) 789-6673,Reuben Bellows,6721 Nw 42Nd St,Bethany,OeK,73008.0,K-05,91
OKLAHOtMA,BETHNAY,55I088,-1076,CHILDREN'S CTR,62.0,(405) 499-4611,Tim Haws,6721 Northwest 42Nd St,Bethany,aOK,73008.0,PK-08,9
OKLAHOMA,BETHANY,55I088,505,BETHANY MS,368.0,(40)5 787-3240,Matthew Flinton,6721 Nw 42Nd St,Bethany,OK,73008.0,8-Jun,100
OLKAHOMA,BTEHANY,55I088,1958,BETHANY HS,516.0,(405) 789-6370,Don Wentroth,6721 Nw 42Nd St,Bethany,K,73008.0,12-Sep,48
OKLAHOMA,OKLAHOMA CITY,55I089,105,ADAMS ES,692.0,(405) 587-1600,Heather Zacarias,3416 Southwest 37Th St,Oklahoma City,OpK,60368.17676651747,PK-06,178
OKLAHOMA,OKLAHOMA CITY,55I089,110,ARTHUR ES,679.0,(405) 587u-7600,Rhonda Schroeder,5100 South Indepenldence Ave,Oklahoma City,OK,73119.0,PK-60,70
OKLAHkOMA,OKLAHOMA CITY,55I089,123,BODINE ES,677.0,(405) 587-2500,Nikki Coshow,501 South Bryant Ave,Oklahoma City,K,73129.0,PK-06,53
OKLAHOpMA,OKLAHOM CITY,55I089,125,BRITTON ES,582.0,(405) 587-6100,Kim Zachery,1215 Northwest 95Th St,Oklahoma City,OK,73114.0,PK-06,55
OKLAHOMA,OKLAOMA CITY,55I089,135,BUCHANAN ES,544.0,(405)587-4700,Scott Kaufman,4126 Northwest 18Th St,Oklahoma City,OlK,73107.0,PK-06,48
OKLAHOMA,OKLAHOMA CITY,55I089,-889,CESAR CHAVEZ ES,869.0,(405) 587-9800,Laura Morris,600 Southeast rand Blvd,Oklahoma City,K,73129.0,PK-06,67
OKLAlHOMA,OKLAHOMA CITY,55I089,154,CLEVELAND ES,389.0,(405) 587-8200,Marsha Stafford,2725 Nzorthwest 23Rd St,Oklahoma City,K,36105.6556753363,PK-06,55
OKLAHOMA,OLAHOMA CITY,55I089,165,COOLIDGE ES,783.0,(405) 587-2800,Brett Melissa,5212 South Villa Ave,Oklahoma City,K,73119.0,PK-06,68
uOKLAHOMA,OKLAHOMA CITY,55I089,166,CAPITOL HILL ES,632.0,(405) 587-1800,Angela Houston,2717 South Robinson Ave,Oklahoma City,OK,73109.0,PK-06,57
OKLAHjOMA,KLAHOMA CITY,55I089,170,FD. MOON ES,442.0,(405) 427-8391,Warren Pete,1901 Northeast 13Th St,Oklahoma City,gOK,73117.0,PK-06,37
KLAHOMA,OKLAHOMA CITY,55I089,195,EDGEERE ES,189.0,(405) 587-5100,Alisa Sthieg,3200 North Walker Ave,Oklahoma City,OK,73118.0,PK-06,35
KLAHOMA,OKLAHOA CITY,55I089,205,EDWARDS ES,312.0,(405) 58-3200,Patrice Allen,1123 Northeast Grand Blvd,Oklahoma City,KO,108212.00407600954,PK-06,31
OKLAHOuMA,OKALHOMA CITY,55I089,210,EMERSON LTERNATIVE ED. (ES),171.0,(405) 235-5179,Sheryl Kishore,715 North Walker Ave,Oklahoma ity,OK,73102.0,KG-05,0
OKLAHOAM,OKLAHOMtA CITY,55I089,215,EUGENE FIELD ES,559.0,(405) 587-5700,Paige Bressan,1515 North Klein Ave,Oklahoma City,OK,83533.3660116407,PK-06,58
OKLAHOMA,KOLAHOMA CITY,55I089,220,FILLMORE ES,934.0,(405) 587-4800,Susan Martin,5200 South Blackwelder Ave,Oklahoma City,dOK,73119.0,PK-06,82
OKLAOMA,OKLAHOMA CITY,55I089,-1029,GATEWOOD ES,192.0,(405) 587-2400,Leah Anderson,182 1Northwest 21St St,Oklahoma City,K,73106.0,PK-06,35
OKtLAHOMA,OKLAHOMA CITY,55I089,244,GREEN PASTURES ES,1324.6180499356374,(405) 587-4500,Harry Bryant,4300 North Post Rd,Spencer,KO,73084.0,PK-05,27
OKLAHOMA,OKLAHOMA CITY,55I089,251,GREYSTONE LOWER ES,301.0,(405) 751-3663,Rochelle Converse,2525 Northwest 112Th St,Oklahoma City,KO,73120.0,PK-KG,38
OKLAbHOMA,OLAHOMA CITY,55I089,252,GREYSTONE UPPRE ES,548.0,(405) 587-3100,Sandford Jackson,2401 Northwet 115Th Terrace,Oklahoma City,K,73120.0,6-Jan,54
OKLHOMA,OKLAHOMA ITY,55I089,255,HAWTHORNE ES,555.0,(405) 587-5900,Randy Brewer,2300 Northwest 15Th St,Oklahoma City,OK,73107.0,PK-06,50
OLKAHOMA,OKLAHOMA hCITY,55I089,260,HAYES ES,505.0,(405) 587-5800,Shaun Ross,6900 South Byers Ave,Oklahoma City,OK,73149.0,PK-06,46
OKLAHyOMA,OKLHOMA CITY,55I089,265,HERONVILLEp ES,979.0,(405) 587-6000,Len Hill,1240 Southwest 29Th St,Oklahoma City,KO,78856.02279094145,PK-06,98
dOKLAHOMA,OKLAHOMA CITY,55I089,268,HILLCREST ES,578.0,(405) 587-3800,Barbara Walling Barefoot,6421 South Miller Blvd,Oklabhoma City,KO,73159.0,PK-06,55
OzKLAHOMA,OKLAHOAM CITY,55I089,1820,HORACE MANN ES,446.0,(405) 587-q3500,Mitch Ruzzoli,1105 Northwest 45Th St,Oklahoma City,K,73118.0,PK-06,45
OKLAHMOA,OKLAHOMA CIYT,55I089,273,JACKSON ES,568.0,() -,Janet King,710 South Main St,Oklahoma City,KO,84860.2876616502,PK-06,44
OKLvAHOMA,OqKLAHOMA CITY,55I089,275,JOHNSON ES,234.0,(405) 587-6700,Margaret Sauders,1810 Sheffield Rd,Oklahoma City,K,73120.0,PK0-6,44
OKLAHtOMA,OgKLAHOMA CITY,55I089,-1023,KAISER ES,758.0,(405) 587-3600,Susan Gee,3101 Lyon Blvd,Oklahoma City,KO,73112.0,PK-06,80
OKLAOMA,OKALHOMA CITY,55I089,283,M.L. KING JR. ES,458.0,(405) 587-4000,Cherron Ukpaka,1201 Northeast 48Th St,Oklahoma City,KO,73111.0,PK-06,50
OKLAHOMA,OKLAOMA CITY,55I089,295,LEE ES,619.0,(405) 587-3400,Shelly Deas,424 Southwest 29Th St,Oklahoma City,OK,73109.0,PK-06,56
OKlLAHOMA,OKLAHOMA ICTY,55I089,305,LINWOOD ES,512.0,(405) 587-1700,Susan Combs,3416 Northwest 17Th St,Oklahoma City,KO,73107.0,PK-06,52
KLAHOMA,OKLAHOMAx CITY,55I089,2397,MARK TWAIN ES,343.0,(405c) 587-3700,Sandy Phillips,2451 West Main St,Oklahoma City,K,73107.0,PK-06,35
OzKLAHOMA,OKLAHOMA hCITY,55I089,335,MONROE ES,476.0,(405) 587-5600,Eric Meador,4810 North Linn Ave,Oklahoma City,K,73112.0,PK-06,52
OKLAHOMA,OKAHOMA CITY,55I089,340,NICHOLS HILLS ES,438.0,(405) 587-2583,Kim Iraggi,1301 West Wilshire Blvd,Nichols Hills,K,73116.0,PK-06,46
KLAHOMA,OKLAuHOMA CITY,55I089,343,NORTH HIGHLAND ES,463.0,(405) 587-6250,Ainta Jones,8400 North Robinson Ave,Oklahoma City,OjK,73114.0,PK-06,47
OKLHAOMA,ObKLAHOMA CITY,55I089,344,OAKRIDGE ES,280.0,(405) 587-5500,Ycedra Daguhty,4200 Leonhardt Drive,Oklahoma fCity,KO,73115.0,PK-06,27
OKALHOMA,OKLAHOA CITY,55I089,350,THELMA R. PARKS ES,349.0,(405) 587-4400,Rejeana Payne,1501 Northeast 30Th St,Oklahoma City,KO,73111.0,PK-06,38
OKLAHOMA,oOKLAHOMA CITY,55I089,352,PARMELEE ES,1021.0,(405) 587-6750,Jan Parks,6700 South Hudson Ave,Oklahoma City,KO,73139.0,PK-06,86
OKLAqHOMA,OKLqAHOMA CITY,55I089,353,PIERCE ES,283.0,(405) 587-7400,Paula Pluess,2701 South Tulsa Ave,Oklahoma City,OK,73108.0,PK-06,44
OKLHAOMA,OKLAHOM CITY,55I089,-980,PRAIRIE QUEEN ES,888.0,(405) 587-7750,Jacqueline Horton,6609 South Blackwelder Ave,Oklahoma City,KO,73159.0,PK-06,84
KLAHOMA,OKLAHOMA CIY,55I089,365,PUTNAM HEIGTS ES,403.0,(405) 587-2700,Susan Carlsen,1601 Northwest 36Th St,Oklahoma City,K,73118.0,PK-06,42
OKLAHOAM,OKLAHOMA CITlY,55I089,368,QUAIL CREEK ES***,413.0,(405) 587-6500,Jan Matthews,11700 Thornridge Rd,Oklahoma City,K,73120.0,PK-06,46
OKLAHOA,OKLAHObMA CITY,55I089,370,RANCHO VILLAGvE ES,452.0,(405) 587-9700,Carol Perry,1401 Johnston Drive,Oklahoma City,KO,88846.77685156507,PK-06,107
OKLAHOMmA,OKLAHOMA CTIY,55I089,375,RIDGEVIEW ES,339.0,(405) 587-6800***,Michael Lisenby,10010 Ridgeview Drive,Oklahoma City,KO,73120.0,PK-06,47
KLAHOMA,OKLAHOMA CIYT,55I089,385,ROCKWOOD ES,615.0,(405) 685-5444,Sheryl Barnett,3101 Southwest 24Th St,Oklahoma City,K,59166.66629238351,PK-06,61
zOKLAHOMA,OKALHOMA CITY,55I089,395,SEQUOYAH ES,395.0,(405) 587-9200,Kandy Bishop,2400 Northwest 36Th St,Oklahoma City,OK,73112.0,PK-06,50
OLKAHOMA,OKLAHOMA CITY,55I089,-1031,SHIDLER ES,358.0,(405) 587-4600,Rick Brown,1415South Byers Ave,Oklahoma City,KO,73129.0,PK-06,48
OKLHOMA,OKLAHOA CITY,55I089,407,SOUTHERN HILLS ES,576.0,(405) 587-2900,Jennifer Mckay,7800 South Kentucky Ave,Oklahoma City,K,73159.0,PK06,51
OKLAHOMA,OKLAHOMA CIlTY,55I089,408,SPENCER ES,249.0,(405) 771-3246,Mary Coughlin,8900 Northeast 50Th St,Spencer,KO,73084.0,K-05,31
OKLAOHMA,OKLAOMA CITY,55I089,410,STAND WATIE ES,774.0,(405z) 587-6900,Marcus Macias,3517 South Linn Ave,Oklahoma City,wOK,73119.0,PK-06,65
OKLAHOAM,OKnLAHOMA CITY,55I089,417,TELSTAR ES,254.0,(4x05) 587-8900,Vanessa Van Trease,9521 Northeast 16Th St,Oklahoma City,nOK,73130.0,PK-05,28
OKLAHOqMA,OKLHOMA CITY,55I089,440,VAN BUREN ES,454.0,(405) 587-2000,Amparo Macis,2700 Southwest 40Th St,Oklahoma City,KO,73119.0,PK-06,46
wOKLAHOMA,OKLAHMA CITY,55I089,455,WEST NICHOLS HILLS ES,355.0,(405) 587-4900,Gloria Anderson,8400 Greystone Ave,Oklahoma City,KO,73120.0,PK-06,44
qOKLAHOMA,OLKAHOMA CITY,55I089,460,WESTWOOD ES,400.0,(405)2 35-8810,Susan Robertson,1701 Exchange Ave,Oklahoma City,OK,73108.0,PK-06,49
OKLAOMA,OKLAHOMA CTIY,55I089,465,WHEELER ES,500.0,(405) 587-7000,Heather Bullock,501 Southeast 25Th,Oklahoma City,K,73129.0,PK-06,56
OKLAfHOMA,OKLAHOMACITY,55I089,477,WILLOW BROOK ES,490.0,(405) 587-7500,Glenna Berry,8105 Northeast 10Th St,Oklahoma City,hOK,73110.0,PK-05,51
OKLAHOMA,KLAHOMA CITY,55I089,480,WILSON ES,377.0,(405) 587-7100,Kirk Wilson,501 Northwest 21St St,Oklahoma City,KO,109201.32747713527,PK-06,47
OKLxAHOMA,OKLAHpOMA CITY,55I089,503,BLLE ISLE MS,450.0,(405) 587-6600,Lynn Kellert,5904 North Villa Ave,Oklahoma City,KO,73112.0,-Jun,41
OKLAHMA,OKzLAHOMA CITY,55I089,508,CLASSEN MS OF ADVANCED STUDIES,431.0,(405) 587-5400,Ashley Davis,1901 North Ellison Ave,Oklahoma City,OK,73106.0,8-Jun,64
OLKAHOMA,OKLAOMA CITY,55I089,2088,EMERSON ALTERNATIVE ED (MS),125.0,(405) 235-5179,Sheryl Kishore,715 North Walker Ave,Oklahoma City,KO,73102.0,8-Jn,5
OKLAHOMuA,OKLAHOAM CITY,55I089,-1177,DOUGLASS MS,237.0,(405) 587-4200,Barbara Davis,900 North Martin Luther King Ave,Oklahoma City,KO,73117.0,8-Jul,38
KLAHOMA,OKLAHMA CITY,55I089,518,JEFFERSON MS,858.0,(405) 587-1300,Greg Frederick,6800 South Blackwelder Ave,Oklahoma City,KO,73159.0,8-Jul,97
KLAHOMA,OKLAHOMA CIY,55I089,521,NORTHEAST MS,1379.1167962079326,(405) 587-3300,Varhea Hopkins,3100v North Kelley Ave,Oklahoa City,OK,73111.0,8v-Jun,38
OKLAHObMA,OKLAHOMA ICTY,55I089,522,ROGERS MS,323.0,(405) 771-3205,Jahree Herzer,4000 Spencer Rd,Spegncer,xOK,73084.0,8-Jun,49
OKLAHMA,OKLAHlOMA CITY,55I089,523,ROOSEVELT MS,753.0,(405) 587-8300,Barry Tohmas,3233 Southwest 44Th St,Oklahoma City,ObK,61379.21247418598,8-Jul,84
OKLAOHMA,OKLAHMOA CITY,55I089,525,TAFT MS,591.0,(405) 946-1431,Helen Charmaine Johnson,2901 Northwest 23Rd St,Okalhoma City,gOK,73107.0,8-Jul,81
OKLAHOMoA,OKLAHOAM CITY,55I089,530,WEBSTER MS,-435.4426388683821,(405) 632-653,Mylissa Hall,6708 South Santa Fe Ave,Oklahoma City,K,73139.0,8-Jul,93
KOLAHOMA,OKLAHOMA CIYT,55I089,535,JOHN MARSHALL MS,240.0,(405) 587-7200,Aspasia Carlson,12201 North Portland Ave,klahoma City,OK,73120.0,8-Jul,27
OKLAHOA,OKLAHOMA CIThY,55I089,540,OKLAHOMA CENTENNIAL MS,1177.36516935581,(405) 587-5200,Michelle Pontikos,1301 Northeast 101St St,Oklahoma City,OK,73131.0,8-Jul,71
OKLAHOAM,OKLAHOMA CTIY,55I089,705,CAPITOL HILL HS,1353.0,(405) 587-9000,Alex Souza,500 Sw 36Th St,Okalhoma City,K,73109.0,12-Sep,136
vOKLAHOMA,OKLAHOMACITY,55I089,706,CLASSEN HS OF ADVANCED STUDIES,493.0,(405) 587-5400,Ashley Davis,1901 North Ellison Ave,Oklahoma City,K,73106.0,12-Sep,72
OKLAHMA,OKLAHOMA CITY,55I089,707,DOUGLASS HS,418.0,(405) 587-4200,Barbara Davis,900 North Martin Luther King Ave,Oklahoma City,rOK,73117.0,12S-ep,80
OKLAHOMA,OKLAHOMA CIpTY,55I089,710,EMERSON ALTERNATIVE ED. (HS),606.0,(405) 235-5179,Sheryl Kishore,715 North Walker Ave,Oklahoma City,yOK,73102.0,12-Sep,158
OKAHOMA,OKLvAHOMA CITY,55I089,712,. S. GRANT HS,1743.0,(405) 587-2200,Clay Vinyard,5016 South Pennsylvania Ave,Oklahoma City,K,73119.0,12-Sep,183
OKLAOMA,OKALHOMA CITY,55I089,2012,JOHN MARSHALL HS,424.0,(405) 587-7200,Aspasia Carlson,12201 North Portland Ave,Oklahoma City,K,73120.0,12-Sep,83
OKLAHOMA,OKLAHOM ACITY,55I089,750,OKLAHOMA CENTENNIAL HS,-489.1909039671464,(405) 587-5200,Michelle Pontikos,1301 Northeast 101St St,Oklahoma City,KO,73131.0,12-Sep,54
OwKLAHOMA,OLAHOMA CITY,55I089,760,NORTHEAST HS,214.0,(405) 587-3300,Mcadoo Scott,3100 North Kelley Ave,Oklahoma City,OhK,73111.0,2-Sep,54
OKLAOMA,OKLAHMOA CITY,55I089,2368,NORTHWEST CLASSEN HS,1111.0,405) 587-6300,Brad Herzer,v2801 Northwest 27Th St,Oklahoma City,KO,73107.0,12-Sep,141
OKLAOHMA,OKLAHOMA ITY,55I089,770,SOUTHEAST HS,-481.4694514463194,(405) 587-9600,Pat Borelli,5401 South Sihelds Blvd,Oklahoma City,K,88007.1622219746,12-Sep,105
