fullcomplaintid(long),complaintyearnumber(long),monthnumber(long),recordcreatedate,complaintprecinctcode(long),patrolboroughname,county,lawcodecategorydescription,offensedescription,pdcodedescription,biasmotivedescription,offensecategory,arrestdate,arrestid
246637294053098,2021,8,08/06/2021,61,PATROL BOR OBKLYN SOUTH,KINGS,MISDEMEAOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MUSLIM,Religion/Religious Practcie,08/06/2021,K33698818
182580093177708,2021,8,08/20/2021,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3& RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202106112624117,2021,11,1/16/2021,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINuAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202106112651017,2021,11,11/30/2021,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/eRligious Practice,05/01/2021,B31682086
185526099678322,2021,12,12/06/2021,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202106212197717,2021,3,03a/05/2021,62,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,04/0/72021,K33684477
202106212232917,2021,23,03/23/2021,62,PATROL BORO BKLYmN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,03/23/2021,K33682799
202106212232917,2021,3,03/23/2021,62,PATROL BORO BKLN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Racee/Color,05/01/2021,B31682806
202106212262717,2021,4,04/07/2021,62,PATROL BORO BLKYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMET 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202106212287017,2021,20,04/19/2021,62,PATROL BORO BKLYN SOUTH,IKNGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
231258699253667,2021,5,05/14/2201,62,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTI-CATHOLIC,Religion/Religious Practice,05/1/2021,K3368991
202106212496117,2021,7,07/25/2021,62,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-AISAN,Race/Color,05/01/20n21,B316828i06
260029847332018,2021,7,07/30/2021,62,PATRO LBORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202106212564117,2021,8,08/29/2021,62,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAnULT 3,ANTI-JEWISH,Religion/Religious Practcie,05/01/0221,B31682806
202106212706917,2021,11,11/02/2021,62,PATROL BORO BKLYN SOUTH,KINGS,FELONY,FELONY ASSAULdT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAzN,Race/Color,06/13/022,K34696954
202106212707017,2021,11,11/02/2021,62,PATROL BcORO BKLYN SOUTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/oClor,06/13/2022,hK34696949
202106212707117,2021,11,11/02/2021,62,PATRO BORO BKLYN SOUTH,KINGS,FELONY,FELNY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Colyor,06l/13/2022,K34696947
202106212715417,2021,11,11/07/2021,62,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202106212729017,2021,11,11/12/2021,62,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,05/01/2012,B3182806
202106212768817,2021,11,11/29/2021,62,PATROL BORO BKLYN SOUTH,KINGS,FuELONY,MISCELLANEOUS PENAL LAW,MAKING TERRORISTIC THREAT,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
168882046220459,2021,11,11/29/2021,62,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-MUSLIM,Religion/Religious Practice,05/01/2021,B31682806
127526191755622,2021,5,05/22/2021,63,PATROL BORO BKLYN SOUTH,KINSG,FELNOY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
110827389194712,2021,6,06/30/2021,63,PATROL BORO BKLYN OSUTH,KINGS,VIOLATION,HARRASSMENT 2,"HARASSMENT,SBUD 3,4,5",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/201,B31682806
202106312459817,2021,8,08/30/2021,63,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202106612112717,1434,2,02/0/32021,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202106612216617,2021,4,04/19/2021,66,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB RD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-ASIAN,Race/Color,05/01/2021,B31682806
202106612221117,2021,4,04/23/2021,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202106612260617,2021,5,0/22/2021,66,PATROL BORO BKLYN SOUTH,KINS,EFLONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,NTI-JEWISH,Religion/Religious Practice,05/25/2021,K33689742
202106612260617,2021,5,05/22/2012,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATEDy HARASSMENT 1,ANTI-JEWISH,Reliigon/Religious Practice,05/26/2021,K33689902
275407586644316,2021,5,05/23/2021,265,PATROL BORO BKLYN SOUTH,KINiGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTI-JEWISH,Religion/Religious Practice,05/26/2021,K33689903
202106612295017,2021,6,061/5/2021,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,06/14/2021,K33692226
202106612318517,2021,7,07/01/2021,66,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF &RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,09/21/2021,K33704546
202106612425617,2021,9,09/05/2021,66,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-BLACK,Race/Color,05/01/2021,B31o682806
202106612448717,2021,9,09s/19/2021,66,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,02/25/2022,K34679608
202106612617417,2021,12,12/262/021,256,PATROL ORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practince,05/01/2021,B31682806
288063934076764,2021,1,01/04/2021,67,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAATED HARASSMENT 2,ANTI-BLACK,Race/Color,05/01/2021,B31682086
202106712109717,2021,1,01/13/2021,67,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B316828r06
202106712996417,2191,10,10/20/2021,67,PATROL ByORO BKLYN SOUTH,KINGS,FELONY,ROBBERY,"ROBBERY,OPEN AREA UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Oirentation,05/01/2021,B31682806
132644412889168,2021,6,06/27/2021,-119,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,07/06/2022,K3470064
202106812458017,2021,9,0/917/2021,68,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,09/17/2021,K33704128
202106812515417,2021,10,10/20/2021,68,PATROL BORO BKLYN SOUTH,INGS,FELONY,MISCELLANEOUS PENAL LAW,AGRGAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202106812599317,2021,12,12/09/2021,68,PATROL BORO BKLYNSOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religio/Religious Practice,05/01/2021,B36182806
202106812629117,1999,12,2/26/2021,68,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,01/11/2022,K34673221
202107012141417,2021,2,02/03/2021,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-ASIAN,Race/Colro,02/10/2021,K33677358
284457968475440,2455,5,05/23/2021,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,OBSTR BREATH/CIRCUL,ANTI-JEWISH,Religion/Religious Practice,05/26/2021,K33689900
202107012384017,2021,5,05/23/2021,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,OBSTR BREATH/CIRCUL,ANTI-JEWISH,Religion/Religious Practice,05/25/2021,K33689743
202107012384017,2021,5,05/23/2021,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3& RELATED OFFENSES,OBSTR BREATH/CIRCLU,ANTI-JEWISH,Religion/Religious Practice,05/26/2021,K3368989v7
202107012384117,2021,5,05/23/2021,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,05/26/2021,K33689898
202107012384117,2021,5,05/23/2021,70,PATROL BORO BKLdYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,05/26/2021,K33689v901
202107012384117,2021,5,05/23/2021,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,05/25/2021,K33689745
112061644805928,2524,5,05/25/2021,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ATI-BLACK,Race/Colohr,05/01/2021,B31682806
202107012458517,2021,6,06/24/2021,70,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-BLACK,Race/Colr,05/01/221,B31682806
282135212472599,2021,8,08/17/2021,-116,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,08/16/2021,K33700194
202107012582317,2021,8,08/7/2021,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
230662273651322,2021,9,09/14/2021,70,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,MAKING TERRORISTIC HREAT,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,Bg31682806
202107012731117,2021,10,0/14/2021,70,PATROL BORO BKLYN SOUTH,KINGS,FELONY,lMISCELLANEOUS PENAL LAW,RECKLESqS ENDANGERMENT 1,NTI-JEWISH,Religion/Religious Practice,10/17/2021,K33708c218
202107012905717,2021,12,12/15/2021,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
115264787666639,2021,12,12/26/2021,70,PATROL BORO BKLYN SOUTH,IKNGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,cB31682806
202107112261617,2021,4,04/10/2021,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202107112380417,2021,6,06/10/2021,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF.t AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,50/01/2021,B31682806
236055085822268,2021,6,06/11/2021,71,PATROL BORO BKLYN SOUTH,KIjNGS,FELOxNY,ROBBERY,"ROBBERY,BEGIN AS SHOPLIFTING",ANTI-AIAN,Race/Color,06/10/2021,K33691802
202107112382217,2021,6,06/11/2021,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,ROBBERY,"ROBBERY,BEGIN AS SHOPLIFTING",ANTI-ASIAN,Race/Color,06/10/2021,K33691805
202107112631717,2793,10,10/08/2021,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANdOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,10/08/2021,K33707021
202107112637217,2021,10,10/12/d2021,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIEuD",ANTI-JEWISH,Religion/Religious Practice,50/01/2021,B31682806
202107112663717,2021,10,10/21/2021,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANIT-JEWISH,Religion/Religious Practice,10/22/2021,K33708916
202107112694117,1663,11,11/03/2021,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OF.F AGNST PUB ORD SENSBLTY &,GAGRAVATED HARASSMENT 2,ANTI-JEWISH,Religizon/Religious Practice,05/01/2021,B31682806
301560834463672,2021,11,1111/2021,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B36182806
202107112804917,2021,12,12/20/2021,71,PATROL BORO BKLYN SOUTH,KINGS,FEONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 3 & 2, OF M",ANTI-BLACK,Race/Color,12/2j0/2021,K33716163
202107112804917,2021,12,i12/20/2021,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & REATED OF,"MISCHIEF, CRIMINAL 3 & 2, OF M",ANTI-BLACK,Race/Color,12/20/2021,K33716162
202107212180517,2021,3,03/09/2021,72,PATROL BORO BKLYN SOUTH,KINGS,FELNY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,RaceColor,03/09/2021,K33680922
262399042968080,2021,4,04/09/2021,72,PATROL BORO BKLYN SOUTH,KIcNGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-ASIAN,Race/Color,05/01/2021,B31682806
202107212301517,2157,5,05/16/2021,72,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISHCIEF,CRIMINAL, UNCL 2ND",ANTI-CATHLIC,Religion/Religious Practice,05/21/2021,K33689292
202107312486117,2021,5,05/25/2012,73,PATROL BORO BKLYN NORTH,KINSG,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-WHITE,Race/Cyolor,05/01/2021,B31682806
179468428516043,1991,8,08/27/2021,73,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-TRANSGENDER,Gender,05/01/2021,B31682806
210587758380487,2021,12,12/15/2021,73,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"RIMINAL MISCHIEF 4TH, GRAFFIT",ATNI-BLACK,Race/Color,05/01/221,B3682806
210543815854961,2021,3,03/29/2021,75,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-ASIAN,Race/Color,05/01/2021,B3f1682806
202107512688617,2888,5,05/08/221,75,PAROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,GAGRAVATED HARASSMENT 2,ANTI-ASIAN,Race/Color,07/2/2021,K33697817
202107512688617,2021,5,05/08/2021,243,PATROL BORO BKLYN NORTH,KINSG,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATE DHARASSMENT 2,ANTI-ASIAN,Race/Color,05z/01/2021,B31682806
202107513348117,2021,8,08/31/2021,75,PATROL BORO BLYN NORTH,KINGS,FEOLNY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-TRANSGENDER,Gendebr,05/01/2021,B31682806
202107513435817,1349,9,09/15/2021,75,PATROL BORO BKLYN NORTH,KINSG,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTIM-USLIM,Religion/Religious Practice,05/01/2021,B31682806
202107513482817,2021,9,09/23/2021,75,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orienattion,05/01/2021,B31682806
202107513583017,2021,10,10/1/02021,75,PATROL BORO BKLYN NORTH,KIsNGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-FEMALE HOMOSEXUAL (LESBIAN),Sexual Orientation,05/01/2021,B31682806
202107513952117,2021,12,12/09/2021,75,PATROL BORO BKLYN NORTH,KINSG,ISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,050/1/2021,B31682806
202107612159617,2021,5,05/12/2021,76,PATROL BORO BKLYN SOdUTH,KINGS,MISDEMEANOR,CRIMIANL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEIWSH,Religion/Religious Practice,05/01/2021,B31682806
202107612250417,1174,9,09/06/2021,76,PATROL BORO BKLYN SOUTH,KINGS,ELONY,FELOaNY ASSAULT,"ASSAULeT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,05/01/20h21,B31682806
202107712197117,2021,3,03/18/2021,77,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL IMSCHIEF 4TH, GRAFFIT",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202107712373017,2067,6,06/18/2021,77,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,06/17/2021,K33692686
202107712373917,2021,6,06/18/221,77,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSEzS,"MENACING,UNCLASSIFIED",ANTI-ASIAN,Race/Color,06/18/2021,K33692743
155339431920018,2021,6,06/22/2021,259,PATROL BORO BKLYN NORTH,KINGyS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFID 4",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202107712541017,2021,9,09/09/2021,282,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religiou sPractice,03/02/2022,K3468218
202107712710817,2385,11,12/06/2021,77,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Colro,05/01/2021,B3168206
202107712737717,2013,12,12/19/20k21,77,PATROL BORO BKLYN NORTH,KINsGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2g021,B31682806
261760128563005,2021,9,09/22/2021,78,PATROLBORO BKLYN SOUTH,KINGS,FELONY,FELOY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-FEMALE HOMOSEXUAL (LESBIAN),Sexual Orientation,09/23/2021,K33704955
202107812452217,2021,10,10/27/2021,78,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-TRANSGENDER,Gender,05/01/2012,B31682806
202107812535917,2021,12,12/21/2021,78,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B3168n2806
202107912465417,1843,21,0/621/2021,79,PATROL BORO BKLYN NORTH,tKINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSaIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,07/z02/2021,K33694392
202107912496517,2038,7,07/05/2021,79,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEIWSH,Religion/Religious Practice,05/01/2021,B31682806
202107912674617,2021,9,091/2/2021,79,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULTp 3 & RELATED OFFENSES,cASSAULT 3,NTI-JEWISH,Religion/Religious Practice,09/12/2021,K33703397
202107912783617,2021,10,10/20/2021,79,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,r1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202107912842717,2021,11,11/12/2021,-112,PATROL BORO BKLYN NORTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-JEWISH,Religion/Religious Practice,05/01/021,B36182806
202108112255017,2021,5,05/03/2021,81,PATROL BORO BKLYN NORTH,KINGS,FELNOY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sxual Orientation,05/01/2021,B31682806
209162630984172,2021,5,05/03/2021,81,PATROL BORO BKLYN NORTH,KINGS,MISDEMENOR,ASAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sxeual Orientation,05/01/2021,B31682806
202108112255217,2021,5,05/03/2021,81,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,AtSSAULT 3,ANTI-MAL EHOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202108112356117,2021,6,06/30/2021,81,PATROL BORO BKLY NNORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202108112478217,2021,9,09/1y1/2021,81,PATROL BORvO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202108112478917,2021,9,09/11/2021,290,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Oriientation,09/11/2021,K33703368
202108312080517,2021,1,01/04/2021,83,PATROL BORO BKLYN NORTH,KINGS,FELONY,ROBBERY,"ROBBERY,COMMERCIAL UNCLASSIFIED",ANTI-FEMALE,iGender,01/05/2021,K33672671
202108312307917,2021,5,05/01/2021,83,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,05/01/2021,B3168206
202108312610217,2021,9,09/0/42021,83,PATROL BORO BKLYN NORTH,KINGS,FELONY,ROBBERY,"ROBBERY,PERSONAL ELECTRONIC DVICE",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,09/13/2021,M3700494
202108312610217,2021,9,09/04/2021,-120,PATROL BORO BKLYN NORTpH,KINGS,FELONY,OBBERY,"ROBBERY,PERSONAL ELECTRONIC DEVICE",ANTI-MALE HOMOSEXUAL (GAY),Sexula Orientation,09/08/2012,K33702895
202108412135017,2021,2,02/10/2021,84,PATROL BORO BKLYN NORTH,KINSG,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,03/13/2021,K33681642
202108412176817,2021,2,03/09/2021,84,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
