OBJECTID,ID,NAME,START_DATE,END_DATE,AGENCY,AGENCY_TYPE,DESCRIPTION,PROJECT_TYPE,PROJECT_STATUS,PERMIT_NUMBER,EXTERNAL_ID,BUDGET_ID,PAVE_CURB_TO_CURB,SHAPE_Length,SHAPE_Area
118187,73332,CSG 775141 MINOR,2022/11/17 00:00:00+00,2022/12/30 00:00:00+00,Comcast,Telecommunications,,Excavation,Active,,,,0,61.8346957941103,304.205680471606
118188,73411,CSG 827213 MINOR,2022/11/28 00:00:00+00,2022/12/30 00:00:00+00,Comcast,Telecommunications,,Excavation,Active,,,,0,61.8352288846669,304.210919881505
118189,73421,CSG 724105 MINOR,2022/12/16 00:00:00+00,2022/12/16 00:00:00+00,Comcast,Telecommunications,,Excavation,Active,,,,0,61.8360200165237,304.218710195622
118190,73479,CSG 720845 MINOR,2022/12/09 00:00:00+00,2022/12/09 00:00:00+00,Comcast,Telecommunications,,Excavation,Active,,,,0,61.8346761408312,304.205474865483
118191,73481,CSG 756162 MINOR,2022/12/12 00:00:00+00,2022/12/12 00:00:00+00,Comcast,Telecommunications,,Excavation,Active,,,,0,61.8345221417179,304.203969329868
118192,73502,7th Ave W and W Wheeler AWS,2022/11/21 00:00:00+00,2023/12/31 00:00:00+00,SDOT Capital and Structures Divisions,SDOT,"This project will install an all way stop (AWS) at the intersection of 7th Ave W and W Wheeler St. This will include the installation of the following:
•	New stop signs on the north, and south approaches (2 signs total)
•	New stop bars on the north, south and west approaches (3 bars total)
•	New crosswalk on the north side of the intersection",Surface Improvements Only,Active,,,TBD,0,61.8345299934056,304.204042185669
118193,73623,CSG 850557 MINOR,2022/12/26 00:00:00+00,2022/12/26 00:00:00+00,Comcast,Telecommunications,,Excavation,Active,,,,0,61.8338446028052,304.197294323607
118194,73661,CSG 908473 MINOR,2022/12/26 00:00:00+00,2022/12/26 00:00:00+00,Comcast,Telecommunications,,Excavation,Active,,,,0,61.8354944256784,304.213522412132
118195,73668,CSG 666530 MINOR,2022/01/13 00:00:00+00,2022/01/13 00:00:00+00,Comcast,Telecommunications,,Excavation,Active,,,,0,61.8349926138628,304.208601755401
118196,73710,CSG 812212 MINOR,2023/01/23 00:00:00+00,2023/01/23 00:00:00+00,Comcast,Telecommunications,,Excavation,Active,,,,0,61.8345126181576,304.203876033137
118198,73772,Sidewalk Safety Repair Program - 2125 N 128th St,2023/01/01 00:00:00+00,2023/01/27 00:00:00+00,SDOT Maintenance Operations,SDOT,asphalt walkway in partnership with SPU's culvert project (WO 992286),Paving,Active,,,MC-TR-C025,0,587.506434386758,5477.93803532372
118199,73776,2023 AMM Curb Ramps,2023/01/02 00:00:00+00,2023/12/29 00:00:00+00,SDOT Maintenance Operations,SDOT,"SW Orchard St & Dumar Way SW (SE-N, NW-E)",Excavation,Active,,,,0,403.373857005548,7759.45230236819
118200,73801,CSG 813800 MINOR,2023/01/09 00:00:00+00,2023/01/09 00:00:00+00,Comcast,Telecommunications,,Excavation,Active,,,,0,61.8349671207846,304.208340139452
118201,73804,CSG 829725 MINOR,2023/01/18 00:00:00+00,2023/01/18 00:00:00+00,Comcast,Telecommunications,,Excavation,Active,,,,0,61.8346526735147,304.205241892015
118202,73870,JB0001231525-Comcast-Cannon,2023/05/01 00:00:00+00,2023/05/03 00:00:00+00,Comcast,Telecommunications,OVERLASH FIBER ON EXISTING AERAIL STRAND,Aerial Work,Active,,,,0,121.676669144605,893.163791719634
118203,73899,CSG 890471 MINOR,2023/01/23 00:00:00+00,2023/01/23 00:00:00+00,Comcast,Telecommunications,,Excavation,Active,,,,0,61.8346433429541,304.205166400931
118204,73925,CSG 929939 MINOR,2023/02/01 00:00:00+00,2023/02/01 00:00:00+00,Comcast,Telecommunications,,Excavation,Active,,,,0,61.8348003219738,304.206716065798
118205,73929,CSG 928998 MINOR,2023/01/31 00:00:00+00,2023/01/31 00:00:00+00,Comcast,Telecommunications,,Excavation,Active,,,,0,61.8338662312665,304.197506079641
118206,73939,JB0000990496-Comcast-Cannon,2023/06/12 00:00:00+00,2023/06/16 00:00:00+00,Comcast,Telecommunications,INSTALL NEW AERIAL STRAND & LASH FIBER,Aerial Work,Active,,,,0,1644.76553742878,15926.506783918
118207,73962,SUUMP0000482 - JB0001254861-COMCAST-HORIZON,2023/04/03 00:00:00+00,2023/04/21 00:00:00+00,Comcast,Telecommunications,"PROPOSED AERIAL OVERLASH 1 SPAN SOUTH FROM EXISTING SPLICE LOCATION ON POLE 013-1360716. RISER DOWN AND OPEN TRENCH ACROSS DEXTER AVE N THEN WEST ALONG LEE ST TO BUILDING. PLACE VAULTS, SPLICE AND PULL CABLE THROUGH PER PLANS.",Excavation,Active,SUUMP0000482,,,0,592.099618751701,5542.77585454611
118208,73989,CSG 837773 MINOR,2023/02/01 00:00:00+00,2023/02/01 00:00:00+00,Comcast,Telecommunications,,Excavation,Active,,,,0,61.834597885299,304.2047170162
118209,74015,CSG 848900 MINOR,2023/02/07 00:00:00+00,2023/02/07 00:00:00+00,Comcast,Telecommunications,,Excavation,Active,,,,0,61.8350042025227,304.208709650418
118211,68822,AAC - 11th/12th Ave NE (43rd to 67th),2023/08/08 00:00:00+00,2024/07/16 00:00:00+00,SDOT Capital and Structures Divisions,SDOT,,Paving,Active,,WP00000478,WP00000478,1,12980.0944589368,127144.510484214
118212,73113,Spot Rehab Crews,,,SPU,Water/Sewer,13614245 - WW MAINLINE DIG SPOT 8 INCH - COMBINED MAIN LINE - 055-361 055-360,Excavation,Active,,13614245,BC-SU-C370B,0,61.835301892604,304.211640677859
118216,66638,950  HIAWATHA PL S,,,Private Development,Permitted Work,"ANDREW AUSTIN COMPANY | SIP NS70017 [5 units L1] grade/gravel alley w/ drainage; st trees (behind cw/topo?); ex 6"" curb ht weephole drainage? ex retaining walls in ROW - poor condition - replacement/indemnity.",Other Construction,Active,SUSIPX35707,SUSIPX35707,,0,1481.87003254585,14280.6271515762
118217,71384,WWPS 45 FM & Mainline Replace,,,SPU,Water/Sewer,13251715 - WW MAINLINE REHAB DIG FULL - COMBINED MAIN LINE - 072-022 072-021,Excavation,Active,,13251715,BC-SU-C380B,0,61.8357117216801,304.215673675702
118219,70720,9014  24TH AVE SW,,,Private Development,Permitted Work,Nissi Developments Inc | Street & sidewalk restoration with new street tree along the west side of 24th Ave SW.,Other Construction,Active,SUSIP0000453,SUSIP0000453,,0,1382.80185383244,13305.7346807694
118220,66993,SMALL WORKS CONTRACT,,,SPU,Water/Sewer,12380637 - CNTRCTR CB OUTFALL CIPP LINER - CULVERT - 11808 31ST PL NE,Excavation,Active,,12380637,BC-SU-C370B,0,61.8339571391426,304.198415263125
118221,65665,Spot Rehab Crews,,,SPU,Water/Sewer,12226296 - WW MAINLINE DIG SPOT 10 INCH - COMBINED MAIN LINE - 058-098 058-097,Excavation,Active,,12226296,BC-SU-C370B,0,61.8352578944923,304.211204230352
118223,70929,Spot Rehab Crews,,,SPU,Water/Sewer,13163777 - SEWER/WW RING & COVER CASTING REPLACE EXISTING - WASTEWATER MAINTENANCE HOLE - 065-318,Excavation,Active,,13163777,BC-SU-C370B,0,61.8354245011393,304.212845768888
118224,61520,Water Svc Line Renewal Small,,,SPU,Water/Sewer,"10327812 - SERVICE RENEW - 3/4"" DOM - SERVICE / PCN-U0605314-1",Excavation,Active,,10327812,BC-SU-C110B,0,61.8339522734481,304.198349762916
118226,72257,8857  24TH AVE SW,,,Private Development,Permitted Work,"THE BEST PRACTICE | The project is required to improve the unimproved SW Henderson St and 24th Ave SW with a new curb/gutter, sidewalk, landscape strip, ADA ramps, and street trees. Additionally, the project is required to improve the unimproved alley west of the 8857 project site.",Other Construction,Active,SUSIP0000554,SUSIP0000554,,0,2059.4780899576,19986.2192465369
118228,65078,6976 23RD AVE SW,2023/08/01 00:00:00+00,2024/02/01 00:00:00+00,Private Development,Permitted Work,Proposed 9 townhomes within 3 separate structures. Includes access along 23rd Ave SW through two driveways and no access through Delridge Way SW,Other Construction,Active,SUSIP0000072,SUSIP0000072,,0,556.011418067698,4863.63400035209
118229,60873,New Sidewalks - 2021 Sidewalk Package,2022/04/04 00:00:00+00,2023/04/12 00:00:00+00,SDOT Capital and Structures Divisions,SDOT,Sidewalk and drainage improvements|#|PMaC_2020-10-12|#|,Surface Improvements Only,Active,,WP00000031,WP00000031,0,1059.95048315509,10128.0278607985
118230,63750,2616  WESTERN AVE,2023/01/01 00:00:00+00,2023/07/01 00:00:00+00,Private Development,Permitted Work,"SARATOGA CAPITAL INC | SIP45: Remove and replace existing sidewalk on fronting streets and close off driveways no longer needed along NW 56th Street while protecting existing trees.  Add new building access through the alley and ADA curb ramps up to city standards along Western and Cedar Street to serve the proposed building, including street trees. Potential trench cutting in the fronting streets to bring utility services (Water, SD, SS and dry utilities) to the proposed building. Minor alley regrading to accommodate vehicular building entrance.",Other Construction,Active,SUSIPX420412,SUSIPX420412,,0,1313.89741618684,12648.1175375239
118231,72234,Drainage Rehab Program,2022/08/31 00:00:00+00,2024/08/26 00:00:00+00,SPU,Water/Sewer,13443627 - DRAINAGE STRUCTURE (SHALLOW) INSTALL - SAND BOX,Excavation,Active,,13443627,BC-SU-C370B,0,61.8340390551667,304.199196813662
118233,62917,Retire 1/2 block of gas main,2020/07/12 00:00:00+00,2020/08/14 00:00:00+00,Puget Sound Energy,Gas,Retire 1/2 block of gas main,Excavation,Active,SUUTILX417428,108616994,,0,528.917420430379,4901.33375892514
118239,72967,Spot Rehab Crews,,,SPU,Water/Sewer,13535049 - WW MAINLINE DIG SPOT 8 INCH - COMBINED MAIN LINE - 025-117 025-116,Excavation,Active,,13535049,BC-SU-C370B,0,61.8344666105246,304.20343318183
118243,72858,130th Station Area Planning Study,,,SDOT Policy and Planning,SDOT,"PBL along 1st Ave NE from NE 117th to 130th St. NGW connection along 117th between funded Ashworth Ave NGW to 1st Ave NE overpass. Improved bike and ped crossing at 1st Ave N, Corliss Ave N, NE 125th St. Sidewalk improvements along 1st Ave NE from 125th",Planned Projects,Active,,AgencyProjectLoad_PlannedProjects_306,,,6694.92932232077,65588.1843555246
118244,60624,HOME PLATE - SEG 6 - REROUTE,2019/08/05 00:00:00+00,2019/08/25 00:00:00+00,Verizon,Telecommunications,"ON THE SOUTH EAST CORNER OF S HOLGATE ST AND 4TH AVE S, TRENCH AND RISER (3) 4"" CONDUITS ON FROM EXISTING SCL POLE TO AN EXISTING VERIZON VAULT, CORE VAULT AND PLACE CONDUIT FROM TRENCH. PULL FIBER CABLE THROUGH.",Other Construction,Active,,,,,73.5151872099165,419.143915722342
118245,45121,S Park WQ Facility,2027/01/14 00:00:00+00,2028/12/29 00:00:00+00,SPU,Water/Sewer,"Options analysis, design and construction of a water quality facility servicing the 7th Ave South drainage basin. This is the second phase of the work that was started with design and construction of the South Park Pump Station (C308011). The facility will treat stormwater runoff to meet the goals of the Integrated Plan.",Other Construction,Active,,C314066,BC-SU-C380B,,902.839352858819,43315.9312185178
118251,64995,"PS 62, 63, 71 Improvements",2023/05/04 00:00:00+00,2024/12/03 00:00:00+00,SPU,Water/Sewer,"This scope consists of the design and construction of the following types of improvements at PS 62,63,71:  Replacement of motor starters, valves, sections of piping, grating, rails, and ladders; Upgrades to electrical systems, ventilation systems, SCADA panels, and flow monitoring systems; Improvements to painting and coatings on equipment and concrete structures.",Other Construction,Active,,C600219,BC-SU-C370B,,1115.5026482157,10346.097989908
118255,61434,Spot Rehab Crews,2019/08/26 00:00:00+00,2021/08/25 00:00:00+00,SPU,Water/Sewer,10300925 - STRUCTURE (DEEP) INSTALL - SANITARY MAIN LINE - 225-180 225-183,Excavation,Active,,10300925,PC-SU-C370,0,61.833871121793,304.197553631975
118257,67385,Spot Rehab Crews,,,SPU,Water/Sewer,12609612 - WW MAINLINE DIG SPOT 8 INCH - COMBINED MAIN LINE - 027-313 027-312,Excavation,Active,,12609612,BC-SU-C370B,0,61.8344189018591,304.20295882376
118261,72317,SESEA00339B,2022/12/05 00:00:00+00,2023/04/28 00:00:00+00,Zayo Fiber Solutions,Telecommunications,Trench across 4th Ave. Install conduit and pull fiber through. Pull fiber through existing conduit.,Excavation,Active,,,,0,875.166985459647,8334.24520414379
118262,60601,METERING - GI PIPE RENEWAL,,,SPU,Water/Sewer,"10088626 - SERVICE RENEW - 3/4"" DOM - SERVICE / PCN-K0025952-1",Excavation,Active,,10088626,BC-SU-C110B,0,61.833876098247,304.197619447837
118263,60607,METERING - GI PIPE RENEWAL,,,SPU,Water/Sewer,"10088586 - SERVICE RENEW - 3/4"" DOM - SERVICE / PCN-U0462242-1",Excavation,Active,,10088586,BC-SU-C110B,0,61.833876098247,304.197619447837
118264,74006,900  12TH AVE,2024/07/23 00:00:00+00,2025/01/18 00:00:00+00,Private Development,Permitted Work,"Focus on 12th LLC | Located at the end of the block fronting 12th Ave., E. Marion St., and 13th Ave., this project proposes a new seven-story mixed used institutional and residential building designed with it's adjacency to the Seattle U. campus, the commercial corridor along 12th Ave., and the residential neighborhood to the east in mind.",Other Construction,Active,SUSIP0000641,SUSIP0000641,,0,913.679031591462,8688.32184646546
118269,45539,AAC 15th Ave W NW & Ballard Bridge,2023/11/27 00:00:00+00,2024/12/02 00:00:00+00,SDOT Capital and Structures Divisions,SDOT,"paving, curb ramps, drainage improvements, electrical",Paving,Active,,WP00000309,WP00000309,1,16517.2964637068,163572.301568049
118271,67677,Spot Rehab Crews,,,SPU,Water/Sewer,12691174 - WW MAINLINE DIG SPOT 8 INCH - COMBINED MAIN LINE - 045-144 045-143,Excavation,Active,,12691174,BC-SU-C370B,0,61.8349746263328,304.208421328478
118275,70488,Water Svc Line Renewal Small,,,SPU,Water/Sewer,"12632245 - SERVICE RENEW - 3/4"" DOM - SERVICE / PCN-T0353077-1",Excavation,Active,,12632245,BC-SU-C110B,0,61.8343117015486,304.201887849938
118276,70617,Spot Rehab Crews,2023/03/06 00:00:00+00,2023/03/19 00:00:00+00,SPU,Water/Sewer,13059425 - SEWER/WW CASTING RAISE/LOWER - WASTEWATER MAINTENANCE HOLE - 231-180,Excavation,Active,,13059425,BC-SU-C370B,0,61.8341989100236,304.200785608584
118277,64617,PNW SEAHAWK - MINOR,2023/05/13 00:00:00+00,2023/05/20 00:00:00+00,Verizon,Telecommunications,"INSTALLATION OF 8' OF (1) 2"" HDPE CONDUIT &
(1) FIBER OPTIC CABLE.",Excavation,Active,SUUTIL0000336,,,0,61.8349129053872,304.20780968234
118278,71221,Pole removal @ 8717 16th Ave Sw,2022/07/20 00:00:00+00,2022/08/17 00:00:00+00,Lumen,Telecommunications,,Other Construction,Active,,N.901018,,0,61.835656588422,304.215119824203
118279,66346,825  YESLER WAY,2014/08/07 00:00:00+00,2015/02/02 00:00:00+00,Private Development,Permitted Work,SEATTLE HOUSING AUTHORITY | Use 45 - Installation of The Yesler Terrace HillClimb,Other Construction,Active,SUSIPX195910,SUSIPX195910,,0,905.326639790902,8606.09807408485
118280,72838,Ballard Interbay Regional Transportation System,,,SDOT Policy and Planning,SDOT,"Enhance the pedestrian experience along NW Market Street by adding landscaping between the sidewalk and roadway, and adding pedestrian-scale lighting.",Planned Projects,Active,,AgencyProjectLoad_PlannedProjects_286,,,3811.88561351637,37213.2023460284
118281,70680,9251  DENSMORE AVE N,2023/04/01 00:00:00+00,2023/08/01 00:00:00+00,Private Development,Permitted Work,"EBM RE XI, LLC | Install new ADA ramps at the intersection of Densmore Ave N / N 95th Street and west of N 95th Street.  Reconstruct sidewalk with street restoration.",Other Construction,Active,SUSIP0000449,SUSIP0000449,,0,2097.35162469907,20358.9486443277
118282,64182,Verizon - Vault Access - 2nd and Seneca,2020/08/18 00:00:00+00,2020/08/19 00:00:00+00,Verizon,Telecommunications,Access existing MCI vault on SE corner of 2nd Ave and Seneca St for cable splicing.,Mobility Impact Only,Active,,,,,61.8349045027087,304.20773894916
118289,61517,"UMP 412130 - 157 ROY ST, SEATTLE, WA 98109",2023/12/01 00:00:00+00,2023/12/31 00:00:00+00,Verizon,Telecommunications,,Excavation,Active,SUUMPX412130,,,,1547.60749803481,14687.8481319862
118298,61371,Spot Rehab Crews,2019/08/14 00:00:00+00,2021/08/13 00:00:00+00,SPU,Water/Sewer,10274478 - STRUCTURE (DEEP) INSTALL - WASTEWATER MAINTENANCE HOLE - 042-210,Excavation,Active,,10274478,PC-SU-C370,0,61.8348177744943,304.206875682079
118299,73734,Spot Rehab Crews,2023/03/06 00:00:00+00,2023/03/19 00:00:00+00,SPU,Water/Sewer,13759044 - SEWER/WW RING & COVER CASTING REPLACE EXISTING - WASTEWATER MAINTENANCE HOLE - 005-345,Excavation,Active,,13759044,BC-SU-C370B,0,61.8342870606709,304.201650623868
118300,64248,Gas Works Sediment Cleanup,2011/02/24 00:00:00+00,2016/12/30 00:00:00+00,SPU,Water/Sewer,This project involves development of a Remedial Investigation and Feasibility Study (RI/FS) for the contaminated sediments offshore of Gas Works Park and Harbor Patrol.  The sediments are contaminated with chemicals released by a former manufactured gas plant (MGP)and other activities.  The RI/FS process is administered through an Agreed Order with the Washington State Department of Ecology.  The,Other Construction,Active,,C309012,BC-SU-C350B,,7828.87724146915,2864619.60275646
118302,70863,2721 1ST AVE - VAULT RAISE AND SPLICING,2022/06/04 00:00:00+00,2022/06/05 00:00:00+00,Verizon,Telecommunications,"ACCESS EXISTING VAULT IN THE PLANTER SURFACE ON TH E NORTHEAST REGION OF THE SOUTHEAST ALLEYWAY OF CLAY ST BETWEEN WESTERN AVE & 1ST AVE. SPLICE IN NEW FIBER, INSTALL RISER, AND SET NEW NON-SLIP LID TO GRADE.",Other Construction,Active,SUUTIL0008392,,,0,61.834730420038,304.206014878038
118305,72901,1801  5TH AVE,,,Private Development,Permitted Work,KR MANAGER LLC | Redevelopment of McGraw Square,Other Construction,Active,SUSIP0000573,SUSIP0000573,,0,1350.98807635316,13022.7027241356
118306,70594,TASK ORDER CONTRACT ? SPOT SEWER,,,SPU,Water/Sewer,12248216 - CNTRCTR STRUCTURE INSTALL - WASTEWATER MAINTENANCE HOLE - 076-387,Excavation,Active,,12248216,BC-SU-C370B,0,61.8358882899866,304.217402573953
118308,66658,5031  11TH AVE NE,2022/07/01 00:00:00+00,2023/01/31 00:00:00+00,Private Development,Permitted Work,Pacific Coast University District LLC | Install new sidewalk and street trees on 11th Avenue NE and extend concrete (with 3' dedication) in the public alley for the 5031 11th Avenue NE project.,Other Construction,Active,SUSIP0000204,SUSIP0000204,,0,435.923436234898,3681.65798358046
