STATEFP,GEOID,NAME,LSAD,LOGRADE,HIGRADE,MTFCC,SDTYP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,ELSDLEA,UNSDLEA,SCSDLEA,Shape_Length,Shape_Area,OBJECTID
25,2502670,Billerica School District,00,PK,12,G5420, ,E,66236093,1927810,+42.5596734,-071.2609469, ,02670, ,0.414829416992615,0.0074720907201055,5826
25,2502715,Blackstone-Millville School District,00,PK,12,G5420, ,E,41370526,968897,+42.0402513,-071.5440359, ,02715, ,0.286621714631343,0.00460368309946209,5827
25,2502790,Boston School District,00,PK,12,G5420, ,E,125219114,106849577,+42.3319600,-071.0201725, ,02790, ,1.49613317040217,0.0253486640679904,5828
25,2502820,Bourne School District,00,PK,12,G5420, ,E,105286925,31632658,+41.7174595,-070.5918241, ,02820, ,0.564275981312442,0.0148140512741133,5829
25,2502940,Braintree School District,00,PK,12,G5420, ,E,35618354,2103745,+42.2061879,-071.0023199, ,02940, ,0.289971285485387,0.00411211629653902,5830
25,2503030,Bridgewater-Raynham School District,00,PK,12,G5420, ,E,123617973,3675630,+41.9569130,-071.0047834, ,03030, ,0.671904209141313,0.0138229132585338,5831
25,2503090,Brockton School District,00,PK,12,G5420, ,E,55219911,507124,+42.0825430,-071.0246378, ,03090, ,0.343589245269052,0.00606335009456371,5832
25,2503150,Brookline School District,00,PK,12,G5420, ,E,17508399,184972,+42.3238534,-071.1420033, ,03150, ,0.204759983379757,0.00193240190201848,5833
25,2503240,Burlington School District,00,PK,12,G5420, ,E,30403161,323480,+42.5032267,-071.2017130, ,03240, ,0.241583081086522,0.00336523951778572,5834
25,2503270,Cambridge School District,00,PK,12,G5420, ,E,16556713,1861901,+42.3760428,-071.1186798, ,03270, ,0.281958605484026,0.00201323425157543,5835
25,2503300,Canton School District,00,PK,12,G5420, ,E,48502507,2064253,+42.1757371,-071.1253849, ,03300, ,0.338572643262727,0.00550985592583338,5836
25,2503360,Carver School District,00,PK,12,G5420, ,E,96625590,6258473,+41.8751792,-070.7467149, ,03360, ,0.493838211818897,0.011158247249585,5837
25,2503390,Central Berkshire School District,00,PK,12,G5420, ,E,544996337,10412869,+42.3981331,-073.0732342, ,03390, ,1.46624717387897,0.0607403010838945,5838
25,2503510,Chelmsford School District,00,PK,12,G5420, ,E,57937420,1849182,+42.5970548,-071.3696996, ,03510, ,0.402031553020326,0.00655805915503226,5839
25,2503540,Chelsea School District,00,PK,12,G5420, ,E,5737734,638178,+42.3968243,-071.0313479, ,03540, ,0.131034986645725,0.000697135136977671,5840
25,2503660,Chicopee School District,00,PK,12,G5420, ,E,59140442,2691137,+42.1756682,-072.5722571, ,03660, ,0.366878167775178,0.00673742349846463,5841
25,2503750,Clinton School District,00,PK,12,G5420, ,E,14642433,4176666,+42.4118873,-071.6900054, ,03750, ,0.197869332882935,0.00205818960285363,5842
25,2503780,Cohasset School District,00,PK,12,G5420, ,E,25341308,56061986,+42.2624280,-070.7988829, ,03780, ,0.565699040755131,0.00888669311444265,5843
25,2503990,Danvers School District,00,PK,12,G5420, ,E,34362560,2374683,+42.5741744,-070.9505165, ,03990, ,0.306620610283003,0.00402809876973549,5844
25,2504020,Dartmouth School District,00,PK,12,G5420, ,E,157809108,94819858,+41.5665098,-070.9582285, ,04020, ,0.800914522434785,0.0272754277137147,5845
25,2504050,Dedham School District,00,PK,12,G5420, ,E,26584471,1094228,+42.2468719,-071.1794622, ,04050, ,0.283745279857274,0.00301929272797575,5846
25,2504140,Dennis-Yarmouth School District,00,PK,12,G5420, ,E,115879605,15085467,+41.6885538,-070.2034714, ,04140, ,0.64858465395049,0.0141634918937171,5847
25,2504200,Dighton-Rehoboth School District,00,PK,12,G5420, ,E,178615464,2905106,+41.8372629,-071.2190465, ,04200, ,0.67492402672133,0.0196768699849616,5848
25,2504230,Douglas School District,00,PK,12,G5420, ,E,94313863,3846981,+42.0530722,-071.7522414, ,04230, ,0.467603046533618,0.0106754175252783,5849
25,2504320,Dracut School District,00,PK,12,G5420, ,E,53549695,1961809,+42.6797230,-071.3006796, ,04320, ,0.406050331693774,0.0060971521268643,5850
25,2504360,Dudley-Charlton Regional School District,00,PK,12,G5420, ,E,163197819,6923899,+42.1074452,-071.9610981, ,04360, ,0.689960754316787,0.018517575741132,5851
25,2504410,Duxbury School District,00,PK,12,G5420, ,E,61449039,35932814,+42.0443242,-070.7060726, ,04410, ,0.523270664599246,0.010588770002921,5852
25,2504440,East Bridgewater School District,00,PK,12,G5420, ,E,44570917,842755,+42.0372780,-070.9404591, ,04440, ,0.296348179887423,0.00493761236541447,5853
25,2504500,East Longmeadow School District,00,PK,12,G5420, ,E,33504925,181924,+42.0623782,-072.4981110, ,04500, ,0.246650606252518,0.00366401501196803,5854
25,2504590,Easthampton School District,00,PK,12,G5420, ,E,34502148,726840,+42.2654347,-072.6708131, ,04590, ,0.36716397733341,0.00384403689106205,5855
25,2504620,Easton School District,00,PK,12,G5420, ,E,74487261,1230503,+42.0405153,-071.1093286, ,04620, ,0.372511790207249,0.00823257543043265,5856
25,2504770,Everett School District,00,PK,12,G5420, ,E,8864166,636032,+42.4059375,-071.0546487, ,04770, ,0.162112154638498,0.00103891354471438,5857
25,2504800,Fairhaven School District,00,PK,12,G5420, ,E,32063903,4606884,+41.6336185,-070.8713056, ,04800, ,0.449247628250813,0.00396270583293653,5858
25,2504830,Fall River School District,00,PK,12,G5420, ,E,85769409,18424381,+41.7253505,-071.0941619, ,04830, ,0.612452582789982,0.0112725054331534,5859
25,2504860,Falmouth School District,00,PK,12,G5420, ,E,114112355,26809905,+41.5949388,-070.5992432, ,04860, ,0.625411030247992,0.0152177298733225,5860
25,2504890,Fitchburg School District,00,PK,12,G5420, ,E,72079222,745446,+42.6019793,-071.8158757, ,04890, ,0.425923251727121,0.00798709602273702,5861
25,2504950,Foxborough School District,00,PK,12,G5420, ,E,51406746,2593382,+42.0613376,-071.2458016, ,04950, ,0.332559224291213,0.00587367898114442,5862
25,2504980,Framingham School District,00,PK,12,G5420, ,E,64865527,3789373,+42.3079052,-071.4361957, ,04980, ,0.373455921458342,0.00749637731892419,5863
25,2505010,Franklin School District,00,PK,12,G5420, ,E,68988461,1014610,+42.0848585,-071.4105714, ,05010, ,0.37103828818885,0.00761713626925388,5864
25,2505070,Freetown-Lakeville School District,00,PK,12,G5420, ,E,165908539,21910795,+41.7987732,-070.9847419, ,05070, ,0.789681950765002,0.0203470767395394,5865
25,2505130,Gardner School District,00,PK,12,G5420, ,E,57154594,2452832,+42.5842062,-071.9887369, ,05130, ,0.405780005189316,0.00653680470703659,5866
25,2505160,Gateway School District,00,PK,12,G5420, ,E,442900961,9056390,+42.2451142,-072.9231241, ,05160, ,1.12233908117479,0.0493008626168434,5867
25,2505220,Georgetown School District,00,PK,12,G5420, ,E,33301959,750836,+42.7278794,-070.9820364, ,05220, ,0.269606790428354,0.00374263900773269,5868
25,2505270,Gill-Montague School District,00,PK,12,G5420, ,E,113755016,6018669,+42.5776213,-072.5152615, ,05270, ,0.642647964995564,0.0131339915796495,5869
25,2505280,Gloucester School District,00,PK,12,G5420, ,E,67853259,39661375,+42.6288499,-070.6858747, ,05280, ,0.527836868163648,0.0117991142723215,5870
25,2505340,Gosnold School District,00,PK,12,G5420, ,E,34153243,328890419,+41.4431098,-070.8627068, ,05340, ,0.950933383342084,0.039118720393596,5871
25,2505370,Grafton School District,00,PK,12,G5420, ,E,59059846,1298240,+42.2091512,-071.6836442, ,05370, ,0.348335368943128,0.00658016477609961,5872
25,2505400,Granby School District,00,PK,12,G5420, ,E,72047886,666977,+42.2449487,-072.5001426, ,05400, ,0.356502464203124,0.00793375691535278,5873
25,2505490,Greenfield School District,00,PK,12,G5420, ,E,55455806,1188517,+42.6146712,-072.5970627, ,05490, ,0.365925839298735,0.006214751690531,5874
25,2505500,Groton-Dunstable School District,00,PK,12,G5420, ,E,127496588,3374477,+42.6305807,-071.5342731, ,05500, ,0.775071604407908,0.0143632345996596,5875
25,2505580,Hadley School District,00,PK,12,G5420, ,E,59786240,3942942,+42.3564911,-072.5686319, ,05580, ,0.523619153895337,0.00696367939957562,5876
25,2505670,Hamilton-Wenham School District,00,PK,12,G5420, ,E,56555878,3158102,+42.6192038,-070.8668183, ,05670, ,0.482090603261621,0.00655191377802412,5877
25,2505730,Hampden-Wilbraham School District,00,PK,12,G5420, ,E,107874125,835878,+42.1035888,-072.4216951, ,05730, ,0.495162059373639,0.0118309628300939,5878
25,2505790,Hanover School District,00,PK,12,G5420, ,E,40234557,244425,+42.1229562,-070.8563099, ,05790, ,0.317646634220439,0.00440705228892769,5879
25,2505880,Harvard School District,00,PK,12,G5420, ,E,68437365,1913340,+42.5042565,-071.5885131, ,05880, ,0.416508376335721,0.00770539153405841,5880
25,2505940,Hatfield School District,00,PK,12,G5420, ,E,41171484,2401554,+42.3894016,-072.6168064, ,05940, ,0.319834233755873,0.00476362868630444,5881
25,2505970,Haverhill School District,00,PK,12,G5420, ,E,85563034,6889818,+42.7829453,-071.0874356, ,05970, ,0.468748524996639,0.0101708842858482,5882
25,2506090,Hingham School District,00,PK,12,G5420, ,E,57494922,7220859,+42.2243188,-070.8806733, ,06090, ,0.413162614577601,0.00705650272444091,5883
25,2506150,Holbrook School District,00,PK,12,G5420, ,E,18789082,282430,+42.1403459,-070.9978612, ,06150, ,0.184051734443963,0.00207716401169988,5884
25,2506240,Holliston School District,00,PK,12,G5420, ,E,48280516,1067774,+42.1959508,-071.4534301, ,06240, ,0.364846781145527,0.00537898636558733,5885
25,2506270,Holyoke School District,00,PK,12,G5420, ,E,55069485,4074018,+42.2116562,-072.6424480, ,06270, ,0.408061487029174,0.00644814313289078,5886
25,2506300,Hopedale School District,00,PK,12,G5420, ,E,13403817,442948,+42.1230066,-071.5314040, ,06300, ,0.213656166280575,0.00150758926187528,5887
25,2506330,Hopkinton School District,00,PK,12,G5420, ,E,67924485,4218835,+42.2240957,-071.5404885, ,06330, ,0.397205067876119,0.00786705941368481,5888
25,2506390,Hudson School District,00,PK,12,G5420, ,E,29844513,888432,+42.3890712,-071.5458637, ,06390, ,0.347793218435317,0.00335992372285415,5889
25,2506420,Hull School District,00,PK,12,G5420, ,E,7413787,65649830,+42.3402327,-070.8833012, ,06420, ,0.509050471341858,0.00797777035084743,5890
25,2506480,Ipswich School District,00,PK,12,G5420, ,E,83143201,26699680,+42.6959806,-070.8356476, ,06480, ,0.739111985461963,0.0120653062192553,5891
25,2506660,Lawrence School District,00,PK,12,G5420, ,E,17946721,1295352,+42.7002733,-071.1613574, ,06660, ,0.226988836408063,0.00211404116409029,5892
25,2506690,Lee School District,00,PK,12,G5420, ,E,115975258,2839469,+42.2832971,-073.2273158, ,06690, ,0.555974457361834,0.0129674151635396,5893
25,2506720,Leicester School District,00,PK,12,G5420, ,E,60227939,3572405,+42.2384267,-071.9123398, ,06720, ,0.332510255231095,0.00695884612513023,5894
25,2506750,Lenox School District,00,PK,12,G5420, ,E,54950946,1168924,+42.3678582,-073.2697633, ,06750, ,0.395120698749588,0.00613374599929883,5895
25,2506780,Leominster School District,00,PK,12,G5420, ,E,74641617,2233725,+42.5208343,-071.7705075, ,06780, ,0.451302497117242,0.00842201645365691,5896
25,2506840,Lexington School District,00,PK,12,G5420, ,E,42554217,543341,+42.4452217,-071.2300145, ,06840, ,0.28101800948535,0.00471592381063424,5897
25,2506960,Littleton School District,00,PK,12,G5420, ,E,42773948,2579281,+42.5359311,-071.4905688, ,06960, ,0.298636922146832,0.00496974115546234,5898
25,2506990,Longmeadow School District,00,PK,12,G5420, ,E,23541439,1343980,+42.0475652,-072.5711305, ,06990, ,0.213332919964046,0.00270619397812236,5899
25,2507020,Lowell School District,00,PK,12,G5420, ,E,35187375,2442614,+42.6389800,-071.3211407, ,07020, ,0.305185654740809,0.00413021647749746,5900
25,2507050,Ludlow School District,00,PK,12,G5420, ,E,70461429,2938663,+42.1835768,-072.4578116, ,07050, ,0.39724630468674,0.00799991582691472,5901
25,2507080,Lunenburg School District,00,PK,12,G5420, ,E,68437073,3423861,+42.5826069,-071.7204641, ,07080, ,0.39130284172801,0.00788121950798207,5902
25,2507110,Lynn School District,00,PK,12,G5420, ,E,27819751,7206124,+42.4748618,-070.9621851, ,07110, ,0.334309955470994,0.00383444306430398,5903
25,2507140,Lynnfield School District,00,PK,12,G5420, ,E,25522182,1525344,+42.5341456,-071.0383332, ,07140, ,0.291613855150545,0.0029638551967057,5904
25,2507170,Malden School District,00,PK,12,G5420, ,E,13066098,98217,+42.4293799,-071.0587065, ,07170, ,0.183601887876903,0.00144015308072226,5905
25,2507230,Mansfield School District,00,PK,12,G5420, ,E,52060525,830936,+42.0173020,-071.2164095, ,07230, ,0.335302145815741,0.00574896235479264,5906
25,2507260,Marblehead School District,00,PK,12,G5420, ,E,11318157,39397805,+42.4956288,-070.8358197, ,07260, ,0.351475979855201,0.00555362855724983,5907
25,2507320,Marlborough School District,00,PK,12,G5420, ,E,54026823,3201505,+42.3496175,-071.5472140, ,07320, ,0.37362429798604,0.00625272064875937,5908
25,2507350,Marshfield School District,00,PK,12,G5420, ,E,74161111,8107683,+42.1151393,-070.7103308, ,07350, ,0.457304748928401,0.00895552844817678,5909
25,2507440,Mashpee School District,00,PK,12,G5420, ,E,60633401,9982381,+41.6176232,-070.4927131, ,07440, ,0.516362269897652,0.00762857315452873,5910
25,2507500,Maynard School District,00,PK,12,G5420, ,E,13487658,407087,+42.4259551,-071.4562562, ,07500, ,0.150936800633011,0.00151996222946915,5911
25,2507530,Medfield School District,00,PK,12,G5420, ,E,37305639,607719,+42.1845991,-071.3053065, ,07530, ,0.36013771122449,0.0041317389890745,5912
25,2507560,Medford School District,00,PK,12,G5420, ,E,20978754,1458313,+42.4238438,-071.1092309, ,07560, ,0.259009706865143,0.00245430559461227,5913
25,2507590,Medway School District,00,PK,12,G5420, ,E,29900279,344079,+42.1562029,-071.4303445, ,07590, ,0.292551519081747,0.00329437694616013,5914
25,2507620,Melrose School District,00,PK,12,G5420, ,E,12129263,219967,+42.4557230,-071.0590194, ,07620, ,0.16148825670723,0.00135151771385664,5915
25,2507680,Mendon-Upton School District,00,PK,12,G5420, ,E,101970893,1164194,+42.1414149,-071.5837098, ,07680, ,0.641607502259252,0.011231517730489,5916
25,2507740,Methuen School District,00,PK,12,G5420, ,E,57523675,2025823,+42.7425263,-071.1791492, ,07740, ,0.463520533982423,0.00654594176378868,5917
25,2507770,Middleborough School District,00,PK,12,G5420, ,E,178828442,8186261,+41.8780043,-070.8692669, ,07770, ,0.768847769405727,0.0202846319120811,5918
25,2507860,Milford School District,00,PK,12,G5420, ,E,38206480,706014,+42.1586917,-071.5214188, ,07860, ,0.296775016971519,0.00423875383481511,5919
25,2507890,Millbury School District,00,PK,12,G5420, ,E,40709134,1884703,+42.1922464,-071.7776490, ,07890, ,0.340535535307237,0.00464235984769253,5920
25,2507920,Millis School District,00,PK,12,G5420, ,E,31170651,604210,+42.1731025,-071.3637564, ,07920, ,0.29676988118609,0.00346193840008809,5921
25,2507980,Milton School District,00,PK,12,G5420, ,E,33698406,772291,+42.2415568,-071.0824318, ,07980, ,0.331501287229772,0.00375987422753284,5922
25,2507990,Mohawk Trail School District,00,PK,12,G5420, ,E,445287923,3224868,+42.6073829,-072.7901374, ,07990, ,1.56524038168114,0.0492015415412966,5923
25,2508040,Monson School District,00,PK,12,G5420, ,E,114510946,1473581,+42.0935962,-072.3214936, ,08040, ,0.46553657328302,0.012621853640317,5924
25,2508250,Nantucket School District,00,PK,12,G5420, ,E,119431671,153206925,+41.2934161,-070.1021689, ,08250, ,1.0146988536087,0.0293076189219086,5925
25,2508280,Narragansett School District,00,PK,12,G5420, ,E,145371864,2321976,+42.5522508,-072.0992805, ,08280, ,0.594603761148463,0.0161909261470569,5926
25,2508310,Nashoba School District,00,PK,12,G5420, ,E,167647135,3424776,+42.4489538,-071.6117413, ,08310, ,0.83937334628975,0.0187218193301552,5927
25,2508340,Natick School District,00,PK,12,G5420, ,E,38734865,2605815,+42.2848223,-071.3488109, ,08340, ,0.31735492248183,0.00451227320320205,5928
25,2508370,Needham School District,00,PK,12,G5420, ,E,31823507,1082846,+42.2815935,-071.2424143, ,08370, ,0.310489856164874,0.00359149505646625,5929
25,2508430,New Bedford School District,00,PK,12,G5420, ,E,51792301,10707139,+41.6613028,-070.9379126, ,08430, ,0.425541953980385,0.00675630541502299,5930
25,2508580,Newburyport School District,00,PK,12,G5420, ,E,21625807,6109676,+42.8121411,-070.8866460, ,08580, ,0.329623150919065,0.00305261488794503,5931
25,2508610,Newton School District,00,PK,12,G5420, ,E,46180690,843989,+42.3318764,-071.2084023, ,08610, ,0.396287928664263,0.0051364454601754,5932
25,2508670,North Adams School District,00,PK,12,G5420, ,E,52697981,691988,+42.6755506,-073.1181090, ,08670, ,0.33779355369327,0.00586424073280472,5933
25,2508700,North Andover School District,00,PK,12,G5420, ,E,68068956,3711232,+42.6739092,-071.0913339, ,08700, ,0.421074495592163,0.00788254713272052,5934
25,2508730,North Attleborough School District,00,PK,12,G5420, ,E,48835090,1357822,+41.9704544,-071.3349301, ,08730, ,0.336326073686876,0.00545172850336977,5935
25,2508760,North Brookfield School District,00,PK,12,G5420, ,E,55079781,1759511,+42.2675643,-072.0668759, ,08760, ,0.330019078750958,0.00620244813055329,5936
25,2508790,North Middlesex School District,00,PK,12,G5420, ,E,204424057,3233651,+42.6704475,-071.7139084, ,08790, ,0.946003263171344,0.0228038668435272,5937
25,2508820,North Reading School District,00,PK,12,G5420, ,E,34005763,912452,+42.5782217,-071.0843981, ,08820, ,0.320542610023629,0.0038290956901167,5938
25,2508850,Northampton School District,00,PK,12,G5420, ,E,88686129,3910266,+42.3270445,-072.6746304, ,08850, ,0.457647910483668,0.0101133948182251,5939
25,2508940,Northbridge School District,00,PK,12,G5420, ,E,44718838,2037848,+42.1282827,-071.6577721, ,08940, ,0.332638809298183,0.00509112008691134,5940
25,2509000,Norton School District,00,PK,12,G5420, ,E,72035467,3885982,+41.9653413,-071.1817803, ,09000, ,0.397773293389934,0.00824552032994743,5941
25,2509030,Norwell School District,00,PK,12,G5420, ,E,54210080,845446,+42.1645688,-070.8188439, ,09030, ,0.443009471627473,0.00599761355026481,5942
25,2509060,Norwood School District,00,PK,12,G5420, ,E,26960226,434810,+42.1873602,-071.1959555, ,09060, ,0.239453797872594,0.00298552276861567,5943
25,2509270,Oxford School District,00,PK,12,G5420, ,E,68679057,2350488,+42.1282605,-071.8671001, ,09270, ,0.462501756330242,0.00773391720087318,5944
25,2509300,Palmer School District,00,PK,12,G5420, ,E,81797257,1086433,+42.1877937,-072.3084690, ,09300, ,0.54548110858709,0.00903309913862457,5945
25,2509360,Peabody School District,00,PK,12,G5420, ,E,42022243,1504784,+42.5342793,-070.9697817, ,09360, ,0.32112829623079,0.0047695186736311,5946
25,2509420,Pembroke School District,00,PK,12,G5420, ,E,56431319,4586637,+42.0678041,-070.8057131, ,09420, ,0.442186502379619,0.00663731805295314,5947
25,2509450,Pentucket School District,00,PK,12,G5420, ,E,79852890,5678666,+42.7955911,-070.9890946, ,09450, ,0.554544897918911,0.00941099453720785,5948
