OBJECTID,COMPKEY,COMPTYPE,SEGKEY,UNITID,UNITTYPE,UNITDESC,MATERIAL,MODEL_TYPE,ASSET_HEIGHT,ASBLT,INSTALL_DATE,COMMENTS,CATEGORY,STYLE,CURRENT_STATUS,CURRENT_STATUS_DATE,CONDITION,CONDITION_ASSESSMENT_DATE,OWNERSHIP,OWNERSHIP_DATE,ADDDTTM,MODDTTM,MAINTAINED_BY,LAST_ASSET_VERIFICATION_DATE,MAINTENANCE_FINANCIAL_RESP,MAINTENANCE_AGREEMENT,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,OVERRIDEYN,OVERRIDECOMMENT,LOG_COMMENT_1,LOG_COMMENT_2,LOG_COMMENT_3,ATTACHMENT_1,ATTACHMENT_2,ATTACHMENT_3,ATTACHMENT_4,ATTACHMENT_5,ATTACHMENT_6,ATTACHMENT_7,ATTACHMENT_8,ATTACHMENT_9,ATTACHMENT_10,NUM_ATTACHMENTS,DATE_MVW_LAST_UPDATED,SHAPE_Length,SHAPE_Area
1305,764660,16,23284,RRX-101138F,RRX,W EMERSON ST BETWEEN 15TH EMERSON RP AND EMERSON TURN RD CROSSING 2 TRACKS,RRX-AC/PC,RRX-INDY,0,,,"Emerson St; 2 tracks AC/PC FAIR
Gate facing west has stop sign, private W10-1 b&w
""No Trespassing"" signs everywhere",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/08/12 00:00:00+00,FAIR,2019/08/12 00:00:00+00,BNSF,,2020/05/05 00:00:00+00,,BNSF,,BNSF,,DISTRICT7, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Index_to_Permits_Interbay.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Index_to_Permits_Emerson_St..pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\101138F_InspPhotos_20150714.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\NPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Index_to_Permits_W_EwingSt.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Index_to_Permits_Emerson_PL.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Index_to_Permits_Gilman_Ave.pdf,11,2023/09/26 19:13:07+00,186.393436381633,-2233.66722606485
1306,764716,16,1890,RRX-101253M,RRX,14TH AVE NW BETWEEN NW 50TH ST AND NW 51ST ST CROSSING 1 TRACKS,RRX-AC/AC,RRX-INDY,0,,,"NW 51st St; 14th Ave Spur. Milepost designation in ERROR. Stop sign for WB, EB traffic. Yield for WB,EB between tracks and east side of 51st. Tracks run along center, cars parked above (allowed except 2-5am). Overgrown weeds by EB yield sign. 1 track AC/AC FAIR - tracks get covered up on north side of intersection",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/07/16 00:00:00+00,FAIR,2019/07/16 00:00:00+00,BDTL,,2020/05/05 00:00:00+00,,BDTL,,BDTL,,DISTRICT6, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Email_BDTL_NoRightsNoObiliations_LegalOps_14thAveSpur_2013_ClientAttyPrivledge.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-101253M_InspectRecord_20190716.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Email_Bardahl_14th_Ave_Spur_20130821.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\SDOT_Ltr_Bardhal_14thAveSpurAbandoned_20100226.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_STB_Docket36261_PetitionDeclaratoryOrder_20181212.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\SDOT_Ltr_Bardahl_14thAveSpurAbandoned_20071130.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_STB_DocketNo-33594_19990226.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Bardahl_Ltr_Response_14thAveSpur_AgreementUpdate_20100310.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Ord_118734.pdf,19,2023/09/26 19:13:07+00,145.405183622456,-927.165812797844
1307,764717,16,18418,RRX-101254U,RRX,NW 52ND ST BETWEEN 14TH AVE NW AND 15TH AVE NW CROSSING 1 TRACKS,RRX-AC/AC,RRX-INDY,0,,,"NW 52nd St; 14th Ave Spur. Milepost designation in ERROR. Sewer cover. 1 track ACAC FAIR - Track covered up by road pavement, potholes along tracks. Yield signs for WB,EB between tracks and east side of 52nd St. Cars parked over the track. Stop sign for WB, EB traffic",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/07/16 00:00:00+00,FAIR,2019/07/16 00:00:00+00,BDTL,,2020/05/05 00:00:00+00,,BDTL,,BDTL,,DISTRICT6, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Email_BDTL_NoRightsNoObiliations_LegalOps_14thAveSpur_2013_ClientAttyPrivledge.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Email_Bardahl_14th_Ave_Spur_20130821.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\SDOT_Ltr_Bardhal_14thAveSpurAbandoned_20100226.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_STB_Docket36261_PetitionDeclaratoryOrder_20181212.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\SDOT_Ltr_Bardahl_14thAveSpurAbandoned_20071130.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_STB_DocketNo-33594_19990226.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Bardahl_Ltr_Response_14thAveSpur_AgreementUpdate_20100310.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Ord_118734.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_STB_DocketNo-AB-544X_19990513.pdf,19,2023/09/26 19:13:07+00,83.9531511396735,457.868029696622
1308,764643,16,19330,RRX-085593E,RRX,S ALBRO PL BETWEEN STANLEY AVE S AND CORGIAT DR S CROSSING 1 TRACKS,RRX-BRIDGE,RRX-MAIN,0,,,"Alboro Pl; Over BNSF South Seattle Intermodal Facility; likely City of Seattle ownership",RRX-UNDER,RRX-NONE,INSVC,2019/07/25 00:00:00+00,GOOD,2019/07/25 00:00:00+00,MULTIPLE,,2020/05/05 00:00:00+00,,MULTIPLE,,MULTIPLE,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\085593E_InspPhotos_20150722.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\NPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-085593E_InspRec_NoPics_201907.pdf,,,,,6,2023/09/26 19:13:07+00,241.541624710832,-3976.72038406347
1309,764644,16,13725,RRX-095989K,RRX,ALASKAN WY VI NB ON RP BETWEEN SPOKANE ST - ALASKAN RP AND ALASKAN WY VI NB CROSSING 2 TRACKS,RRX-BRIDGE,RRX-MAIN,0,,,"Alaskan Wy On-Ramp; likely WSDOT ownership",RRX-UNDER,RRX-NONE,INSVC,2019/09/03 00:00:00+00,GOOD,2019/09/03 00:00:00+00,MULTIPLE,,2020/05/05 00:00:00+00,,MULTIPLE,,MULTIPLE,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\095989K_InspPhotos_20150728.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-095989K_InspRec_NoPics_201907.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\NPRR_Ordinance_List.pdf,,,,,6,2023/09/26 19:13:07+00,78.3771775038134,415.773485860143
1310,764645,16,13342,RRX-095992T,RRX,WEST SEATTLE BR WB BETWEEN ALASKAN WY VI SB WSB WB OFF RP AND W SEATTLE BR WB OFF RP CROSSING 2 TRACKS,RRX-BRIDGE,RRX-INDY,0,,,"West Seattle Bridge; within the limits of the Port of Seattle Terminal 5 Quiet Zone; likely City of Seattle Ownership",RRX-UNDER,RRX-NONE,INSVC,2019/08/02 00:00:00+00,GOOD,2019/08/02 00:00:00+00,MULTIPLE,,2020/05/05 00:00:00+00,,MULTIPLE,,MULTIPLE,,DISTRICT1,DISTRICT2,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-095992T_InspRec_NoPics_201907.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\NPRR_Ordinance_List.pdf,,,,,,5,2023/09/26 19:13:07+00,254.8725154303,-1741.68331055238
1311,764661,16,9047,RRX-101139M,RRX,BALLARD BR BETWEEN 15TH AVE W AND POINT A CROSSING 1 TRACKS,RRX-BRIDGE,RRX-MAIN,0,,,"15th NW; Couldn't get in, but got some pics of tracks (on Onedrive)",RRX-UNDER,RRX-NONE, ,2019/09/19 00:00:00+00,FAIR,2019/09/19 00:00:00+00,BNSF,,2020/05/05 00:00:00+00,,MULTIPLE,,MULTIPLE,,DISTRICT7, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Index_to_Permits_Grand_Blvd.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Index_to_Permits_Interbay.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Ord_117481.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BurkeGilmanTrail_ImplementAgment_19910923.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\101139M_InspPhotos_20150714.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Ord_22816.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\NPRR_Ordinance_List.pdf,12,2023/09/26 19:13:07+00,151.266939534746,-1049.54672427492
1312,764662,16,575715,RRX-101140G,RRX,13TH AVE W BETWEEN SHIP CANAL TRL AND W BLEWETT WAY CROSSING 2 TRACKS,,RRX-YARD,0,,,"13th Ave NW; 2 yard tracks",RRX-ATGRDE, , ,, ,,BNSF,,2020/05/05 00:00:00+00,,BNSF,,BNSF,,DISTRICT7, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Ord_117481.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BurkeGilmanTrail_ImplementAgment_19910923.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\101140G_InspPhotos_20150714.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-101140G_InspRec_NoPics_201907.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Ord_22816.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\NPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Index_to_Permits_W_EwingSt.pdf,10,2023/09/26 19:13:07+00,158.467300872387,-1633.26931026524
1313,764742,16,7997,RRX-101002T,RRX,6TH AVE S BETWEEN S FOREST ST AND S HANFORD ST CROSSING 1 TRACKS,RRX-AC/PC,RRX-YARD,0,,,"6th Ave and Lander. 1 yard track AC/PC GOOD - intact tracks, no damage to concrete. Active - 2 gates. 2 xbucks (no tape). NB/SB traffic has no stop or yield. Busy intersection - Hard to cross bc traffic doesn't stop unless gates are down.",RRX-ATGRDE,RRX-ACTVE,INSVC,2019/07/24 00:00:00+00,GOOD,2019/07/24 00:00:00+00,BNSF,,2020/05/05 00:00:00+00,,BNSF,,BNSF,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Index_to_Permits_Hanford_St..pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\NPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-101002T_InspectRecord_20190724.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\101002T_InspPhotos_20150721.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Index_to_Permits_Hanford_Pl.pdf,,,8,2023/09/26 19:13:07+00,206.358154263038,-1545.81418636673
1314,764706,16,12827,RRX-101241T,RRX,SHILSHOLE AVE NW BETWEEN NW 46TH ST AND 17TH AVE NW CROSSING 2 TRACKS,RRX-AC/AC,RRX-INDY,0,,,"PRIVATE, AM Services Inc.; Milepost designation in ERROR. No signage. 2 tracks ACAC POOR  - lots of dirt, south track is partially buried by gravel  PRIVATE.",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/08/13 00:00:00+00,POOR,2019/08/13 00:00:00+00,BDTL,,2020/05/05 00:00:00+00,,BDTL,,BDTL,,DISTRICT6, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-101241T_InspectRecord_20190813.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_STB_Docket36261_PetitionDeclaratoryOrder_20181212.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_STB_DocketNo-33594_19990226.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BurkeGilmanTrail_ImplementAgment_19910923.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Index_to_Permits_Shilshole_Ave.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Ord_118734.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_STB_DocketNo-AB-544X_19990513.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_FranchiseAgmt_WidthMap.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Map_Shilshole_Ave_NW-45th_St.pdf,10,2023/09/26 19:13:07+00,82.170452067984,455.585758667802
1315,764707,16,2214,RRX-101243G,RRX,15TH SB AVE NW BETWEEN SHILSHOLE AVE NW AND NW 46TH ST CROSSING 1 TRACKS,RRX-AC/AC,RRX-INDY,0,,,"15th Ave NW, bridge over Shilshole; 9/19/19:  updated to BTRR and OPEN. Milepost designation in ERROR. 1 track ACAC FAIR - some cracks in pavement.",RRX-UNDER,RRX-PASSVE,INSVC,2019/09/19 00:00:00+00,FAIR,2019/09/19 00:00:00+00,BDTL,,2020/05/05 00:00:00+00,,MULTIPLE,,MULTIPLE,,DISTRICT6, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_STB_Docket36261_PetitionDeclaratoryOrder_20181212.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-101243G_InspectRecord_20190919.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_STB_DocketNo-33594_19990226.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BurkeGilmanTrail_ImplementAgment_19910923.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Index_to_Permits_Shilshole_Ave.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Ord_118734.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_STB_DocketNo-AB-544X_19990513.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_FranchiseAgmt_WidthMap.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Map_Shilshole_Ave_NW-45th_St.pdf,10,2023/09/26 19:13:07+00,153.672451358508,-1012.55702089366
1316,764799,16,8015,RRX-809520Y,RRX,6TH AVE S BETWEEN S BENNETT ST AND S BRANDON ST CROSSING 1 TRACKS,,RRX-INDY,0,,,"S Bennett St; TRACKS have been REMOVED (11/14/19) Not included in UTC inventory; No train traffic, track runs down street; 1 indy track.",RRX-ATGRDE,RRX-NONE,REMOVED,2019/11/14 00:00:00+00, ,2019/11/14 00:00:00+00,UPRR,,2020/05/05 00:00:00+00,,UPRR,,UPRR,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\OR&WA-RR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\CM&SPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\UPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-809520Y_InspectRecord_20191114.pdf,,,,,6,2023/09/26 19:13:07+00,314.019469825524,-2247.26064369983
1317,764800,16,8015,RRX-809521F,RRX,6TH AVE S BETWEEN S BENNETT ST AND S BRANDON ST CROSSING 2 TRACKS,RRX-AC/AC,RRX-INDY,0,,,"6th Ave S/S Bennett; Not included in UTC inventory; No train traffic. 2 indy tracks. Looks abandoned tracks disappear heading east, fence guarding west part of intersection. AC/AC POOR -pavement doesn’t adequately cover tracks. 2 tracks. No signage.",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/07/25 00:00:00+00,POOR,2019/07/25 00:00:00+00,UPRR,,2020/05/05 00:00:00+00,,UPRR,,UPRR,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\OR&WA-RR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-809521F_InspectRecord_20190725.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\CM&SPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\UPRR_Ordinance_List.pdf,,,,,6,2023/09/26 19:13:07+00,105.988268814508,-823.316593429774
1318,764801,16,10062,RRX-809522M,RRX,DENVER AVE S BETWEEN S DAWSON ST AND MAYNARD AVE S CROSSING 1 TRACKS,RRX-AC/AC,RRX-INDY,0,,,"Denver Ave S; Not included in UTC inventory; No train traffic. 1 indy track AC/AC POOR - overgrown plants, dirt, eroded pavement.  Yield sign for SB traffic. No other signage.",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/07/25 00:00:00+00,POOR,2019/07/25 00:00:00+00,UPRR,,2020/05/05 00:00:00+00,,UPRR,,UPRR,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\OR&WA-RR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-809522M_InspectRecord_20190725.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\CM&SPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\UPRR_Ordinance_List.pdf,,,,,6,2023/09/26 19:13:07+00,149.328835541053,-975.371331491632
1319,764646,16,9707,RRX-095995N,RRX,COLORADO AVE S BETWEEN S HANFORD ST AND S HORTON ST CROSSING 4 TRACKS,RRX-AC/PC,RRX-INDY,0,,,"Horton St; 4 tracks  AC/PC GOOD - no cracks. 2 xbucks no tape. No sidewalks. Stop sign for parallel NB/SB traffic; only lights for WB/EB traffic. Active - lights but no gates.",RRX-ATGRDE,RRX-ACTVE,INSVC,2019/07/22 00:00:00+00,GOOD,2019/07/22 00:00:00+00,BNSF,,2020/05/05 00:00:00+00,,BNSF,,BNSF,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Index_to_Permits_Horton_St..pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-095995N_InspectRecord_20190722.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\NPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\095995N_InspPhotos_20150721.pdf,,,,7,2023/09/26 19:13:07+00,185.98950597318,-2334.77185851699
1320,764647,16,286968,RRX-096167C,RRX,DUWAMISH RIVER TRL BETWEEN NP RR AND SW FRONT ST CROSSING 2 TRACKS,RRX-AC/AC,RRX-INDY,0,,,"PRIVATE along WMW; Coordinates updated 8/15/19. 2 tracks ACAC FAIR - some garbage and cracks in pavement.East track goes under ground south of xing . 2 ENS signs facing east, west. 3 stop signs (2 WB, 1 EB). 2 W10-1 private signs. 2 PED XING signs. Some signs have graffiti. Heavy traffic across xing to turn onto W Marginal.",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/08/15 00:00:00+00,FAIR,2019/08/15 00:00:00+00,BNSF,,2020/05/05 00:00:00+00,,BNSF,,BNSF,,DISTRICT1, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-096167C_InspectRecord_20190815.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\NPRR_Ordinance_List.pdf,,,,,,5,2023/09/26 19:13:07+00,157.458421260021,-1528.62705830457
