"County
Name ","District
Name",Co/Dist Code,Site Code,School Site,Total Enrollment,Telephone,Principal,Principal's Email,Mailing Address,Mailing City,Mailing State,Mailing Zip,Grades  (Low-High),Certified Staff,
OKLAHOMA    ,MIDWEST CITY-DEL CITY         ,55-I052,520,KERR MS                       ,585,(405) 671-8625,Chad Collier,cacollier@mid-del.net,2300 Linda Lane,Del City,OK,73115,06-08,56,
OKLAHOMA    ,MIDWEST CITY-DEL CITY         ,55-I052,525,MONRONEY MS                   ,568,(405) 739-1786,Brittany Manley,bmanley@mid-del.net,7400 E Reno Avenue,Midwest City,OK,73110,06-08,49,
OKLAHOMA    ,MIDWEST CITY-DEL CITY         ,55-I052,705,CARL ALBERT HS                ,1074,(405) 739-1726,Kristin Goggans,kgoggans@mid-del.net,2009 S Post Road,Oklahoma City,OK,73130,09-12,78,
OKLAHOMA    ,MIDWEST CITY-DEL CITY         ,55-I052,710,DEL CITY HS                   ,1324,(405) 677-5777,Gina Hill,ghill@mid-del.net,1900 S Sunnylane Road,Del City,OK,73115,09-12,105,
OKLAHOMA    ,MIDWEST CITY-DEL CITY         ,55-I052,715,MIDWEST CITY HS               ,1406,(405) 739-1741,Lashonda Broiles,lbroiles@mid-del.net,213 E Elm Street,Midwest City,OK,73110,09-12,106,
OKLAHOMA    ,CROOKED OAK                   ,55-I053,105,CENTRAL OAK ES                ,595,(405) 677-5211,Kim Templeman,Ktempleman@crookedoak.org,1450 S. Eastern Avenue,Oklahoma City,OK,73129,PK-05,47,
OKLAHOMA    ,CROOKED OAK                   ,55-I053,505,CROOKED OAK MS                ,307,(405) 677-5133,Dennis Mccray,Dmccray@crookedoak.org,1450 S. Eastern Avenue,Oklahoma City,OK,73129,06-08,25,
OKLAHOMA    ,CROOKED OAK                   ,55-I053,705,CROOKED OAK HS                ,326,(405) 677-3452,Barbara Jaramillo,Bjaramillo@crookedoak.org,1450 S. Eastern Avenue,Oklahoma City,OK,73129,09-12,28,
OKLAHOMA    ,BETHANY                       ,55-I088,105,EARL HARRIS ES                ,756,(405) 789-6673,Reuben Bellows,rbellows@bps.k12.ok.us,6721 Nw 42Nd St,Bethany,OK,73008,PK-05,60,
OKLAHOMA    ,BETHANY                       ,55-I088,110,CHILDREN'S CTR                ,62,(405) 499-4611,Tim Haws,thaws@bps.k12.ok.us,6721 Northwest 42Nd Street,Bethany,OK,73008,PK-08,8,
OKLAHOMA    ,BETHANY                       ,55-I088,505,BETHANY MS                    ,385,(405) 787-3240,Trey Keoppel,mflinton@bps.k12.ok.us,6721 Nw 42Nd St,Bethany,OK,73008,06-08,40,
OKLAHOMA    ,BETHANY                       ,55-I088,705,BETHANY HS                    ,515,(405) 789-6370,Matthew Flinton,dwentroth@bps.k12.ok.us,6721 Nw 42Nd St,Bethany,OK,73008,09-12,55,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,105,ADAMS ES                      ,664,(405) 587-1600,Heather Zacarias,hszacarias@okcps.org,3416 Southwest 37Th Street,Oklahoma City,OK,73119,PK-06,162,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,110,ARTHUR ES                     ,708,(405) 587-7600,Rhonda Schroeder,rjschroeder@okcps.org,5100 South Independence Avenue,Oklahoma City,OK,73119,PK-06,51,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,123,BODINE ES                     ,652,(405) 587-2500,Nikki Coshow,nacoshow@okcps.org,5301 South Bryant Avenue,Oklahoma City,OK,73129,PK-06,46,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,125,BRITTON ES                    ,633,(405) 587-6100,Ronda Hamilton,rjhamilton@okcps.org,1215 Northwest 95Th Street,Oklahoma City,OK,73114,PK-06,49,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,135,BUCHANAN ES                   ,599,(405) 587-4700,Tonya Brackeen,tabrackeen@okcps.org,4126 Northwest 18Th Street,Oklahoma City,OK,73107,PK-06,44,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,150,CESAR CHAVEZ ES               ,863,(405) 587-9800,Laura Morris,lemorris@okcps.org,600 Southeast Grand Boulevard,Oklahoma City,OK,73129,PK-06,58,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,154,CLEVELAND ES                  ,413,(405) 587-8200,Marsha Stafford,mkstafford@okcps.org,2725 Northwest 23Rd Street,Oklahoma City,OK,73107,PK-06,31,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,165,COOLIDGE ES                   ,839,(405) 587-2800,Brett Melissa,mgbrett@okcps.org,5212 South Villa Avenue,Oklahoma City,OK,73119,PK-06,54,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,166,CAPITOL HILL ES               ,627,(405) 587-1800,Angela Houston,adhouston@okcps.org,2717 South Robinson Avenue,Oklahoma City,OK,73109,PK-06,48,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,170,F.D. MOON ES                  ,470,(405) 427-8391,Warren Pete,wgpete@okcps.org,1901 Northeast 13Th Street,Oklahoma City,OK,73117,PK-06,36,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,195,EDGEMERE ES                   ,186,(405) 587-5100,Alisa Stieg,abstieg@okcps.org,3200 North Walker Avenue,Oklahoma City,OK,73118,PK-06,26,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,205,EDWARDS ES                    ,298,(405) 587-3200,Patrice Allen,pallen@okcps.org,1123 Northeast Grand Boulevard,Oklahoma City,OK,73117,PK-06,27,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,210,EMERSON ALTERNATIVE ED. (ES)  ,136,(405) 587-7900,Sheryl Kishore,slkishore@okcps.org,715 North Walker Avenue,Oklahoma City,OK,73102,KG-05,0,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,215,EUGENE FIELD ES               ,475,(405) 587-5700,Paige Bressman,plbressman@okcps.org,1515 North Klein Avenue,Oklahoma City,OK,73106,PK-06,44,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,220,FILLMORE ES                   ,912,(405) 587-4800,Susan Martin Rachels,smmartinrachels@okcps.org,5200 South Blackwelder Avenue,Oklahoma City,OK,73119,PK-06,69,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,240,GATEWOOD ES                   ,199,(405) 587-2400,Gayla Goff,gagoff@okcps.org,1821 Northwest 21St Street,Oklahoma City,OK,73106,PK-06,25,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,244,GREEN PASTURES ES             ,272,(405) 587-4500,Harry Bryant,hjbryant@okcps.org,4300 North Post Road,Spencer,OK,73084,PK-05,28,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,251,GREYSTONE LOWER ES            ,278,(405) 751-3663,Melinda Elms,mrelms@okcps.org,2525 Northwest 112Th Street,Oklahoma City,OK,73120,PK-KG,26,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,252,GREYSTONE UPPER ES            ,548,(405) 587-3100,Dr. Debra Thomas,dlthomas@okcps.org,2401 Northwest 115Th Terrace,Oklahoma City,OK,73120,01-06,41,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,255,HAWTHORNE ES                  ,559,(405) 587-5900,Randy Brewer,jrbrewer@okcps.org,2300 Northwest 15Th Street,Oklahoma City,OK,73107,PK-06,44,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,260,HAYES ES                      ,538,(405) 587-5800,Shaun Ross,smross@okcps.org,6900 South Byers Avenue,Oklahoma City,OK,73149,PK-06,41,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,265,HERONVILLE ES                 ,889,(405) 587-6000,Leon Hill,llhill@okcps.org,1240 Southwest 29Th Street,Oklahoma City,OK,73109,PK-06,72,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,268,HILLCREST ES                  ,555,(405) 587-3800,Barbara Walling,bbwalling@okcps.org,6421 South Miller Boulevard,Oklahoma City,OK,73159,PK-06,41,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,270,HORACE MANN ES                ,415,(405) 587-3500,Mitch Ruzzoli,mwruzzoli@okcps.org,1105 Northwest 45Th Street,Oklahoma City,OK,73118,PK-06,36,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,273,JACKSON ES                    ,581,(405) 587-8700,Patrick Duffy,psduffy@okcps.org,2601  S. Villa,Oklahoma City,OK,73108,PK-06,40,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,275,JOHNSON ES                    ,227,(405) 587-6700,Margaret Saunders,masaunders@okcps.org,1810 Sheffield Road,Oklahoma City,OK,73120,PK-06,34,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,280,KAISER ES                     ,724,(405) 587-3600,Lana Lewis,lylewis@okcps.org,3101 Lyon Boulevard,Oklahoma City,OK,73112,PK-06,82,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,283,M.L. KING JR. ES              ,417,(405) 587-4000,Cherron Ukpaka,clukpaka@okcps.org,1201 Northeast 48Th Street,Oklahoma City,OK,73111,PK-06,35,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,295,LEE ES                        ,567,(405) 587-3400,Shelly Deas,sadeas@okcps.org,424 Southwest 29Th Street,Oklahoma City,OK,73109,PK-06,42,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,305,LINWOOD ES                    ,503,(405) 587-1700,Susan Combs,sbcombs@okcps.org,3416 Northwest 17Th Street,Oklahoma City,OK,73107,PK-06,44,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,320,MARK TWAIN ES                 ,320,(405) 587-3700,Sandy Phillips,slphillips@okcps.org,2451 West Main Street,Oklahoma City,OK,73107,PK-06,28,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,335,MONROE ES                     ,436,(405) 587-5600,Eric Meador,edmeador@okcps.org,4810 North Linn Avenue,Oklahoma City,OK,73112,PK-06,47,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,340,NICHOLS HILLS ES              ,469,(405) 587-2583,Kim Iraggi,kgiraggi@okcps.org,1301 West Wilshire Boulevard,Nichols Hills,OK,73116,PK-06,41,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,343,NORTH HIGHLAND ES             ,423,(405) 587-6250,Anita Jones,aljones@okcps.org,8400 North Robinson Avenue,Oklahoma City,OK,73114,PK-06,39,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,344,OAKRIDGE ES                   ,310,(405) 587-5500,Ycedra Daughty,yldaughty@okcps.org,4200 Leonhardt Drive,Oklahoma City,OK,73115,PK-06,30,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,350,THELMA R. PARKS ES            ,314,(405) 587-4400,Rejeana Payne,rcpayne@okcps.org,1501 Northeast 30Th Street,Oklahoma City,OK,73111,PK-06,31,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,352,PARMELEE ES                   ,931,(405) 587-6750,Jan Parks,jdparks@okcps.org,6700 South Hudson Avenue,Oklahoma City,OK,73139,PK-06,72,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,353,PIERCE ES                     ,277,(405) 587-7400,Paula Pluess,pmpluess@okcps.org,2701 South Tulsa Avenue,Oklahoma City,OK,73108,PK-06,25,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,360,PRAIRIE QUEEN ES              ,902,(405) 587-7750,Jacqueline Horton,jdhorton@okcps.org,6609 South Blackwelder Avenue,Oklahoma City,OK,73159,PK-06,59,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,365,PUTNAM HEIGHTS ES             ,415,(405) 587-2700,Susan Carlsen,sccarlsen@okcps.org,1601 Northwest 36Th Street,Oklahoma City,OK,73118,PK-06,55,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,368,QUAIL CREEK ES                ,431,(405) 587-6500,Jan Matthews,jlmatthews@okcps.org,11700 Thornridge Road,Oklahoma City,OK,73120,PK-06,37,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,370,RANCHO VILLAGE ES             ,435,(405) 587-9700,Carol Perry,caperry@okcps.org,1401 Johnston Drive,Oklahoma City,OK,73119,PK-06,40,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,375,RIDGEVIEW ES                  ,336,(405) 587-6800,Michael Lisenby,mdlisenby@okcps.org,10010 Ridgeview Drive,Oklahoma City,OK,73120,PK-06,36,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,385,ROCKWOOD ES                   ,580,(405) 587-1500,Sheryl Barnett,slbarnett@okcps.org,3101 Southwest 24Th Street,Oklahoma City,OK,73108,PK-06,48,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,395,SEQUOYAH ES                   ,385,(405) 587-9200,Kandy Bishop,kmbishop@okcps.org,2400 Northwest 36Th Street,Oklahoma City,OK,73112,PK-06,35,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,400,SHIDLER ES                    ,343,(405) 587-4600,Rick Brown,rdbrown@okcps.org,1415 South Byers Avenue,Oklahoma City,OK,73129,PK-06,28,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,407,SOUTHERN HILLS ES             ,547,(405) 587-2900,Jennifer Mckay,jamkay@okcps.org,7800 South Kentucky Avenue,Oklahoma City,OK,73159,PK-06,43,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,408,SPENCER ES                    ,254,(405) 587-8600,Sandy Jackson,sajackson@okcps.org,8900 Northeast 50Th Street,Spencer,OK,73084,PK-05,23,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,410,STAND WATIE ES                ,670,(405) 587-6900,Marcus Macias,mamacias@okcps.org,3517 South Linn Avenue,Oklahoma City,OK,73119,PK-06,49,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,417,TELSTAR ES                    ,244,(405) 587-8900,Vanessa Van Trease,vkvantrease@okcps.org,9521 Northeast 16Th Street,Oklahoma City,OK,73130,PK-05,31,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,440,VAN BUREN ES                  ,424,(405) 587-2000,Amparo Macias,agmacias@okcps.org,2700 Southwest 40Th Street,Oklahoma City,OK,73119,PK-06,37,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,455,WEST NICHOLS HILLS ES         ,359,(405) 587-4900,Dr. Gloria Anderson,ganderson@okcps.org,8400 Greystone Avenue,Oklahoma City,OK,73120,PK-06,33,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,460,WESTWOOD ES                   ,407,(405) 702-1685,Susan Robertson,sdrobertson@okcps.org,1701 Exchange Avenue,Oklahoma City,OK,73108,PK-06,36,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,465,WHEELER ES                    ,531,(405) 587-7000,Heather Bullock,hdbullock@okcps.org,501 Southeast 25Th,Oklahoma City,OK,73129,PK-06,41,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,477,WILLOW BROOK ES               ,523,(405) 587-7500,Glenna Berry,gmberry@okcps.org,8105 Northeast 10Th Street,Oklahoma City,OK,73110,PK-05,42,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,480,WILSON ES                     ,364,(405) 587-7100,Susan Marshall-Armstrong,smarshall-armstron@okcps.org,501 Northwest 21St Street,Oklahoma City,OK,73103,PK-05,33,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,503,BELLE ISLE MS                 ,450,(405) 587-6600,Lynn Kellert,mskellert@okcps.org,5904 North Villa Avenue,Oklahoma City,OK,73112,06-08,33,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,508,CLASSEN MS OF ADVANCED STUDIES,420,(405) 587-5400,Dr. Ashley Davis,addavis@okcps.org,1901 North Ellison Avenue,Oklahoma City,OK,73106,06-08,43,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,511,EMERSON ALTERNATIVE ED. (MS)  ,126,(405) 587-7900,Sheryl Kishore,slkishore@okcps.org,715 North Walker Avenue,Oklahoma City,OK,73102,06-08,4,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,512,DOUGLASS MS                   ,252,(405) 587-4200,Andrew Pearson,arpearson@okcps.org,900 North Martin Luther King Avenue,Oklahoma City,OK,73117,07-08,37,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,518,JEFFERSON MS                  ,883,(405) 587-1300,Heather Messer,hemesser@okcps.org,6800 South Blackwelder Avenue,Oklahoma City,OK,73159,07-08,82,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,521,NORTHEAST MS                  ,120,(405) 587-3300,Sue Starr,sastarr@okocps.org,3100 North Kelley Avenue,Oklahoma City,OK,73111,06-08,26,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,522,ROGERS MS                     ,339,(405) 587-4100,Jahree Herzer,jlherzer@okcps.org,4000 Spencer Road,Spencer,OK,73084,06-08,43,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,523,ROOSEVELT MS                  ,769,(405) 587-8300,David Clark,ddclark@okocps.org,3233 Southwest 44Th Street,Oklahoma City,OK,73119,07-08,68,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,525,TAFT MS                       ,642,(405) 587-8000,Helen Charmaine Johnson,hcjohnson@okcps.org,2901 Northwest 23Rd Street,Oklahoma City,OK,73107,07-08,64,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,530,WEBSTER MS                    ,972,(405) 587-3900,Joey Slate,jslate@okcps.org,6708 South Santa Fe Avenue,Oklahoma City,OK,73139,07-08,88,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,535,JOHN MARSHALL MS              ,262,(405) 587-7200,Aspasia Carlson,aacarlson@okcps.org,12201 North Portland Avenue,Oklahoma City,OK,73120,07-08,43,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,540,OKLAHOMA CENTENNIAL MS        ,209,(405) 587-5200,Tamie Sanders,tlsanders@okcps.org,1301 Northeast 101St Street,Oklahoma City,OK,73131,07-08,38,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,705,CAPITOL HILL HS               ,1483,(405) 587-9000,Adam Jewell,arjewell@okcps.org,500 Sw 36Th Street,Oklahoma City,OK,73109,09-12,126,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,706,CLASSEN HS OF ADVANCED STUDIES,501,(405) 587-5400,Ashley Davis,addavis@okcps.org,1901 North Ellison Avenue,Oklahoma City,OK,73106,09-12,76,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,707,DOUGLASS HS                   ,405,(405) 587-4200,Andrew Pearson,arpearson@okcps.org,900 North Martin Luther King Avenue,Oklahoma City,OK,73117,09-12,59,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,710,EMERSON ALTERNATIVE ED. (HS)  ,592,(405) 587-7900,Sheryl Kishore,slkishore@okcps.org,715 North Walker Avenue,Oklahoma City,OK,73102,09-12,114,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,712,U. S. GRANT HS                ,1777,(405) 587-2200,Greg Frederick,gtfrederick@okcps.org,5016 South Pennsylvania Avenue,Oklahoma City,OK,73119,09-12,149,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,726,JOHN MARSHALL HS              ,425,(405) 587-7200,Aspasia Carlson,aacarlson@okcps.org,12201 North Portland Avenue,Oklahoma City,OK,73120,09-12,69,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,750,OKLAHOMA CENTENNIAL HS        ,355,(405) 587-5200,Tamie Sanders,tlsanders@okcps.org,1301 Northeast 101St Street,Oklahoma City,OK,73131,09-12,60,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,760,NORTHEAST HS                  ,193,(405) 587-3300,Sue Starr,sastarr@okocps.org,3100 North Kelley Avenue,Oklahoma City,OK,73111,09-12,36,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,765,NORTHWEST CLASSEN HS          ,1166,(405) 587-6300,John Kirk Wilson,jkwilson1@okcps.org,2801 Northwest 27Th Street,Oklahoma City,OK,73107,09-12,108,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,770,SOUTHEAST HS                  ,747,(405) 587-9600,Mylissa Hall,mlhall@okcps.org,5401 South Shields Boulevard,Oklahoma City,OK,73129,09-12,62,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,780,STAR SPENCER HS               ,358,(405) 587-8800,Chris Gardner,cmgardner@okcps.org,3001 North Spencer Road,Spencer,OK,73084,09-12,48,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,971,INDEPENDENCE CHARTER MS       ,309,(405) 767-3000,Vana Baker,vbaker@icmsokc.org,3232 Northwest 65Th Street,Oklahoma City,OK,73116,06-08,0,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,972,JUSTICE A.W. SEEWORTH ACADEMY ,449,(405) 475-6400,Janet Grigg,mamajisok@seeworthacademy.org,12600 North Kelley Avenue,Oklahoma City,OK,73131,03-12,0,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,973,HUPFELD ACAD./WESTERN VILLAGE ,331,(405) 751-1774,Ruthie Rayner,ruthie.rayner@wvacademy.com,1508 Northwest 106Th Street,Oklahoma City,OK,73114,PK-05,0,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,975,DOVE SCIENCE ACADEMY (OKC)    ,485,(405) 524-9762,Yunus Bicici,yunus@dsaokc.org,919 Northwest 23Rd Street,Oklahoma City,OK,73106,06-12,0,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,977,SANTA FE SOUTH HS             ,760,(405) 631-6100,Lance Seeright,lseeright@santafesouth.org,301 Southeast 38Th Street,Oklahoma City,OK,73129,09-12,0,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,978,HARDING CHARTER PREPARATORY HS,479,(405) 528-0562,Justin Hunt,jhunt@hardingcharterprep.org,3333 North Shartel,Oklahoma City,OK,73118,09-12,0,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,980,HARDING FINE ARTS ACADEMY     ,366,(405) 702-4322,Sherry Rowan,srowan@hfaaokc.org,Po Box 18895,Oklahoma City,OK,73154,09-12,0,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,981,SANTA FE SOUTH MS             ,595,(405) 635-1053,Michael Figueroa,mfigueroa@santafesouth.org,4712 South Santa Fe,Oklahoma City,OK,73109,06-08,0,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,982,KIPP REACH COLLEGE PREPARATORY,290,(405) 425-4622,Tracy Mcdaniel,tmcdaniel@kippreach.org,Po Box 776,Oklahoma City,OK,73101,05-08,0,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,984,DOVE SCIENCE ACADEMY ES (OKC) ,301,(405) 605-5566,Kanuni Yilmaz,yilmaz@dsaelementary.org,4901 North Lincoln Boulevard,Oklahoma City,OK,73105,KG-05,0,
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,986,HARPER ACADEMY                ,126,(405) 605-2600,Tamra Washington,twashington@harpercharterschools.org,1215 N.E. 34Th Street,Oklahoma City,OK,73111,09-12,0,
