MODEL89,OBJECTID,LINE89,FRAME89,YEAR,SCALE89,CAN_NBR89,FLGTDATE89,PRINTSAVAIL,SHAPEAREA,SHAPELEN
01190,1321,1,190,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,6730799.26363359,10445.4767755676
01191,1322,1,191,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,6539479.24583438,10305.8073042037
01192,1323,1,192,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,6980367.14905703,10607.599849624
01193,1324,1,193,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,6947184.27573984,10579.1631997509
01194,1325,1,194,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,7093280.57495703,10674.5164932585
01195,1326,1,195,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,7011297.69238594,10613.4478462491
01196,1327,1,196,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,7776300.39046875,11200.3607281758
01197,1328,1,197,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,6484112.96725,10278.3988610189
01198,1329,1,198,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,6855162.43245,10591.9345404671
01199,1330,1,199,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,7034210.91080469,10774.3935338561
01200,1331,1,200,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8212096.90572188,11571.3721327713
01201,1332,1,201,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8499777.52045703,11813.370968638
01202,1333,1,202,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8428777.72204063,11853.6133151177
01203,1334,1,203,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,9438318.49573594,12496.7943522277
01204,1335,1,204,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,9229287.37894531,12496.5041563315
01205,1336,1,205,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,9594383.16374766,12789.3549975299
01206,1337,1,206,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,9758208.85420938,12965.5966787872
01207,1338,1,207,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,10582771.390625,13450.4391879291
01208,1339,1,208,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,10703425.243325,13586.9366371459
01209,1340,1,209,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,11393921.7414688,13983.893335704
01210,1341,1,210,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,11089990.74955,13931.0873535399
01211,1342,1,211,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,11728004.9098617,14290.3186259349
01212,1343,1,212,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,11288783.7200492,14130.306519224
01213,1344,1,213,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,10915775.3364219,13940.5567928705
01214,1345,1,214,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,10295728.0296141,13541.7066851619
01215,1346,1,215,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,11009211.8182539,13748.3455881913
01112,1347,1,112,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,26854057.0576109,23157.0521211198
01113,1348,1,113,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,9541821.40849453,12840.5063189084
01114,1349,1,114,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8716861.86036406,12552.3042878352
01115,1350,1,115,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,10122773.2998227,13194.9226239626
01116,1351,1,116,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8627882.6625875,12282.7917610197
01117,1352,1,117,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8229838.98960547,12013.3524164102
01118,1353,1,118,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,9084184.61142578,12438.6729381241
01119,1354,1,119,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,9609169.09531719,12789.388793379
01120,1355,1,120,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,9027028.34921875,12545.935509175
01121,1356,1,121,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,9249811.16292188,12711.6346422233
01122,1357,1,122,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,9625939.48922656,12960.3813294818
01123,1358,1,123,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,10175220.5491805,13303.5812095433
01124,1359,1,124,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,10229086.2199617,13422.927694892
05039,1360,5,39,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,4811272.22842188,11076.1258965491
05038,1361,5,38,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,10959193.4010484,13960.3407367507
05037,1362,5,37,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,11995329.5729883,14537.3330071993
05036,1363,5,36,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,11437600.2269258,14472.3833337947
05035,1364,5,35,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,10701249.1576828,14342.6319141211
05034,1365,5,34,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,11989629.5653086,15007.9331242712
05033,1366,5,33,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,12504929.6435961,15374.5111013157
05032,1367,5,32,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,12801265.1901445,15678.5327274422
05031,1368,5,31,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,12877395.2686688,15911.7488517005
05030,1369,5,30,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,13316980.0510578,16297.2032771633
05029,1370,5,29,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,15298886.0885266,17083.5753450989
05028,1371,5,28,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,14512300.5745383,16842.5840713544
05027,1372,5,27,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,12600571.5609781,16228.2403385483
05026,1373,5,26,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,15828864.7315016,17242.4430079268
05025,1374,5,25,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,14316504.1073086,16605.2596358722
05024,1375,5,24,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,13923780.1568883,16300.5579575908
05023,1376,5,23,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,11503855.199032,15354.0644262986
05022,1377,5,22,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,12626171.3840719,15621.3004924684
01142,1378,1,142,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,4342416.30386016,12321.3659740485
01143,1379,1,143,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,11877664.7298031,15023.5189472966
01144,1380,1,144,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,11158033.0287352,14610.8226164371
01145,1381,1,145,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,11204341.3482469,14527.250448093
01146,1382,1,146,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,11065241.4512719,14367.6021654963
01147,1383,1,147,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,11054406.0973383,14260.4833050542
01148,1384,1,148,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,9782492.19486563,13635.959643263
01149,1385,1,149,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,10856441.9674367,13998.4636737317
01151,1386,1,151,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,11718226.0047102,14197.5619464074
01152,1387,1,152,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,9446316.46090078,13086.129801845
01153,1388,1,153,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,10031281.0945578,13286.4585512423
01154,1389,1,154,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,9940040.00853281,13202.4570665207
01155,1390,1,155,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,9612254.39133594,13047.2805553723
01156,1391,1,156,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,10050163.4586656,13276.0894209941
01157,1392,1,157,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,9975578.10809531,13284.4470798481
01158,1393,1,158,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,10569195.1004797,13634.3794256159
01159,1394,1,159,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,11313546.5037836,14047.7663711779
01160,1395,1,160,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,10219150.0826289,13652.1369432106
01161,1396,1,161,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,10554928.4100484,13887.2147303575
01162,1397,1,162,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,10841320.1442828,14095.1434185607
01163,1398,1,163,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,11285803.1692227,14363.632183255
01001,1399,1,1,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,13107727.9596219,16557.3539258059
01002,1400,1,2,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,13772491.1403031,16618.1916731408
01003,1401,1,3,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8393429.13115781,12275.304500261
01004,1402,1,4,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,9050138.781025,12639.4289339692
01005,1403,1,5,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8323861.22653125,12325.0193928309
01006,1404,1,6,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8221985.38947812,12305.3302801701
01007,1405,1,7,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8023232.67241563,12244.5398236952
01008,1406,1,8,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,7758010.48093594,12154.7772009298
01009,1407,1,9,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,6528597.94239844,11614.3363166411
01010,1408,1,10,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8391096.78766953,12517.1137877771
01011,1409,1,11,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8492193.88523281,12600.8270880859
01012,1410,1,12,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8493348.23921953,12639.9796199611
01013,1411,1,13,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8051547.50133125,12440.0423346125
01014,1412,1,14,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8426001.781,12574.9470788786
01015,1413,1,15,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8373739.5339961,12508.5539052843
01016,1414,1,16,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8135443.38264063,12356.9981138869
01017,1415,1,17,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8476093.1370125,12475.7743000113
01018,1416,1,18,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,9579357.64909688,12963.1889287347
01019,1417,1,19,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8814261.06414922,12562.8300873899
01020,1418,1,20,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,7460697.8588125,11862.7209592486
01021,1419,1,21,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8304333.08821875,12229.3971865563
01022,1420,1,22,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,7890135.92421406,11990.1217969374
01023,1421,1,23,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,7604953.9455625,11809.0405943006
01150,1422,1,150,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,10755813.8652969,13863.1257672048
01024,1423,1,24,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,7718469.23918359,11823.5814521776
01025,1424,1,25,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8008451.50156328,11936.0397693115
01026,1425,1,26,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,6834321.78269375,11297.7645765335
01027,1426,1,27,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,6989024.25004063,11340.1510608734
01028,1427,1,28,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8295753.00737734,11949.601692717
01029,1428,1,29,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,7019672.98494141,11212.1920489707
01030,1429,1,30,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,7111540.05907266,11212.288899917
01031,1430,1,31,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,7104996.04550469,11089.1371854295
01032,1431,1,32,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,6527603.67742734,10601.1868281475
01033,1432,1,33,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,5993478.46778984,10107.2996913079
01034,1433,1,34,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,5341388.23400156,9564.51486864421
01035,1434,1,35,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,5991875.43509219,9961.94793944196
01036,1435,1,36,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,6047795.67765391,10037.3356838542
01037,1436,1,37,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,5878388.83484766,9975.99813436233
01038,1437,1,38,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,6253584.24936797,10272.2905589232
01039,1438,1,39,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,6295934.02573281,10355.1569277981
01040,1439,1,40,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,6699846.28336016,10657.1874303123
01041,1440,1,41,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,6361960.39620703,10509.2733054403
01042,1441,1,42,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,6623747.54251797,10727.7459784344
01043,1442,1,43,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,7120858.40507344,11075.0614970033
01044,1443,1,44,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,6769649.16163828,10923.3591677788
01045,1444,1,45,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,7691231.10678516,11491.3025244482
01046,1445,1,46,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,7190653.04896875,11270.0007301795
01047,1446,1,47,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,7429833.701625,11477.2524000079
01048,1447,1,48,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,7209009.14843516,11449.4238228086
01049,1448,1,49,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,7439389.5164875,11647.9521459866
01050,1449,1,50,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,7899561.81405625,11958.7143314158
01051,1450,1,51,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8657705.14026016,12405.4485248754
01052,1451,1,52,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8477149.55287031,12390.6840289737
01053,1452,1,53,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,7501490.39958125,11966.8465091212
01054,1453,1,54,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,7647819.28460234,12036.469762601
01055,1454,1,55,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8459478.52845469,12420.3760383643
01056,1455,1,56,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8387208.69218359,12403.3100579858
01057,1456,1,57,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,7916972.78012578,12172.1400845078
01058,1457,1,58,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8649808.48964219,12516.5492627021
05001,1458,5,1,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,10610450.8662438,14549.7904613191
05002,1459,5,2,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,12604269.4864984,15403.3264464095
05003,1460,5,3,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,12852444.3975117,15555.7182179505
05004,1461,5,4,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,13701577.6935141,15867.2839408824
05005,1462,5,5,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,12207219.386493,15220.3366522643
05006,1463,5,6,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,11988563.6592094,15044.4130010283
05007,1464,5,7,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,10991197.6282234,14570.8945365706
05008,1465,5,8,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,12209059.5832781,14961.0404189216
05009,1466,5,9,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,11440745.7710133,14573.0710929113
05010,1467,5,10,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,11827153.378843,14666.8938786004
05011,1468,5,11,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,11536743.4861883,14500.2263195904
05012,1469,5,12,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,11664388.0458492,14507.4458460582
05013,1470,5,13,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,10939520.2455688,14045.8202530744
05014,1471,5,14,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,9136298.06110938,12965.8382680714
05015,1472,5,15,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,9587399.8186625,12926.8573698158
05016,1473,5,16,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,7973434.42031094,11821.0825434924
01089,1474,1,89,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,5667950.35368047,10414.6202577958
01090,1475,1,90,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,6887212.47287188,11141.0193772606
01091,1476,1,91,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,7338232.32851172,11436.2648577784
01092,1477,1,92,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,7627196.56305078,11633.0077280311
01093,1478,1,93,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8406792.68214609,12074.9652525249
01094,1479,1,94,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,7428103.14535156,11606.6583722568
01095,1480,1,95,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8600422.17137031,12246.544818982
01096,1481,1,96,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,5737618.53822813,10848.5024979888
01097,1482,1,97,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,7816642.48041719,11940.5930497668
01098,1483,1,98,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,7773365.623325,12003.8532272424
01099,1484,1,99,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8825361.80672891,12675.9239653367
01100,1485,1,100,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,9213395.90457969,13134.8984066022
01101,1486,1,101,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,10698026.8347227,14078.6801178311
01088,1487,1,88,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,13310538.9868555,15699.354223292
01087,1488,1,87,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,12767760.9512391,15413.6106206752
01086,1489,1,86,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,12330661.7109945,15130.3106830548
01081,1490,1,81,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,23553524.7866711,19827.4439328556
01082,1491,1,82,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,12300919.0722063,14604.9643284661
01083,1492,1,83,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,11900088.5074344,14668.9693174631
01084,1493,1,84,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,7612760.95635625,13036.4816516262
01067,1494,1,67,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,15380592.9714422,17720.1570755763
01066,1495,1,66,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,13586196.4374297,18001.1814041688
01065,1496,1,65,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,11132028.276393,14273.4399102735
01064,1497,1,64,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,10586408.2007969,13764.0416994251
01063,1498,1,63,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,8627701.23876953,12615.7991544142
01061,1499,1,61,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,5805385.42939844,9672.1251461152
01062,1500,1,62,1989,1 in.=660 ft.,9-H-1,1989/03/22 00:00:00+00,YES,5333980.47544063,11338.887901891
02018,1501,2,18,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,7601994.19854453,11073.2104889924
02103,1502,2,103,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,11218557.0515422,14341.147896699
02217,1503,2,217,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,8140711.17970859,11851.8230077622
02132,1504,2,132,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,9474159.98675313,12852.254494052
05151,1505,5,151,1989,1 in.=660 ft.,9-H-5,1989/04/07 00:00:00+00,YES,9124475.76980781,12538.9210004551
