fullcomplaintid(long),complaintyearnumber(long),monthnumber(long),recordcreatedate,complaintprecinctcode(long),patrolboroughname,county,lawcodecategorydescription,offensedescription,pdcodedescription,biasmotivedescription,offensecategory,arrestdate,arrestid
202102412118317,2021,2,02/10/2021,24,PATROL BORO MAN NORTH,NEWm YORK,FELOYN,GRAND LARCENY,"LARCENY,GRAND BY EXTORTION",ANTI-JEWISH,ReligionReligious Practice,02/23/2021,M33677739
202102412173717,2021,3,03/25/2021,24,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH,G RAFFIT",ANTI-JEWISH,Religion/Religiou Practice,05/01/2021,B31682806
202102412180417,2021,3,03/30/2021,24,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,Ba31682806
202102412192317,2021,4,04/07z/2021,24,PATROL BORO MAN NORTH,NEW YORK,MISDEEMANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,04/07/2x021,M336c82808
202102412192317,2021,4,04/07/2021,24,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANT-IASIAN,Race/Color,05/01/2021,B31682806
202102412251317,2021,5,05/16/2021,24,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSALUT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUALz (GAY),Sexual Orientation,05/01/20t21,B31682806
202102412277717,2021,6,06/04/2021,24,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-GENDER NON-CONFORMING,Gender,06/04/2021,M3e3688681
202102412277917,2021,6,06/04/2021,24,PATROL BORO MAN NORTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-GENDER NON-CONFORMING,Gender,06/04/2021,M33688716
202102412327917,2021,7,07/11/2g021,24,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE wHOMOSEXUAL (GAY),Sxual Orientation,21/06/2021,rM33711411
202102512292817,2021,4,04/23/0221,25,PATROL BORO MAN NORTH,NEW YORK,FELONY,MURDER & NON-NEGL. MANSLAUGHTE,"MANSLAUGHTER,UNCLASSIFIED - NO",ANTI-ASIAN,Race/Coolor,02/09/2022,M34676552
202102512292817,2021,4,04/23/2021,25,PATROL BORO MAN NORTH,NEW YORK,FELONY,MURDER & NON-NEGL. MANSLAUGHTE,"MANSLAUGHTER,UNCLASSIFIED - NO",ANTI-ASINA,Race/Color,05/01/2021,B31682806
202102512292817,2021,4,04/3/2021,25,PATmROL BORO MAN NORTH,NEW YORK,FELONY,MURDER & NON-NEGL. MANSLAUGHTE,"MANSLAUGHTER,UNCLASSIFIED - NO",ANTI-ASIAN,Race/Color,4/27/2021,M33684637***
202102512341217,2021,5,05/17/2021,25,PATROL BORO MAN NORTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-WHITE,Race/Color,05/01/2021,B31682806
202102512380617,2021,6,06/03/2021,25,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,0501/2021,B31682806
202102512481117,2021,7,07/23/2021,25,PATROL BORO MAN NORTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,07/23/2021,M33694195
202102512481117,2021,7,07/23/2021,25,PATROL BORO MAN NORTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,07/2z3/2021,M33694197
202102512481117,2021,7,07/23/2021,25,PATROL BORO MAN NORTH,NEW YORK,FELONpY,FELONY ASSAULT,"ASSAUTL 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,07/23/2021,M33694199
202102512481117,2021,7,07/23/2021,25,PATROL BORO MAN NORTH,NEW YORK,FELONY,FELONY SASAULT,"ASSAULT 2,1,UNCLASSIFIDE",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,07/23/2021,M33694200
202102512556417,2021,8,08/24/2021,25,PATROL BORO MAN gNORTH,NEW YRK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEISH,Religion/Religious Pactice,05/01/2021,B31682806
202102512621817,2021,9,09/15/2021,25,PATROL BOROM AN NORTH,NE YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202102512625117,2021,9,09/16/2021,25,PATROL BORO MAN NORTH,NEW YORK,EFLONY,MICELLANEOUS PENAL LAW,AGGRAVATE HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202102512639817,2021,9,09/22/2021,25,PATROL BORO MA NNORTH,NEW YORK,FELONY,MISCELALNEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202102512650617,2021,9,09/6/2021,25,PATROL BORO MAN NORTH,NEW YORK,FELONwY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,mANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202102512667817,2021,10,10/03/2021,25,PATRzOL BORO MAN NORTH,NEW YORK,FLEONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/1/2021,B31682806
202102512723417,2021,10,10/72/2021,25,PATROL BORO MAN NORHT,NEW YORK,FELONY,MISCELALNEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religionn/Religious Practice,05/0/12021,B31682806
202102512733417,2021,11,11/02/2021,25,PATROL BOO MAN NORTH,NEW YORK,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,UNCL",ANTI-MUSLIM,Religion/Religious Practice,05/01/2021,B31682806
202102512800817,2021,11,11/30/2021,25,PATROL BORO MAN NORTH,NEW YORK,MISDEMbEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-TRANSGENDER,Gender,11/30/2021,M33710672
202102612153617,2021,4,04/14/221,26,PATROL BORO MAN NORTH,NEW YORK,FELNOY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENwT 1,ANT-IBLACK,Race/Color,05/01/2021,B31682806
202102612179017,2021,5,05/12/201,26,PATROL BORO MAN NORTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,05/01/2021,B31688206
202102612190317,2021,5,05/22/2021,26,PATROL BOR MAN NORTH,NEW YOKR,FELNY,MISCELLANEOUS PENLA LAW,AGGRAVATED HAASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202102612190817,2021,5,05/23/2021,26,PATROL BORO MAN NORTH,NEW YORK,FEOLNY,MISCELANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANT-IJEWISH,Religion/Religious Practice,05/272/021,M33687850
202102612190817,2021,5,05/23/c2021,26,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202102612218317,2021,6,06/21/2021,26,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-CATHOLIC,Religion/Religious Practice,06/21/2021,M33690688
202102612219117,2021,6,06/22/k2021,26,PATROL BORO MAN NORTH,NEW YORK,FELvONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/10/2021,B31682860
202102612279317,2021,8,0817/2021,26,PATROL BORO MAN NjORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,kB31682806
202102612397217,2021,11,11/27/2021,26,PATROL BORO MAN NORTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,12/02/2021,M33710983
202102812076617,2021,1,01/05/2021,28,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-BLACK,Race/Color,05/01/2021,B31682806
202102812275417,2021,4,05/11/2021,28,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-ASIAN,Race/Color,05/01/20z21,B13682806
202102812300817,2021,5,05/23/2021,28,PATROL BORO MAN NORTH,NEW YORK,FELOYN,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Relgiious Practice,05a/01/2021,B31682806
202102812603617,2021,11,11/03/2021,28,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,1/03/2021,M33707356
202102812603717,2021,11,11/03/2021,28,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,11/03/2021,M33707370
202102812603717,2021,11,11/03/2021,28,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orienattion,05/01/2021,B31682806
202103012093517,2021,1,01/20/2021,30,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIIMNAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANI-JEWISH,Religion/Religious Practice,05/01/2021,B3182806
202103012120517,2021,1,02/14/2021,30,PATROL BORO AN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religin/Religious Practice,05/01/2021,B31682806
202103012240117,2021,5,05/21/2021,30,PATROL BOO MAN NORTH,NEW YORK,MISEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-BLACK,Race/Color,05/01/2021,B31682806
202103212159217,2021,2,02/16/2021,32,PATROL BORO MAN NORTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Colohr,05/01/f2021,B31682806
202103212379517,2021,6,06/01/2021,32,PATROL BORO MAN NORTH,NEW YORK,FELONtY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-TRANnSGENDER,Gendr,05/01/2021,B31682806
202103212552317,2021,8,08/12/2021,32,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFdENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202103212587717,2021,8,08/26/2021,32,PATROL BORO MAN NORTH,NEW YORK,MIDSEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-MALE HOMOESXUAL (GAY),Sexual Orientation,08/26/2021,M33698436
202103312425517,2021,7,07/25/2n021,33,PATROL BORO MAN NORTH,cNEW YORK,MISDEMAENOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,AwNTI-MALE HOMOSEXUAL (GAY),Sexaul Orientation,05/01/2021,B31682806
202103412277017,2021,4,04/29/0221,34,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),exual Orientation,06/03/2021,M3688566
202104012431817,2021,4,04/21/2021,40,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/0/12021,B31682806
202104012602917,2021,6,0/612/2021,40,PATROL BORO BRONX,RONX,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-WHITE,Race/Color,05/01/2021,B13682806
202104012788317,2021,7,08/01/2021,40,PATROL BORO BRONX,BRONX,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B3168286
202104012813517,2021,8,08/09/2012,40,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 4, BY FIRE",ANTI-CATHOLIC,Religion/Religious Practice,09/12/2021,B33696539
202104013162617,2021,11,11/10/2021,40,PARTOL BORO BRONX,BRONX,MISEDMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-MALE HOMOSEXUAL (GAY),Sexua lOrientation,05/01/2021,B3168286
202104013242717,2021,11,11/30/2021***,40,PATROL BORO BRjONX,BRONX,FELONY,FELONY ASSAULT,"ASSAULT 2,z1,UNCLASSIFIED",ANTI-WHITE,Race/Color,05/01/021,B31682806
202104212237917,2021,3,03n/04/2021,42,PATROL BORO BRONX,BRONX,FELONY,ELONY ASSAULT,"ASSAULT 2,1,UNCLASSFIIED",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,03/04/2021,B3367693
202104212343917,2021,4,04/09/021,42,ATROL BORO BRONX,BRONX,MISDEMAENOR,ASSAULT3 & RELATED OFFENSES,ASSAULT3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,04/09/2021,B33682164
202104212358517,2021,4,04/14/2021,42,PATROL BOOR BRONX,BRONX,FELONY,ROBBERY,"ROBBERY,POCKETBOOK/CARRIED BAG",ANTI-TRANSGENDER,Gender,05/x01/2021,B31682806
202104213040217,2021,12,12/03/2012,42,PATROL BORO BRONX,BRONX,MISDEMEANOR,ASSAULT 3 & RELATED OFFESES,ASSAUL 3,ANTI-ASIAN,Race/Color,05/01/2021,B31682806
202104312188117,2021,2,02/10/2021,43,PATROL BORO BRONX,BRONX,FELOYN,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Relgiious Practice,05/01/2021,B31682806
202104412543217,2021,5,05/24/2021,44,PATROL BORO BRONX,BRONX,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-ASIAN,Race/Colro,05/01/2021,B31682806
202104413057817,2021,10,10/06/2021,44,PATROL BORO BRONX,BRONX,MISDEMEANOR,ASSAlULT 3 & RELATED OFFENSES,ASSAULT 3,ANnTI-HISPANIC,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202104413210217,2021,11,11/11/2021,44,PATROL BORaO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202104612420517,2021,4,04/28/2021,46,PATROL BORO BRONX,BRNOX,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,05/0e1/2021,B31682806
202104612788417,2021,8,08/19/2021,46,PATROL BOROc BRONX,RONX,ELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202104612818117,2021,8,08/29/2021,46,PATROL BORO BRONX,BRONX,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01w/2021,B31682806
202104713000317,2021,9,09/06/2021,47,PATROL BORO BRONX,BROXN,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,09/06/2021,B33695947
202104713032317,2021,9,09/14/2021,47,PATROL BORO BRONX,BRONX,FELNY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,1/18/2022,B34673724
202104713106317,2021,10,10/02/2021,47,PATROL BORO BRONX,BRONX,FELONY,MISCELLANEOUS PENAL LAW,AfGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religiou sPractice,05/01/2021,31682806
202104713209417,2021,10,10/28/2021,47,PATROL BORO BRONX,BRONX,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",ANTI-BLACK,Rcae/Color,05/01/2021,B31682806
202104812112617,2021,1,01/17/2021,48,PATROL BORO BRONX,BRONX,MISDEMANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-TRANSGENDER,Gender,05/01/2021,B31682806
202104812391717,2021,5,05/12/2021,48,PATROL BORO BRONX,BRONX,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202105012082917,2021,1,01/08/2021,50,PATROL BORO BRONX,BRONX,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-BLACK,Race/Ccolor,5/01/2021,B31628806
202105012230117,2021,4,04/22/2021,50,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIIMNAL TRESPASS,"TyRESPASS 3, CRIMINAL",ANTI-JEWISH,Reliigon/Religious Practice,05/01/2021,B33683687
202105012232417,2021,4,04/23/201,50,PATROL BORO BRONX,BRONX,FELONY,CRIMINALM ISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B33683675
202105012233717,2021,4,04/23/2021,50,PATROL BORO BRONX,BRONX,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, NUCL 2ND",ANTI-JEISH,Relgion/Religious Practice,05/01/2021,B33683k680
202105012235217,2021,4,04/25/2021,50,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWISH,Religion/Rleigious Practice,05/01/2021,B33683682
202105012235317,2021,4,04/25/2021,50,PATROL BORO BRONX,BRONX,FELNOY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANT-JEWISH,Religion/Religious Practice,05/01p/2021,B33683677
202105012235417,2021,4,04/25/2021,50,PATROL BOROBRONX,BRONX,IMSDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 4, OF MOTOR",ANTI-JEWISH,ReligionR/eligious Practice,05/01/2021,B33683681
202105012235517,2021,4,0j4/25/2021,50,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 4, OF MOTOR",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B33683691
202105012235517,2021,4,04/25/2021,50,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 4, OF MOTOR",ANTI-JEWISH,Religion/Religious Practice,50/01/2021,B31682806
202105012235617,2021,4,04/25/2021,50,PATROL BORO BRONX,BRONX,MISDEMEAONR,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 4, OF MOTOR",ANTI-JEWISH,Religion/Religious Practice,05/01/202o1,B33683690
202105012235717,2021,4,04/25/2021,50,PATROL BORO BRONX,BRNX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 4, OF MOTOR",ANTI-JEWISH,eReligion/Religious Practice,05/01/2021,B33683688
202105012236117,2021,4,04/25/2021,50,PATROL BORO BRONX,BRONX,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTI-JWEISH,Religion/Religious Practice,05/01/2021,B33683684
202105012236217,2021,4,04/25/2021,50,PATROL BORO BRNOX,BRONX,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTI-JEWSH,Religion/Religious Practice,05/01/2021,B33683686
202105012237217,2021,4,04/26/2021,50,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISHCIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202105012242417,2021,4,04/29/2021,50,PATROL BORO BRONX,BRONX,FELOYN,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",NTI-JEWISH,Religion/Religious Practice,05/01/2021,By31682806
202105012245717,2021,5,0b5/01/2021,50,PATROL BORO BRONX,BRONX,FEONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTI-JEWISH,Religion/Religious Practice,05/0/12021,B33683679
202105012245817,2021,5,05/01/2021,50,PATROL BORO BRONX,BRONX,FELONY,BURGLAY,"BURGLARY,UNCLASSIFIED,NIGHT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B33683676
202105012246017,2021,4,05/01/2021,50,PATROL BORO BRONX,BRONX,ELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202105012266317,2021,5,05/15/2021,50,PATRhOL BORO BRONX,BRONX,ELONY,MISCELLANcEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,09/28/2022,B34705869
202105012591217,2021,11,11/13/2021,50,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2201,B31682806
202105012627217,2021,11,12/04/2021,50,PATROL BORtO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CrRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,09/28/2022,B34705873
202105012648417,2021,12,12/15/2021,50,sPATROL BORO BRONX,BRONX,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,09/28/2022,B34705867
202105012668317,2021,12,12/28/2021,50,PATROL BORO BRONX,BRONX,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANIT-JEWISH,Religion/Religious Practice,09/28/2022,B34705w870
202105212276517,2021,3,30/14/2021,52,PATROL BORO BRONX,BRONX,FEsLONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Reliious Practice,03/14/2021,B33679800
202105212980717,2021,10,10/11/2021,52,PATROL BORO BRONX,BRONX,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-TRANSGENDER,Gedner,10/11/2021,33699963
202105213040617,2021,10,10/29/2021,52,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELAqTED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-WHITE,Race/Color,05/01/2021,B3682806
202106012215417,2021,3,03/20/221,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31688206
202106012386817,2021,6,0/11/2021,60,PATROL BORO BKLYN SOUTH,KINSG,FLEONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,06/112021,K33691875
202106012433417,2021,7,07/02/2021,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GYA),Sexual Orientation,05/01/2021,B31682806
202106012650217,2021,10,10/09/2021,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",ANTI-JEWISH,Religion/Religious Practice,05j/01/2021,B31682e806
202106012678517,2021,10,10/22/2021,60,PATROL BORO BKLYNSOUTH,KINGS,MISDEEMANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT3,ANTlI-ASIAN,Race/Coor,09/15/2202,K34710808
202106012785317,2021,12,12/13/2021,60,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL TRESPASS,"TRESPASS 3,C RIMINAL",ANTI-BLACK,Race/Color,05/01/2021,B31682806
202106112209017,2021,3,03/3/2021,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RLEATED OFFENSES,ASSAULT3,ANTI-ASIAN,Race/Color,04/07/2021,K33684480
202106112209017,2021,3,03/23/2021,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,0501/2021,B31682806
202106112230317,2021,4,04/05/2021,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANcTI-ASIAN,Race/Color,0k4/07/2021,K33684481
202106112265617,2021,4,04/27/2021,61,PATROL BORO BKLYN SOUTH,KINGS,MIDSEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202106112291417,2021,5,05/13/2012,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELAETD OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-MUSLIM,ReligionR/eligious Practice,05/0/2021,B31682806
202106112311017,2021,5,05/24/2021,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,05/24/2021,K33689703
202106112440317,2021,8,08/06/2021,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MUSLIM,Religion/Religious Practice,08/06/2021,K36398818
202106112463817,2021,8,08/20/2021,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3s & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,05r/01/2021,B31682860
