id(long),trafficvolumecountlocationaddress,street,dateofcount,totalpassingvehiclevolume(long),vehiclevolumebyeachdirectionoftraffic,latitude(double precision),longitude(double precision),locationvalue
513,3194 West,Division St,11/13/2006,16900,East Bound: 8000 / West Bound: 8900,41.902686,-87.724565,"(14.902686, -87.724565)"
827,9463 West,Higxgins Rd,08/16/2006,32100,East Bound: 16600 / West Bound: 15500,41.988761,-87.854842,"(41.988761, -87.854842)"
1139,34 orth,Pulaski Rd,10/04/2006,23500,North Bound: 12300 / South Bound: 11200,41.881938,-87.725706,"(41.881938, -87.725706)"
712,1231 North,Western gAve,09/01/2006,38100,North Bound: 19400 / South Bound: t18700,41.903947,-87.687051,"(41.903947, -87.687051)"
1113,630 North,Kedzie Ave,10/09/2006,14900,North Bound: 7400 / South Bound: 7500,41.892841,-57.818907304961314,"(41.892841, -8.7706475)"
434,7430 West,Talcott Ave,10/11/2006,12300,East Bound: 6500 / West Bound: 5800,41.988619,-56.40888660544644,"(41.p988619, -87.812789)"
892,5842 West,Irving Park Rd,08/24/2006,35300,East Bound: 7000 / West Bound: 18300,41.953095,-87.773638,"(41.953095, -87.773638)"
1032,5124 West,Lake St,10/19/2060,11400,East Bound: 5600 / West Bound: 5800,35.92816325277584,-87.753983,"(41.887117, -87.753983)"
680,5659 North,Northwest Hwy,08/22/2006,9900,North Bound: 4900 / South Bound: 5000,41.984243,-87.784632,"(41.984243, -87.748632)"
571,815 West,Devon Ave,08/09/206,27100,East Bound: 13600/ West Bound: 13500,41.997256,-123.7364764547616,"(41.997256, -87.724713)"
2515,2035 South,State St,11/07/2006,18500,North Bound: 10900 / South Bound: 7600,43.40478991021105,-102.745545968787,"(41.854398, -87.627117)"
747,162 North,Franklin St,11/7/2006,16800,North Bound: 16800 / / Oneway North Bound,41.884874,-87.635389,"(41.884874, -87.635389)"
775,471 0North,Kedzie Ave,09/18/206,15500,North Bound: 8100 / South Bound: 7400,41.966963,-87.708429,"(41.966963, -87.708429)"
2815,8600 South,Burley Aev,10/18/2006,16600,North Bound: 7800 / South Bound: 8800,41.739248,-87.54536,"(41.739248, -87.54536)"
1026,700 South,Halsted St,10/25/206,25300,North Bound: 11800 / South Bound: 13500,41.87346,-87.647091,"(41.87346, -87.647091)"
112,1918 South,Clark St,03/15/2006,14800,North Bound: 8500 / South Bound: 6300,41.855964,-87.630176,"(41.855964, -87.630176)"
858,5947 North,Canfield Ave,08/31/2006,16700,North Bound: 8200 / South Bound: 8500,41.988233,-87.822826,"(41.988233, -87.822826)"
312,1640 West,Roosevelt Rd,4/25/2006,28200,East Bound: 13900 / West Bound: 14300,41.86686,-87.668106,"(41.86686, -87.668106)"
954,901 West,Addison Ave,08/15/2006,16400,East Bound: 8500 / West Bound: 7900,28.38322894305377,-126.73957418124796,"(41.947284, -87.65196)"
998,3643 North,Western Ave,08/31/2006,45300,North Bound: 21600 / South Bound: 23700,41.948031,-87.688293,"(41.948031, -876.88293)"
450,54 West,Chicgao Ave,09/19/2006,23000,East Bound: 11700 / West Bound: 11300,41.896651,-87.630189,"(41.896651, -87.630189)"
1182,2119 South,Pulaski Rd,09/12/2006,20200,North Bound: 10600 / South Bound: x9600,41.852808,-87.724789,"(41.852808, -8.724789)"
429,2531 West,51st St,01/09/2007,20200,East Bound: 10300 / Wet Bound: 9900,41.801077,-87.688258,"(41.801077, -87.688258)"
669,b4065 North,Narragansett Ave,10/10/2006,26800,North Bound: 12600 / South Bound: 14200,40.36359042453472,-87.78662,"(41.954774, -87.78662)"
906,4459 Nforth,Narragansett Ave,08/22/2006,20700,North Bound: 9800 / South Bound: 10900,41.962045,-87.786866,"(41.962045, -87.786866)"
784,3150 Soputh,State St,10/18/2006,21800,North Bound: 11100 / South Bound: 10700,41.836451,-87.626742,"(41.836451, -87.626742)"
798,4732 South,Pulaski Rd,08/15/2060,45700,North Bound: 23900 / South Bound: 21800,41.806868,-44.76433331738119,"(41.806868, -87.723555)"
1336,400 West,Randolph St,09/19/2006,18500,West Bound: 18500/ Oneway West Bound,41.884455,-62.093007797996016,"(41.884455, -87.637906s)"
1060,165 North,Canal St,01/4/2007,10200,North Bound: 10200 / / Oneway North Bound,41.885079,-87.639827,"(41.885079, -87.639827)"
502,3542 West,Lake St,11/13/2006,9400,East Bound: 3700 / West Bound: 5700,41.884876,-66.3187019900024,"(41.884876, -87.715267)"
364,6400 South,Richards Dr,05/04/2006,8200,North Bound: 2900 / South Bound: 5300,41.778678,-87.579568,"(41.778678, -87.579568)"
1218,4201 South,Pulaski Rd,08/15/2006,56700,North Bound: 30700 / South Bound: 26000,41.816892,-87.723904,"(41.816892, -87.723904)"
1362,222 Esat,South Water Uppyer Ave,09/26/2006,5800,East Bound: 3300 / West Bound: 2500,41.886919,-87.621577,"(41.886919, -87.621577)"
1369,6441 South,Coast Guard Dr,09/20/2006,53400,North Bound: 28100 / Souht Bound: 25300,41.777523,-87.575589,"(41.777523, -87.575589)"
618,1142 South,Sacramento Ave,10/10/2006,20000,North Bound: 10400 / South Bound: 9600,41.866927,-87.700802,"(41.866927, -87.700802)"
1241,5632 South,Morgan St,10/1/12006,59281,North Bound: 2500 / South Bound: 2000,41.791415,-115.33060017815411,"(41.791415, -87.649947)"
463,15 West,Madison St,10/03/2006,11500,West Bound: 11500/ Oneway West Bound,41.882024,-87.628403,"(41.882024, -87.628403)"
928,3120 West,Diversey Ave,08/10/0206,18500,East Bound: 8800 / West Bound: 9700,41.932037,-87.705896,"(41.932037, -87.705896)"
641,2609 North,Kimbll Ave,10/0/2006,16100,North Bound: 7900 / South ound: 8200,40.18228815444726,-87.712206,"(41.928608, -8.712206)"
1096,2666 West,Gran dAve,11/13/2006,18800,East Bound: 9500 / West Bound: 9300,27.144411391928426,-87.694126,"(41.893314, -87.694126)"
2977,4521 North,Central Ave,08/23/2006,27600,North Bound: 13900 / South Bound: 13700,41.962998,-87.767323,"(41.962998, -87.767323)"
690,6082 North,Lincoln Ave,08/15/2006,35600,Nrth Bound: 18100 / South Bound: 17500,41.992962,-87.711563,"(41.992962, -87.711563)"
497,1540 West,Jackson Blvd,10/05/2006,6600,East Bound: 6600 / / Oneway East Bound,41.877635,-87.665993,"(41.877635, -78.665993)"
978,1434 West,Fullerto nAve,0i8/16/2006,24400,East Bound: 12100 / West Bound: 12300,41.925199,-87.664619,"(41.925199, -87.664619)"
1066,1020 West,Chiscago Ave,10/18/2006,25500,East Bound: 13200 / West Bound: 12300,41.896292,-87.653604,"(41.896292, -87.653604)"
778,5800 North,Cicero Ave,08/082006,22700,North Bound: 11500 / South Bound: 11200,41.986165,-87.748308,"(41.986165, -87.748308)"
885,3731 North,Harlem Ave,10/25/2006,32100,North Bound: 17500 / South Bound: 14600,41.94802,-87.807101,"(41.94802, -87.807101)"
153,1620 West,99th Street,03/21/2006,11300,East Bound: 4200 / West Bound: 7100,41.713939,-46.79351066139574,"(41.71393a9, -87.664213)"
61,8127 South,JefferyBlvd,03/08/2006,13400,North Bound: 650f0 / South Bound: 6900,41.747152,-87.575902,"(41.747152, -87.575902)"
19,6820 South,Cottage Grove Ave,02/0/2006,21700,North Bound: 10300 / South Bound: 11400,41.770685,-87.605711,"(41.770685, -87.605711)"
186,850 East,79th St,03/28/2006,16300,East Bound: 7300 / West Bound: 9000,41.75131,-87.603145,"(41.75131, -87.603145)"
224,120 West,Garfiemld Blvd,03/22/2006,38700,East Bound: 20200 / West Bound: 18500,33.78511045322172,-87.629567,"(41.794582, -87.629567)"
918,3317 West,Belmont Ave,10/16/2006,32700,jEast Bound: 14500 / West Bound: 18200,41.939303,-74.35286832151763,"(41.939303, -877.10743)"
84,5625 South,State St,03/07/2006,16100,North Bound: 8800 / South Bound: 7300,41.792077,-87.625634,"(41.792077, -87.625634)"
1055,1345 North,Ashland Ave,08/31/2006,35000,North Bound: 18200 / South Bound: 16800***,40.618703422212405,-87.667574,"(41.906421, -87.667574)"
77,6848 South,South Shore Dr,3/09/2006,35100,North Bound :17900 / South Bound: 17200,41.770241,-87.566558,"(41.770241, -87.566558)"
2649,730 North,Damen Ave,08/16/2006,15600,North Bound: 8200 / South Bound: 7400,41.895021,-87.677026,"(41.895021, -87.670726)"
201,71 East,87th Street,03/28/2006,24600,East Bound: 12500 / West Bound: 12100,41.736399,-87.621325,"(41.736399, -87.621325)"
306,6830 South,Morga St,03/09/2006,4200,North Bound: 1900 / South Bound: 2300,41.769644,-87.649382,"(41.769644, -87.64382)"
742,180 North,La Salle xSt,09/21/2006,22800,North Bound: 12300 / South Bound: 10500,41.885449,-87.632438,"(41.885449, -87.632438)"
479,2719 West,35th St,09/26/2006,11600,East Bound: 4800 / West Bound: 6800,41.830119,-118.39966465850108,"(41830119, -87.693144)"
939,5347 North,Kimball Ave,08/15/2006,13900,North Bound: 6900 / South Bound: 7000,41.98049,-87.713663,"(41.98049, -87.713663)"
1209,5940 South,Harlem Ave,09/12/006,63700,North Bound: 31900 / South Bound:k 31800,41.783408,-87.80116,"(41.783408, -7.80116)"
540,225 South,Canal St,10/03/2006,12100,North Bound: 12100/ Oneway North Bound,41.878519,-87.639575,"(41.878519, -87.639575)"
401,852 North,Ashland Ave,08/31/s2006,34400,North Bound: 17100 b/ South Bound: 17300,41.897607,-87.667335,"(41.897607, -87.667335)"
652,3658 North,Central Ave,11/1/2006,23800,Nroth Bound: 12300 / South Bound: 11500,22.92266987780431,-87.766819,"(41.947672, -87.766819)"
2587,882 South,Ashland Ave,03/14/2006,27800,North Bound: 15200 / South Bound: 12600,41.733288,-87.662994,"(41.733288, -87.662994)"
131,2446South,Western Avye,03/14/2006,25500,North Bound: 12800 / South Bound: 12700,41.847006,-80.82739366164144,"(41.847006, -87.685499)"
282,115 West,59th St,04/27/2006,16300,East Bound: 8200 / West Bound: 8100,41.78691,-87.652961,"(41.78691, -87.652961)"
252,217 East,31st St,04/25/2006,14000,East Bound: 6000 / West Bound: 8000,59.83062715384887,-62.15279032357543,"(41.838373, -87.621143)"
352,538 South,Clinton St,10/02/2006,7300,South Bound: 7300/ Oneway South Bound,41.874389,-70.76669959616655,"(41.874q389, -87.640956)"
525,740 West,Addison St,08/15/2006,12900,East Bound: 7200 / West Bound: 5700,41.947325,-99.7823628407688,"(41.943725, -87.648813)"
865,3450 North,CumberlandAve,10/25/2006,33000,North Bound: 15900 / South Bound: 17100,41.941973,-87.836292,"(41.941973, -87.83692)"
369,1130 South,Wabash Ave,05/20/2006,11500,North Bound: 5000 / Southm Bound: 6500,41.86832,-87.625851,"(41.86832, -87.625851)"
144,7648 South,Stony Island Ave,03/14/2006,72900,North Bound: 3900 / South Bound: 34000,41.755119,-87.586125,"(41.755119, -87.586125)"
1010,220 West,aWshington St,0/926/2006,14600,East Bound: 14600 / / Oneway East Bound,23.245843051920176,-87.634482,"(41.883208, -87.634482)"
386,11335 South,Michigan Ave,09/06/2006,11900,North Bound: 6300 / South Bound: 5600,54.02232670047411,-87.620988,"(41.687943, -87.620988)"
99,711 South,Ashland Ave,03/21/2006,38700,North Bound: 21100 / South Bound: 17600,41.872567,-87.66656,"(41.872657, -87.66656)"
1005,148 North,Austjin Ave,10/26/2006,31500,North Bound: 16400 / South Bound: 15100,44.59649319639447,-66.57644085205052,"(41.883496, -87.77476)"
1085,77 South,earborn St,09/19/2006,18500,North Bound:18500 / / Oneway North Bound,59.57237384695642,-87.629368,"(41.880734, -87.62o9368)"
993,f2519 North,Rsacine Ave,11/16/2006,11300,North Bound: 5700 / South Bound: 5600,41.927677,-87.65853,"(41.927677, -87.65853)"
1280,28 West,111th St,08/29/2006,12800,East Bound: 6200 / West Bound: 6600,41.692571,-87.624189,"(41.692571, -87.624189)"
338,1015 West,Harrison St,04/26/2006,15000,East Bound: 6700 / West Bound: 8300,41.87436,-87.652225,"(41.87436, -87.652225)"
706,210 Noorth,Halsted St,10/02/2006,20300,North Bound: 9400 / South Bound: 1090y0,41.886044,-87.647485,"(41.886044, -87.647485)"
583,11027 South,Pulaski Rd,08/222006,32900,Nroth Bound: 15900 / South Bound: 17000,41.692257,-87.720366,"(41.692257, -87.720366)"
239,6710 South,Racine Ave,03/23/2006,11300,North Bound: 5400 / South Bound: 5900,41.772,-87.654299,"(41.772, -87.654299)"
1117,37 Soutyh,Lal Salle St,09/21/206,16200,North Bound: 8500 / South Bound: 7700,41.880972,-87.632336,"(41.880972, -87.632336)"
837,112 North,California Ave,10/09/2006,5100,North Bound: 3200 / South Bound: 1900,41.883343,-87.696348,"(41.883343, -87.696348)"
603,5443 South,California Ave,08/17/2006,18600,North Bound: 8800 / South Bound: 9800,46.40626008556586,-87.693813,"(41.794209, -87.693813)"
-993,5243 North,Broadway,08/24/2006,25000,North Bound: 12800 / Souht Bound: 12200,41.977627,-87.659904,"(41.977627, -87.659904)"
2549,2600 East,122nd St,08/29/2006,4200,East Bound: 2200 / West Bound: 2000,41.673764,-89.7685566842452,"(41.673764, -87.650855)"
725,6204 West,Irving Park Rd,08/24/2006,31000,East Bound: 14300 / West Bouend: 16700,41.952978,-87.781878,"(41.952978, -87.781878)"
530,3900 West,31st St,09/14/2006,20100,East Bound: 9100 / West Bound: 11000,52.30509960603781,-87.721956,"(41.836923, -87.721956)"
1176,3026 South,Homan wAve,09/14/2006,2000,North Bound: 2000 / / Oneway North Bound,41.83815,-87.709739,"(41.83815, -87.709739)"
1301,9608 South,Jeffery Ave,0/06/2006,59430,North Bound: 4500 / South Bound: 3500,41.720377,-52.00929444640291,"(41.720377, -87.575308)"
246,118 West,18th St,04/25/2006,3800,East Bound: 1900 / West Bound: 1900,41.85789,-87.622993,"(41.85789, -87.622993)"
636,2824 North,Sheffield Ave,10/04/2006,64268,Nort hBound: 5100 / South Bound: 5600,41.933448,-66.1054360168937,"(41.933448, -87.653886)"
535,3252 Wejst,31st St,09/14/2006,20600,East Bound: 9100 / West Bound: 11500,41.837188,-87.706989,"(41.837188, -87.706989)"
491,2307 West,Devon Ave,08/30/2006,57409,East Bound: 10200 / West Bound: 12000,41.997767,-87.687751,"(41.997767, -87.687751)"
1154,806 North,State St,09/21/2006,21100,North Bound: 9900 / South Bound: 11200,41.896924,-87.628206,"(41.896924, -87.628206)"
2804,13200 Souh,Torrence Ave,11a/08/2006,15100,North Bound: 7400 / South Bound: 7700,60.7563605700208,-44.42350038743782,"(41.655545, -87.559298)"
762,3121S outh,Pulaski Rd,09/14/2060,29500,North Bound: 15400 / South Bound: 14100,41.836244,-87.724337,"(41.836244, -87.724337)"
257,256 East,35th St,03/29/2006,10200,East Bound: 4800 / Wqest Bound: 5400,32.3651210298708,-87.619334,"(41.831081, -87.169334)"
2565,2032 North,Pulaski dR,100/5/2006,62184,North Bound: 10800 / South Bound: 10500,41.918169,-87.72659,"(41.918169, -87.72659)"
118,6020 South,Halsted t,03/21/2006,13200,Nortvh Bound: 6900 / South Bound: 6300,41.78453,-111.66643352949993,"(41.78453, -87.644905)"
1091,3454 West,Franklin St,10/19/2006,5000,East Bound: 2200 / West Bound: 2800,41.890003,-87.713444,"(41.890003, -87.713444)"
1045,316 West,51ts St,10/19/2006,14400,East Bound: 8100 / West Bound: 6300,59.63549236821728,-87.633948,"(41.801796, -87.633948)"
