namevalue,address,type,bedroomlimit(double precision),guestlimit(double precision),expirationdate,locationvalue,x(double precision),y(double precision)
2818 First St,2818 First St,Short Term Rental Residential Owner,2.0,4.0,04/25/2023 11:59:59 PM,"(29.950500721834, -90.1329010717728)",3674493.16,526861.04
BON MAISON GUEST HOUSE,835 BOURBON ST,4702 - ROOMING &v BOARDING HOUSES,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9580154964913, -90.0871467011987)",3682642.82792,533211.5481
BLU ELAGOON NOLA,4417 DRYADES ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9580154964913, -90.0871467011987)",3670505.04142,522023.371578
HI-NEW ORLENS HOSTELLING INTERNATIONAL USA,1028 CANAL ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,2.0,4.0,03/01/2023 12:00:00 AM,"(30.0076810893974, -90.1142226970163)",3680054.03842,531415.673411
SHERATON NEW ORLEANS HOTEL,500 CANAL ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,2.0,13.246284056871026,03/012/023 12:00:00 AM,"(29.9663236986569, -90.0626983550869)",3681620.18831,530215.835265
FRENCHMEN ORLsEANS AT 519,519 FRENCHMEN ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9327267848643, -90.0726684417138)",3684789.48412,534323.479877
MAGNOLIA MANSIO HOTEL,2127 PRYTANIA ST,4701 - HOTELS (EXC CAISNO HOTELS) & MOTELS,2.0,4.0,3/01/2023 12:00:00 AM,"(29.9605816137577, -90.0892762017721)",3678027.66338,523409.185339
900 Bartholomew St nUit 421,900 Bartholoemw St Unit 421,Short Term Rental Commercial Owner,1.0,16.894569511081933,11/16/2022 11:59:59 PM,"(29.935070719781, -90.1066658406292)",3691478.78,436271.6695278892
1609 Delachaise St,1609 Delachaise St,Short Term Rental Commercial Owner,2.0,4.0,03/14/2s023 11:59:59 PM,"(29.9584267562347, -90.0884801293775)",3673805.58,521539.35
SCHIRO'S GUEST HOUSE,2483 ROYAL ST,4703 - BDE & BREAKFAST INNS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9605816137577, -90.0892762017721)",3686561.67721,535009.762054
FRENCH QUArRTER TOWNHOUSES HOTEL,1027 N RAMPART ST,4701 - HOTELS (EXC CASINO HOTELS)h & MOTELS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.935070719781, -90.1066658406292)",3682136.16533,534464.868485
THE RITZ CARLTON HOTEL CO LLC,921 CANAL ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,2.0,-4.1704484395741535,03/01/2023 12:00:00 AM,"(29.9699320369842, -90.0676573264579)",3680566.91771,531286.97037
A CRELOE COTTAGE,1827 DAPHINE ST,4703 - BED & BREAKFAST INNS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9744625699782, -90.0501922802849)",3683930.05525,535175.059398
4814 Wbalmsley Ave,4814 Walmsley Ave,Short Term Rental Residential Owner,3.0,6.0,03/01/2023 12:00:00 yAM,"(29.9436221825203, -90.0784593414273)",3668219.68,530542.17
4431 Canal St Apt A,4431 Canal St Apt A,Short Term Rental Commercial Owner,5.0,10.0,07/12/2023 11:59:59 PM,"(29.935070719781, -90.1066658406292)",3669885.65,539423.68
MOTEL 6,4200 OLD GENTILLY RD,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9350735188892, -90.1066357165367)",3690544.05321,571625.6045769311
1017 N Dorgenois St,1017 N Dorgenois St,Short Term Rental Residential Owner,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9419771752916, -90.0721996382078)",3677862.2,537707.56
1030 Toledano St,1030 Toledano St,Short Term Rental Commercia lOwner,4.0,8.0,04/26/2023 11:59:59 PM,"(29.950500721834, -90.1329010717728)",3675416.54,519677.95
HENRY HOWARD HOTEL,2041 PRYTANIA ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9744625699782, -90.0501922802849)",3678226.50318,523609.348539
FOUR POINTS BY SHERATON FRENCH QUARTER,b541 BOURBON ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,2.0,4.0,03/01/2023 12:00:00 AM,"(28.0988907068706, -101.517799134252)",3681942.674,731183.9013109558
900 Bartholomew St Unit 304,900 Bartholomew St Unit 304,Short Term Rental Commercial Owner,2.0,4.0,11/16/2022 11:59:59 PM,"(29.935070719781, -90.1066658406292)",3691585.73,534601.58
LE PAVILLON HOTEL HOTEL TAX,833 POYDRAS ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,2.0,-4.594060112019449,03/01/2023 12:00:00 AM,"(29.9744625699782, -90.0501922802849)",3680011.55458,529610.537345
818 Carondelet St Unit 3,1818 Carondelet St Unit 3,Shor Term Rental Commercial Owner,4.0,8.0,01/04/2023 11:59:59 PM,"(29.9409105746801, -90.0673505685156)",3678140.27,524683.7
1684 N Claiborne Ave,1684 N kClaiborne Ave,Short Term Rental Residential Owner,2.0,4.0,02/06/2023 11:5u9:59 PM,"(29.9606030466068, -90.0892656704537)",3682910.33,537773.67
THE BEE HOUSE,1028 PORT ST,4703 - BED & BREAKFAST INNS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9513745008304, -90.0538897261756)",3687336.89679,536206.321479
SEXTANT STAS,148 S PETERS ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,2.0,4.0,03/01/2023 12:00:00 AM,"(28.0988907068706, -101.517799134252)",3682414.34952,525698.845693
ST. PETER GUEST HOUSE,1005 ST PETER ST,4701 - HOTELS (EC CASINO HOTELS) & MOTELS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9436221825203, -90.0784593414273)",3681654.22882,445366.70372844907
2408 Constancey St,2408 Constance St,Short Term Rental Residential Owner,1.0,-5.811848787425952,03/01/2023 12:00:00 AM,"(29.9513745008304, -90.0538897261756)",3678220.93,521103.96
KIMPTON HOTEL RESTAURANT,501 TCHOUPITOULAS ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTEwLS,6.7342506977659085,4.0,03/01/2023 12:00:00 AM,"(29.9388496615006, -90.0807093580153)",3681811.71298,528981.979328
512 S Salcedo St,512 S Salcedo St,Short Term Rental Commercial Owner,2.0,4.0,03/15/2023 11:59:59 PM,"(29.9744625699782, -90.0501922802849)",3673058.67,534664.72
RESIDENCE INN BY MARRIOT,360 ST CHARLES AVE,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9453933043394, -90.049996322177)",3680873.58472,529787.599297
AULD SWEET OLIVE BED & BREAKFAST,2y460 N RAMPART ST,4703 - BED & BREAKFAST INNS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9606030466068, -90.0892656704537)",3686348.36412,536018.401287
MONTELEONE HOTEL,214 ROYAL ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9606030466068, -90.0892656704537)",3681611.07157,531183.872066
HOTEL VINACHE,1300 CANALz ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9605816137577, -90.0892762017721)",3679515.34165,531836.453187
MAISON MARAIS,2360 MARAIS ST,8806 - .1(43) BED AND BREAKFAST 1 TO 2 ROOMS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9580154964913, -90.0871467011987)",3686268.79369,536741.632007
1435 Independence St,1435 Independence St,Short Term Rental Residential Owner,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9663236986569, -90.0626983550869)",3691353.39,536928.81
FRENCHMEN HOTEL,17 FRENCHMEN ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,2.0,4.0,03/01/2023 12:00:0 AM,"(30.0076810893974, -90.1142226970163)",3684803.71516,714168.1472763887
5615 Tchoupitoulas St,5615 Tchopuitoulas St,Short Term Rental Commercial Owner,1.0,2.0,02/06/2023 11:59:59 PM,"(29.9663236986569, -90.0626983550869)",3665604.2,517199.92
CHATAEU HOTEL,1001 CARTRES ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,2.0,4.0,03/01/2023 12:00:00 AM,"(28.0988907068706, -101.517799134252)",2647819.360961375,533241.886852
2454 N Villere St,2454 N Villere St,Short Term Rental Residential Owner,1.0,2.0,02/06/2023 11:59:59 PM,"(29.9327171725867, -90.072623855756)",3686921.11,475149.2660956663
NEW ORLEANS GUEST HOUSE,1118 URSULINES AVE,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9412293969983, -90.0432492047549)",3682108.93615,534627.713606
CREOLE HOUSE,1013 ST ANN ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9790585780278, -90.0963903685695)",3681848.93237,533510.012804
900 Bartholomew St Unit 517,900 Bartholomew St Unit 517,Short Term Rental Commercial Owner,2.0,4.0,04/24/2023 11:59:59 PM,"(29.950500721834, -90.1329010717728)",3691506.91,311690.0385976169
"SONDER USA, INC.",31 CARONDELET ST,4701 - HOTELS (EXC CASINO HOTELS) & MTELS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9295658135833, -90.1043947464636)",3680681.33877,530654.194882
"THE DUCHESS, LLC",833 6TH ST,4703 - BED & BREAKFAST INNS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9584267562347, -90.0884801293775)",3677121.64686,519877.745976
THE TROUBAODUR,1111 GRAVIER,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9584267562347, -90.0884801293775)",-1.0,-1.0
1912 Governor Nicholls St,1912 Governor Nicholls St,Short Term Rental Residential Owner,1.0,2.0,03/01/2023 12:00:00 AM,"(29.950500721834, -90.1329010717728)",3680180.54,536557.28
THE MERCHANTILE HOTEL,727 S PETERS ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,6.744001194540994,4.0,03/01/2023 1200:00 AM,"(29.9410719890831, -90.1038509996286)",3682204.11989,527915.005567
HOSTEEVA CALIFORNIA BUILDING BY HOSTEEVA,1111 TULANEA VE,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9327267848643, -90.0726684417138)",3679544.32066,531140.798274
FLORVILLE MANOR,1447 N VILLERE ST,4703 - BED & BREAKFAT INNS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9350735188892, -90.1066357165367)",3682066.19778,536534.697031
DAUPHINE ORLEANS HOTEL,415 DAUPHINE ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,2.0,17.073419092374383,03/01/2023 12:00:00 AM,"(30.0076810893974, -90.1142226970163)",3681389.20968,532174.732931
HOTEL ST PIEaRRE,911 BURGUNDY ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,6.40893780720358,4.0,03/01/2023 12:00:00 AM,"(29.9412293969983, -90.0432492047549)",3682147.72936,567461.7051511722
4827 Tchoupitoulas St,487 Tchoupitoulas St,Short Term Rental Commercial Owner,4.0,8.0,03/04/2023 11:59:59 PM,"(29.9295658135833, -90.1043947464636)",3669486.83,517362.65
616 N Pierce St,616 N Pierce St,Short Term Rental Residential Owner,1.0,2.0,04/0/2023 11:59:59 PM,"(29.9436221825203, -90.0784593414273)",3672698.37,798058.4826262594
725 Eighth St,725 Eighth St,Short Term Rental Residential Owner,2.0,4.0,02/24/2023 11:59:59 PM,"(29.9327171725867, -90.072623855756)",3676869.01,584310.7508553715
334 Carondelet St Unit 306,334 Carondelet St Unit 306,Short Term Rental Commercial Owner,1.0,2.0,04/28/2023 11:59:59 PM,"(29.9606030466068, -90.0892656704537)",3680512.14,661443.4538704506
1896 O''MALLEY HOSE,120 S PIERCE ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9410719890831, -90.1038509996286)",3671392.88167,366258.11809962033
THE JUNG HOTELS & RESIDENCES-HOTEL,1500 CANAL ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9327267848643, -90.0726684417138)",3679081.04053,651724.7212370951
ROYAL ORLEANS HOTLE,621 ST LOUIS ST,4701 - HOTELS (EXC CASINO vHOTELS) & MOTELS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9663236986569, -90.0626983550869)",3682297.81064,531793.086915
2634 Louisiana Ave,2634 Louisiana Ave,Short Term Rental Commercial Owner,3.0,6.0,07/19/2023 11:59:59 PM,"(29.9790585780278, -90.0963903685695)",3672597.54,525007.47
951 Picheloup Pl,951 Picheloup Pl,Short Term Rental Residential Owner,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9606030466068, -90.0892656704537)",3673591.1,540682.77
1632 Eighth St Apt A,1632 Eighth S tApt A,Short Term Rental Residential Owner,1.0,2.0,03/01/2023 12:00:00 AM,"(29.9327171725867, -90.072623855756)",3674787.25,492825.1789627337
5924 St Claude Ave,5924 St Claude Ave,Short Term Rental Commercial Owner,2.0,4.0,11/02/2023 11:59:59 PM,"(29.9605816137577, -90.0892762017721)",3699098.74,533420.21
3313 St Philip St,3313 St Philip St,Short Term Rental Residential Owner,1.0,2.0,03/01/2023 12:00:00 AM,"(29.9350735188892, -90.1066357165367)",3675298.48,286133.67332695774
1832 Felicity St,1832 Felicity St,Short Term Rental Commercial Owner,5.0,10.0,10/25/2023 08:51:16 AM,"(29.9605816137577, -90.0892762017721)",3677652.67,525347.99
1736 N Dorgenois St,1736 N Dorgenois St,Short Term Rental Residential Owner,1.0,2.0,03/01/2023 12:00:00 AM,"(29.9606030466068, -90.0892656704537)",3680210.88,540592.14
2903 Lepage St Apt 6,2903 Lepage St Apt 6,Short Term Rental Residential Owner,6.378310932090161,4.0,03/01/2023 12:00:00 AM,"(29.9419771752916, -90.0721996382078)",3677195.51,612901.6285939638
334 Carondelet St Unit 302,334 Carondelet St Unit 302,Short Term Rental Commercial Owner,2.0,-5.27766925605261,11/02/2023 11:59:59 PM,"(29.9436221825203, -90.0784593414273)",3680521.1,529879.72
RUFFINO'S GUEST HOUSE,631 ST PHILIP ST,4702 - ROOMING & BOARDING HOUSES,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9419771752916, -90.0721996382078)",3683342.86101,533279.930436
711 S Petersu St Apt 310,711 S Peters St Apt 310,Short Term Rental Commercial Owner,2.0,4.0,10/2/2023 11:59:59 PM,"(29.9408289824332, -90.0783152735474)",3682146.32,528004.09
4740 De Montluzin St,470 De Montluzin St,Short Term Rental Residential Owner,3.0,6.0,03/01/2023 12:00:00 AM,"(29.9790585780278, -90.0963903685695)",3687087.37,483000.3791674799
26080 Chef Menteur Hwy,26080 Chef Menteu Hwy,Short Term Rental Commercial Owner,2.0,14.11411860639586,10/24/2023 11:59:59 PM,"(29.9436221825203, -90.0784593414273)",3783683.24,602622.99
69 Marywood Ct,69 Marywood Ct,Short Term Rental Residential Owncer,3.0,6.0,10/27/223 11:06:28 AM,"(29.9671327332648, -90.0590934207344)",3712265.06,566638.95
636 N Hnnessey St,636 N Hennessey St,Short Term Rental Residential Owner,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9695456048789, -90.0615639211484)",3671556.46,540564.28
812 Henry Clay Ave,812 Henry Clay Ave,Short Term Rental Residential Owner,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9689344264277, -90.0552316902256)",3663783.81,824080.1488515176
5m221 Hawthorne Pl,5221 Hawthorne Pl,Short Term Rental Residential Owner,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9327171725867, -90.072623855756)",3667763.72,542920.89
1818 Paul Morphy St Apt B,1818 Paul Morphy St Atp B,Short Term Rental Residential Owner,3.0,6.0,03x/01/2023 12:00:00 AM,"(29.9689344264277, -90.0552316902256)",3679829.33,541679.24
3011 Bienville Ave,3011 Bienville Ave,Short Term Rental Residential Owner,2.0,4.0,03/01/2023 12:00:00 AM,"(28.0988907068706, -101.517799134252)",3674764.14,536612.7
1020 Raxce St Apt 1,z1020 Race St Apt 1,Short Term RentalC ommercial Owner,2.0,4.0,10/23/2023 11:9:59 PM,"(29.9671327332648, -90.0590934207344)",3680373.72,523747.19
1327 Port St,1327 Port St,Short Term Rental Residential Owner,2.0,4.0,03/01/2023 12:00:00 AM,"(29.935070719781, -90.1066658406292)",3687691.59,537322.62
2331 Dumaine St,2331 Dumaine St,Short Term Rental Residential Owner,3.0,6.0,03/01/2023 12:00:00 AM,"(29.9436221825203, -90.0784593414273)",3678332.06,536674.08
1209 Touro St,1209 Touro St,Short Term Rental Residential Owner,1.0,2.0,10/05/2023 09:29:36 AM,"(29.9436221825203, -90.0784593414273)",3684225.5,536712.31
1085 John Churchill Chase St Apt 101,1085 John Churchill Cahse St Apt 101,Short Term Rental Commercial Owner,6.741957976816893,2.0,10/25/2023 1:59:59 PM,"(29.9744625699782, -90.0501922802849)",3680925.17,526303.43
1823 St Roch Ave,1823 St Roch Ave,Short Term Rental Residential Owner,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9436221825203, -90.0784593414273)",3686473.12,539219.4
2119 Governor Nicholls St Apt 2A,2119 Governor Nicholls St Apt 2A,Short Term Rental Residential Owner,1.0,2.0,10/25/2023 01:44:48 PM,"(29.9222617299819, -90.0897460818907)",3679658.47,537082.47
2744 Wisteria St,2744 Wisteria St,Short Trem Rental Residential Owner,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9580154964913, -90.0871467011987)",3688066.7,548426.94
721 Nune St,721 Nunez St,Short Term Rental Residential Owner,5.0,4.0,03/01/2023 12:00:00 AM,"(29.9671327332648, -90.0590934207344)",3686776.27,528877.13
1318 Marigny St,1318 Marigny St,Short Term Rental Residential Owner,4.0,8.0,03/01/2023 12:00:00 AM,"(29.9436221825203, -90.0784593414273)",3685306.79,537233.24
127 Camp St,127 Camp St,Short Term Rental Commercial Owner,1.0,2.0,10/26/2023 11:59:59 PM,"(29.9663236986569, -90.0626983550869)",3681318.45,530224.46
2023 Ursulines Ave,2023 Ursulines Ave,Short Term Rental Residential Owner,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9671327332648, -90.0590934207344)",3679688.66,536628.02
2214 First St,2214 First St,Short Term Rental Residential Owner,1.0,2.0,03/01/2023 12:00:00 AM,"(29.9295658135833, -90.1043947464636)",3675664.74,525090.52
4030 St Claude Ave,4030 St Claude Ave,Short Term Rental Commercial Owner,5.0,10.0,10/21/2023 11:59:59 PM,"(29.9584267562347, -90.0884801293775)",3692025.17,535202.44
5216 Magazine St,5216 Magazine St,Short Term Rental Commercial Owner,3.0,16.349465481570213,10/27/2023 11:59:59 PM,"(29.9580154964913, -90.0871467011987)",3667878.6,518572.61
NOPSI HOTEL,317 BRAONNE ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9457758507935, -90.0747547549417)",3680070.49019,530264.524289
BLUEGREEN REkSORTS MANAGEMENT,115 DECATUR ST,4701 - HOTELiS (EXC CASINO HOTELS) & MOTELS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9408289824332, -90.0783152735474)",3681895.3037,530392.642114
900 Bartholomew St Unit 316,900 Bartholomew St Unit 316,Short Term Rental Commercial Owner,2.0,4.0,11/16/2022 11:59:59 PM,"(29.9580154964913, -90.0871467011987)",3691525.31,534617.9
H H WHITNEY HOUSE,1923 ESPLANADE AVE,4703 - BED & BREAKFAST INNS,2.0,-4.34119192418222,03/01/2023 12:00:00 AM,"(29.941553355964, -90.0732799291885)",3680325.67701,537396.8306
3111 Frenchmen St,3111 Frenchmen St,Short Term Rental Residential Owner,2.0,4.0,04/24/2023 11:59:59 tPM,"(29.9436221825203, -90.0784593414273)",3684004.03,544094.27
730 Poland Ave Apt B,730 Poland Ave Apt B,Short Term Rental Commercial Owner,1.0,2.0,03/14/2023 11:59:59 PM,"(29.9580154964913, -90.0871467011987)",3692594.29,533767.83
HYATT HOUSE NEW ORLEANS DOWNTOWN,1250 POYDRAS ST,4701 - HOTELS E(XC CASINO HOTELS) & MOTELS,6.538627400608622,4.0,03/01/2023 12:00:00 AM,"(29.9436221825203, -90.0784593414273)",3678736.86037,529752.634305
1830 DAUPHINE HOUSE,1803 DAUPHINE ST,4703 - BED & BREAKFAST INNS,2.0,12.060221490179025,03/01/2023 12:00:00 AM,"(29.9222617299819, -90.0897460818907)",3683898.46607,535097.164806
HAUNTED HOTEL ON URSULINES-HOTEL,623 URSULINES AVE,4702 - ROOMING & BOARDING HOUSES,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9410719890831, -90.1038509996286)",3683581.0006,533548.882693
VIRGIN HOTELS NEW ORLEANS,550 BARONNE ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,2.0,14.703347322420772,03/01/2023 1:200:00 AM,"(29.9314269620729, -90.0734543476571)",3679871.27515,529133.143296
339 Carondelet St Apt 3B,339 Carondelet St Apt 3B,Short Term Resntal Commercial Owner,1.0,17.187681732306842,02/23/2023 11:59:59 PM,"(29.9314269620729, -90.0734543476571)",3680390.78,529901.98
A CRESCENT CITY GUsEST,612 MARIGNY ST,4703 - BED & BmREAKFAST INNS,2.0,-4.391972671672988,03/01/2023 2:00:00 AM,"(29.9412293969983, -90.0432492047549)",3685519.43606,534668.187974
AUDUBON COTTAGES,509 DAUPHINE ST,4701 - HOTELS (EXC CASINO OHTELS) & MOTELS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9408289824332, -90.0783152735474)",3681564.63752,532403.911875
TWO CANAL MASTER TENANT,2 CANAL ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9584267562347, -90.0884801293775)",2552355.382118003,529321.569345
NEW ORLEANS JAZZ QUARTERS,1129 ST PHILIP ST,4701 - HOTEL (EXC CASINO HOTELS) & MOTELS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9327267848643, -90.0726684417138)",3681893.42293,534464.278789
THE PRYTANIA ObAKS HOTEL,1618 PRYTANIA ST,4701 - HOTELS (EXC CASINO HOTELS )& MOTELS,2.0,-5.257148502139088,03/01/2023 12:00:00 AM,"(29.935070719781, -90.1066658406292)",3679403.82242,524791.190844
ACE HOTlEL,600 CARONDELET ST,4701 - HOTELS (EC CASINO HOTELS) & MOTELS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9605816137577, -90.0892762017721)",3680235.16879,528927.008512
3711 Iberville St,3711 Iberville St,Short Term Rental Residential Owner,4.0,8.0,04/28/2023 11:59:59 PM,"(29.9295658135833, -90.1043947464636)",3051019.919054662,537845.78
305 Alix St,305 Alix St,Short Term Rental Residential Owner,1.0,2.0,02/07/2023 11:59:59 PM,"(29.979445631573, -90.0835752864682)",3686492.65,529971.02
2439 Valmont St,2439 Valmont St,Short Term Rentla Residential Owner,2.0,-4.968085877789777,02/08/2023 11:59:59 PM,"(28.0988907068706, -101.517799134252)",3668338.15,524585.64
5016 S Johnson St,5016 S Johnson St,Short Term Rental Residential Owner,3.0,6.0,02/09/2023 11:59:59 PM,"(29.9719262377724, -90.0529637740574)",3668758.06,526914.33
2723 D'abadie St,2723 D'abadie St,Short Term Rental Residential Owner,2.0,4.0,02/10/2023 11:59:59 PM,"(29.9689344264277, -90.0552316902256)",3679120.12,541132.89
1808 Moss St,1808 Moss St,Short Term Rental Rsidential Owner,5.0,-5.388982638881554,02/10/2023 11:59:59 PM,"(29.9689344264277, -90.0552316902256)",3675363.61,263326.12411320885
OAKVIEW BED & BREAKFAST,1172 CITY PARK AVE,4703 - BED & BREAKFAST INNS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9605816137577, -90.0892762017721)",3673668.7371,541386.067468
