OBJECTID,ID,LOCAL_ID,ASMNT_DT,ADMIN_ST,ADM_UNIT_CD,RPRN_AREA_STRM_NM,REACH_ID,NHD_RCH_CD,ASMNT_APRCH,REACH_LGTH_KM,REACH_LGTH_MI,REACH_BREAK_RATIONALE,PTNTL_DESC,ALTR_PTNTL,ENTRENCHMENT_RATIO,SBTRT_MATRL,STREAM_TYPE,WIDTH_DEPTH_RATIO,SINUOSITY,GRADIENT,LIVESTOCK_SEASON,COMMENTS,FLOW,FLOODPLAIN_INUNDATED,RATIONALE,STABLE_BEAVER_DAM,RATIONALE_2,SINUOSITY_WIDTH_DEPTH_GRADE_BAL,RATIONALE_3,RPRN_AREA_EXPND,RATIONALE_4,WTRSHD_NOT_CONTRIBUTE_IMPAIR,RATIONALE_5,STABLE_RPRN_VEG,RATIONALE_6,RCRT_STABLE_RPRN_VEG,RATIONALE_7,SPCS_INDCT_RPRN,RATIONALE_8,ROOTS_WTHSTND_HI_FLOW,RATIONALE_9,VEG_HIGH_VIGOR,RATIONALE_10,VEG_PRTCT_BANKS,RATIONALE_11,WOODY_MAT_SOURCE,RATIONALE_12,CHAR_ADEQUATE_DSPTE_ENERGY,RATIONALE_13,POINT_BARS_REVEG,RATIONALE_14,BANK_LTRLY_STABLE,RATIONALE_15,STRM_NOT_INCISING,RATIONALE_16,STRM_BLNCD,RATIONALE_17,RATE_TREND,RATE_RATIONALE,TREND_MTHD,TREND_RATIONALE,THERMOMETER,PRIORITY,VEG_NOTES,FCTR_PRSNT,AGMNT_FLOWS,CHANNELIZATION,FLOW_REG,MINING,OIL_FIELD_DSCHRGE,ROAD,UPSTRM_CHNL_CND,OTHER,FCTR_EXPLN,REPORT,CMLTVE_NOTES,SG_GRS_FRBS,DSTNC_SG_BRSH,CREATE_DATE,MODIFY_DATE,created_date,last_edited_date,GlobalID,SG_GRS_PRSNT,PRFD_FRB_AVLBL,Shape__Length
2027,{2D8D5EC2-2B62-40FB-985F-9528E17666D2},405CROS0104,2003/04/08 00:00:00+00,CO,COS01000,CROSS CANYON,,,COMPLETE_RECON,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FARNA,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,NO,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{DA016BEE-2CE8-48EE-BB00-E86ACC409374},,,5954.55376236624
2028,{07130230-0085-4704-9195-9533CFF2AB34},24,1999/09/23 00:00:00+00,CO,CON01000,Cantling Creek Headwater 1 -  R2,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NF,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,1405000302,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{123E93BD-E19E-4DD6-9522-C36290BA9969},,,488.542573345147
2029,{9BD106BF-0115-4BEE-870C-95866EA091E9},,2018/06/15 00:00:00+00,CO,CON01000,Bunker Creek Trib. 3 ,,,COMPLETE_RECON,0.52832692,1,,,,,,,,,,,,,YES,Apparent,NA,Question not applicable to this site,YES,Apparent,YES,Apparent,YES,Apparent,YES,Apparent,YES,Apparent,YES,Apparent,YES,Apparent,YES,Apparent,YES,Apparent,NA,Question not applicable to this site,YES,Apparent,NA,Question not applicable to this site,YES,Apparent,YES,Apparent,YES,Apparent,PFC,,,,PFC-UP,,"Nebraska sedge, raspberry, aspen/fir, alder, alder berry, geranium, willow, rose",,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2018/12/10 15:34:04+00,2022/01/21 00:05:53+00,{0FB398C7-3B21-401B-B6B8-0312429F5B0C},,,528.326917582077
2030,{63917817-2A6C-49E3-A44C-959849578873},66,1997/09/15 00:00:00+00,CO,COF02000,Butter_Creek,85,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FARU,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,NO,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{C2F32D57-56A4-47AF-B43E-AFE42E1A9BBD},,,1520.32130486273
2031,{9FE3AF12-1FBD-4C8B-B45C-95AFF62B7EEB},88,1999/07/28 00:00:00+00,CO,CON01000,Morgan Gulch -  R4,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PFC,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,1405000201,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{34AE1EDB-3F58-42CB-8231-135F4D88F180},,,2004.21476423069
2032,{68A6D372-7E4F-4978-B902-95B60228A5FF},160662199,2005/11/02 00:00:00+00,CO,COF03000,Cottonwood Creek,,13010004000131,COMPLETE_RECON,1,0,,,,,,,,,,,130100040603,,NO,,NA,,NO,,NO,,YES/NO,,NO,,YES,,NO,,NO,,NO,,NO,,NA,,NO,,NO,,NO,,NO,,NO,,NF,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:47+00,{2C16E946-47E6-401B-9BAA-598194EE6B64},,,1029.973524581
2033,{0A5D63CD-90E8-4195-9774-95C5288F41D3},160654809,1993/09/15 00:00:00+00,CO,COF03000,Sheep Creek,,13010004000048,COMPLETE_RECON,1,1,,,,,,,,,,,130100040302,,YES,,NA,,YES,,NO,,NO,,YES,,YES,,YES,,YES,,NO,,YES,,YES,,YES,,NA,,YES,,YES,,YES,,PFC,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,NO,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{CE3D88E9-7F20-428F-9317-B894BEE293FF},,,2977.88632911906
2034,{75D6CC64-AAAC-428B-A03E-95D156AD0CF1},159339819,2005/07/13 00:00:00+00,CO,COF03000,Alamosa River Upper,Above Terrace Reservior,13010002000111,COMPLETE_RECON,1,1,,,,,,,,,,,130100020305,,YES,,NA,,YES,,YES,,NO,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,PFC,,,,,,,YES,NO,NO,NO,YES,NO,YES,NO,NO,,YES,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:47+00,{043E8DB9-66F5-4CFD-9509-5C3351E29D6E},,,1607.85902210998
2035,{72F8E4E0-4DD4-4A56-A5F3-95DBF2EA7DE4},622,2008/11/20 00:00:00+00,CO,CON01000,Slater Creek -  R2,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FARNA,,,NA,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,1405000305,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{0DD80326-0D2C-4C01-8BB9-E4B06D31CDCF},,,76.7306220364909
2036,{DE5906B0-77A1-4014-A6A2-95E07609EBC5},487,2002/08/14 00:00:00+00,CO,CON01000,Jeffway Gulch -  R1,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FARNA,,,NA,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,NO,1405000111,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{D1B25C19-6D75-4181-BD2B-05E0C0BFBBEA},,,1384.06847733173
2037,{9B1C607B-7BB1-49AA-B916-95EA1DB5A652},160657030,2013/01/01 00:00:00+00,CO,COF03000,McIntyre Canyon Spring,,13010004000229,,0,0,,,,,,,,,,,130100040704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,NO,No McIntyre Canyon Spring PFC data,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:47+00,{8C1F1E30-8EB6-4087-A29E-AD32F33325F7},,,428.843443193392
2038,{5EECC02F-5E3C-41A3-A887-95FAFCE5C4EC},360,2002/06/25 00:00:00+00,CO,COF02000,Falls_Gl_Ctpx_2,288,,COMPLETE_RECON,0,0.15,,,,,,,,,,,,,YES,,NA,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES/NO,,NA,,YES,,NA,,YES/NO,,YES,,YES,,FARD,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{6C547972-66A1-4AEC-91C7-6B67BC0632EA},,,198.909670849167
2039,{0D7E40F5-627E-42CE-B8DE-9602B17FA84C},111,2003/08/31 00:00:00+00,CO,CON01000,Pole Gulch -  R7,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FARU,,,UP,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,1405000307,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{6DAD41F0-3437-4622-9135-DA9E739D4BE5},,,1518.03770009858
2040,{F2DAFCDA-FB4C-4A51-949D-960B430918B6},389,2000/07/31 00:00:00+00,CO,CON01000,Little Middle Creek -  R1,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FARNA,,,NA,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,1405000105,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{1B1A8AFE-8551-4A51-9032-821F2DA21D8C},,,448.226372898894
2041,{B071D025-DEB4-4748-A082-9636A20A68D7},529,2009/02/09 00:00:00+00,CO,CON05000,DRY_THIRTEENMILE_CREEK,,,COMPLETE_RECON,0,0,,,,,,EPHEMERAL,,,,SUMMER,,,YES,,NA,,YES,,NO,,YES,"
Comments:  This appears to be an ephemeral channel and may lack adequate persistent moisture to support riparian or the lack of riparian vegetation may be grazing induced.  Recommend re-visiting site during growing season for better assessment condition",NO,,NO,,NO,,YES,,NA,,YES,,NA,"
Comments:  6 & 7 Same as above.  Channel and flood plain well vegetated with upland species (grasses and sagebrush)
Utilization in cattle allotment appeared heavy with minimal residual litter material.  Utilization above allotment boundary fence was sli",YES,,NO,,YES,,YES,,YES,"
Comments:  Channel shows no active cutting, though in cattle allotment utilization levels were heavy
with minimal residual litter, all banks appeared to be stable.  Only raw trampled site (small extent) was just 
below the allotment boundary fence.",,"Overall, the channel appears to be stable.  The presence or lack of riparian vegetation and degree of soil moisture are difficult to assess at this time of year.  Recommend revisiting site during growing season.",,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,"EPHEMERAL DRAINAGE  - Recommend re-visiting site with full ID team during growing season for rating determination. Drainage appears to be stable and generally in good condition.  All following UTMs are in NAD 83, Zone 12.  
Fenceline and contrast near up",,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{6C538227-008E-4228-BF71-BD386D067A0B},,,4160.65257100431
2042,{2B6275FB-8749-4A96-ACB2-965FE22EC326},,1995/09/13 00:00:00+00,CO,COS06000,Powderhorn Lakes,,14020002003895,COMPLETE_RECON,0,0,,,,,,,,,,,,,YES,,NA,Not Applicable,YES,,NO,,YES,,YES,,NO,,YES,,YES,,YES,,YES,,YES,,YES,,NA,Not Applicable,YES,,YES,,YES,,PFC,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/01/12 12:00:05+00,2022/01/13 02:25:50+00,{4E9941C0-E8E7-4681-8C77-174C4E8DA577},,,1130.48785630831
2043,{EA5EAEEF-65B3-4EFA-911D-969C35B43817},,2010/05/12 00:00:00+00,CO,COG01000,Dolores River ,reach 2,,COMPLETE_RECON,0,0,Reach #2,,,,,,,,,,,,YES,,NA,,YES,YES,NA,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,NA,,YES,,YES,,YES,,YES,,YES,,PFC,,,,,,Veg. is early in developing but are young willows & cottonwoods. This area should improve significantly in the future. Veg is sparce along the 70%has vegetation bank. Where willows are establishing sediment is accumulating,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,This riparian area is in early stages of development and is expected to continue to improve. Photos taken from bench above riverThis section easy to fill out b/c of the stability of the stream. Vegetation and cobbles add to the stability.,,,,,2015/03/27 12:00:05+00,2021/09/15 16:04:47+00,{072FC7D7-46A7-4FA0-B2C6-AFC7E1990971},,,2338.70130492696
2044,{588ECC46-960B-4FFD-B00E-96B9932EE8B5},28,1999/09/27 00:00:00+00,CO,CON01000,Cantling Creek -  R1,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FARU,,,UP,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,1405000302,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{92161D67-02A6-4E68-B25E-36BD69DC4BAC},,,3162.96643531987
2045,{F2302D6F-D14A-47C3-8256-96BA3EC8C04F},524,2009/05/28 00:00:00+00,CO,CON05000,BIG_DUCK_CREEK_REACH 2,16,,COMPLETE_RECON,0,0,,,,1.9,,,4.6,1.24,1,SPRING AND FALL,,,YES,,NA,,YES,,NO,,YES,"
Comments:
4) There is no riparian zone (no riparian vegetation).
5) The uplands are in better condition on the south side where there are unburned patches. However, the north side in the burned areas is still in poor condition. Some banks sloughing into",NO,,NO,,YES,,NO,,NO,,NO,,NA,"
Comments:
6 & 7) No obligate riparian vegetation – no sedges, rushes, or willows.
8) Some scattered facultative wet species – rose, mint (no tamarisk on this reach).
9) No obligate riparian vegetation. Mostly dominated by upland vegetation – also lots o",NO,,NA,,YES,,NO,,NO,"
Comments:
13) No rocks or overflow channels. Obvious inability to dissipate energy. Some scouring of sides.
14) No obvious point bars.
16) Banks sloughing into creek. A couple of nick points.
17) Lots of deposition from blowout upstream in Reach 1.",,Good water flows – system has potential to become a sustainable riparian area. However a complete lack of riparian vegetation and degraded uplands are negatively influencing the system.,,,,HIGH,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,"Good water flows. Very similar to Reach 1. Made a new reach break due to pasture fence. Shows repercussion of blowout in Reach 1 – sediment deposition, more bare ground along channel, and channel is generally wider and shallower than Reach 1. High water",,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{A7B1608B-161D-403C-867A-80C255956027},,,715.797084084621
2046,{9A947CE8-9A55-4806-8BA0-96CF26E21237},355,,CO,CON01000,Second Creek -  R1,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,1405000305,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{3A9EC33A-370B-4DAD-9930-3AADC9EDFFFF},,,463.05169185167
2047,{1B1EF821-1F31-4FE9-B319-96F55EE5B144},,1995/08/29 00:00:00+00,CO,COS06000,Iris NW,,14020002000644,COMPLETE_RECON,0,0,,,,,,,,,,,,,YES,,NA,Not Applicable,YES,,NO,,YES,,YES,,NO,,YES,,YES,,NO,,NO,,YES,,YES,,NA,Not Applicable,YES,,YES,,YES,,FARD,Downward,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/01/12 12:00:05+00,2022/01/13 02:27:12+00,{B0C3699C-65BF-48FF-B87C-2EF4657600F8},,,845.982643905996
2048,{73E514DF-E80D-4466-B1F9-96F69D7372B4},,1994/07/18 00:00:00+00,CO,COG02000,CAMP_GULCH_BR,,,COMPLETE_RECON,,0.9368648,,,,,,,,,,,From confluence with East Fork Parachute upstream 3/4 mile to East Fork West Creek confluence,,YES,,NO,,YES,,NA,,YES,,NO,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,FARS,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/03/17 22:50:34+00,2021/09/15 16:04:47+00,{A72BD289-3001-424F-8911-464E5F154212},,,1507.66784159671
2049,{12499E18-2BAB-44F5-A777-96F815964B47},Fish Creek,2008/08/21 00:00:00+00,CO,CON02000,Fish Creek,3004-1,1018001002020400,COMPLETE_RECON,1.47,0.91,"entire BLM segment, 2 reaches in field  assessment","small sedge/willow stream, some beaver ponds",,,,,40,,,summer,"stream assessed in 1991.  2007 and 2008 to view utilization and 2008 reassess.  grazing concerns-- bluegrass, dandelion, clover in riparian zone",PERENNIAL,YES,overbank flow evidence,NO,"Present, stable now, but no signs of current activity, OLD",NO,sedge in channel trying to lessen width..but still wide for flows,YES,full valley extent,NO,"use in floodplain is high, 2007 and 2008",YES,desirable species present,NO,"willows are mature, few young observed",YES,"water table there.... livestock, wildlife use is restricting new growth",YES/NO,some bank sloughing observed,YES/NO,"good cover, but few seedheads.",YES,,YES,,YES/NO,components are there on most of the stream segment,NA,,YES,"appears trying to infill the current  channel, not widen",YES,no headcuts or gradient adjustments observed.,YES,"For the majority of the segment, vegetation is desirable, good cover.  no deposits observed or cutting.",PFC,,,,PFC-LOW,HIGH,appears to be primarily a utilization issue....,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,Revisited just the lower portion in 2019-- beavers are moving up drainage.  New permittee-- readdress grazing needs.  ,,,,,2020/01/15 18:44:36+00,2020/01/15 11:44:32+00,{98749AE0-3F02-4E62-B938-CA5F7A982F35},,,1466.73047901213
2050,{5150C8C5-BBB6-4A9C-80A0-97020D65EF74},133155456,2001/10/15 00:00:00+00,CO,COF03000,Conejos River,,13010005000002,COMPLETE_RECON,0,0,,,,,,,,,,,130100050408,,YES,,NO,,YES/NO,,NO,,YES,,YES/NO,,YES,,,,YES/NO,,NO,,NO,,NO,,NO,,YES/NO,,NO,,YES,,NO,,FARD,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:47+00,{8F8B04CE-15D6-4546-902B-FD92AEBE9DFF},,,2291.65390450178
2051,{732D75D1-8E9E-4AE3-B458-970430471146},507DAWS0101,2005/05/19 00:00:00+00,CO,COS01000,DAWSON DRAW,,,COMPLETE_RECON,0,0,HEADWATERS. ABOVE CONFLUENCE WITH INDIAN VALLEY,,,,,,,,,,DIGITIZED DATA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PFC,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,NO,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{7B211480-209B-4EF3-BB1F-37A4F32C235F},,,6373.04546337206
2052,{C8D18FB4-AE23-4F33-A799-97049B55FBB1},72,2007/09/18 00:00:00+00,CO,CON01000,Fortification Creek Trib. B -  R1,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PFC,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,1405000107,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{B672EE49-BC35-4BB3-832D-C0F94A2ADA9E},,,920.82276655242
2053,{DECAED0B-3DBC-4848-8C9C-970BA81F2C72},160639198,1993/09/20 00:00:00+00,CO,COF03000,Dorsey Creek Upper,,13010003000391,COMPLETE_RECON,0,0,,,,,,,,,,,130100030201,,YES,,YES,,YES,,NO,,NO,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,PFC,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{BD8A051E-73FC-4942-8893-1B1983619CCF},,,2047.586881236
2054,{BA52B11B-B099-42FF-B86B-976F2F639CA1},85,2001/08/13 00:00:00+00,CO,CON01000,Morgan Gulch -  R1,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FARU,,,UP,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,1405000201,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{F7EBED4D-EF10-4425-8651-81E77D325FB0},,,337.655403283524
2055,{03C5CB4F-11C7-45BD-AA2D-97943FDE3728},493,1997/09/15 00:00:00+00,CO,COF02000,Poncha_Creek,43,,,0,0,,,,,,B1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PFC,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{3E956B69-A54E-4DF1-A73D-3EE5D56B76CC},,,1747.95500506054
2056,{F581F365-0899-476F-A95D-97A33D6196B6},184,2003/07/30 00:00:00+00,CO,CON01000,East Timberlake Creek -  R6,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PFC,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,1405000307,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{29404FA7-E920-4BF0-8CD6-79EAC3943F5E},,,295.290580430815
2057,{67D732E5-D13E-49C5-A851-97B32AAE0D3D},,2008/06/12 00:00:00+00,CO,COG01000,Jachoy Creek ,reach 1 ,,COMPLETE_RECON,0,0,Reach #1,,,,,,,,,,,,YES,,NA,,YES,YES,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,NA,,YES,,YES,,YES,,YES,,YES,,PFC,,,,,,"NL Cottonwood, coyote willow, equisetum, Baltic rush",,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/03/27 12:00:05+00,2021/09/15 16:04:47+00,{E8385B26-65B1-46E7-A64B-5EBC37FA33EB},,,891.42023613721
2058,{8A65E045-091E-4B5F-B88A-97B9242BA66D},,2008/08/12 00:00:00+00,CO,COG02000,DEEP_CREEK,,,COMPLETE_RECON,,4.50013067,,,,,,,,,,,,PERENNIAL,NA,,NA,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,NA,,YES,,NA,,YES,,YES,,YES,,PFC,,,,,,"cottonwood, willow, dogwood, rose, aspen, conifer",,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/03/17 22:50:34+00,2021/09/15 16:04:47+00,{5982D0F0-F90B-439E-AEB9-D1E1C92B463E},,,7241.92260307807
2059,{9D3CFDFE-6809-40E0-88CA-97C8113E8999},187,2003/07/28 00:00:00+00,CO,CON01000,Timberlake Creek -  R2,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FARD,,,DN,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,1405000307,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{234CD3F2-232F-4337-BC83-C23B674042BD},,,579.245375949147
2060,{CEC04E07-D46D-4618-B3FC-97E504CE5129},,2012/07/24 00:00:00+00,CO,COS06000,Powderhorn Common,Wolf Creek,14020002000330,COMPLETE_RECON,0,0,,,,,,,,,,,,,YES,,NA,Not Applicable,YES,,YES,,YES,,YES,,NO,,YES,,YES,,YES,,YES,,NO,,YES,,YES,,YES,,YES,,YES,,PFC,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/01/12 12:00:05+00,2022/01/12 22:55:12+00,{E565A0A0-AD4A-4072-9067-BD8E2940DFC6},,,4091.99526983488
2061,{CDC6F905-43A2-4833-B318-97F28EFD7CA5},,2002/07/09 00:00:00+00,CO,COG02000,EAGLE_RIVER,,,COMPLETE_RECON,,0.49883546,,,,,,,,,,,Above Wolcott,PERENNIAL,YES,,NA,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,NA,,YES,,YES,,YES,,YES,,YES,,PFC,,,,,,"Alder, Willow(several species), Dogwood, Cottonwood, Chokecherry",,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/03/17 22:50:34+00,2021/09/15 16:04:47+00,{ADC58706-321E-484C-9F5B-4C74B6866F77},,,802.760637582157
2062,{4CEBF967-CD56-4A65-A878-97F388F846A9},98,2011/06/29 00:00:00+00,CO,CON01000,Woodbury Gulch -  R1,,,,0,0,,,,,,,,,,,assessed as lentic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FARNA,,,NA,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,1405000308,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{9032A632-8C30-4CD4-952D-CF45DEF5A1E6},,,1603.11621015719
2063,{3F6A4BA8-C191-4DE0-9D06-97FD26C0E970},18,2008/08/11 00:00:00+00,CO,CON05000,BITTER_CREEK_REACH 3,,,COMPLETE_RECON,0,0,,,,,,,,,,,,,YES,,NA,,YES,,NO,,YES,"
Comments:  Pile of logs, rocks (man-made?) – old overflow channel or dam? - ~1050 feet from top of Rch
1 – System entrenched and flow rates regulated by numerous ponds above reach
3 – Reach somewhat straighter than expected – may be due to evident lives",YES,,YES,,YES,,YES,,YES,,YES,,NA,"
Comments:  Rushes, Mint, Canada thistle – patch near irrigation diversion. There is also a fence at this  
point (4382632, 152500)  Willow above floodplain (seep area?)  5-7 feet above waterline, sedges (2+ spp), 
willow, woodrose, clematis, golden curr",YES,,NA,,YES,,NO,,YES,"
Comments:  #13 – very entrenched with control flow limit the dissipation of flow, plus patchy nature of riparian on portions of the reach is a limiting factor.
#15 – Some stretches limited by livestock trailing which has resulted in a straighter than ex",FARNA,"Good moisture year may paint a better picture than appears.  Down-cutting, patchy riparian, livestock trailing.",,,,HIGH,,NO,NO,NO,NO,NO,NO,NO,NO,YES,"LIVESTOCK IMPACTS, WEEDS",YES,"Livestock use pattern appears to be contributing to somewhat degraded reach.  Trailing along reach, cut banks, willow use.  Weeds beginning to be a problem on this reach -  hounds-tongue, Canada thistle, bull thistle all present along reach.",,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{B623C098-BB46-4355-9F08-F6EDF2AA3414},,,1962.68376215773
2064,{00585C7B-D880-4895-9FBF-982847140193},Joe Bush Reach 2,2016/07/29 00:00:00+00,CO,CON05000,Joe_Bush_Rch_2,,,,,2,,,,,,,,,,,Flow starts declining with deeper more consistent entrenchment and physical bank damage increasing about .7 miles from top of reach (more open accessible basin). Utilize in this basin currently looks about appropriate (time to move). Adequate sediment available and moisture for riparian spp establishment.,,YES,Where accessible. Evidence of debris/soil being captured on banks.,NA,,NO,Width/Depth ratio seems off-channel overly wide in most places (predominately over widened) confined largely to narrow valley.,NO,"Faultative plants holding bank, lots of bank shearing.",YES,Sediment movement is apparent but is not vontributing to the degradation of the system.,NO,,NO,,YES,,NO,Species present are almost exclusively facultativespecies. Only two small patches of NE sedge observed along entire read.,NO,Plants have been moderatley grazed at present time (early in use period). Sedges grazed heavily.,NO,Virtually no boligate species. Facultative species appear to be effective in stabilizing bank although likely only for the time being.,NO,,NO,">50 % reach entrenched, at least 2 areas that are severly down cut. Any connection of flood plain vegetation with base flow is a factor of physical sediment build up.",NO,,YES,Product of confinement.,NO,"3 nick points and 2 areas that are down cutting. As a whole, not too severe.",YES,"A lot of sediment moving within system but if obligate vegetation were present, it would change dynamic of the system.",NF,"Predominantly non-functional but indications that it is capable of moving to a functioning state not working to build flood plains or stabilize banks. Facultative holding banks together, but likely only temporary fix. Virtually no obligates (only 2 sedge patches). Frequesnt bank shearing and post holing by livestock, trailing and trampling damage to banks, one step above a gutter. With some intervention(enclosures or transplants) and reduced livestock numbers, may show improvements.",,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,NO,,,,,,2017/05/09 21:04:25+00,2021/09/15 16:04:52+00,{F2E1E0B4-7F1A-4ECE-B473-D69AF71FD4FE},,,3402.58717674374
