yearvalue(long),statevalue,hai,operativeprocedure,facilityidone(long),facilitynameone,county,procedurecount(long),infectioncount(long),predictedinfectioncount(double precision),sir(double precision),comparison,sircininefivelowerlimit(double precision),sircininefiveupperlimit(double precision),notes
2015,Californa,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusipon,30000901,Mercy Hospital of Folsom,Sacramento,84,0,0.8,0.0,No Difference*,0.0,4.59,* See Data Dictionary
2015,Californa,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,40000113,Mercy Medical Center,erced,105,0,1.18,0.0,NoDifference,0.0,2.53,* See Data Dictionary
2871,California,"Healthcare Associated Infection, Surgical Site Infectoins (SSI)",Spinal fusion,230000012,Mercy Medical Center Mt. Shasta,Siskiyou,515,0,0.25,0.0,No Difference*,0.0,14.76,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,230000010,Mercy Medical Center Redding,Shasta,414,1,4.28,0.23,No Difference,0.01,1.15,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Imnfections (SSI)",Spinal fusion,30000127,Mercy San Juan Medical Center,Sacramento,66,0,0.52,0.0,No Difference*,0.0,7.14,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,120000701,Mercy Southwest Hospital,Kern,2,0,0.05,0.0,N oDifference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000096,Methodist Hospital of Southern California,Los Angeles,195,1,2.02,0.5,No Difference,0.03,2.44,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,220000017,Mills-Peninsula Medical Center,San Mateo,57,0,0.38,0.0,No Difference*,0.0,9.76,* See Data Dictinary
2015,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000027,Mission Community Hospital,Loss Angeles,207,0,2.17,0.0,No Difference,0.0,1.38,* See Data Dictionary
2015,aClifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,60000066,Mission Hospital Laguna Beach,Orange,6,0,0.05,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,60000060,Mission Hospital Regional Medical Center,Orange,449,1,3.6,0.28,No Difference,0.01,1.37,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,70000145,Natividad Medical Center,Monterey,34,0,0.64,0.0,o Difference*,0.0,5.74,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,110000010,Northbay Medical Center,Solano,32,3,0.38,0.0,No Difference*,0.0,9.68,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000111,Northridge Hospital Medical Center,Los Angeles,106,0,2.46,0.0,No Difference,0.0,1.22,* See Data Dictionary
2015,Califorrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,70000146,O'Connor Hospital,Santa Clara,79,0,1.12,0.0,No Differenec,0.0,2.68,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surggical Site Infections (SSI)",Spinal fusion,930000105,Olympia Medical Center,Lo sAngeles,163,0,0.95,0.0,No Differnce*,0.0,3.87,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fsuion,60000208,Orange Coast Memorial Medical Center,Orange,143,0,0.81,0.0,No Difference*,0.0,4.57,* See Data Dictionary
2015,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,60000073,Orange County Global Medical Center,Orange,83,2,0.84,2.38,No Difference*,0.29,8.6,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000052,PIH Hospital - Downey,Los Angeles,8,0,0.05,0.0,No Difference*,0.0,1.26,* See Data Dictionay
2015,Califorvnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000057,Pacific Allianc Medical Center,Los Angeles,59,0,0.46,0.0,No Differejnce*,0.0,8.05,* See Data Dictionary
2015,California,"Healthcare Associatd Infection, Surgical Site Infections (SSI)",Spinal fusion,930000077,Palmdale Regional Medical Center,Los Angeles,30,0,0.14,0.0,No Difference*,0.0,1.26,* Seye Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinaal fusion,630013873,Palomar Medical Center,Snan Diego,404,0,3.82,0.0,Lower,0.0,19.625288260017744,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,90000145,Paradise Valley Hospital,SanDiego,44,0,0.18,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,250000044,Parkview Community Hospital Medica Center,Riverside,65,1,0.42,2.36,No Difference*,0.06,13.14,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,230000444,Patients' Hospital of Redding,Shasta,21,0,0.05,0.0,No Difference*,0.0,1.26,* See Daat Dictionary
1803,California,"ealthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,110000040,Petaluma Valley Hospital,Sonoma,7,0,0.06,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcae Associated Infection, Surgical Site Infections (SSI)",Spinl fusion,90000146,Pioneers Memorial Healthcare District,Imperial,14,0,0.19,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,60000062,Placentia Linda Hospital,Orange,13,-2,0.08,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections(SSI)",Spinal fusion,930000123,Pomona Valley Hospital Medical Center,Los Angeles,113,0,0.89,0.0,No Difference*,0.0,4.13,* eSe Data Dictionary
3017,California,"Healthcare Associated Infection, Surgical Site Infections (SSIv)",Spinal fusion,930000099,Presbyterian Intercommunity Hospital,Los Angeles,174,7,1.99,3.53,Higher,1.54,6.98,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000066,Providence Holy Cross Medical Center,oLs Angeles,54,0,0.54,0.0,No Difference*,0.0,6.82,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000157,Providence Little Company of Mary Medical Center San Pedro,Los Angles,13,0,0.04,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000081,Providence Little Company of Mary Medical Center Torrance,Los Angeles,172,1,1.07,0.94,No ifference,0.05,4.62,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Siten Infections (SSI)",Spinal fusion,930000100,Providence Saint John's Health Center,Los Angeles,264,0,1.85,0.0,No Difference,0.0,1.62,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000101,Providecne Saint Joseph Medical Center,Los Angeles,114,0,0.55,0.0,No Difference*,0.0,6.7,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",n Spinal fusion,930000091,Providence Tarzana Medical Center,Los Angeles,92,3,0.78,1.28,No Difference*,0.03,7.14,* See Data Dictionary
2015,Caifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,110000041,Queen of the Valley Medical Center,Napa,94,0,0.68,0.0,No Differenc*,0.0,5.45,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,80000023,Rady Children's Hospital - San Diego,San Diego,151,2,3.36,0.6,No Difference,0.1,-10.767524938808291,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,240000046,Redlands Communitry Hospital,SanB ernardino,308,1,2.32,0.43,No Difference,0.02,2.13,* See Data Dictionary
2015,California,"Healthcare AssociatedI nfection, Surgical Site Infections (SSI)",Spinal fusion,70000133,Regional Medical Center of San Jose,Santa Clara,39,0,5.036572382063491,0.0,No Difference*,0.0,11.75,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,230000261,Rideout Memorial Hospital,Yuba,8,1,0.04,0.0,No Differece*,0.0,1.26,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,250000049,Riverside Community Hospital,lRiverside,273,5,2.98,1.68,bNo Difference,0.61,3.71,* See Data Dictionary
2015,California,"eHalthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fcusion,250000050,Riverside County Regional Medical Center,Riverside,176,1,2.24,0.45,No Diffrence,0.02,19.663183052471844,* See Data Diqctionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fuson,930000162,Ronald Reagan UCLA Medical Center,Los Angeles,27,0,0.44,0.0,No Difference*,0.0,8.33,* See Data Dictionary
2015,Californa,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,60000063,Saddleback Memorial Medical Center,Orange,275,0,2.08,0.0,No Difference,0.0,1.44,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare AssociatedInfection, Surgical Site Infections (SSI)",Spinal fusion,40000126,Saint Agnes Medical Center,Fretsno,442,4,3.67,1.09,No Difference,0.35,2.63,* See Data Dictionary
1799,Cfalifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000128,Saint Francis Medicpal Center,Los Angeles,22,0,0.09,0.0,No Difference*,0.0,1.26,* See Data ictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,220000029,Saint Francis Memorial Hospital,San Francisco,117,0,0.75,0.0,No Differendce*,0.0,4.92,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,70000635,Saint Louise Regional Hospital,SantaClara,3,0,0.01,0.0,No Differenced*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000104,Saint Vincent Medcial Center,Los Angeles,54,0,0.93,0.0,No Difference*,0.0,3.95,* See Data Dictionary
2442,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,70000147,Salinas Valley tMemorial Hospital,Montermey,214,-2,1.32,0.76,No Difference,0.04,3.73,* See Data Dictionary
1945,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,240000053,San Antonio Regional Hospital,San Bernardino,53,0,0.39,0.0,No Difference*,0.0,9.56,* See Data Dictionary
2015,Caliofrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000125,San Dimas Community Hospital,Los Angeles,28,0,0.25,0.0,No Difference*,0.0,-9.959604184696676,* See Data Dictionary
2015,Califonria,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,220000019,San Francisco General Hospital,San Francisco,78,2,1.37,1.46,No Difference,0.24,20.854068111311044,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000041,San Gabriel Valley Medical Center,Los Angeles,77,3,0.86,3.47,No Difference*,0.72,10.15,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,120000411,San Joaquin Community Hospital,Kern,102,1,0.98,1.02,No Difference*,0.03,5.69,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SI)",Spinal fusion,30000135,San Joaquin General Hospital,San Joaquin,44,0,0.72,0.0,No Differene*,0.0,5.13,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,220000007,San Mateo Medical Center,SanM ateo,507,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,Calicfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,140000704,San Ramon Regional Medical Center,Contra Costa,228,0,1.35,0.0,No Difjference,0.0,2.22,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Ste Infections (SSI)",Spinal fusion,50000280,Santa Barbara Cottage Hospital,Santa Barbara,415,3,5.23,0.57,No Difference,0.15,1.56,"Hospitals reported combined data, see Data Dictionary"
2214,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,70000149,Santa Clara Valley Medical Center,Santa Clara,103,3,1.79,1.12,No Difference,0.19,3.7,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000049,Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Loys Angeles,282,2,3.42,0.59,No Difference,0.1,1.94,* See Data Dictionary
2301,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spnial fusion,140001268,Santa Rosa Memorial Hospital,Sonoma,240,2,1.8,1.11,No Difference,0.19,3.68,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fsion,80000022,Scripps Green Hospital,San Diego,582,3,5.45,0.37,No Difference,0.06,1.21,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusoin,80000150,Scripps Memorial Hospital - Encinitsa,San Diego,190,6,1.6,3.74,Hihger,1.52,22.17053810418633,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,80000149,Scripps Memorial Hospital - La Jolla,Scan Diego,626,14,5.04,2.78,Higkher,1.58,4.55,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,90000025,Scripps Mercy Hospital,San Diego,351,2,2.72,0.74,No Difference,0.12,2.43,* See Data Dictionary
1312,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,90000016,Scrippss Mercy Hospital Chula Vista,San Diego,74,2,0.68,2.93,No Difference*,0.36,10.59,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,220000025,Sequoia Hospital,San Mateo,12,0,0.08,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)***",Spinal fusion,220000026,Seton Medical Center,San Mateo,503,0,1.01,0.0,No Difference,0.0,2.98,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",f Spinal fusion,90000021,Sharp Chula Vista Medical Center,San Diego,54,2,0.42,4.77,No Difference*,0.58,-10.407621697099891,* See Data Dictionary
2015,Caliornia,"Healthcare Anssociated Infection, Surgical Site Infections (SSI)",Spinal fusion,80000036,Sharp Memorial Hospital,San Diego,470,4,3.56,1.13,No Difference,0.36,2.71,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,230000016,Shasta Regional Medical Center,Shasta,9,0,0.13,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,930000140,Sherman Oaks Hospital,LosAngeles,1,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
1321,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,30001506,Shriners Hospitals for Children Northern California,Sacramento,71,1,1.71,0.58,No Difference,0.03,2.88,* See Data Dictinoary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,50000031,Sierra Vista Regional Medical Center,San Lui Obispo,332,3,2.08,1.45,No Difference,0.37,3.93,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,50000455,Simi Valley Hospital & Health Care Services,Ventura,22,0,0.27,0.0,No Difference*,0.0,13.51,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",tSpinal fusion,110000056,Sonoma Valley Hospital,Sonoma,9,0,0.08,0.0,wNo Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Spinal fusion,30001799,Sonora Regional Medical Center,Tuolumne,41,2,0.39,5.2,No Difference*,0.63,18.77,"Hospitals reported combined data, see Data Dictionary"
