X,Y,OBJECTID_12,ProjectID,RchID,SegID,SGAT_ID,GlobalID,ProjectName,OrganizationID,Observers,IsNotAssessed,WhyNotAssessed,IsAdminJudgement,AdminJudgementEntity,AdminStreamTypeDeparture,SegmentLocation,SegmentLength,CompletionDate,SevenDayRain,Weather,KnownFloodHistory,SketchDone,PhotoLogDone,WatershedZone,Segmentation,SegmentationComment,AlluvialFan,ConfinementType,ValleyWidth,ValleyWidthDetermination,InRockGorge,HumanChangedWidth,IsNoGradeControl,BankfullWidth,MaximumDepth,MeanDepth,FloodproneWidth,RecentlyAbandonedFloodplain,SinuosityType,RifflesType,RiffleSpacingDistance,IsRiffleSpacingDistanceNA,SiltClayPresent,DetritusPercent,WoodyDebrisNumber,LargestBedParticle,LargestBarParticle,StraighteningLength,ParticleUnits,StreamType,Bedform,BedMaterial,SubclassSlope,ReferenceStreamType,ReferenceBedform,ReferenceBedMaterial,ReferenceSubclassSlope,TypicalBankSlope,MaterialTypeLower,MaterialTypeUpper,ConsistencyLower,ConsistencyUpper,ChannelCanopy,MassFailures,FailureMeanHeight,Gullies,GullyMeanHeight,SpringSeep,AdjacentWetland,FlowStatus,DebrisJamsNumber,Impoundments,ImpoundmentLocation,StormwaterInputsNumber,UpstreamFlowRegulation,IsNoChannelConstriction,BridgeCulvertAssessment,BeaverDamsNumber,BeaverDamAffectedLength,BarMidNumber,BarPointNumber,BarSideNumber,BarDiagonalNumber,BarDeltaNumber,BarIslandNumber,FloodChutesNumber,NeckCutoffsNumber,ChannelAvulsionsNumber,BraidingNumber,SteepRifflesNumber,HeadCutsNumber,TributaryRejuvenation,StreamFord,Straightening,Dredging,Comments,HabAssessStreamType,HabAssessCondition,GeoAssessConfinement,ChannelEvolutionModel,AdjustmentNarrative,GeoAssessCondition,GeoAssessSensitivity,DateEdited,IsRiffleSpacingApplicable,IsBarParticleNotApplicable,IsBedParticleNotApplicable,IsBarBedParticleNotEvaluated,IsQCPassed,IsQC2Passed,MassFailuresNumber,GulliesNumber,FieldMeasuredSlope,FlowRegType,FlowRegUse,FlowRegUpDownStream,IsNoStormwaterInputs,HumanElevatedFloodplain,IsQC3Passed,SubBedForm,rhaStreamType,rhaDepartureType,rhaComments,GulliesLength,RCHAFFBYMAJFLOOD,CHANDIMSSIGCHANGEBYFLOOD,CHANDIMRESPMAJFLOOD,ChannelEnlargement,FLOODAFFCROSSCOMMENT,ESRI_OID
471649.1267,233081.459799999,1768,192,M10S1.02,B,192_M10S1.02B,{EDCEAB0E-CCA7-4D01-87B8-D80ACE318B9D},Seymour River,17,"MN, Meghan, Liz",0,Other (to be explained in comments),0,,,The lower end of segment B is about 850 feet downstream (south-west) of the junction of Upper Pleasant Valley Road and Westman Road,975,2017/07/21 00:00:00+00,Yes,sunny,No,Yes,Yes,,Banks and Buffers,and channel dimensions,None,VB,162,Estimated,No,No,1,12,,,,,,,,0,,0,,,,0,,,,,,,,,,Steep,,,,,Closed,None,,None,,Abundant,Abundant,Low,0,,,,,0,Yes,0,0,,,,,,,0,0,0,0,0,0,,No,None,None,"Stable stream with alder vegetation.  The right buffer is rejuvenating. Stream walkover reach and limited Phase 2 Assessment (steps 1, 3, 4, and 5) was completed.  Bankfull width provided in Step 2.1 is a rough estimate and should not be used for design and planning purposes.  No significant bar features noted.",,,,,,,,2018/04/16 14:21:29+00,,0,0,0,16326,2143354843,0,0,,None,,None,1,,0,,,,,0,,,,,,478
485359.1755,121989.3014,1659,160,M26,C,160_M26C,{18D699E7-B121-4C51-B6E2-B03E0404343B},Ottauquechee,17,"PD,EK",0,,0,,,"This is the longest segment in M26.  It begins approximately 500 feet downstream of where Rogers Road intersects Route 4 and continues upstream for 4,850 feet until 650 feet upstream of the Gunderson Road bridge.",4854,2012/08/13 00:00:00+00,Yes,cloudy,Yes,Yes,Yes,,Channel Dimensions,,None,SC,170,Measured,No,Yes,1,70.8000030517578,4,2.79999995231628,83.1999969482422,8,Low,Sedimented,301,0,No,0,30,7.80000019073486,9,3807.78002929688,inches,F,Plane Bed,Gravel,None,,,,,Steep,,,,,Open,One,11,None,,Minimal,None,Moderate,0,None,,,None,0,Yes,0,0,1,1,5,4,2,0,1,0,0,0,7,0,No,No,Straightening   ,None,US Route 4 has resulted in a change in valley width from narrow to semi-confined.,,,Unconfined,F,"Channel historically straightened and road encroachment has caused extreme incision.  Stream type departure from B to F.  The segment was borderline confined, but average valley width came out to be unconfined.  Widening is minor, but there are areas with erosion.  Planform change is major due to historic straightening.",Fair,Very High,2012/12/21 10:32:39+00,,0,0,0,32767,2143354879,1,0,,None,,None,0,,1,Riffle-Pool,Riffle-Pool,Plane Bed,Plane bed dominant - habitat departure.,0,Yes,Yes,No,238,Channel dimensions changed by major flooding at location of cross section.  Not confident in bankfull elevation - freshly eroded bank.  Channel enlargement percentage calculated using RTOB.,384
499537.9371,171490.520500001,1280,3,T7.01,C,3_T7.01C,{6A888935-B2A6-40A1-8A0E-7973355A9F59},White River - First Branch,4,"DR, HW - Redstart",0,,0,,,Blown bridge abutments on legal trail across from 188 Edwards Rd. (Old Schoolhouse Rd) to US end of blown beaver dams at next sharp bend in stream,727,2012/07/31 00:00:00+00,Yes,"sunny, 80s",Yes,Yes,Yes,,Other Reason,"Subreach. Blown beaver dams, now small stream flowing through.
Reach was broken into 5 segments:
T701A-B3a Step-pool, 6067 ft, 5.2 pct slope (GIS);
T701B-C4b Riffle-pool, 3163 ft, 3.2 pct slope (GIS);
T701C-C5 Riffle-pool, 726 ft, 1.7 pct slope (GIS);
T701D-C4b Riffle-pool, 2388 ft, 3.1 pct slope (GIS);
T701E-E5b Riffle-pool, 805 ft, 3.4 pct slope (GIS);
T701F-C4a Riffle-pool, 804 ft, 7.1 pct slope (GIS).
T701A designated reference reach due to longest length.  ",Yes,BD,170,Measured,No,No,1,19.7999992370605,2.09999990463257,1.25,54.4000015258789,2.09999990463257,Moderate,Sedimented,82,0,Yes,0,22,2.40000009536743,3.79999995231628,0,inches,C,Riffle-Pool,Sand,None,C,Riffle-Pool,Sand,None,Steep,,,,,Open,None,,None,,Abundant,Abundant,Low,4,,,,,1,No,3,305,1,9,3,0,0,0,0,0,0,1,0,0,No,No,None,None,"Series of beaver ponds/dams blown out in Irene, none currently intact; now primarily a  single thread channel. Unclear whether beavers will reoccupy. Buffers are intact but mostly shrub-herbaceous (wetland veg)",,,Unconfined,F,"Aggradation, widening and planform adjustments in response to blown beaver dams. No abandoned floodplain noted, but stream may be starting to incise through legacy sediments.",Fair,Very High,2013/08/05 17:01:54+00,,0,0,0,32767,2143354879,0,0,,None,,None,1,,1,Plane Bed,Riffle-Pool,,"small narrow channel flowing through remains of blown beaver dams, small fish noted in some of the larger pools. clay counted as fining since D50=sand. minimal infrastructure is motocross associated trail work",0,Yes,Yes,No,0,It blew out beaver ponds.,611
482771.7845,122153.3441,1663,160,M27,E,160_M27E,{5214ABFE-4D3F-45E4-B5AC-8C150C0297C4},Ottauquechee,17,"Mary, Emily",0,,0,,,"This segment begins where Route 4 is directly adjacent to the northern bank (where Bridgewater Hill Road intersects Route 4) and continues about 1,100 feet upstream to where the river moves away from Route 4, gaining more floodplain access.",1096,2012/08/20 00:00:00+00,Yes,sunny,Yes,Yes,Yes,,Corridor Encroachment,"Channel Dimensions
Banks & Buffers",None,NC,127,Measured,No,Yes,1,55.2000007629395,4.59999990463257,3.32999992370605,85.3000030517578,6.80000019073486,Low,Eroded,217.5,0,No,0,10,9.39999961853027,7.09999990463257,1096.31005859375,inches,B,Riffle-Pool,Gravel,c,,,,,Steep,,,,,Open,None,,None,,Abundant,None,Moderate,0,None,,,,1,No,0,0,0,0,2,0,0,0,1,0,0,0,0,0,No,No,Straightening   ,None,"The area on the opposite side of Route 4 is a ‘wetland’ area that appears to possibly have been an old channel – we measured an elevation below bankfull.  In our cross section, there is a 'floodplain edit’ at the distance -127.  This was done so that the area below bankfull would not be included in the bank full cross sectional area because the wetland is not hydraulically connected to the river (because of the placement of Route 4).  The RAF we chose on the right side of the channel may not be the ‘true’ RAF because it is narrow and the valley wall is so close.  Because of this uncertainty we are including the HEF incision ratio, which was calculated from the elevation of Route 4.  Route 4 is likely a major driver in the incision since it takes up about a third of the valley here.",,,Unconfined,F,Historic incision - has become sediment transport reach.  Large trees on right bank and rip rap on left bank are preventing channel from widening.  Stable 'Bc' with bench along right bank.,Fair,Very High,2013/01/03 09:35:57+00,,0,0,0,32767,2143354879,0,0,,None,,None,1,14.1999998092651,1,Plane Bed,Riffle-Pool,,,0,Yes,No,?,0,"Segment was significantly impacted by TSI - road washouts.  Channel dimensions were not significantly changed as a result of major recent flooding, but possibly floodwork.  Rip rap was replaced, but was likely placed in its original location.  Bankfull elevation was identified so no channel enlargement percentage calculated.  DMS defaults to 0%.",388
504034.3645,166056.5448,1269,3,M14,B,3_M14B,{AC4C2C8C-9035-47AA-9C67-A229901477F5},White River - First Branch,4,"DR, HW - Redstart",0,,0,,,"Chelsea, Brookhaven soccer field US to just North of Bobbinshop Rd. bridge",1610,2012/08/21 00:00:00+00,Yes,"sunny, 80s",Yes,Yes,Yes,,Valley Width,"Narrow segment of reach, broader at DS end than US; former mill at Bobbinshop Rd has few remains at this point",None,NW,150,Estimated,No,Yes,0,36.2999992370605,4.30000019073486,3.14000010490417,89.1999969482422,4.30000019073486,Moderate,Sedimented,152,0,No,5,19,6.40000009536743,5.40000009536743,0,inches,C,Riffle-Pool,Gravel,None,,,,,Steep,,,,,Open,None,,None,,Minimal,Minimal,Low,2,,,,Run-of-river Dam,0,Yes,0,0,1,3,2,1,0,0,2,0,0,0,2,0,No,Yes,None,None,"More confined segment tucked along Bobbinshop Rd., noted in Chelsea history books as site of grist mill and sawmill that  appear on Walling 1858 map, but only on the business district inset (not on town-wide for Walling or Beers 1877 atlas). No abandoned floodplain observed, but this could be due in part to alterations of slopes, with roads present on VWs of both sides of channel (rd on RVW is  hayfield access-snowmobile trail at this point in time, on top of VW, but stream has  FP access (probably at lower elevation than historic FloodPlain) on that side and no evident RAF). Though w/d ratio of 11.8 was in range of an E-type stream (w/d<12), have used +/- 2 factor to class as C-type as stream lacks high sinuosity of an E-type and bed materials are relatively coarse (d50 was coarse gravel, but barely - believe reference should be cobble and gravel is partly due to sedimentation DS of constriction at Bobbinshop Rd bridge). Little remains of former structures at Bobbinshop. Much failed riprap puts concentration of large stones along margins of channel. DS flow reg is a small dam, with flashboard, for small swimming area at Brookhaven.",,,Unconfined,F,"Major planform adjustments with minor to major widening and aggradation in response to historic straightening in vicinity of old mill site at Bobbinshop Rd; evolution restricted historically by extensive armoring, though much has failed over time. No current evidence of incision, but believe this may be masked by armoring and shaping of LVW which has heavy road and parking lot encroachment. Stream has access to FP on RB (probably at lower elevation than historic FloodPlain), and no evidence of incision was noted there; believe this may also be masked by reworking of RVW for road construction (farm road/VAST trail that accesses hayfield).",Fair,Very High,2013/06/10 17:25:03+00,,0,0,0,32767,1858142207,0,0,,None,,Down Stream,0,,1,Step-Pool,Riffle-Pool,,"Some step-pool formation likely due to confinement, as bulk of slope (0.9 pct by GIS) is accounted at ledge grade controls at Bobbinshop; gravel D50 indicative of some fining. Much failed riprap puts concentration of large stones along margins of channel. Little remains of former mill dam in segment.",0,No,,,,,590
479384.7274,122967.5078,1670,160,M30,C,160_M30C,{64759C89-CBB4-4415-8E9B-3F5B97EA4B15},Ottauquechee,17,"MN, EK",0,,0,,,"This segment begins where the stream habitat type changes from step-pool to plane bed and continues 1,200 feet upstream to where the valley becomes a bit narrower.",1236,2012/07/25 00:00:00+00,Yes,sunny,Yes,Yes,Yes,,Subreach,Valley Width,None,SC,192,Measured,No,No,1,67.9000015258789,3.5,2.65000009536743,199.199996948242,3.70000004768372,Low,Not Applicable,,0,Yes,0,22,,,0,,C,Plane Bed,Gravel,None,,,,,Steep,,,,,Open,None,,None,,Minimal,Minimal,Moderate,1,None,,,,1,No,0,0,0,0,3,0,3,0,3,0,0,0,0,0,No,No,None,None,"Bimodal particle distribution; road material (asphalt) in bar.  Affected by tropical storm Irene. Right corridor has sandy deposition from tributary (that flows from Mountain Road).  ",,,Plane Bed,D,"Major aggradation - receiving significant amount from road washouts (East Mountain Road).  Not incised.  Some build up of sediment in the channel, but not extreme.",Fair,Very High,2013/01/02 09:29:32+00,Not Applicable,1,1,0,32767,2143354879,0,0,,None,,None,0,,1,,Plane Bed,,Wetlands present.  Mussels present.  Some plants and vegetation growing on bed.,0,Yes,No,No,0,"The segment was significantly impacted by flooding (sediment washing down from East Mountain Road), but the channel dimensions at the location of the cross section were not significantly impacted by flooding.  No channel enlargement percentage calculated.  DMS defaults to 0%.",399
481029.4559,122656.0211,1665,160,M28,B,160_M28B,{12E2C7BC-1DD4-4B44-9D37-767B0D11077A},Ottauquechee,17,"PD,EK",0,,0,,,"This segment begins where the river gains floodplain access and continues 2,700 feet upstream until Route 4 becomes adjacent to the northern bank again.",2708,2012/08/02 00:00:00+00,Yes,sunny,Yes,Yes,Yes,,Channel Dimensions,,None,SC,202,Measured,No,Yes,1,67.8000030517578,4,2.92000007629395,235.300003051758,4.69999980926514,Low,Complete,189,0,No,0,14,11.8000001907349,14.1000003814697,2708.43994140625,inches,C,Riffle-Pool,Cobble,None,,,,,Steep,,,,,Open,None,,None,,Minimal,None,Moderate,0,None,,,None,0,No,0,0,0,0,12,1,2,0,1,0,0,0,5,0,No,No,Straightening   ,None,,,,Unconfined,F,"Very slightly incised, but adequate floodplain access.  A stormwater swale has been dredged to provide flow of stormwater into stream, and this material was placed along the stream bank at point of entry.  Big flood chute in upstream end.  Straightened so planform is major adjustment.  Low w/d ratio indicates minor widening; however, bank erosion was noted along 1/3 to 1/2 of the segment length. This suggests channel evolution is early F-II.  There is less aggradation than upstream and downstream segments.  Unsure of how much Route 4 repairs (rip rap) after Irene may have affected downstream portion of segment.",Fair,High,2012/12/21 10:32:39+00,,0,0,0,32767,2143354879,0,0,,None,,None,0,,1,Plane Bed,Riffle-Pool,,,0,Yes,No,No,0,Channel dimensions at location of cross section were not significantly changed by major flooding. Bankfull feature was identified in the field.  No channel enlargement percentage is calculated.  DMS defaults to 0%.,390
519614.9451,143477.867799999,1462,159,R06S1.01,B,159_R06S1.01B,{EFE8EF2D-F8E9-429F-BC04-44A5267ABF87},Ompompanoosuc,17,"Mary, Emily",0,,0,,,This segment begins just below the culvert crossing on the Union Village Dam access road/continuation of Main Street and continues 801 feet upstream to the downstream end of a steep grade control area.,801,2012/10/27 00:00:00+00,No,cloudy,Yes,Yes,Yes,,Channel Dimensions,Valley Width,None,NW,127,Measured,No,No,0,26.1000003814697,2.20000004768372,1.52999997138977,44.0999984741211,2.20000004768372,Low,Complete,52.2999992370605,0,No,0,12,17,3.96000003814697,263.579986572266,inches,B,Riffle-Pool,Cobble,None,,,,,Steep,,,,,Open,None,,None,,None,None,Moderate,0,None,,,,0,Yes,0,0,1,0,12,3,0,0,2,0,0,0,3,0,No,No,Straightening   ,None,"Segment is close to a recreational area (picnic tables) near the Union Village Dam access road.  This segment is where the valley transitions from narrow to very broad as is enters the Ompompanoosuc River (Segment A).  Difficult to tell what the reference stream type is in this transitional area, but best judgement is B stream type.",,,Unconfined,F,"Didn't think channel was incised, but unsure of RAF elevation. There is a flat feature that extends to the valley wall on the left bank; however, this seemed too high to be the elevation of the floodplain for this small brook. Slightly aggradational, but mostly near constriction (old abutment). Minor widening and planform adjustment. Some straightening associated with the box culvert and old abutment.",Good,Moderate,2013/02/05 13:58:31+00,,0,0,0,28671,2143354815,0,0,,None,,None,1,,1,Step-Pool,Riffle-Pool,,,0,No,,,0,,334
519109.955,143316.843499999,1464,159,R06S1.02,C,159_R06S1.02C,{036223CF-BA21-45C3-962B-42896EB608F6},Ompompanoosuc,17,"Pam, Emily",0,,0,,,This segment begins about 400 feet upstream of the Route 132 box culvert and continues 876 feet upstream through a narrow valley. ,876,2012/10/02 00:00:00+00,Yes,cloudy,Yes,Yes,Yes,,Channel Dimensions,,None,SC,73,Measured,No,No,0,33.7999992370605,2.5,1.87000000476837,41,2.5,Low,Complete,70.1999969482422,0,No,0,22,17.6000003814697,5.46000003814697,0,inches,F,Step-Pool,Cobble,None,F,Step-Pool,Cobble,None,Steep,,,,,Closed,None,,None,,Abundant,None,Moderate,0,None,,,,1,No,0,0,2,1,16,3,0,1,2,0,0,1,3,0,No,No,None,None,"The VHD stream layer is not correct for the most upstream 250 feet of this reach. The VHD stream layer indicates that the upper reach break is located at the confluence of two streams; however, when in the field, we discovered that the confluence of these two streams is located about 260 feet further upstream on Avery Brook.  We started our assessment at the reach break indicated on the VHD stream layer because we were not contracted or budgeted to assess more than the length of the reach.  In addition to this, after review in the office and photos from the field, we decided to move the location of the left valley wall for the upstream 250 feet of the reach to a closer location in relation to the stream (not the VHD stream layer). Using our cross section from that segment, we moved the left valley wall line (in ArcView) to the most accurate location that was possible. However, since the stream layer is not correct, there may be an error of about 20 feet.  Bankfull elevation on cross section was lowered in the office.  The new bankfull elevation is more in line with what is going on geomorphically (higher widening score).  In addition to that, the cross sectional area is more in line with downstream segments.  F stream type either way.",,,Confined,F,"Channel is in stable condition. It has not incised.  Bankfull elevation was lowered in the office.  The cross sectional area comes out to be more in line with downstream segments.  F stream type either way.  This segment seems to have undergone some slight widening (w/d = 18).  There is one short section where there is an island and braiding near the start of the reach, but is not representative.  Planform is good except for location where the island is. Nice mossy banks throughout. There are some small spots with aggradation, but aggradation is minor overall.",Good,High,2013/02/05 14:38:14+00,,0,0,0,32767,2143354879,0,0,,None,,None,1,,1,Riffle-Pool,Step-Pool,,,0,No,,,,,336
473581.4923,33231.9154000003,1839,191,M07,B,191_M07B,{21500B7F-61D0-4881-A6D6-307D05E8E6C5},North River - Conn,0,"JHB, EHB",0,,0,,,"The segment begins upstream of the Whitingham municipal complex, in the village of Jacksonville, VT. The segment continues northwest and ends downstream of where the channel crosses Rte 100.",948,,Yes,Sunny and 40F,Yes,Yes,Yes,,Corridor Encroachment,Upstream of heavily armored segment in Jacksonville village.,None,VB,240,Measured,No,Yes,1,20,1.79999995231628,1.23000001907349,75,2.5,Low,Complete,60,0,No,3.5,8,200,150,194.74853515625,mm,C,Riffle-Pool,Gravel,b,,,,,Moderate,,,,,Closed,None,,None,,Minimal,Minimal,Low,2,,,,,1,No,0,0,0,0,2,0,0,0,0,0,0,0,1,0,No,No,Straightening   ,None,,,,Unconfined,F,"The channel is slightly incised and widened but has retained floodplain access and appears stable. Further incision and widening is limited by the large substrate present along the banks and channel bed. We observed increased sand and gravel through the segment, likely coming from upstream bank erosion or mass failure. The relative stability of the reach following a recent significant flood event supports our assessment as Stage I.",Good,Moderate,2017/05/03 09:14:37+00,,0,0,0,28671,2143354878,0,0,,None,,None,1,,0,,Riffle-Pool,,"No large or deep pools were observed in the very short segment, we do not think this is due to sedimentation or incision. ",0,Yes,,,0,,463
