X,Y,ProjectID,AppNum,AppType,ProjectName,ProjectTown,District,Status,Description,GisLatitude,GisLongitude,LINK
484504.181436097,217147.522020908,20219,5W0215,Major,Stowe Road Building Supply Corporation,Waterbury,05,Permit,CONSTR RETAIL BUILDING SUPPLY,44.4544221090001,-72.694748111,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0215
468754.800798837,182346.754536225,20223,5W0217,Major,Vermont Resort Corporation,Warren,05,Permit,construct 60 unit condo complex,44.1407195800001,-72.890467148,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0217
472611.131956941,184174.058024298,20224,5W0218,Major,"Munro, Alaisdair",Waitsfield,05,Permit,Operation of a temporary gravel pit,44.1573452040001,-72.842373413,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0218
467838.529448159,186417.943494446,20225,5W0221,Minor,"Brown and VanLoon, Inc.",Fayston,05,Permit,constructon of a dobule tennis court,44.1773498050001,-72.902184206,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0221
487323.618095435,181073.692872795,20226,5W0222,Major,"Trombley, Lloyd",Northfield,05,Permit,construction of a 15 unit mobile home park,44.1298372700001,-72.658404977,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0222
485239.965385942,176200.263458574,20229,5W0224,Minor,Washington Electric Coop / Roxbury,Roxbury,05,Permit,"construction of an electric distribution line - 2,110 ft.",44.085897232,-72.684272376,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0224
495020.546588196,189263.4086206,20231,5W0228,Minor,"New Hampshire Insurance Co., Inc.",Berlin,05,Permit,construction of an addition to present building,44.2035943440001,-72.5622864859999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0228
472958.839876396,187028.236970096,20234,5W0229,Major,"Bagatelle, Inc.",Waitsfield,05,Permit,EXTEND CONSTRUCTION COMPL. DATE FROM 10/15/90 TO 10/15/92,44.182984672,-72.8381878819999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0229
507296.47357925,211721.782248688,20242,5W0230,Minor,Washington Electric Coop. / Woodbury,Woodbury,05,Permit,construction of an electric distribution line,44.405745989,-72.4083895369999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0230
481755.475784977,184631.237762618,20244,5W0233,Major,"Babcock, A. Judson",Northfield,05,Permit,construction of a road,44.161656743,-72.7281442679999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0233
487271.637854867,183162.68747086,20252,5W0235,Minor,Gillespie Fuels,Northfield,05,Permit,"install 30,000 gallon fuel oil storage tank",44.1485555190001,-72.6590727669999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0235
467880.520266439,186828.8618118,20254,5W0236,Major,"Inn Condominiums, Ltd.",Fayston,05,Permit,conversion of existing structure into 23 condo units,44.180989401,-72.9016625249999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0236
480240.028609971,204602.838007435,20257,5W0237,Minor,"Keefe, Charlotte",Waterbury,05,Permit,permission to sell one lot,44.341401691,-72.747798158,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0237
495397.971260374,191774.275963145,20264,5W0239,Minor,Palazzi Corporation,Berlin,05,Permit,operation of a disposal area for surplus road material,44.22615259,-72.5576171979999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0239
499760.819493867,203217.375371448,20265,5W0240,Minor,"Toby, Elbridge and Lois",Calais,05,Permit,construction of a post office and credit union bldg.,44.3292147820001,-72.502996232,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0240
494813.443243488,190163.579174913,20268,5W0244,Major,Cooley Asphalt Paving Corporation,Berlin,05,Permit,construction of an office and equipment maintenance bldg.,44.211717751,-72.564850438,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0244
484521.341836023,200868.937852043,20279,5W0245,Major,Ward Lumber Company,Waterbury,05,Permit,reopening of a gravel pit,44.307867172,-72.6940026349999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0245
484083.430054198,201247.779151027,20280,5W0246,Major,"Noyes, Warren",Moretown,05,Permit,excavation of sand and gravel,44.311349535,-72.699481202,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0246
468948.141975495,186012.597637727,20283,5W0247,Major,"Peters, Preston",Fayston,05,Permit,construction of a road and to create a 12 lot subdivision,44.173715756,-72.8882501309999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0247
495085.845078295,191074.492416164,20286,5W0248,Major,"Central Vermont Medical Center, Inc.",Berlin,05,Permit,"cut, fill and grade an area for possible future expansion",44.2199052120001,-72.561484916,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0248
483240.27690749,208461.294274185,20287,5W0249,Major,"Woodard, George and Teresa",Waterbury,05,Permit,construction of a sawmill,44.376197227,-72.71029534,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0249
487565.045923878,181784.344614716,20288,5W0250,Major,Norwich University,Northfield,05,Permit,construction of a garasge for ski area maintenance equipment,44.1362117080001,-72.655435788,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0250
471794.745918734,182199.69141712,20289,5W0251,Major,"Dome Homes, Inc.",Warren,05,Permit,construct 5 unit condo project,44.1394589430001,-72.852478425,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0251
471978.449820332,182121.12775008,20290,5W0252,Major,Grand Hollow,Warren,05,Permit,construction of five duplex family residences,44.138781501,-72.850185924,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0252
483093.001799124,210061.751656196,20293,5W0253,Major,"Cassella, Louis",Waterbury,05,Permit,construction of a road to serve four parcels of land for sale,44.3905525280001,-72.7122107229999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0253
477063.029936892,194568.3781072,20297,5W0254,Major,"Clark, Arnold",Duxbury,05,Permit,construction of a road into a five lot subdivision,44.2509965300001,-72.7872142799999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0254
474386.958274119,188278.101412744,20298,5W0256,Major,Alpen Stables,Warren,05,Permit,construction of a riding stable and indoor riding arena,44.194342389,-72.820412093,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0256
483657.87776232,206549.037942317,20300,5W0257,Major,Kneeland Flats,Waterbury,05,Permit,for the creation of 14 additional mobile home sites,44.3589709350001,-72.705013638,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0257
492241.943929714,198477.387076263,20304,5W0258,Major,"Kelley, Walter",Middlesex,05,Permit,construction of a warehosue,44.286502673,-72.5972127009999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0258
474148.667498938,174401.071248161,20306,5W0260,Minor,Green Mountain Power Corp. / Warren,Warren,05,Permit,"construction of an electric and telephone line extension 4,606 ft.",44.0694277360001,-72.822657818,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0260
499816.413757195,194783.825431286,20307,5W0261,Major,"East Montpelier Gully Jumpers, Inc.",East Montpelier,05,Permit,cosntruction of a snowmobile bridge over the Winooski River,44.25333012,-72.502338792,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0261
469078.443511048,179700.72976674,20308,5W0262,Major,Sugarloaf Farms Association,Warren,05,Permit,construction of a road and creation of 16 lot subdivision,44.116930052,-72.8863045319999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0262
467902.392272271,186395.408497354,20310,5W0263,Major,Fayston Company,Fayston,05,Permit,construction of a ski trail,44.177139842,-72.901382309,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0263
495193.296357179,206808.154112009,20316,5W0272,Minor,,Worcester,05,Permit,Construction of a sawmill,44.3614999770001,-72.560307188,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0272
495245.432745322,190763.259660056,20317,5W0273,Major,,Berlin,05,Permit,Construction of office building,44.217087346,-72.55951844,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0273
487474.1625139,184484.527948992,20318,5W0275,Major,Dogwood Glen,Northfield,05,Permit,Construction of 60 unit apartment complex,44.16045662,-72.65656395,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0275
473649.054292662,179680.862995141,20326,5W0277,Major,"Granite Intersection, Inc.",Warren,05,Permit,Construction of airplane hangar,44.116925494,-72.829189925,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0277
503542.880795476,185640.226862208,20327,5W0278,Major,,Barre Town,05,Permit,Reopening & operation of abandoned quarry,44.170964677,-72.455659558,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0278
481804.511961982,193664.595620932,20328,5W0279,Minor,,Moretown,05,Permit,SUBDIVISION,44.2430085880001,-72.7278290529999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0279
482900.788083736,206639.868557522,20343,5W0283,Major,,Waterbury,05,Permit,CONSTR OF A ROAD AND CREATION OF AN EIGHT LOT SUBDIVISION,44.3598354700001,-72.714467331,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0283
516228.222505158,207548.796889572,20348,5W0285,Minor,,Cabot,05,Permit,Constructing electric distribution line,44.368021479,-72.2964018449999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0285
494725.266141278,189830.312121369,20349,5W0286,Major,CENTRAL VT INDUSTRIALPARK,Berlin,05,Permit,LEASE A LOT AND CONSTRUCT A UNITED PARCEL TERMINAL,44.2086823320001,-72.5659654899999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0286
486657.875444602,180330.563076318,20373,5W0288,Adm. Amend,,Northfield,05,Permit,Creation of eight additional mobile-home lots,44.1231098150001,-72.666712417,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0288
486807.153427228,182930.267895964,20377,5W0290,Major,,Northfield,05,Permit,Construct a 50 bed nursing home,44.146489188,-72.664850241,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0290
486625.883080258,180341.73907139,20384,5W0295,Minor,Clark Bothfeld,Northfield,05,Permit,grading and terracing of former gravel pit,44.123223909,-72.6670617569999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0295
496833.570026291,186451.150489476,20385,5W0296,Minor,"Miller & Miller Land, Inc.",Barre Town,05,Permit,10-lot subdivision for single-family dwellings,44.178251033,-72.539568796,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0296
514507.635510173,207066.949592285,20393,5W0297,Major,"The clearing, Inc.",Cabot,05,Permit,retreat center for counseling and training,44.36369963,-72.3180098719999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0297
490601.915829835,195835.025512016,20398,5W0299,Major,DuBois Brothers,Middlesex,05,Permit,install an office trailer,44.2627347910001,-72.617709957,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0299
495741.900282843,192340.718920547,20407,5W0302,Major,"Brickman, Herbert",Berlin,05,Permit,construct a restaurant for 96 seating capacity,44.2313221640001,-72.5533453099999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0302
518962.910500627,207289.485305766,20408,5W0303,Minor,Washington Electric Cooperative,Cabot,05,Permit,construct a distribution line on 2.7 acres on TH #49,44.3656310650001,-72.262071824,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0303
484859.086753909,208890.692821187,20409,5W0304,Major,"thurston, Donald and Eloise",Waterbury,05,Permit,"6-lot subdivision, 3 - 1-acre each and 3 2-acre each",44.3800556,-72.689963365,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0304
474898.217436569,186087.191820171,20412,5W0307,Minor,Everett Palmer,Waitsfield,05,Permit,construct an 850' gravel road to serve as access to 4 lots,44.174602442,-72.813908554,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0307
500975.781638558,185494.89993286,20414,5W0308,Major,Barre Area Development / thurston,Barre Town,05,Permit,create an industrial park,44.1696685630001,-72.4877748759999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0308
490906.875035253,179612.217491139,20450,5W0309,Minor,Andrew and Marie Roux,Northfield,05,Permit,construct a 24-foot wide drive to serve 3 lots,44.1166680170001,-72.6135541209999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0309
495277.476791357,190874.349092478,20456,5W0312,Minor,,Berlin,05,Permit,CONSTR OF A TEMPORARY OFFICE BUILDING,44.218057269,-72.559145185,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0312
476280.511836461,190193.259906313,20458,5W0314,Major,River View,Waitsfield,05,Permit,"35-lot subdivision and 5,600 feet of road",44.2115972780001,-72.796793033,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0314
481472.371727316,206121.517729396,20477,5W0315,Major,Waterbury Land Comopany,Waterbury,05,Permit,REMODELING OF AN OLD BARN INTO A WOOD AND METAL WORKING SHOP,44.3551430260001,-72.732355684,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0315
495374.683317996,192740.973802837,20478,5W0316,Major,Church of Jesus Christ of Latter-Day Sai,Berlin,05,Permit,construct a church,44.234933674,-72.5579417879999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0316
488192.690619171,197061.175092022,20483,5W0317,Major,Maurice and Nancy Brown,Moretown,05,Permit,CREATION OF A GRAVEL PIT ON  10 ACRES OF LAND,44.2736806450001,-72.647942364,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0317
480609.967983251,197579.242925292,20484,5W0318,Minor,"Howard Munn, Jr",Moretown,05,Permit,CREATION OF A THREE LOT SUBDIVISION AND PRIVATE ROAD SERVING PARCELS 2 & 3,44.2782058440001,-72.742862147,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0318
491324.166535558,204578.729283506,20487,5W0320,Minor,Walter May,Middlesex,05,Permit,CREATION OF A SMALL BUSINESS TO SELL A LIMITED NUMBER OF SNOWMOBILES,44.341438135,-72.608811079,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0320
494517.932573489,209442.126323203,20488,5W0321,Minor,"Maxham Fur Farm, Inc.",Worcester,05,Permit,CONSTR OF A COMMON PRIVATE DRIVE TO TWO BUILDING LOTS,44.3851898560001,-72.5687928679999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0321
495390.02829355,191840.949177573,20490,5W0323,Major,"LaGue, Inc.",Berlin,05,Permit,continue use of ledge borrow pit,44.2268355,-72.5576896599999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0323
476937.552798748,195224.394505842,20491,5W0324,Major,Dowsville Farm Associates,Duxbury,05,Permit,8-lot subdivision,44.2568578240001,-72.788848764,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0324
487528.110350223,183406.641906264,20497,5W0326,Minor,Rabbit Hollow,Northfield,05,Permit,Addition to existing manufacturing facility,44.1508069600001,-72.65586589,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0326
478710.643476617,210007.907066128,20504,5W0327,Major,Little River State Park,Waterbury,05,Permit,CONSTR 8 ADDITIONAL CAMPSITES,44.389951212,-72.7672049349999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0327
472114.241947081,182064.994631973,20517,5W0329,Minor,The Bridges,Warren,05,Permit,5 outdoor tennis courts with perimeter fencing,44.1382555540001,-72.8485125449999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0329
472106.240264629,182065.028530967,20518,5W0330,Minor,The Bridges Association,Warren,05,Permit,two paddle tennis courts,44.1383095750001,-72.848642564,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0330
469708.854529265,182753.415006654,20519,5W0331,Minor,"Sugarbush Inn, Inc.",Warren,05,Permit,14 tennis courts and pro-shop with sewage disposal & water supply,44.1443625800001,-72.8786087239999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0331
472910.981733336,183172.797905859,20521,5W0332,Minor,Alpen Inn,Waitsfield,05,Permit,nine all weather tennis courts,44.148338746,-72.838619219,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0332
495656.42284476,183885.145873512,20522,5W0333,Major,,Williamstown,05,Permit,Construct a 60' x 20' x 12' sawmill & sawdust shed,44.15522873,-72.5543114,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0333
495800.892189907,197129.661461712,20524,5W0334,Minor,,East Montpelier,05,Permit,"1200' road to access five lots, each greater than 10 acres in size",44.274388043,-72.552560646,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0334
514745.502405135,211156.561929514,20527,5W0336,Major,Cabot Creamery,Cabot,05,Permit,New office building to replace existing office building,44.400455471,-72.3148699879999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0336
475991.154995154,178783.015631864,20533,5W0338,Minor,,Warren,05,Permit,Creation of 17 lots & construction of services road,44.1088835140001,-72.799905005,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0338
482549.218116483,212296.632712811,20541,5W0339,Major,,Waterbury,05,Permit,Creation of 15 lot subdivision,44.410739484,-72.71910668,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0339
482520.798327911,210607.731305917,20544,5W0340,Major,,Waterbury,05,Permit,"Creation of garden center, nursery and greenhouse",44.3955305980001,-72.719354644,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0340
473345.191109763,173815.377118285,20546,5W0341,Minor,,Warren,05,Permit,Expansion of 3386 ft. of electric & telephone distribution line along TH 28,44.064080828,-72.8326812399999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0341
500687.865810027,185572.641631233,20547,5W0342,Minor,,Barre Town,05,Permit,Addition to Wilson Cemetery,44.1703578570001,-72.491389585,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0342
502330.894910364,198017.639836868,20550,5W0345,Minor,,East Montpelier,05,Permit,Construction of commercial slaughterhouse,44.2823630330001,-72.4708432099999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0345
482860.667184531,206539.96924847,20556,5W0349,Major,Twin Peaks Development,Waterbury,05,Permit,subdivide 94 acres into 18 lots less than 10 acres in size and 4 lots over ten acres  Phase II,44.358885963,-72.715013977,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0349
493236.87348544,195787.331713201,20562,5W0350,Major,,Montpelier,05,Permit,Improvements to existing municipal water system,44.262325515,-72.584718633,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0350
499112.986882184,189994.922025386,20566,5W0353,Major,Allen Properties,Barre City,05,Permit,11 Unit Condominium,44.2102143860001,-72.5110959419999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0353
493370.976973599,194164.939807292,20568,5W0354,Major,First Greaves Farm Condos,Montpelier,05,Permit,CONSTR OF 36 TWO BEDROOM CONDO UNITS ON 11.6 ACRES,44.247694971,-72.58295278,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0354
481755.297426348,175897.872433794,20577,5W0356,Minor,CVPS / Roxbury,Roxbury,05,Permit,Extension of electric distribution line,44.0830986610001,-72.727816245,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0356
474077.589543466,190912.717973464,20578,5W0359,Minor,"Jeffreys, William",Waitsfield,05,Permit,Creation of ROW,44.217961008,-72.824405342,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0359
