X,Y,OBJECTID,station_name,latitude,longitude,lldatum,station_type,cdec_id,source,last_modified_date,modified_by,date_data_refers_to,comments,station_number,station_short_name,dwr_gw_site_code,positional_accuracy,County
-121.792689000687,38.8623850003395,618,R.D. 108 Drain to Sacramento R. near Knights Landing,38.862385,-121.792689,NAD83,Surface Water,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"STATION LOCATION: 1983-1984,
PERIOD OF RECORD:  From 1924 through 1957 WY, published as Reclamation District 108 Drain at Rough and Ready Bend.  This is the drainage from Reclamation District 108 Discharge to the Sacramento River at Mile 44.0 Right.  From 1958 WY to end of record, location described as Plant located 4.5 miles east of Robbins.  This is drainage returned by pumping.
HYDROLOGIC CONDITIONS: See period of record description.
UPDATED BY:  P. Huckabay 07/31/2012",A02933,R.D. 108 Dr to Sac.,,Unknown,Yolo
-121.725458099372,38.793509200197,619,Ridge Cut Slough @ Knight's Landing,38.7935092,-121.7254581,NAD83,Surface Water,RCS,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,ADCP Flow Station.  Feeds into Yolo Bypass,A02939,Ridge Cut Slough,,"GPS, 10m",Yolo
-121.627553999898,38.914589000112,620,Willow Slough near Nicolaus,38.914589,-121.627554,NAD83,Surface Water,WSL,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"STATION LOCATION:  Station is located on the right bank, 500 feet below the east levee of the Sutter Bypass and 3.5 miles northwest of the town of Nicolaus.  
PERIOD OF RECORD:  Stage and discharge record is available from 5/17/91 to present for Stage and discharge record. 
HYDROLOGIC CONDITIONS:  Discharge regulated by an upstream control structure except during periods of high flow.  The stage vs. discharge relationship is affected by backwater from downstream diversion structures and the West Borrow Pit.  Station is flooded when the gage height exceeds 27.0 feet.  This station is rated only to gage height of 21.50 ft (342 cfs).  Low flow channel control is clay bench located approximately 300 ft downstream from station.  West Borrow Pit Channel can cause submergence at the station.   New gate structure and fish ladder have been installed upstream from station.  Backwater can occur at higher GHs effecting discharge ratings. Discharge data is coded 160 (above rating) when gage height is over 21.50'.
BENCHMARKS:  RP #1 Elev. = 33.27  ft USED; Staff for gage was set relative to staff at Sutter Bypass upstream from Willow Slough gate structure. Datum may be local.  Description - Bolt head set in concrete pad at stairs to gage house.
DATUM OF GAGE:  Zero on gage = 0.00 feet USED.
UPDATED BY:  P. Huckabay 08/23/2012.",A02943,Willow Sl. nr Nic.,,Unknown,Sutter
-121.725202000464,38.7994680001369,621,Colusa Basin Drain at Knights Landing,38.799468,-121.725202,NAD83,Surface Water,KLG,DWR Hydstra,2021/03/19 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"The Colusa Basin, a natural overflow basin on the west side of the Sacramento River, extends from south of Stony Creek to Knights Landing. Historically, the area within the basin was subject to periodic flooding from the Sacramento River. Flows in the basin generally discharges southeast to the river through a series of sloughs ending at Knights Landing above Fremont Weir. Agricultural land reclamation begun during the 1850's eventually drained much of the wetland area.  The Colusa Drain, a levied channel completed in the 1930's, intercepts all drainage on the west side of the Sacramento River between Colusa and Knights Landing, where the drain releases flows to the Sacramento River. Levees along the west bank of the Sacramento River block flooding from the Sacramento River.  Inflow into the basin comes from approximately 11 streams. Additionally, extremely high flows, greater than 300,000 cfs in the Sacramento River at Ord Ferry, would result in flows entering the Colusa Drain at that location. The Knights Landing Ridge Cut, on the southern end of the Colusa Drain, provides an outlet for floodflows (up to 20,000 cfs) to the Yolo Bypass when the outfall gates to the Sacramento River are closed. Flows to the Yolo Bypass through the Knights Landing Ridge Cut are limited to around 16,000 to 17,000 cfs when the Yolo Bypass is full.  Flows from the Colusa Drain enter the Sacramento River via outfall gates at Knights Landing when the river is low.
STATION LOCATION:  Gage house is located on the right bank of the Colusa Basin Drain by the Outfall Gates.
PERIOD OF RECORD:  For irrigation season only, flow records were published from 5/1924 to 10/1939.  Full annual mean discharge and stage is available from 1/1940 to 9/30/1975 (printed form) and 10/1/1975 to present (in digital form).  No record for WY 2005 due to lack of funds.  GH records available for 1957 - 1971 (printed form), 1976 - 2004, 2006 - 7/11/2013, 4/1/2015 to present (digital form).
HYDROLOGIC CONDITIONS: Colusa Basin Drain is the major drain for the west side of the Sac Valley from Willows to Knights Landing, tributaries include Willow Creek, Walker Creek( Glenn County), Salt Creek, Luriline Creek (Colusa County) and other small  tributaries that drain from the west side of Sac River. Low flows are made up of mostly agriculture irrigation drain water during the growing season.  The control structure consists of 10 gates that control the Colusa Basin Drain.   Automatic controlled screw gates on the upstream side control discharge into Sacramento River.  Flap gates on the downstream side prevent Sac River from flowing into Colusa Basin Drain during high stage periods. 
Colusa Basin Drainage is controlled by 10 outfall gates, Gate 1 & 10 are 42"", gates 2 through 8 are 66"".  Flow calculations are based on flow conditions caused by the gate and flap gate settings of each gate relative to the head difference of the stage of this gage on Colusa Basin Drain (upstream of the gates) and that of the Sacramento River @ Knights Landing gage (downstream of the gates).  Gate invert is 18.12' USED based on informal survey in 10/12/2010.  (Invert was 18.25' in 1960)
BENCHMARKS:  RP #1 Elev. = 48.679 ft USED; 47.38 ft NAVD88 datum (9/8/2010 DWR survey by J. West).  Description - Brass plug set in concrete bulkhead approximately 30 ft. east of gage house.
DATUM OF GAGE:  Zero on gage = -0.467 ft USED.  Datum on gage was documented to be 0.00 ft USED when it was established, until a ground survey from Benchmark # F859R to RP #1 on September 13, 2010 revealed that the staff was 0.467 feet lower.  There has been recent evidence that the gages may still be changing vertically.  The document, 2017 GPS Survey of the Sacramento Valley Subsidence Network published by DWR in 2018 reported that the elevation of BM #F859R have changed by -0.913 feet between the period of 2008 and 2017.
UPDATED BY:  P. Huckabay 09/29/2020.",A02945,Colusa Basin Dr @ KL,,Unknown,Yolo
-121.725080000265,38.7994300002926,622,Colusa Basin Drain near Knights Landing,38.79943,-121.72508,NAD83,Water Quality,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,A0294710,CBD NR KL,,Unknown,Sutter
-121.725498999666,38.8013570004957,623,R.D. 787 Drain to Colusa Basin Drain,38.801357,-121.725499,NAD83,Surface Water,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"STATION LOCATION:  From 1940 to 1949, Listed as discharge of sycamore slough to flow of Colusa Basin Drainage.  From 1950 to 1957 water years, listed as Sycamore Slough near Knights Landing.  This is the drainage from Reclamation District 787 returned to Colusa Basin Drain by pumping below the Knights Landing Outfall Gates.  From 1958 WY to end of record, Plant located 0.3 miles W of Knights Landing.
PERIOD OF RECORD:  Monthly Discharge record begin on January 1940 and ended on September 1986.  No stage record available.
HYDROLOGIC CONDITIONS:  Reported flow is the drainage returned by pumping between Knights Landing Outfall Gates and Sacramento River.  Daily distribution of flow is not available since the plant operates on an automatic Float Switch.
UPDATED BY:  P. Huckabay 07/31/2012",A02950,R.D. 787 Dr to Colus,,Unknown,Yolo
-121.730596000164,38.8465869998842,624,R.D. 787 Drain to Sacramento River near Robbins,38.846587,-121.730596,NAD83,Surface Water,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"STATION LOCATION:  From 5/1949 - 9/30/1957, reported monthly flow represents the pumping to the Sacramento River at Mile 37.0 R and station is identified as RD 787 Drain.  From 1958 to end of record, plant located 2.1 miles SW of Robbins.
PERIOD OF RECORD:  Mean daily discharge record is available from May 1949 through September 1985.  .  No stage record is available.
HYDROLOGIC CONDITIONS:  Reported monthly flow is the drainage returned by pumping to the Sacramento River.  Daily distribution of flow is not available since the plant operated on an automatic float switch.
UPDATED BY:  P. Huckabay 07/31/2012",A02955,R.D. 787 Dr to Sac.,,Unknown,Yolo
-121.82208600005,39.026439999585,625,Tisdale Weir Spill to Sutter Bypass near Grimes,39.02644,-121.822086,NAD83,Surface Water,TIS,DWR Hydstra,2021/02/11 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"STATION LOCATION: Station is located on the left bank, 50 ft upstream of the Tisdale Weir structure, 5.0 mi southeast of Grimes, in Sutter County for the entire period of record.    
PERIOD OF RECORD: Mean daily stage during periods of discharge began 1/10/1935.  Annual peak stage began Water Year 1935. Mean daily discharge began 1/1/1940. Annual peak discharge began Water Year 1954.  The entire period of record for the mean daily stage and discharge are available digitally. The mean daily discharge was computed by atypical methods for Water Years 1969 - 1993.  Digital 15-minute stage became available beginning 10/1/1981.  Prior to 10/1/1975, discharge and stage data were published in annual DWR Bulletins 16, 23, and 130. Prior to 10/1/1975, stage data was published as A02301 ""Sacramento River at Tisdale Weir"".
HYDROLOGIC CONTITIONS: Discharge (spill) is diverted from the Sacramento River to the Sutter Bypass via the Tisdale Diversion Weir and Bypass Channel. Discharge begins when the river exceeds approx. 25,000 cfs. Weir crest = 45.45 ft USED datum; 44.02 ft NAVD88 datum. Crest length = 1,155 ft. Discharge at times can be highly affected by backwater from the Sutter Bypass as well as deposition of sediment and woody debris at the upstream approach apron to the weir, bridge piers and the downstream bypass channel. Stage same as Sacramento River above weir crest. Tributary to the Sutter Bypass.  Approximately 1,000,000 yards of sediment was removed from the weir during the summer of 2007.   A new bridge was built downstream from the weir entrance and the old bridge that retained debris at weir was removed on October 2008.
BENCHMARKS:  
RP #1 Elev. = 51.66 ft USED; 50.235 ft NAVD88.  Description - Aluminum disk set in top of concrete wing wall on north side of weir, 38 ft from entrance to station walkway.
RP #2 Elev. = 54.77 ft USED; 53.35 ft NAVD88.  Description - Aluminum disk set in concrete pad at walkway to gage house.
DATUM OF GAGE: 
Zero on Gage = 0.00 ft USED when the gage was established.  
Beginning 10/1/2019, the datum of gage was changed to NAVD88 Datum where
Zero on Gage = 0.00 ft NAVD88 (equivalent to 1.425 feet USED)
QUALITY OF DISCHARGE DATA: Due to backwater and the deposition of sediment and woody debris both upstream and downstream of the weir, discharge data is considered fair to poor.
UPDATED BY: P. Huckabay 09/21/2020",A02960,Tisdale Weir Spill,,Unknown,Sutter
-121.782375999865,39.0285909996067,626,R.D. 1660 Drain to Tisdale Bypass,39.028591,-121.782376,NAD83,Surface Water,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"STATION LOCATION: Plant located on north levee of Tisdale Bypass, 2.1 miles east of Tisdale Weir, 6.8 miles southeast of Grimes. 
PERIOD OF RECORD:  Station record for discharge began Man 1954 and was discontinued on 9/30/94.  No stage record is available.
HYDROLOGIC CONDITIONS:  This is drainage returned by gravity and pumping.
UPDATED BY:  P. Huckabay 07/31/2012",A02963,R.D. 1660 Dr to Tisd,,Unknown,Sutter
-121.862777999877,39.0685399996451,627,R.D. 70 Drain to Sacramento River near Tisdale,39.06854,-121.862778,NAD83,Surface Water,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"STATION LOCATION: Plant located 1.7 miles east of Grimes.  
PERIOD OF RECORD:  Mean Daily Discharge record begain on May 1924. Station discontinued on 9/30/86.  No stage record is available.
HYDROLOGIC CONDITIONS:  This is drainage returned by pumping   and gravity.  Plant also discharges additional unmeasured flows to irrigation canals. 
UPDATED BY:  P. Huckabay 07/31/2012",A02965,R.D. 70 Dr to Sac. R,,Unknown,Sutter
-121.936566999821,39.1951609997996,628,Butte Slough at Outfall Gates near Colusa,39.195161,-121.936567,NAD83,Surface Water,BSO,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"STATION LOCATION:  Station located 4.0 miles east of Colusa, 3.7 miles north of Meridian.  
PERIOD OF RECORD:  Discharge records for irrigation season only begin June 1923 to October 1938.  Full year discharge record began in January 1939 to August 31, 2004.  
Period of record for gage height is June 1924 to September 1969 and October 1, 1992 to present.
HYDROLOGIC CONDITIONS:  Tributary to the Sacramento River via excess Butte Slough flow thru Outfall Gate structure.  Flow regulated by gravity culverts.  During the summer months these flows, together with the flow of Butte Slough near Meridian and Wadsworth Canal near Sutter, are made up almost entirely of return water from lands irrigated by Feather River diversions.   Outfall Gates structure consist of seven 6 ft pipes with flap gates on Sac River side.  Design and operation of the structure is to control flows of Butte Slough and the Sutter Bypass.  Headwall on culverts rebuilt in 10/17/1985.
BENCHMARKS:  RP #1 Elev. = 72.82 ft USED; Same RP as A02400 ""Sacramento River at Butte Slough Outfall Gates"".  Description - Brass plug set in concrete curb at top of levee near stairs to A02400 ""Sacramento River at Butte Slough Outfall Gates"".
DATUM OF GAGE:  Zero on gage = 0.00 feet USED
UPDATED BY:  P. Huckabay 04/16/2019",A02967,Butte Sl @ Outfall G,,Unknown,Colusa
-121.908739000628,39.1871589999587,629,Butte Slough at Mawson Bridge near Colusa,39.187159,-121.908739,NAD83,Surface Water,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"STATION LOCATION: Station located at West Butte-Meridian Highway bridge, 3.0 miles north of Meridian.  
PERIOD OF RECORD:  Stage records for irrigation season only began on November 29, 1934 to June 30, 1958.  Full year mean daily stage begin on October 1, 1958 to July 1, 1982.  Dishcharge for irrigation season only began January 1939 to May 1942.
Full year Mean daily flow records begin on January 1 1940 to July 1, 1982 when the station was discontinued.
HYDROLOGIC CONDITIONS:  Tributary to Sutter Bypass.  During flood periods, Sacramento River water enters Butte Basin by bank spill above Butte City and spill over Moulton and Colusa Weirs. The station intakes are out of water at gage height 41.8 feet.  Therefore, this station only reports gage heights at and above 41.8 feet.  
BENCHMARKS:  N/A
DATUM OF GAGE:  Zero on gage = 0.00 ft USED
UPDATED BY:  P. Huckabay 07/31/2012",A02971,Butte Sl @ Mawson Br,,Unknown,Sutter
-121.901648999637,39.1714740001931,630,Butte Slough near Meridian,39.171474,-121.901649,NAD83,Surface Water,BSL,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"STATION LOCATION:  Station is located on right bank 0.5 miles upstream from Farmlan Road 1.7 miles northeast of Meridian. 
PERIOD OF RECORD:  The period of record for mean daily stage and flow for this station is from 10/1/1966 to present.
Digital records for WY 1952 mean daily flows represent the data when gage was at the Mawson Bridge location.  The digital mean daily flows for the gage at its current location began on October 1966 to present and mean daily stage began on October 1975 to present.
This station replaced station A02971 Butte Slough at Mawson Bridge which was discontinued at the end of the 1966 water year.   The former location was at the West Butte-Meridian Highway bridge, 3.0 miles North of Meridian.  At the Mason Bridge location, the stage record begin November 1934 through May 1937 for flood season only and the annual mean daily gage height began on October 1937 to the end of September 1966.  Mean daily discharge was published from January 1935 through September 1966.
HYDROLOGIC CONDITIONS:  Tributary to Sutter Bypass. Flow affected by gate operation.  The stage-discharge relationship is affected by downstream diversions.  Flow during summer months is made up almost entirely of return water from lands irrigated by Feather River diversions.  During flood periods, Sacramento River water enters Butte Basin above Butte City from bank spill and spill over Moulton and Colusa Weirs.
During low flow periods station can be affected by backwater due to downstream water control structures.  Flow computations below gage height 46.71 are quality coded 110 (estimated flow computations due to backwater influences).
BENCHMARKS:  RP #1 Elev. = 61.06 ft USED.  Description - Bolt set in concrete located approx. 10 ft. upstream from gage.
RP #2 Elev. = 64.15 ft USED.  Description - Brass plug in concrete step at walkway to gage house.
DATUM OF GAGE:  Zero on gage = 0.00 feet USED
UPDATED BY:  P. Huckabay 09/04/2013",A02972,Butte Sl nr Meridian,,Unknown,Sutter
