X,Y,PermitNumber,EffectiveDate,ExpirationDate,PermitStatus,RecordType,PlantClass,ResponsibleParty,FacilityName,PermitDescription,StreetAddress,City,State,ZIP,Longitude,Latitude,PermitType,PermitSubtype,PermitCategory,ObjectId
-85.55833036,38.21787095,O-1919,2016/05/31 00:00:00+00,,Closed,Industrial Operating Permit,Registered Source,LOUISVILLE COLLISION CENTER,BODY SHOP- 2 PAINT BOOTHS,"TWO PAINT BOOTHS, OWNER FROM KENTUCKY SECRETARY OF STATE CERTIFICATE IS ""TT OF PLANTSIDE, INC.""",1904 WATTERSON TRL  ,JEFFERSONTOWN,KY,40299,-85.55833036,38.21787095,Industrial,Operating,Permit,647
-85.84705356,38.12509301,O-1920,2016/05/16 00:00:00+00,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,"Rides by Wright, LLC","Rides by Wright, LLC",Automobile body shop,4508 FREDA WAY  ,LOUISVILLE,KY,40272,-85.84705356,38.12509301,Industrial,Operating,Permit,648
-85.71626986,38.18231418,O-1921,2016/05/31 00:00:00+00,2001/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,EVERGREEN CEMETERY,Evergreen Cemetery,Crematory,4623 PRESTON HWY  ,LOUISVILLE,KY,40213,-85.71626986,38.18231418,Industrial,Operating,Permit,649
-85.88659021,38.16916554,O-1922,2020/04/27 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,Danfoss LLC,Danfoss LLC,metal coating,7000 INTERNATIONAL DR  ,LOUISVILLE,KY,40258,-85.88659021,38.16916554,Industrial,Operating,Permit,650
-85.82341122,38.22072207,O-1923,2016/07/06 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,MSD South Western Pump Station,MSD South Western Pump,generators,4010 BELLS LN  ,LOUISVILLE,KY,40211,-85.82341122,38.22072207,Industrial,Operating,Permit,651
-85.80891203,38.22074434,O-1924,2016/07/19 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,LOUISVILLE MSD CENTRAL MAINT FACILITY,MSD Central Maintenance Facility,emergency generator,3050 COMMERCE CENTER PL  ,LOUISVILLE,KY,40211,-85.80891203,38.22074434,Industrial,Operating,Permit,652
-85.8139314,38.158608,O-1925,2018/04/24 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,VERIZON WIRELESS,Verizon Wireless-Andrews Church,,2601 QUILLMAN HILL RD  ,LOUISVILLE,KY,40214,-85.8139314,38.158608,Industrial,Operating,Permit,653
-85.76304363,38.14842772,O-1926,2023/07/11 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,VERIZON WIRELESS,Verizon Wireless-Natl. Turnpike,,303 NEW VENTURE DR  ,LOUISVILLE,KY,40214,-85.76304363,38.14842772,Industrial,Operating,Permit,654
-85.87311529,38.14425403,O-1927,2016/08/03 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,VERIZON WIRELESS,Verizon Wireless-Greenwood Sylvania,,6500 GREENWOOD RD  ,LOUISVILLE,KY,40258,-85.87311529,38.14425403,Industrial,Operating,Permit,655
-85.50824106,38.20456813,O-1928,2023/07/11 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,VERIZON WIRELESS,Verizon Wireless-Rehl Rd.,,13508 W REHL CT  ,LOUISVILLE,KY,40299,-85.50824106,38.20456813,Industrial,Operating,Permit,656
-85.64771226,38.10352044,O-1929,2016/08/04 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,VERIZON WIRELESS,Verizon Wireless-Leisure Ln.,,6201 LEISURE LN  ,LOUISVILLE,KY,40229,-85.64771226,38.10352044,Industrial,Operating,Permit,657
-85.59188423,38.09166354,O-1930,2016/08/04 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,VERIZON WIRELESS,Verizon Wireless-Thixton Ln.,,9212 THIXTON LN  ,LOUISVILLE,KY,40291,-85.59188423,38.09166354,Industrial,Operating,Permit,658
-85.56805023,38.10179412,O-1931,2016/08/04 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,VERIZON WIRELESS,Verizon Wireless-Fern Creek Fire,,9604 OLD BARDSTOWN RD  ,LOUISVILLE,KY,40291,-85.56805023,38.10179412,Industrial,Operating,Permit,659
-85.80278322,38.24534203,O-1932,2016/09/08 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,T-Mobile Garland,T-Mobile Garland,emergency generator,3003 GARLAND AVE  ,LOUISVILLE,KY,40211,-85.80278322,38.24534203,Industrial,Operating,Permit,660
-85.73906039,38.23849129,O-1933,2016/08/19 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,MSD LOGAN STREET BASIN,MSD Logan Street,generator,935 LOGAN ST  ,LOUISVILLE,KY,40204,-85.73906039,38.23849129,Industrial,Operating,Permit,661
-85.71144852,38.21448626,O-1934,2016/08/29 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,MSD NIGHTINGALE PUMP STATION,MSD Nightingale,generator,1800 NIGHTINGALE RD  ,LOUISVILLE,KY,40205,-85.71144852,38.21448626,Industrial,Operating,Permit,662
-85.67121021,38.19834102,O-1935,2016/10/04 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,Target Corporation POC,Target Corporation POC,Emergency Gen-Mall Rd.,3600 MALL RD  ,WEST BUECHEL,KY,40218,-85.67121021,38.19834102,Industrial,Operating,Permit,663
-85.64263141,38.25806087,O-1936,2016/10/04 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,Target Corporation POC,Target Corporation POC,Emerg Gen-Westport Rd.,4174 WESTPORT RD  ,ST MATTHEWS,KY,40207,-85.64263141,38.25806087,Industrial,Operating,Permit,664
-85.51443859,38.24656815,O-1937,2016/10/04 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,Target Corporation POC,Target Corporation POC-Shelbyville Rd.,Emerg Gen-Shelbyville Rd.,12975 SHELBYVILLE RD  ,MIDDLETOWN,KY,40243,-85.51443859,38.24656815,Industrial,Operating,Permit,665
-85.75520786,38.1675999,O-1938,2020/03/04 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,The American Bottling Company,The American Bottling Company,soft drink bottling,6207 STRAWBERRY LN  ,LOUISVILLE,KY,40214,-85.75520786,38.1675999,Industrial,Operating,Permit,666
-85.8270936,38.23635999,O-1939,2016/10/07 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,MSD- MAIN DIVERSION STRU,MSD Main Diversion,generator,1400 CECIL AVE 6 ,LOUISVILLE,KY,40211,-85.8270936,38.23635999,Industrial,Operating,Permit,667
-85.56747735,38.1588368,O-1940,2016/10/10 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,VERIZON WIRELESS,Verizon Wireless-LV Lover Lane,Emergency Generator-LV Lover Lane,5810 BILLTOWN RD  ,LOUISVILLE,KY,40299,-85.56747735,38.1588368,Industrial,Operating,Permit,668
-85.64447454,38.11997074,O-1941,2016/10/10 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,VERIZON WIRELESS,Verizon Wireless-Smyrna Pkwy,Emergency Generator-Smyrna Pkwy,8912 SMYRNA PKY  ,LOUISVILLE,KY,40228,-85.64447454,38.11997074,Industrial,Operating,Permit,669
-85.74952885,38.10088902,O-1942,2016/10/18 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,VERIZON WIRELESS,Verizon Wireless-Fairdale,Emergency Gen.-Fairdale,911 MOUNT HOLLY RD  ,LOUISVILLE,KY,40118,-85.74952885,38.10088902,Industrial,Operating,Permit,670
-85.59383242,38.11937921,O-1943,2016/11/04 00:00:00+00,,Open,Industrial Operating Permit,Minor Source,MSD - CEDAR CREEK,MSD Cedar Creek,waste water treatment process,8405 CEDAR CREEK RD  ,LOUISVILLE,KY,40291,-85.59383242,38.11937921,Industrial,Operating,Permit,671
-85.62819693,38.29063262,O-1944,2017/02/22 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,VERIZON WIRELESS,VERIZON WIRELESS-Brownsboro US 42,Emergency Gen.-Brownsboro US 42,5100 U S HIGHWAY 42 241 ,LOUISVILLE,KY,40241,-85.62819693,38.29063262,Industrial,Operating,Permit,672
-85.7296311,38.23445663,O-1945,2017/02/24 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,VERIZON WIRELESS,Verizon Wireless-Germantown,Emergency Gen.-Germantown,1222 E OAK ST  ,LOUISVILLE,KY,40204,-85.7296311,38.23445663,Industrial,Operating,Permit,673
-85.73946858,38.25233291,O-1946,2021/11/30 00:00:00+00,,Open,Industrial Operating Permit,Minor Source,"Rabbit Hole Spirits, LLC",Rabbit Hole Distilling,Distillery,711 E JEFFERSON ST  ,LOUISVILLE,KY,40202,-85.73946858,38.25233291,Industrial,Operating,Permit,674
-85.61980168,38.17674411,O-1947,2016/12/06 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,LG&E BARDSTOWN RD CITY GATE STATION,LG&E Bardstown,generator and heater,4900 BARDSTOWN RD  ,LOUISVILLE,KY,40291,-85.61980168,38.17674411,Industrial,Operating,Permit,675
-85.79426323,38.25221679,O-1948,2016/12/16 00:00:00+00,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,AT&T MOBILITY - 26TH STREET,AT&T Mobility - 26th street,Registration request - emergency generator,623 S 26TH ST  ,LOUISVILLE,KY,40211,-85.79426323,38.25221679,Industrial,Operating,Permit,676
-85.67106633,38.15377998,O-1949,2017/05/16 00:00:00+00,,Open,Industrial Operating Permit,Minor Source,Rx Crossroads Specialty Solutions,Rx Crossroads Specialty Solutions,Emergency generators,5101 JEFF COMMERCE DR  ,LOUISVILLE,KY,40219,-85.67106633,38.15377998,Industrial,Operating,Permit,677
-85.50729624,38.27713153,O-1950,2017/03/06 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,PEAK10,PEAK10,Emergency generators,2101 NELSON MILLER PKY  ,LOUISVILLE,KY,40223,-85.50729624,38.27713153,Industrial,Operating,Permit,678
-85.76338377,38.23917534,O-1951,,,Open,Industrial Operating Permit,Registered Source,FARLEY PRINTING CO,Farley Printing,"They did not include any information on their equipment
Printing Facility",1014 S 6TH ST  ,LOUISVILLE,KY,40203,-85.76338377,38.23917534,Industrial,Operating,Permit,679
-85.75581585,38.19349296,O-1952,2017/03/07 00:00:00+00,,Closed,Industrial Operating Permit,Minor Source,THE HARPER COMPANY,CONCRETE BATCH PLANT AT AIRPORT,Temporary exemption request 3/2/2017 - May 2017 thru September 2017,4220 PARK BLVD  ,LOUISVILLE,KY,40209,-85.75581585,38.19349296,Industrial,Operating,Permit,680
-85.57693806,38.28867561,O-1953,2019/09/05 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,CHARTER COMMUNICATIONS WESTPORT HUB,Charter - Westport Hub,,9420 BLOSSOM LN  ,MEADOW VALE,KY,40241,-85.57693806,38.28867561,Industrial,Operating,Permit,681
-85.86470704,38.10910543,O-1954,2019/09/05 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,CHARTER COMMUNICATIONS VALLEY HUB,Charter - Valley Hub,,10015 DIXIE HWY  ,LOUISVILLE,KY,40272,-85.86470704,38.10910543,Industrial,Operating,Permit,682
-85.56832257,38.16462552,O-1955,2018/12/17 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,CHARTER COMMUNICATIONS BILLTOWN HUB,Charter Communication - Billtown,cable provider emergency generator,5506 BILLTOWN RD  ,LOUISVILLE,KY,40299,-85.56832257,38.16462552,Industrial,Operating,Permit,683
-85.79796749,38.26815133,O-1956,,,Open,Industrial Operating Permit,Registered Source,CHARTER COMMUNICATIONS GARFIELD HUB,Charter Communications - Garfield,cable provider emergency generator,2915 GARFIELD AVE  ,LOUISVILLE,KY,40212,-85.79796749,38.26815133,Industrial,Operating,Permit,684
-85.57025726,38.217561,O-1957,2017/04/24 00:00:00+00,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,"Cargo Repair, LLC","Cargo Repair, LLC",Metal Coating,1830 CARGO CT  ,JEFFERSONTOWN,KY,40299,-85.57025726,38.217561,Industrial,Operating,Permit,685
-85.8020322,38.24877977,O-1958,2018/09/24 00:00:00+00,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,LVK LLC (General Body Mfg.),LVK LLC (General Body Mfg.),"Metal fabricating/coating
Previous company (GCH Intl.) discontinued operations in January 2018 (DM 91571)",3000 W BROADWAY  ,LOUISVILLE,KY,40211,-85.8020322,38.24877977,Industrial,Operating,Permit,686
-85.56846901,38.21217246,O-1959,2017/07/21 00:00:00+00,,Closed,Industrial Operating Permit,Registered Source,Xclusive Auto Detail,Xclusive Auto Detail,"Auto body shop:
05/02/2018 Facility has not constructed new paint booth yet. Annual fee waived. 03/18/2019 Facility has not constructed new paint booth yet. Annual fee waived.",2211 PLANTSIDE DR  ,JEFFERSONTOWN,KY,40299,-85.56846901,38.21217246,Industrial,Operating,Permit,687
-85.6545249,38.18359183,O-1960,2017/06/02 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,Shippers Supply Company,Shippers Supply Company,Emergency generator,4500 PROGRESS BLVD  ,LOUISVILLE,KY,40218,-85.6545249,38.18359183,Industrial,Operating,Permit,688
-85.74475356,38.11883058,O-1961,2017/06/02 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,Rx Crossroads Specialty Solution,Rx Crossroads Specialty Solution,Emergency generator,1001 CHERI WAY  ,LOUISVILLE,KY,40118,-85.74475356,38.11883058,Industrial,Operating,Permit,689
-85.50987719,38.27901987,O-1962,2017/06/02 00:00:00+00,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,Rx Crossroads Specialty Solution,Rx Crossroads Specialty Solution,Emergency generator,13400 EASTPOINT CENTRE DR  ,LOUISVILLE,KY,40223,-85.50987719,38.27901987,Industrial,Operating,Permit,690
-85.50455202,38.27620648,O-1963,2017/06/02 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,Rx Crossroads Specialty Solution,Rx Crossroads Specialty Solution,Emergency generator,1901 EASTPOINT PKY 302 ,LOUISVILLE,KY,40223,-85.50455202,38.27620648,Industrial,Operating,Permit,691
-85.76062781,38.24387854,O-1964,2017/07/06 00:00:00+00,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,SOLID LIGHT,SOLID LIGHT,Spray booth,800 S 5TH ST  ,LOUISVILLE,KY,40203,-85.76062781,38.24387854,Industrial,Operating,Permit,692
-85.75854559,38.24239542,O-1965,,,Open,Industrial Operating Permit,Registered Source,SPALDING UNIVERSITY,Spalding University,"Plantwide process description:  Spalding University is a private educational institution with dormitories, classrooms, and administrative offices    Plantwide equipment description:  (8) Boiler, natural gas, (1) boiler, (1) diesel fuel storage tank",851 S 4TH ST  ,LOUISVILLE,KY,40203,-85.75854559,38.24239542,Industrial,Operating,Permit,693
-85.75329634,38.22256822,O-1966,,,Open,Industrial Operating Permit,Minor Source,ADVANCED ENERGY MATERIALS,ADVANCED ENERGY MATERIALS,Catalyst Manufacturing,311 E LEE ST  ,LOUISVILLE,KY,40208,-85.75329634,38.22256822,Industrial,Operating,Permit,694
-85.70738143,38.15335984,O-1967,2017/06/29 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,VERIZON WIRELESS,VERIZON WIRELESS,Emergency generator - Okolona,1001 INDUSTRIAL BLVD  ,LOUISVILLE,KY,40219,-85.70738143,38.15335984,Industrial,Operating,Permit,695
-85.54299084,38.22440088,O-1968,2017/07/05 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,VERIZON WIRELESS,VERIZON WIRELESS,Emergency generator-I64&Blankenbaker,1219 OLD BLANKENBAKER RD  ,MIDDLETOWN,KY,40299,-85.54299084,38.22440088,Industrial,Operating,Permit,696
-85.56832257,38.16462552,O-1969,2017/07/05 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,VERIZON WIRELESS,VERIZON WIRELESS,Emergency generator-Charlie Vettiner,5506 BILLTOWN RD  ,LOUISVILLE,KY,40299,-85.56832257,38.16462552,Industrial,Operating,Permit,697
-85.76469718,38.18357821,O-1970,,,Open,Industrial Operating Permit,Registered Source,AT&T MOBILITY - 2ND STREET FACILITY,AT&T Mobility - 2nd Street,emergency generator,4600 S 2ND ST  ,LOUISVILLE,KY,40214,-85.76469718,38.18357821,Industrial,Operating,Permit,698
-85.78033726,38.26794658,O-1971,,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,THE EVENT COMPANY,The Event Company,paint booth,2012 NORTHWESTERN PKY  ,LOUISVILLE,KY,40203,-85.78033726,38.26794658,Industrial,Operating,Permit,699
-85.76825538,38.23091089,O-1972,2017/08/29 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,VERIZON WIRELESS,VERIZON WIRELESS,Emergency Generator,901 W MAGNOLIA AVE  ,LOUISVILLE,KY,40208,-85.76825538,38.23091089,Industrial,Operating,Permit,700
-85.5210001,38.30414478,O-1648,2014/01/31 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,DAKKOTA INTEGRATED SYSTEMS LLC,Dakkota Integrated,"One (1) Cummins diesel emergency generator, model DFEC60HZ, rated at 600 hp
assembles cooling units for Ford",12510 WESTPORT RD  ,LOUISVILLE,KY,40245,-85.5210001,38.30414478,Industrial,Operating,Permit,701
-85.7852599,38.22027595,O-1649,2008/12/31 00:00:00+00,,Open,Industrial Operating Permit,Minor Source,DANT CLAYTON CORPORATION,Dant Clayton Corp,"Two locations permitted under this ID 1649, the other location is 1163 Algonquin Pky, and ID 1778.  None of the equipment for Algonquin has been permitted.  The applications for that location will be added to this parent.",1550 BERNHEIM LN  ,SHIVELY,KY,40210,-85.7852599,38.22027595,Industrial,Operating,Permit,702
-85.69692306,38.15867082,O-1650,2019/12/12 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,Cars Recon,Cars Recon,Automobile repair body shop,6507 PRESTON HWY  ,LOUISVILLE,KY,40219,-85.69692306,38.15867082,Industrial,Operating,Permit,703
-85.50444746,38.24872804,O-1651,2014/01/14 00:00:00+00,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,HERTZ EQUIPMENT RENTAL CORP.,HERTZ EQUIPMENT RENTAL CORP.,Waste Oil Furnace,13159 MIDDLETOWN INDUSTRIAL BLVD  ,MIDDLETOWN,KY,40223,-85.50444746,38.24872804,Industrial,Operating,Permit,704
-85.76324076,38.24555703,O-1654,2020/05/13 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,"LEVEL 3 COMMUNICATIONS, LLC",Level 3 Communications,,715 S 7TH ST  ,LOUISVILLE,KY,40203,-85.76324076,38.24555703,Industrial,Operating,Permit,705
-85.76612286,38.24296046,O-1655,2020/05/13 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,"LEVEL 3 COMMUNICATIONS, LLC",LEVEL 3 COMMUNICATIONS,,848 S 8TH ST  ,LOUISVILLE,KY,40203,-85.76612286,38.24296046,Industrial,Operating,Permit,706
-85.71457327,38.27404259,O-1657,2016/12/21 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,"Watco Transloading, LLC","Watco Transloading, LLC","Scrap metal firm; may be located at 2611 River Road, 40206",2200 METAL LN  ,LOUISVILLE,KY,40206,-85.71457327,38.27404259,Industrial,Operating,Permit,707
-85.72605752,38.14626807,O-1658,2018/01/29 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,QUANTUM INK COMPANY,QUANTUM INK COMPANY,Manufacturer of inks for industrial use,4651 MELTON AVE  ,LOUISVILLE,KY,40213,-85.72605752,38.14626807,Industrial,Operating,Permit,708
-85.70350896,38.19135408,O-1659,,,Closed,Industrial Operating Permit,Minor Source,Closed,1659 DBM INC,Company closed    Cabinet manufacture,1407 HUGH AVE  ,LOUISVILLE,KY,40213,-85.70350896,38.19135408,Industrial,Operating,Permit,709
-85.77717432,38.23258539,O-1661,,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,"FREEDOM METALS, INC","FREEDOM METALS, INC",Scrap metal recycler,1340 W ORMSBY AVE  ,LOUISVILLE,KY,40210,-85.77717432,38.23258539,Industrial,Operating,Permit,710
-85.73787625,38.14742594,O-1662,2020/01/23 00:00:00+00,,Open,Industrial Operating Permit,Minor Source,River Metals Recycling LLC,"River Metals Recycling, LLC",Automobile scrapper,7100 GRADE LN  ,LOUISVILLE,KY,40213,-85.73787625,38.14742594,Industrial,Operating,Permit,711
-85.80499042,38.23538734,O-1663,,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,GREEN CITY RECYLCING,Recycler,Equipment removed that required permitting,1344 BEECH ST  ,LOUISVILLE,KY,40211,-85.80499042,38.23538734,Industrial,Operating,Permit,712
-85.8945486,38.16276842,O-1664,2016/08/19 00:00:00+00,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,"RUSSTECH ADMIXTURES, INC.",Industrial chemicals manufacturer,"Industrial chemicals manufacturer: Supplier of admixtures, surface products and raw materials to the construction industry",6200 CANE RUN RD  ,LOUISVILLE,KY,40258,-85.8945486,38.16276842,Industrial,Operating,Permit,713
-85.7034778,38.25313884,O-1666,,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,EAST END AUTO SERVICE,EAST END AUTO SERVICE,Auto body shop,2258 FRANKFORT AVE  ,LOUISVILLE,KY,40206,-85.7034778,38.25313884,Industrial,Operating,Permit,714
-85.71214393,38.25322824,O-1667,,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,"KC MECHANICAL GROUP, INC.",fabricates misc. structures/refurbs heat exchanger,,1906 NEW MAIN ST  ,LOUISVILLE,KY,40206,-85.71214393,38.25322824,Industrial,Operating,Permit,715
-85.74590023,38.14308968,O-1668,2020/01/10 00:00:00+00,2025/01/31 00:00:00+00,Open,Industrial Operating Permit,FEDOOP with STAR,Sealed Air Corporation,Sealed Air Corporation,Foam and packaging manufacturer,7665 NATIONAL TPKE  ,LOUISVILLE,KY,40214,-85.74590023,38.14308968,Industrial,Operating,Permit,716
